parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.831,-5.997316,5.314614,0.831
1,2,01-20,20,01-20,2,0.169,5.077813,-0.611204,0.169
2,2,01-20,01,01-20,2,0.842,-1.710656,6.435396,0.842
2,2,01-20,20,01-20,2,0.158,4.714,2.874953,0.158
3,2,01-20,20,01-20,2,0.242,6.012051,0.983587,0.242
3,2,01-20,01,01-20,2,0.758,-4.966849,6.580813,0.758
4,1,01,01,01-20,1,1,-7.893994,6.05465,1
5,2,01-20,20,01-20,2,0.099,5.217077,1.197285,0.099
5,2,01-20,01,01-20,2,0.901,-6.816936,6.035147,0.901
6,1,01,01,01,1,1,-8.31675,7.218547,1
7,1,01,01,01,1,1,-5.309576,7.299124,1
8,2,00-20,20,00-20,2,0.376,7.065214,-3.63087,0.376
8,2,00-20,00,00-20,2,0.624,0.466637,2.024996,0.624
9,1,01,01,01,1,1,-3.701518,4.962293,1
10,1,01,01,01-20,1,1,-5.960562,6.840242,1
11,2,01-20,01,01-20,2,0.888,-3.482484,6.659724,0.888
11,2,01-20,20,01-20,2,0.112,6.565206,0.873492,0.112
12,2,00-20,20,00-20,2,0.207,3.861672,-1.952116,0.207
12,2,00-20,00,00-20,2,0.793,-2.725787,2.976829,0.793
13,2,01-20,20,01-20,2,0.184,5.464431,0.556557,0.184
13,2,01-20,01,01-20,2,0.816,-6.045002,7.054946,0.816
14,2,01-20,01,01-20,2,0.787,-1.158079,5.121635,0.787
14,2,01-20,20,01-20,2,0.213,4.919936,0.591737,0.213
15,1,01,01,01,1,1,-1.331952,6.827912,1
16,2,01-20,01,01-20,2,0.171,-2.941686,4.786567,0.171
16,2,01-20,20,01-20,2,0.829,5.649272,0.066278,0.829
17,1,01,01,01,1,1,-8.632026,6.1303,1
18,2,01-20,20,01-20,2,0.477,6.947372,2.007307,0.477
18,2,01-20,01,01-20,2,0.523,-2.617314,7.051942,0.523
19,2,01-20,20,01-20,2,0.262,6.053267,1.699096,0.262
19,2,01-20,01,01-20,2,0.738,-3.891076,7.218547,0.738
