Phase,RACIPE,DSGRN,JSD,Parameter,nState
00,0.004695524578136464,0,0.12973705393895152,Phase,2
00-10,0.0017608217168011738,0.00293470286133529,0.12973705393895152,Phase,2
00-20,0.05840058694057227,0.1078503301540719,0.12973705393895152,Phase,2
01,0.07380777696258253,0,0.12973705393895152,Phase,2
01-10,1.467351430667645e-4,1.467351430667645e-4,0.12973705393895152,Phase,2
01-11,0.00586940572267058,0.015847395451210566,0.12973705393895152,Phase,2
01-11-20,0.002054292002934703,0,0.12973705393895152,Phase,2
01-11-21,0.0016140865737344094,0,0.12973705393895152,Phase,2
01-20,0.6892149669845928,0.8277329420396184,0.12973705393895152,Phase,2
01-20-21,0.0016140865737344094,0,0.12973705393895152,Phase,2
01-21,0.013059427732942039,0.01790168745414527,0.12973705393895152,Phase,2
10,4.4020542920029346e-4,0,0.12973705393895152,Phase,2
10-11-20,1.467351430667645e-4,0,0.12973705393895152,Phase,2
10-20,0.004108584005869406,0.024064563462949377,0.12973705393895152,Phase,2
11,0.0016140865737344094,0,0.12973705393895152,Phase,2
11-20,0.00293470286133529,0.00293470286133529,0.12973705393895152,Phase,2
11-21,4.4020542920029346e-4,5.86940572267058e-4,0.12973705393895152,Phase,2
20,0.13323550990462216,0,0.12973705393895152,Phase,2
20-21,8.804108584005869e-4,0,0.12973705393895152,Phase,2
21,0.003961848862802641,0,0.12973705393895152,Phase,2
Monostable,0.2177549523110785,0,0.11849733904734108,monoMulti,2
Multistable,0.7822450476889214,1,0.11849733904734108,monoMulti,2
1,0.2177549523110785,0,0.12172994379433602,nState,2
2,0.7768158473954512,1,0.12172994379433602,nState,2
3,0.005429200293470286,0,0.12172994379433602,nState,2
00,0.02402022756005057,0.02402022756005057,0.03557223010711697,Phase,1
01,0.5929203539823009,0.661188369152971,0.03557223010711697,Phase,1
01-11-21,6.321112515802782e-4,0,0.03557223010711697,Phase,1
01-21,0.06637168141592921,0,0.03557223010711697,Phase,1
10,0.0018963337547408343,0.0018963337547408343,0.03557223010711697,Phase,1
11,0.0025284450063211127,0.0031605562579013905,0.03557223010711697,Phase,1
11-20,6.321112515802782e-4,0,0.03557223010711697,Phase,1
20,0.3002528445006321,0.30151706700379266,0.03557223010711697,Phase,1
20-21,6.321112515802782e-4,0,0.03557223010711697,Phase,1
21,0.010113780025284451,0.008217446270543615,0.03557223010711697,Phase,1
Monostable,0.93173198482933,1,0.035004355045777924,monoMulti,1
Multistable,0.068268015170670035,0,0.035004355045777924,monoMulti,1
1,0.93173198482933,1,0.03500435504577793,nState,1
2,0.06763590391908976,0,0.03500435504577793,nState,1
3,6.321112515802782e-4,0,0.03500435504577793,nState,1
01,0.007485963817841547,0,0.6529015443961268,Phase,3
01-10,6.238303181534623e-4,0,0.6529015443961268,Phase,3
01-10-20,0.039925140361821584,0.4878353087960075,0.6529015443961268,Phase,3
01-11,0.0031191515907673115,0,0.6529015443961268,Phase,3
01-11-20,0.140361821584529,0.5121646912039926,0.6529015443961268,Phase,3
01-20,0.6269494697442296,0,0.6529015443961268,Phase,3
01-21,6.238303181534623e-4,0,0.6529015443961268,Phase,3
10-20,0.008733624454148471,0,0.6529015443961268,Phase,3
11,0.0012476606363069245,0,0.6529015443961268,Phase,3
11-20,0.031815346225826574,0,0.6529015443961268,Phase,3
20,0.13911416094822207,0,0.6529015443961268,Phase,3
Monostable,0.14784778540237056,0,0.07818507068609613,monoMulti,3
Multistable,0.8521522145976295,1,0.07818507068609613,monoMulti,3
1,0.14784778540237056,0,0.6360728622153154,nState,3
2,0.6718652526512788,0,0.6360728622153154,nState,3
3,0.1802869619463506,1,0.6360728622153154,nState,3
