Phase,Count,Frequency
00,1,1e-4
00-01,2,2e-4
00-01-10-11,1,1e-4
00-01-20,12,0.0012
00-01-21,1,1e-4
00-02,60,0.006
00-02-10,8,8e-4
00-02-12-20,11,0.0011
00-02-12-20-21,1,1e-4
00-02-20,915,0.0915
00-02-20-21,11,0.0011
00-02-20-22,11,0.0011
00-10,1,1e-4
00-20,49,0.0049
01-02,14,0.0014
01-02-10-20,23,0.0023
01-02-10-20-22,1,1e-4
01-02-11-12,1,1e-4
01-02-11-12-20,26,0.0026
01-02-11-20,2,2e-4
01-02-11-21,1,1e-4
01-02-12-20,15,0.0015
01-02-20,386,0.0386
01-02-20-21-22,1,1e-4
01-02-20-22,15,0.0015
01-02-21,3,3e-4
01-10-20,1,1e-4
01-11-20,1,1e-4
01-12-20,2,2e-4
01-20,1,1e-4
01-21,1,1e-4
02,504,0.0504
02-10,8,8e-4
02-10-11-20,1,1e-4
02-10-11-20-21,23,0.0023
02-10-12-20-22,1,1e-4
02-10-20,381,0.0381
02-10-20-21,9,9e-4
02-10-20-22,20,0.002
02-11-12-20,2,2e-4
02-11-20,1,1e-4
02-11-21,6,6e-4
02-12,47,0.0047
02-12-20,528,0.0528
02-12-20-21,45,0.0045
02-12-20-22,23,0.0023
02-12-21,11,0.0011
02-12-22,3,3e-4
02-20,4557,0.4557
02-20-21,534,0.0534
02-20-21-22,17,0.0017
02-20-22,595,0.0595
02-21,128,0.0128
02-21-22,21,0.0021
02-22,121,0.0121
10-12-20,1,1e-4
10-12-20-22,3,3e-4
10-20,27,0.0027
11-12-20,2,2e-4
11-12-21-22,2,2e-4
11-21,1,1e-4
12,13,0.0013
12-20,109,0.0109
12-20-21,5,5e-4
12-20-22,19,0.0019
12-21,8,8e-4
12-22,3,3e-4
20,437,0.0437
20-21,36,0.0036
20-21-22,2,2e-4
20-22,125,0.0125
21,12,0.0012
21-22,2,2e-4
22,29,0.0029
