Phase,Count,Frequency
00,3,3e-4
00-01-10-11,1,1e-4
00-01-20,8,8e-4
00-02,57,0.0057
00-02-10,9,9e-4
00-02-12-20,14,0.0014
00-02-20,1017,0.1017
00-02-20-21,10,0.001
00-02-20-22,16,0.0016
00-10,1,1e-4
00-20,43,0.0043
01-02,20,0.002
01-02-10-20,28,0.0028
01-02-11-12-20,27,0.0027
01-02-12-20,13,0.0013
01-02-20,381,0.0381
01-02-20-21-22,1,1e-4
01-02-20-22,11,0.0011
01-02-21,3,3e-4
01-02-21-22,1,1e-4
01-11-12-20,1,1e-4
01-12-20,3,3e-4
01-20,3,3e-4
01-21,1,1e-4
02,480,0.048
02-10,7,7e-4
02-10-11-20,5,5e-4
02-10-11-20-21,20,0.002
02-10-20,346,0.0346
02-10-20-21,9,9e-4
02-10-20-22,19,0.0019
02-11-12-20,2,2e-4
02-11-20,3,3e-4
02-11-20-21,1,1e-4
02-11-21,1,1e-4
02-12,47,0.0047
02-12-20,514,0.0514
02-12-20-21,51,0.0051
02-12-20-22,13,0.0013
02-12-21,10,0.001
02-12-22,1,1e-4
02-20,4538,0.4538
02-20-21,547,0.0547
02-20-21-22,18,0.0018
02-20-22,587,0.0587
02-21,122,0.0122
02-21-22,17,0.0017
02-22,104,0.0104
10-12,1,1e-4
10-12-20,2,2e-4
10-12-20-22,1,1e-4
10-20,14,0.0014
11-12-20,1,1e-4
11-12-21-22,1,1e-4
12,5,5e-4
12-20,154,0.0154
12-20-21,14,0.0014
12-20-22,19,0.0019
12-21,2,2e-4
12-22,1,1e-4
20,467,0.0467
20-21,36,0.0036
20-21-22,1,1e-4
20-22,117,0.0117
21,11,0.0011
21-22,2,2e-4
22,17,0.0017
