1	2	23	-4.050937	5.974617	-0.663904
1	2	77	-4.430446	0.242081	5.771556
2	2	70	3.590478	-2.996434	1.840140
2	2	30	-2.436760	-2.459093	6.062703
3	2	38	-3.335936	4.614982	3.234588
3	2	62	0.579340	-0.712239	6.526617
4	1	100	-1.659288	1.600445	6.562625
5	2	87	-0.000061	1.199900	0.864616
5	2	13	4.884901	-4.876606	2.300798
6	2	77	-0.339656	4.918913	-1.455006
6	2	23	5.896621	-0.275836	-3.153173
7	2	64	-4.764269	1.035120	6.633724
7	2	36	-1.609321	5.583040	1.249635
8	1	100	-0.466933	0.605868	4.697177
9	3	17	1.357003	5.411997	-0.120273
9	3	67	-3.758774	2.984246	5.292269
9	3	16	6.706752	0.163011	0.253805
10	2	41	-0.216579	4.418904	2.677615
10	2	59	6.356450	1.246034	-2.434794
11	2	62	5.795718	-0.444253	0.645122
11	2	38	-0.657108	1.049290	6.083327
12	1	100	5.695120	1.713593	-0.213261
13	2	86	-0.096544	1.538405	8.128705
13	2	14	0.533411	5.233842	2.633611
14	1	100	6.996504	1.167316	-5.731915
15	2	97	6.011815	1.044523	-4.241793
15	2	3	2.502155	-4.453791	3.930425
16	1	100	-1.467868	3.160370	5.792142
17	1	100	0.433965	1.069131	-2.499270
18	2	93	4.169643	-4.498330	4.660030
18	2	7	1.844079	5.109688	1.807329
19	1	100	6.595885	2.071116	-2.613506
20	1	100	-1.981373	5.599985	0.661732
21	2	91	-0.527080	-1.744532	6.382391
21	2	9	-3.410253	4.242501	0.811382
22	2	23	4.644687	-0.317087	-0.223760
22	2	77	1.010498	4.280780	1.884865
23	2	81	4.719913	-2.392760	-3.169455
23	2	19	-0.249728	3.958938	-2.532098
24	1	100	-0.104261	-2.721074	6.912463
25	2	56	0.524043	0.406079	5.594343
25	2	44	5.664121	-2.804194	2.605520
26	2	82	-0.035844	-0.386657	7.433225
26	2	18	2.927774	5.317520	1.819044
27	1	100	-4.795834	2.274804	7.057691
28	1	100	2.516226	6.517626	-2.956581
29	1	100	7.023425	0.339981	-0.773861
30	2	97	-4.490972	3.366387	4.672604
30	2	3	-4.765187	7.118955	2.118048
31	2	65	2.180688	-0.787340	6.967819
31	2	35	7.602530	2.821756	0.610013
32	1	100	-1.864245	5.077106	-0.430660
33	1	100	0.124747	0.384233	9.119352
34	2	64	7.550939	-0.212291	0.210021
34	2	36	1.118493	5.883359	-0.612568
35	2	91	-4.690590	5.683468	5.000969
35	2	9	6.315676	2.575632	0.062450
36	2	57	5.417263	-1.094324	2.168821
36	2	43	1.785702	1.534380	6.056407
37	2	79	-2.573840	5.205259	-4.548688
37	2	21	3.956918	-0.381914	-3.270128
38	1	100	-2.228446	8.056885	-1.259688
39	2	52	-3.080430	5.665572	-2.074795
39	2	48	-2.578589	0.812939	4.249005
40	2	73	-2.511089	3.153222	4.007283
40	2	27	-0.185054	8.758360	0.340266
41	2	75	7.280142	-1.206901	0.351264
41	2	25	0.947159	-3.102201	5.677868
42	1	100	0.712496	-2.567350	6.349280
43	2	17	0.431115	6.337016	-3.053133
43	2	83	6.790608	-0.232177	-0.447758
44	1	100	1.765216	6.594643	1.891018
45	1	100	0.552285	-0.952724	7.328104
46	1	100	0.184452	-0.120011	5.860235
47	2	42	1.809827	-4.303093	6.162532
47	2	58	6.782673	2.138742	-1.052559
48	1	100	-3.301919	3.125953	5.815842
49	2	62	-1.442778	7.406081	0.626827
49	2	38	-1.467316	1.028264	6.465236
50	3	50	-2.252031	6.742166	1.219161
50	3	43	-2.100312	0.803402	7.415888
50	3	7	3.511587	3.850794	-2.475458
51	1	100	0.413852	4.960736	1.275557
52	2	74	-4.707643	5.294215	1.805089
52	2	26	1.222184	-1.281974	6.306492
53	2	89	0.919992	7.669650	-0.809997
53	2	11	0.042628	1.064728	5.721794
54	1	100	-1.283090	-2.096319	9.119479
55	2	10	5.168418	-0.074352	-4.191006
55	2	90	-0.392416	6.534349	-2.960702
56	2	17	2.402528	0.584764	6.339006
