parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0021-0202,0021,0021-0202,2,0.68,-4.348846,-1.802443,6.81314,-0.498386,0.68
1,2,0021-0202,0202,0021-0202,2,0.32,-10.775186,4.476993,-5.374663,5.698052,0.32
2,2,0202-2020,2020,0202-2020,2,0.45,7.318439,-5.312709,5.301088,-6.211656,0.45
2,2,0202-2020,0202,0202-2020,2,0.55,-5.209407,5.321994,-7.015667,6.444899,0.55
3,3,0202-0210-2020,0202,0202-0210-2020,3,0.09,-7.026512,2.839519,-4.876899,4.127736,0.09
3,3,0202-0210-2020,2020,0202-0210-2020,3,0.9,4.083791,-8.046381,5.783094,-8.047389,0.9
3,3,0202-0210-2020,0210,0202-0210-2020,3,0.01,-1.693658,2.79328,1.614002,-2.341411,0.01
4,2,0202-2020,0202,0202-2020,2,0.76,-5.662166,4.814659,-6.885895,6.979476,0.76
4,2,0202-2020,2020,0202-2020,2,0.24,6.501649,-3.077593,3.517325,-4.218464,0.24
5,2,0202-2020,2020,0202-0211-2020-2110,2,0.39,6.807579,-5.106149,6.506158,-5.763426,0.39
5,2,0202-2020,0202,0202-0211-2020-2110,2,0.61,-4.093461,6.490646,-3.038502,6.017216,0.61
6,2,0202-2020,0202,0202-2020,2,0.55,-7.696615,4.112852,-6.605985,6.561803,0.55
6,2,0202-2020,2020,0202-2020,2,0.45,4.598231,-8.248046,5.293578,-6.114551,0.45
7,3,0202-1120-2020,0202,0202-1120-2020,3,0.6,-5.507082,6.91783,-3.490311,6.251294,0.6
7,3,0202-1120-2020,2020,0202-1120-2020,3,0.24,6.132381,-3.843892,6.178499,-4.880616,0.24
7,3,0202-1120-2020,1120,0202-1120-2020,3,0.16,-0.419602,1.933115,6.070281,-4.551479,0.16
8,1,2020,2020,2020,1,1,3.981034,-4.892721,6.969247,-3.194998,1
9,2,0202-2020,2020,0202-0211-2020,2,0.12,6.299267,-2.696454,4.086956,-4.512462,0.12
9,2,0202-2020,0202,0202-0211-2020,2,0.88,-5.918095,7.441604,-5.416499,6.840175,0.88
10,4,0202-1102-2020-2100,1102,0202-1102-2020-2100,4,0.13,-0.131908,1.685657,-5.773523,4.11284,0.13
10,4,0202-1102-2020-2100,0202,0202-1102-2020-2100,4,0.46,-6.130998,7.564869,-7.443556,4.112852,0.46
10,4,0202-1102-2020-2100,2100,0202-1102-2020-2100,4,0.08,6.351274,1.683421,0.521966,-2.134882,0.08
10,4,0202-1102-2020-2100,2020,0202-1102-2020-2100,4,0.33,6.545805,-4.452697,4.598231,-8.074952,0.33
11,2,0202-2020,2020,0202-2020,2,0.89,7.430598,-2.222994,6.25427,-6.288744,0.89
11,2,0202-2020,0202,0202-2020,2,0.11,-5.162373,6.688226,-3.709314,3.636161,0.11
12,2,0202-2020,2020,0202-2020,2,0.12,4.154945,-4.266616,4.610232,-3.506331,0.12
12,2,0202-2020,0202,0202-2020,2,0.88,-5.187567,7.77619,-6.867358,7.45927,0.88
13,2,0202-2020,2020,0202-2020,2,0.74,6.358734,-6.934682,5.446245,-4.471003,0.74
13,2,0202-2020,0202,0202-2020,2,0.26,-2.378325,5.673302,-7.262981,5.495019,0.26
14,2,0202-2020,2020,0202-2020,2,0.78,7.022219,-3.812983,5.741038,-4.903557,0.78
14,2,0202-2020,0202,0202-2020,2,0.22,-3.115805,5.690472,-5.611613,4.412597,0.22
15,2,0202-2020,2020,0202-2020,2,0.86,7.204188,-5.20988,5.741038,-5.563638,0.86
15,2,0202-2020,0202,0202-2020,2,0.14,-4.218417,5.690472,-6.84082,4.412597,0.14
16,2,0202-2020,2020,0202-2020,2,0.11,2.848416,-3.484161,4.02255,-2.292906,0.11
16,2,0202-2020,0202,0202-2020,2,0.89,-9.733448,6.491998,-5.319963,7.943031,0.89
17,3,0202-0220-2020,2020,0202-0220-2020,3,0.33,6.840175,-2.077748,7.204188,-5.662179,0.33
17,3,0202-0220-2020,0220,0202-0220-2020,3,0.39,0.915422,4.48485,3.502972,-0.771798,0.39
17,3,0202-0220-2020,0202,0202-0220-2020,3,0.28,-5.377187,8.060308,-2.299267,5.690472,0.28
18,2,0202-2020,2020,0202-2020,2,0.04,4.288457,-1.59234,4.925986,-7.087969,0.04
18,2,0202-2020,0202,0202-2020,2,0.96,-6.53284,7.14473,-7.681998,5.621258,0.96
19,2,0202-2020,0202,0202-2020,2,0.19,-2.924236,5.059266,-4.790594,6.465545,0.19
19,2,0202-2020,2020,0202-2020,2,0.81,6.712214,-6.36342,6.109552,-6.116319,0.81
20,3,0202-1120-2020,1120,0120-0202-2020,3,0.48,0.91104,0.897726,6.765923,-3.411761,0.48
20,3,0202-1120-2020,2020,0120-0202-2020,3,0.4,6.736128,-2.856382,6.774552,-8.424702,0.4
20,3,0202-1120-2020,0202,0120-0202-2020,3,0.12,-5.845619,7.119846,-2.567926,4.02255,0.12
21,3,0112-0202-2020,2020,0112-0202-2020,3,0.86,6.21642,-4.386971,6.756478,-7.978286,0.86
21,3,0112-0202-2020,0202,0112-0202-2020,3,0.11,-3.930003,7.211156,-4.215024,4.02255,0.11
21,3,0112-0202-2020,0112,0112-0202-2020,3,0.03,-3.914483,1.100683,0.321778,4.020651,0.03
22,2,0202-2020,0202,0202-2020,2,0.96,-4.244546,4.412597,-6.298713,8.325794,0.96
22,2,0202-2020,2020,0202-2020,2,0.04,5.741038,-6.141057,4.845251,-1.565125,0.04
23,2,0202-2020,0202,0202-2020,2,0.12,-4.939105,4.845251,-1.215369,7.017816,0.12
23,2,0202-2020,2020,0202-2020,2,0.88,5.638354,-6.121477,8.325794,-2.873125,0.88
24,4,0202-2012-2020-2102,0202,0202-2012-2020-2102,4,0.12,-3.067126,6.803932,-3.196852,7.777458,0.12
24,4,0202-2012-2020-2102,2012,0202-2012-2020-2102,4,0.3,3.200337,-5.449019,0.541661,3.499178,0.3
24,4,0202-2012-2020-2102,2020,0202-2012-2020-2102,4,0.37,7.687628,-5.479933,6.441135,-2.484116,0.37
24,4,0202-2012-2020-2102,2102,0202-2012-2020-2102,4,0.21,3.200336,0.324607,-3.193866,3.500177,0.21
25,1,0202,0202,0202,1,1,-8.008842,6.166869,-5.504003,5.518385,1
26,2,0202-2020,2020,0202-2020,2,0.3,6.19107,-5.680082,5.75868,-4.678562,0.3
26,2,0202-2020,0202,0202-2020,2,0.7,-4.942388,5.339232,-4.770513,7.178841,0.7
27,3,0202-2020-2200,0202,0112-0202-2020-2200,3,0.37,-2.689682,7.081661,-5.270302,7.381759,0.37
27,3,0202-2020-2200,2200,0112-0202-2020-2200,3,0.49,3.49615,6.351541,-1.263548,0.962183,0.49
27,3,0202-2020-2200,2020,0112-0202-2020-2200,3,0.14,7.06706,0.436222,5.33131,-5.240577,0.14
28,1,2020,2020,0120-0202-2020,1,1,6.29045,-3.099046,8.472555,-8.02363,1
29,2,0202-2020,0202,0121-0202-1120-2020,2,0.07,-2.977244,5.324912,-2.508044,6.84021,0.07
29,2,0202-2020,2020,0121-0202-1120-2020,2,0.93,7.777458,-6.958953,7.129943,-4.637372,0.93
30,3,0022-0202-2021,0022,0022-0202-2021,3,0.93,-1.793161,-3.442514,3.314536,4.565181,0.93
30,3,0022-0202-2021,0202,0022-0202-2021,3,0.06,-7.644573,3.19815,-1.829028,8.182113,0.06
