Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
0202-1120-1201-2020,5e-4,3e-4,4e-4,4e-4,1.0000000000000002e-4,1-10,4
0202-1120-1210,1e-4,NA,1e-4,NA,NA,1-10,3
0202-1120-1210-2020,9e-4,8e-4,0.0011,9.333333333333333e-4,1.5275252316519468e-4,1-10,4
0202-1120-2020,0.0031,0.0023,0.0035,0.0029666666666666665,6.110100926607787e-4,1-10,3
0202-1121,1e-4,NA,1e-4,NA,NA,1-10,2
0202-1200,0.0012,0.0011,0.0012,0.0011666666666666665,5.773502691896248e-5,1-10,2
0202-1200-2000,3e-4,3e-4,2e-4,2.666666666666667e-4,5.773502691896256e-5,1-10,3
0202-1200-2010,7e-4,9e-4,5e-4,7e-4,1.9999999999999998e-4,1-10,3
0202-1200-2010-2100,2e-4,NA,1e-4,NA,NA,1-10,4
0202-1200-2020,0.0201,0.0208,0.0202,0.020366666666666665,3.7859388972001797e-4,1-10,3
0202-1200-2020-2100,0.0035,0.0034,0.0039,0.0036,2.6457513110645904e-4,1-10,4
0202-1200-2100,3e-4,3e-4,2e-4,2.666666666666667e-4,5.773502691896256e-5,1-10,3
0202-1201,6e-4,8e-4,2e-4,5.333333333333334e-4,3.0550504633038936e-4,1-10,2
0202-1201-1210-2001-2020,1e-4,2e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,1-10,5
0202-1201-1210-2020,0.001,5e-4,4e-4,6.333333333333334e-4,3.2145502536643183e-4,1-10,4
0202-1201-1210-2020-2101-2110,3e-4,NA,2e-4,NA,NA,1-10,6
0202-1201-1220-2001-2020,1e-4,3e-4,NA,NA,NA,1-10,5
0202-1201-1220-2020,4e-4,3e-4,4e-4,3.6666666666666667e-4,5.7735026918962605e-5,1-10,4
0202-1201-2001,2e-4,NA,2e-4,NA,NA,1-10,3
0202-1201-2001-2020,0.002,0.0024,0.0027,0.0023666666666666667,3.5118845842842467e-4,1-10,4
0202-1201-2011-2020,0.0011,9e-4,4e-4,8e-4,3.6055512754639893e-4,1-10,4
0202-1201-2011-2020-2101,2e-4,2e-4,NA,NA,NA,1-10,5
0202-1201-2020,0.003,0.0034,0.003,0.0031333333333333335,2.3094010767585018e-4,1-10,3
0202-1201-2020-2101,9e-4,0.001,9e-4,9.333333333333333e-4,5.7735026918962605e-5,1-10,4
0202-1210,7e-4,5e-4,4e-4,5.333333333333334e-4,1.5275252316519465e-4,1-10,2
0202-1210-2020,0.0094,0.0071,0.0101,0.008866666666666667,0.0015695009822658068,1-10,3
0202-1210-2020-2110,0.001,8e-4,8e-4,8.666666666666667e-4,1.1547005383792514e-4,1-10,4
0202-1210-2110,3e-4,2e-4,NA,NA,NA,1-10,3
0202-1220,3e-4,2e-4,1e-4,1.9999999999999998e-4,9.999999999999999e-5,1-10,2
0202-1220-2020,0.0038,0.0023,0.0028,0.0029666666666666665,7.637626158259734e-4,1-10,3
0202-1220-2102-2120,1e-4,NA,NA,NA,NA,1-10,4
0202-1220-2120,2e-4,2e-4,NA,NA,NA,1-10,3
0202-2000,0.0014,0.0013,0.0017,0.0014666666666666667,2.0816659994661325e-4,1-10,2
0202-2001,0.0018,0.0017,0.0018,0.0017666666666666666,5.7735026918962605e-5,1-10,2
0202-2001-2010,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,1-10,3
0202-2001-2020,0.0207,0.0219,0.0214,0.021333333333333333,6.027713773341706e-4,1-10,3
0202-2002,0.0014,0.0011,9e-4,0.0011333333333333334,2.5166114784235834e-4,1-10,2
0202-2002-2020,0.0094,0.0101,0.009,0.0095,5.567764362830023e-4,1-10,3
0202-2002-2021,3e-4,5e-4,2e-4,3.333333333333333e-4,1.5275252316519468e-4,1-10,3
0202-2010,0.0046,0.007,0.0051,0.005566666666666667,0.0012662279942148387,1-10,2
0202-2010-2100,1e-4,4e-4,3e-4,2.666666666666667e-4,1.5275252316519468e-4,1-10,3
0202-2010-2200,1e-4,1e-4,NA,NA,NA,1-10,3
0202-2011,9e-4,0.0013,7e-4,9.666666666666667e-4,3.055050463303893e-4,1-10,2
0202-2011-2020,0.0025,0.0041,0.0034,0.0033333333333333335,8.020806277010645e-4,1-10,3
0202-2011-2020-2101,7e-4,7e-4,0.001,8e-4,1.7320508075688773e-4,1-10,4
0202-2011-2020-2201,5e-4,2e-4,1e-4,2.666666666666667e-4,2.0816659994661328e-4,1-10,4
0202-2012,6e-4,5e-4,1e-4,3.9999999999999996e-4,2.6457513110645904e-4,1-10,2
0202-2012-2020,0.0035,0.0034,0.0031,0.003333333333333333,2.0816659994661333e-4,1-10,3
0202-2012-2020-2102,3e-4,4e-4,4e-4,3.6666666666666667e-4,5.7735026918962605e-5,1-10,4
0202-2012-2021,2e-4,NA,1e-4,NA,NA,1-10,3
0202-2020,0.4239,0.4143,0.416,0.41806666666666664,0.005122824741617984,1-10,2
0202-2020-2100,0.0216,0.0219,0.0216,0.0217,1.732050807568867e-4,1-10,3
0202-2020-2101,0.0092,0.0085,0.0084,0.0087,4.358898943540673e-4,1-10,3
0202-2020-2101-2110,0.0013,0.0014,0.001,0.0012333333333333332,2.0816659994661325e-4,1-10,4
0202-2020-2102,0.0029,0.003,0.0025,0.0028,2.6457513110645904e-4,1-10,3
0202-2020-2102-2110,2e-4,2e-4,3e-4,2.3333333333333333e-4,5.773502691896256e-5,1-10,4
0202-2020-2110,0.003,0.0036,0.0037,0.0034333333333333334,3.7859388972001824e-4,1-10,3
0202-2020-2200,0.0098,0.0095,0.0071,0.0088,0.001479864858694874,1-10,3
0202-2020-2201,0.0024,0.0029,0.0022,0.0025,3.6055512754639877e-4,1-10,3
0202-2020-2201-2210,1e-4,2e-4,5e-4,2.666666666666667e-4,2.0816659994661328e-4,1-10,4
0202-2020-2210,0.0035,0.0031,0.0033,0.0033,2.000000000000001e-4,1-10,3
0202-2021,0.0024,0.0019,0.0023,0.0021999999999999997,2.64575131106459e-4,1-10,2
0202-2021-2101,1e-4,1e-4,1e-4,1e-4,0,1-10,3
0202-2021-2102-2111,1e-4,NA,NA,NA,NA,1-10,4
0202-2100,0.0015,0.0012,0.0014,0.0013666666666666666,1.5275252316519474e-4,1-10,2
0202-2101,6e-4,5e-4,6e-4,5.666666666666666e-4,5.7735026918962544e-5,1-10,2
0202-2101-2110,1e-4,NA,1e-4,NA,NA,1-10,3
0202-2102,4e-4,3e-4,4e-4,3.6666666666666667e-4,5.7735026918962605e-5,1-10,2
0202-2110,8e-4,8e-4,6e-4,7.333333333333333e-4,1.1547005383792521e-4,1-10,2
0202-2111,1e-4,1e-4,NA,NA,NA,1-10,2
