parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0202-1002-2020,0202,-1,3,0.15,-6.093335,6.108952,-4.820364,3.990725,0.15
1,3,0202-1002-2020,1002,-1,3,0.13,0.151961,-0.371448,0.753281,3.990725,0.13
1,3,0202-1002-2020,2020,-1,3,0.72,6.596162,-6.851848,6.58753,-6.895152,0.72
2,3,0202-0221-2020,0202,0202-0221-2020,3,0.19,-3.48688,6.070709,-4.268703,3.872712,0.19
2,3,0202-0221-2020,0221,0202-0221-2020,3,0.35,-3.486258,0.021367,1.039482,0.193145,0.35
2,3,0202-0221-2020,2020,0202-0221-2020,3,0.46,5.827348,-6.417321,7.169672,-6.602918,0.46
3,3,0202-0222-2020,0202,0202-2020,3,0.65,-5.944421,5.592699,-3.748808,6.753354,0.65
3,3,0202-0222-2020,0222,0202-2020,3,0.2,-5.944421,1.592988,4.393888,1.485589,0.2
3,3,0202-0222-2020,2020,0202-2020,3,0.15,5.853294,-4.158083,7.088165,-4.764832,0.15
4,2,0202-2020,0202,0202-2020,2,0.2,-5.057241,4.253118,-1.973738,5.630056,0.2
4,2,0202-2020,2020,0202-2020,2,0.8,5.292089,-5.944028,6.769943,-6.499868,0.8
5,3,0202-2012-2020,0202,0112-0202-2012-2020,3,0.54,-3.824434,6.77968,-5.565773,7.696663,0.54
5,3,0202-2012-2020,2020,0112-0202-2012-2020,3,0.34,8.342437,-2.547,7.300849,-2.397373,0.34
5,3,0202-2012-2020,2012,0112-0202-2012-2020,3,0.12,2.159855,-2.248176,0.736564,2.553786,0.12
6,3,0122-0202-2020,0202,0122-0202-2020,3,0.53,-8.376492,6.745578,-4.365558,7.087017,0.53
6,3,0122-0202-2020,0122,0122-0202-2020,3,0.4,-8.345203,1.055603,1.019525,5.901728,0.4
6,3,0122-0202-2020,2020,0122-0202-2020,3,0.07,3.98224,-4.712107,7.23118,-0.738332,0.07
7,1,0202,0202,0202,1,1,-6.048133,5.879505,-3.063345,6.69917,1
8,3,0202-2020-2200,2200,0202-2020-2200,3,0.08,2.142041,2.275357,-1.217444,-1.57504,0.08
8,3,0202-2020-2200,2020,0202-2020-2200,3,0.4,6.71105,-1.80457,5.281753,-8.256746,0.4
