parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,00-02-20,00,00-02-20,3,0.23,0.64255,0.710556,0.23
1,3,00-02-20,02,00-02-20,3,0.52,-4.85819,6.256828,0.52
1,3,00-02-20,20,00-02-20,3,0.25,6.497894,-2.714541,0.25
2,3,02-20-22,20,02-20-22,3,0.34,6.188232,-2.413085,0.34
2,3,02-20-22,22,02-20-22,3,0.49,5.861905,2.275853,0.49
2,3,02-20-22,02,02-20-22,3,0.17,-0.185221,8.111728,0.17
3,3,02-20-22,22,02-10-20-22,3,0.45,2.731136,2.471919,0.45
3,3,02-20-22,02,02-10-20-22,3,0.38,-3.07971,8.086315,0.38
3,3,02-20-22,20,02-10-20-22,3,0.17,6.864797,-4.023535,0.17
4,1,20,20,10-20,1,1,6.900892,-5.052616,1
5,3,00-02-20,20,00-02-20,3,0.29,4.551408,-8.283972,0.29
5,3,00-02-20,00,00-02-20,3,0.54,1.084038,-2.023309,0.54
5,3,00-02-20,02,00-02-20,3,0.17,-4.663969,3.485564,0.17
6,4,00-02-12-20,00,00-02-12-20,4,0.26,-4.105095,0.40702700000000003,0.26
6,4,00-02-12-20,02,00-02-12-20,4,0.29,-5.237355,6.828134,0.29
6,4,00-02-12-20,20,00-02-12-20,4,0.22,2.227432,-2.350766,0.22
6,4,00-02-12-20,12,00-02-12-20,4,0.23,1.09517,6.828134,0.23
7,5,02-10-11-20-21,10,02-10-11-20-21,5,0.06,1.631952,-5.971498,0.06
7,5,02-10-11-20-21,20,02-10-11-20-21,5,0.08,7.474793,-5.971498,0.08
7,5,02-10-11-20-21,21,02-10-11-20-21,5,0.41,7.474793,0.402665,0.41
7,5,02-10-11-20-21,02,02-10-11-20-21,5,0.31,-4.070161,5.729332,0.31
7,5,02-10-11-20-21,11,02-10-11-20-21,5,0.14,1.631952,0.402665,0.14
8,2,02-20,20,02-10-20,2,0.75,6.653615,-6.664787,0.75
8,2,02-20,02,02-10-20,2,0.25,-3.601368,5.763329,0.25
9,3,01-02-20,20,01-02-20,3,0.33,6.832854,-6.854695,0.33
9,3,01-02-20,02,01-02-20,3,0.24,-5.65736,5.685504,0.24
9,3,01-02-20,01,01-02-20,3,0.43,-5.657328,-0.443984,0.43
10,1,02,02,02,1,1,-11.084235,6.702951,1
11,4,02-12-20-22,12,02-12-20,4,0.18,1.221956,6.419772,0.18
11,4,02-12-20-22,02,02-12-20,4,0.13,-3.471152,6.47723,0.13
11,4,02-12-20-22,20,02-12-20,4,0.49,6.57007,-4.728014,0.49
11,4,02-12-20-22,22,02-12-20,4,0.2,4.430671,1.743807,0.2
12,1,02,02,02-20,1,1,-6.074005,6.985972,1
13,2,02-20,02,02-20,2,0.99,-1.017697,7.213883,0.99
13,2,02-20,20,02-20,2,0.01,3.880165,0.774471,0.01
14,1,20,20,20,1,1,5.608265,-4.076805,1
15,3,02-10-20,10,02-10-20,3,0.12,1.835147,-3.919341,0.12
15,3,02-10-20,20,02-10-20,3,0.39,7.384732,-3.919341,0.39
15,3,02-10-20,02,02-10-20,3,0.49,-4.776445,6.532885,0.49
16,2,02-20,20,01-02-20,2,0.23,5.822767,-5.212956,0.23
16,2,02-20,02,01-02-20,2,0.77,-2.534461,6.699247,0.77
17,2,02-20,02,00-02-20,2,0.11,-4.934583,4.635957,0.11
17,2,02-20,20,00-02-20,2,0.89,5.044646,-7.307682,0.89
18,3,00-02-20,00,00-02-20,3,0.47,0.553841,-0.761486,0.47
18,3,00-02-20,02,00-02-20,3,0.16,-5.715581,3.880165,0.16
18,3,00-02-20,20,00-02-20,3,0.37,6.056297,-4.665639,0.37
19,3,00-02-20,00,00-02-20,3,0.5,-1.662011,-2.310437,0.5
