Phase,Count,Frequency
00,131,0.0131
00-01,1,1e-4
00-10,1,1e-4
01,2655,0.2655
01-10,4706,0.4706
01-11,66,0.0066
10,2253,0.2253
10-11,53,0.0053
11,134,0.0134
