parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.703,-5.340902,6.089299,-4.60615,7.137243,0.703
1,2,0202-2020,2020,0202-2020,2,0.297,4.539878,-6.375169,7.155127,-1.47244,0.297
2,2,0202-2020,0202,0202-1200-2020,2,0.282,-3.192048,6.42755,-5.343481,3.506331,0.282
2,2,0202-2020,2020,0202-1200-2020,2,0.718,6.69527,-5.612211,5.313944,-6.39496,0.718
3,1,0202,0202,0202,1,1,-5.809026,6.560352,-3.165339,7.026185,1
4,3,0202-2020-2210,2020,0202-1210-2020,3,0.496,6.408682,-3.087534,6.597249,-5.364314,0.496
4,3,0202-2020-2210,2210,0202-1210-2020,3,0.306,3.873577,3.257193,2.107308,-3.761367,0.306
4,3,0202-2020-2210,0202,0202-1210-2020,3,0.198,-1.709903,6.167663,-4.109805,5.9535,0.198
5,2,0202-2020,2020,0202-0210-2020,2,0.864,5.428134,-5.955017,5.827284,-4.220445,0.864
5,2,0202-2020,0202,0202-0210-2020,2,0.136,0.823166,5.803485,-4.488253,7.590614,0.136
6,2,0202-2020,2020,0021-0202-2020,2,0.818,5.178625,-6.687288,7.308762,-4.855452,0.818
6,2,0202-2020,0202,0021-0202-2020,2,0.182,-7.808439,4.951353,-1.696178,7.585831,0.182
7,2,0202-2020,2020,0202-2020,2,0.575,6.754055,-6.350678,5.2641,-5.246525,0.575
7,2,0202-2020,0202,0202-2020,2,0.425,-2.782784,6.154281,-6.041725,5.898087,0.425
8,2,0202-2020,0202,0202-2020,2,0.596,-3.943338,5.42187,-5.82945,5.098731,0.596
8,2,0202-2020,2020,0202-2020,2,0.404,7.058236,-3.153277,3.249273,-1.173396,0.404
9,2,0202-2020,2020,0202-2020,2,0.936,6.048837,-3.613287,6.88296,-7.038395,0.936
9,2,0202-2020,0202,0202-2020,2,0.064,-4.147384,6.53052,-1.918566,5.249652,0.064
10,3,0202-2020-2100,2100,0202-2020-2100,3,0.103,6.426021,1.251199,0.877544,0.560865,0.103
