parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,1,2020,2020,2020,1,1,4.012038,-9.782629,6.868783,-6.590429,1
2,2,0202-2020,0202,0202-2020,2,0.418,-4.235171,4.274515,-5.259158,6.314781,0.418
2,2,0202-2020,2020,0202-2020,2,0.582,7.446671,-7.214342,6.362112,-6.287959,0.582
3,3,0012-0202-2020,2020,0012-0202-2020,3,0.535,6.221839,-4.631772,7.033313,-5.597847,0.535
3,3,0012-0202-2020,0202,0012-0202-2020,3,0.306,-6.534686,6.856852,-4.224204,6.502668,0.306
3,3,0012-0202-2020,0012,0012-0202-2020,3,0.159,-1.026456,1.311997,1.844676,5.921425,0.159
4,2,0202-2020,2020,0012-0202-2020,2,0.647,7.226176,-5.259135,6.484302,-4.35469,0.647
4,2,0202-2020,0202,0012-0202-2020,2,0.353,-5.347842,6.781271,-3.779959,5.284316,0.353
5,2,0202-2020,2020,0202-2020,2,0.986,6.644243,-6.167215,7.059653,-7.16655,0.986
5,2,0202-2020,0202,0202-2020,2,0.014,-3.132302,4.002853,-5.166368,4.10637,0.014
6,2,0202-2020,2020,0202-2020,2,0.647,7.035444,-3.542453,5.784545,-5.95579,0.647
6,2,0202-2020,0202,0202-2020,2,0.353,-2.100644,6.923677,-5.714472,6.607529,0.353
7,3,0012-0202-2020,0202,0012-0202-2020,3,0.25,-7.053767,4.997724,-4.890337,6.804265,0.25
7,3,0012-0202-2020,0012,0012-0202-2020,3,0.377,-0.797414,-0.211714,1.1931,6.742263,0.377
7,3,0012-0202-2020,2020,0012-0202-2020,3,0.373,3.241543,-6.279655,7.707637,-3.316419,0.373
8,3,0202-0210-2020,0202,0202-0210-2020,3,0.004,-4.994061,6.324604,-2.379873,3.349344,0.004
8,3,0202-0210-2020,0210,0202-0210-2020,3,0.168,-2.909705,6.253754,-0.185463,-0.620317,0.168
8,3,0202-0210-2020,2020,0202-0210-2020,3,0.828,2.651208,-5.778742,5.894827,-3.742457,0.828
9,2,0012-2020,2020,0012-0202-2020,2,0.814,7.462172,-7.946184,7.352775,-6.080413,0.814
9,2,0012-2020,0012,0012-0202-2020,2,0.186,2.156676,-3.05826,2.603659,5.935924,0.186
10,2,0202-2021,0202,0202-2021,3,0.52,-5.167308,6.564303,-2.397394,7.328997,0.52
10,2,0202-2021,2021,0202-2021,3,0.457,7.351746,-3.451689,2.776203,1.199347,0.48000000000000004
10,2,0202-2021,2021,0202-2021,3,0.023,7.352775,-4.293403,4.463179,-0.629986,0.48000000000000004
11,2,0202-2020,2020,0202-2020,2,0.473,4.429825,-2.426193,5.705043,-4.027005,0.473
11,2,0202-2020,0202,0202-2020,2,0.527,-2.714623,7.481765,-7.013824,5.390686,0.527
12,2,1210-2020,2020,0202-1210-2020,2,0.218,5.175693,-4.460696,5.894826,-6.988013,0.218
12,2,1210-2020,1210,0202-1210-2020,2,0.782,0.425456,7.167707,2.368939,-6.921429,0.782
13,1,0202,0202,0202-2020,1,1,-5.78067,4.678079,-8.931927,6.254098,1
