parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,00-02-20,00,00-02-20,3,0.31,-0.684539,0.043935,0.31
1,3,00-02-20,02,00-02-20,3,0.29,-6.683062,6.202353,0.29
1,3,00-02-20,20,00-02-20,3,0.4,5.243483,-4.673266,0.4
2,2,02-20,02,02-20,2,0.83,-4.570066,7.821001,0.83
2,2,02-20,20,02-20,2,0.17,6.277779,-2.529871,0.17
3,2,02-22,22,02-20-22,2,0.91,2.801916,5.850374,0.91
3,2,02-22,02,02-20-22,2,0.09,-2.816919,8.190934,0.09
4,2,02-20,20,00-02-20,2,0.05,4.119239,-4.550082,0.05
4,2,02-20,02,00-02-20,2,0.95,-8.601261,7.016344,0.95
5,2,02-20,02,00-02-20,2,0.12,-5.106902,4.740715,0.12
5,2,02-20,20,00-02-20,2,0.88,7.173779,-7.234889,0.88
6,3,00-02-20,02,00-02-20,3,0.32,-6.677351,6.362516,0.32
6,3,00-02-20,00,00-02-20,3,0.53,-0.53191,0.514017,0.53
6,3,00-02-20,20,00-02-20,3,0.15,5.161461,-5.838685,0.15
7,2,02-20,20,00-02-20,2,0.78,7.788034,-4.521523,0.78
7,2,02-20,02,00-02-20,2,0.22,-4.95761,7.457159,0.22
8,3,00-02-20,20,00-02-20,3,0.34,5.452577,-7.093934,0.34
8,3,00-02-20,02,00-02-20,3,0.19,-5.899138,5.66397,0.19
8,3,00-02-20,00,00-02-20,3,0.47,0.821648,-0.958886,0.47
9,1,20,20,02-10-20,1,1,7.650245,-7.298565,1
10,3,02-20-21,20,02-20-21,3,0.15,4.8911,-3.43603,0.15
10,3,02-20-21,21,02-20-21,3,0.1,4.889239,1.305104,0.1
10,3,02-20-21,02,02-20-21,3,0.75,-7.55709,6.543275,0.75
11,3,01-02-20,02,01-02-20,3,0.31,-3.195746,6.845264,0.31
11,3,01-02-20,20,01-02-20,3,0.49,7.489003,-5.004219,0.49
11,3,01-02-20,01,01-02-20,3,0.2,-2.05369,0.608404,0.2
12,3,02-10-20,20,02-10-20,3,0.27,6.05922,-8.479944,0.27
12,3,02-10-20,02,02-10-20,3,0.12,-5.698782,4.217463,0.12
12,3,02-10-20,10,02-10-20,3,0.61,0.21902,-7.741571,0.61
13,2,02-20,02,00-02-20,2,0.74,-5.424444,7.591293,0.74
13,2,02-20,20,00-02-20,2,0.26,6.028682,-2.786911,0.26
14,1,20,20,20,1,1,6.059222,-6.461711,1
