parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,1,02,02,02,1,1,-3.665115,7.264855,1
2,2,02-20,02,00-02-20,2,0.12,-3.003922,4.288173,0.12
2,2,02-20,20,00-02-20,2,0.88,7.082665,-5.283715,0.88
3,3,00-02-20,00,00-02-20,3,0.4,0.088497,0.73373,0.4
3,3,00-02-20,02,00-02-20,3,0.4,-5.958907,5.97271,0.4
3,3,00-02-20,20,00-02-20,3,0.2,5.658045,-4.628757,0.2
4,2,02-20,20,02-10-20,2,0.69,5.735489,-2.037289,0.69
4,2,02-20,02,02-10-20,2,0.31,-0.020952,6.387182,0.31
5,3,02-20-21,21,02-20-21,3,0.17,7.10267,0.75334,0.17
5,3,02-20-21,02,02-20-21,3,0.66,-4.197697,5.659019,0.66
5,3,02-20-21,20,02-20-21,3,0.17,7.103584,-5.041599,0.17
6,3,02-20-21,02,02-20-21,3,0.78,-0.943419,7.100308,0.78
6,3,02-20-21,21,02-20-21,3,0.14,5.491812,1.347218,0.14
6,3,02-20-21,20,02-20-21,3,0.08,5.496134,-4.236672,0.08
7,1,20,20,20,1,1,6.57654,-8.228261,1
8,1,02,02,00-02,1,1,-8.958287,6.697507,1
9,2,02-20,20,00-02-20,2,0.74,6.704727,-4.786246,0.74
9,2,02-20,02,00-02-20,2,0.26,-3.916952,6.748136,0.26
10,2,02-20,02,02-20,2,0.88,-4.210394,5.773263,0.88
10,2,02-20,20,02-20,2,0.12,6.580167,-3.019792,0.12
11,2,02-20,02,00-02-20,2,0.02,-0.787535,4.259455,0.02
11,2,02-20,20,00-02-20,2,0.98,7.078374,-6.670944,0.98
12,2,02-20,02,02-20,2,0.28,-1.482548,6.187848,0.28
12,2,02-20,20,02-20,2,0.72,7.051106,-4.035893,0.72
13,2,02-20,02,02-20-21,2,0.98,-2.079548,7.100308,0.98
13,2,02-20,20,02-20-21,2,0.02,4.360268,-2.947234,0.02
14,2,02-20,20,02-12-20,2,0.47,6.284521,-3.925959,0.47
14,2,02-20,02,02-12-20,2,0.53,-4.317229,6.841431,0.53
15,1,02,02,02,1,1,-3.665115,7.264855,1
16,3,00-02-20,02,00-02-20,3,0.28,-5.865127,5.973116,0.28
16,3,00-02-20,00,00-02-20,3,0.49,-0.563031,-0.270769,0.49
16,3,00-02-20,20,00-02-20,3,0.23,5.658037,-5.946734,0.23
17,3,02-12-20,20,02-12-20-21,3,0.54,6.454105,-3.410102,0.54
17,3,02-12-20,12,02-12-20-21,3,0.39,1.647715,6.674429,0.39
17,3,02-12-20,02,02-12-20-21,3,0.07,-4.274752,7.172588,0.07
18,2,02-20,20,00-02-20,2,0.35,6.704727,-5.087855,0.35
18,2,02-20,02,00-02-20,2,0.65,-5.645491,6.748091,0.65
19,2,02-20,02,00-02-20,2,0.89,-7.362397,7.248241,0.89
19,2,02-20,20,00-02-20,2,0.11,3.868385,-3.93959,0.11
20,3,10-12-20,12,10-20,3,0.03,-0.767017,5.468969,0.03
20,3,10-12-20,10,10-20,3,0.36,1.397558,-4.38186,0.36
20,3,10-12-20,20,10-20,3,0.61,7.100305,-4.388186,0.61
21,1,02,02,02,1,1,-9.183024,6.697513,1
22,2,02-20,02,02-20-21,2,0.56,-3.620634,5.45579,0.56
22,2,02-20,20,02-20-21,2,0.44,8.231548,-2.394642,0.44
23,2,02-20,20,00-02-20,2,0.37,4.047133,-0.846719,0.37
23,2,02-20,02,00-02-20,2,0.63,-6.219712,5.832599,0.63
24,2,02-20,02,00-02-20-21,2,0.85,-3.485198,8.088923,0.85
24,2,02-20,20,00-02-20-21,2,0.15,4.943245,-3.497285,0.15
25,1,20,20,00-02-20,1,1,6.818075,-7.436871,1
26,1,20,20,10-20,1,1,7.100304,-2.150263,1
27,2,02-20,20,02-20,2,0.76,7.8582,-4.264993,0.76
27,2,02-20,02,02-20,2,0.24,0.007586,6.560865,0.24
28,2,02-20,02,02-20,2,0.28,0.205544,6.593163,0.28
28,2,02-20,20,02-20,2,0.72,5.552914,-5.515912,0.72
29,2,02-20,02,01-02-20,2,0.86,-4.344174,7.162521,0.86
29,2,02-20,20,01-02-20,2,0.14,5.494822,-4.33459,0.14
30,2,02-20,02,02-20,2,0.07,-3.287211,5.395354,0.07
30,2,02-20,20,02-20,2,0.93,7.454869,-6.410804,0.93
31,3,02-12-20,20,02-12-20,3,0.12,7.642278,-1.506927,0.12
31,3,02-12-20,02,02-12-20,3,0.38,-4.712742,7.303029,0.38
31,3,02-12-20,12,02-12-20,3,0.5,1.667979,7.274384,0.5
32,2,02-20,20,02-20-21,2,0.33,6.884634,-3.379563,0.33
32,2,02-20,02,02-20-21,2,0.67,-3.466335,5.873363,0.67
33,2,00-20,00,00-02-20,2,0.64,-0.367651,-3.866132,0.64
33,2,00-20,20,00-02-20,2,0.36,5.907843,-9.378992,0.36
34,3,02-20-22,20,02-10-20-22,3,0.49,7.761497,-2.715703,0.49
34,3,02-20-22,22,02-10-20-22,3,0.31,3.908116,2.924963,0.31
34,3,02-20-22,02,02-10-20-22,3,0.2,-2.774248,5.952325,0.2
35,2,02-20,20,00-02-20,2,0.24,4.457575,-3.433829,0.24
35,2,02-20,02,00-02-20,2,0.76,-8.506442,6.163471,0.76
36,2,02-20,20,00-02-20,2,0.7,7.535319,-5.625988,0.7
36,2,02-20,02,00-02-20,2,0.3,-2.956044,5.108017,0.3
37,3,01-02-20,01,01-02-10-20,3,0.41,-1.644538,-1.103784,0.41
37,3,01-02-20,20,01-02-10-20,3,0.39,6.473869,-4.024334,0.39
