ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,2.851,32.455,1.43,3.068,1
1,2.851,853.863,0.018,96.42,1
1,73.898,0,41.73,3.068,1
1,73.898,0.126,0.511,96.42,1
2,0.386,517.663,0.016,66.299,1
3,0.233,508.194,1.189,3.846,1
3,0.233,517.696,0.017,65.806,2
3,23.14,0.124,69.223,3.846,1
4,0.353,29.652,2.595,1.545,1
4,0.353,509.501,0.2,62.786,1
4,23.14,0.001,69.223,1.545,1
4,23.14,0.133,5.325,62.786,1
5,1.323,18.568,2.693,0.408,1
5,1.323,1033.814,0.052,32.227,1
5,105.143,0.609,2.601,32.227,1
5,107.79,0.001,135.78,0.408,2
6,12.041,391.59,1.122,95.818,1
6,170.048,0.016,13.181,95.818,3
7,1.436,7.877,0.497,2.136,1
7,1.436,68.43,0.008,23.121,1
7,94.109,0,40.99,2.136,1
7,94.109,0.027,0.695,23.121,1
8,0.908,1796.679,1.333,191.229,1
8,63.376,0.179,5.196,191.229,1
9,0.161,81.366,0.376,0.662,3
9,2.773,0.071,19.794,0.662,1
10,0.312,18.711,0.411,2.005,1
10,0.312,984.245,0.009,135.78,1
10,8.324,0.009,21.458,2.005,1
11,5.293,40.753,0.044,152.902,2
11,5.92,3.981,1.11,3.13,1
11,190.421,0.002,68.756,3.13,1
11,190.421,0.611,2.696,152.902,1
12,1.723,27.094,2.431,25.722,1
12,2.374,0.75,114.125,0.379,1
12,149.136,0.103,113.768,25.722,1
12,149.137,0.003,114.125,0.379,1
13,0.053,5.125,0.45,71.884,1
13,2.417,0.004,57.036,0.802,1
13,2.417,0.076,20.979,71.884,1
14,3.295,277.96,0.624,0.863,3
14,67.751,0.007,25.251,0.863,1
15,0.104,15.203,2.071,0.186,1
15,5.799,0.084,130.802,0.186,1
16,5.805,298.613,1.171,1.455,1
16,5.805,1851.49,0.476,91.92,1
16,393.168,0.001,70.213,1.455,1
16,393.168,0.004,28.513,91.92,2
17,4.968,791.853,0.435,282.24,4
18,2.446,15.615,2.68,3.713,1
18,2.446,533.513,0.029,206.51,1
18,127.691,0.003,181.55,3.713,1
18,127.691,0.296,1.988,206.51,1
19,101.088,0,77.124,25.251,1
19,101.088,0,130.802,0.435,1
20,1.604,31.531,1.351,0.943,1
20,1.604,1276.915,0.015,52.444,1
20,58.423,0.007,91.538,0.943,1
21,0.693,14.415,1.885,1.646,1
21,0.693,584.23,0.021,91.538,1
21,25.251,0.011,127.691,1.646,1
22,3.422,4.871,0.422,0.706,2
22,40.15,0.907,0.534,0.706,1
22,55.279,0.021,33.331,0.706,1
23,3.346,83.253,0.286,21.544,1
23,204.426,0,27.614,21.544,1
24,0.851,906.546,0.208,77.25,1
24,0.864,5.074,10.186,2.205,1
24,66.227,0.96,10.186,2.205,1
24,66.231,0.015,233.108,2.205,1
25,2.717,17.454,1.931,187.905,1
25,79.093,0,66.299,4.139,1
25,79.093,0.029,2.139,187.905,1
26,0.41,7.635,4.98,1.442,1
26,0.41,2822.403,0.055,80.186,1
26,14.935,0.067,337.324,1.442,1
27,1.24,23.588,0.086,5.248,1
27,1.24,2044.257,0.001,336.424,1
27,56.335,0,8.325,5.248,1
28,1.515,111.763,0.691,2.394,1
28,1.515,5589.864,0.01,182.265,1
28,121.871,0.003,29.128,2.394,2
29,1.24,23.588,0.086,5.248,1
29,1.24,2044.257,0.001,336.424,1
29,56.335,0,8.325,5.248,1
30,4.193,49.272,0.368,75.555,1
30,308.824,0,302.675,1.58,1
30,308.824,0.01,7.923,75.555,2
31,0.562,229.115,0.161,1.627,1
31,0.562,230.169,0.003,153.04,1
31,50.584,0.03,7.503,1.627,1
31,50.584,0.038,0.118,153.04,1
32,2.53,42.871,3.899,2.204,1
32,2.53,1024.546,0.3,94.541,1
32,165.85,0,103.994,2.204,2
32,165.85,0.003,7.995,94.541,1
33,2.863,722.897,0.135,75.629,1
33,94.584,0.001,91.379,1.985,1
33,94.584,0.063,5.079,75.629,1
34,1.368,4.172,5.907,1.036,1
34,1.368,200.952,4.295,25.115,1
34,108.341,0.002,181.87,1.036,1
34,108.341,0.11,163.081,25.115,1
35,1.383,9.278,0.952,1.707,1
35,1.383,317.074,0.655,123.422,1
35,133.867,0,35.483,1.707,1
35,133.867,0.013,24.409,123.422,1
36,8.419,735.562,0.185,139.288,1
36,8.42,0.38,4.605,139.288,1
36,100.386,0,257.084,5.962,1
36,100.386,0.004,4.605,139.288,1
37,359.897,0,58.073,3.379,2
38,2.708,1744.217,1.371,131.341,2
38,78.833,0.001,174.854,1.545,1
39,4.256,300.912,0.675,48.559,1
39,4.286,3.934,2.427,0.635,1
39,351.516,0,143.113,0.635,1
39,351.516,0.002,39.875,48.559,1
40,7.809,3947.621,0.009,149.154,1
40,138.896,0.002,41.19,2.561,1
40,138.896,0.092,0.631,149.154,1
41,1.999,1153.338,0.014,112.288,1
42,2.94,143.494,0.006,398.475,1
42,139.856,1.784,0.025,398.475,1
42,238.632,0.021,0.38,398.475,1
43,3.114,905.915,0.037,49.884,1
43,3.675,4.051,3.247,1.035,1
43,137.959,0.013,102.733,1.035,1
44,2.649,191.296,0.013,403.164,1
44,2.649,191.296,0.557,6.151,1
44,183.634,0.006,6.336,6.151,1
44,183.634,0.216,0.15,403.164,1
45,3.734,269.505,0.149,71.727,1
45,130.507,0.001,9.784,71.727,1
45,130.507,0.001,9.785,71.727,1
46,9.929,3844.253,0.05,252.911,1
46,176.61,0.002,229.424,4.343,1
46,176.61,0.09,3.5,252.911,1
47,0.297,229.414,0.023,69.011,1
47,0.464,3.423,1.459,0.704,1
47,16.362,0,74.292,0.704,1
48,22.469,0.068,240.452,0.073,1
49,4.165,26.902,51.259,7.904,2
49,4.165,285.676,0.671,278.995,1
49,142.928,0.085,242.665,7.904,1
50,1.399,5.14,1.086,0.08,1
50,34.598,0,17.782,0.08,1
51,3.683,668.844,0.009,249.135,1
51,3.693,6.946,0.439,3.678,1
51,149.155,0,7.573,3.678,1
51,149.155,0.191,0.158,249.135,1
52,47.378,10.458,0.006,257.066,1
52,100.33,0.003,12.582,11.477,1
53,4.385,1736.079,0.237,394.999,1
53,91.879,0.796,6.771,394.999,1
54,234.131,0,183.634,0.232,1
