Phase,Count,Frequency
0000-0300-0303,1,1.008471157724889e-4
0001-0101-0303,1,1.008471157724889e-4
0001-0301,1,1.008471157724889e-4
0001-0301-0303,1,1.008471157724889e-4
0002-0010-0300-0302,1,1.008471157724889e-4
0002-0302,1,1.008471157724889e-4
0003-0010-0303,1,1.008471157724889e-4
0003-0303,1,1.008471157724889e-4
0010,85,0.008572004840661557
0010-0011,4,4.033884630899556e-4
0010-0011-0300-0301,6,6.050826946349334e-4
0010-0011-0310-0311,1,1.008471157724889e-4
0010-0012,1,1.008471157724889e-4
0010-0012-0102-0302,1,1.008471157724889e-4
0010-0012-0210-0212-0302,1,1.008471157724889e-4
0010-0012-0300-0302,3,3.025413473174667e-4
0010-0012-0302,2,2.016942315449778e-4
0010-0012-0302-0310,1,1.008471157724889e-4
0010-0012-0312,7,7.059298104074224e-4
0010-0013,1,1.008471157724889e-4
0010-0013-0113-0303,1,1.008471157724889e-4
0010-0013-0300-0303,14,0.0014118596208148447
0010-0013-0303,59,0.005949979830576845
0010-0013-0303-0310,1,1.008471157724889e-4
0010-0013-0313,9,9.076240419524002e-4
0010-0100-0300,5,5.042355788624445e-4
0010-0100-0300-0303,3,3.025413473174667e-4
0010-0103-0300-0303,1,1.008471157724889e-4
0010-0103-0303,2,2.016942315449778e-4
0010-0110,4,4.033884630899556e-4
0010-0110-0300,6,6.050826946349334e-4
0010-0110-0300-0302,1,1.008471157724889e-4
0010-0110-0300-0303,7,7.059298104074224e-4
0010-0110-0303,10,0.001008471157724889
0010-0110-0313,2,2.016942315449778e-4
0010-0112-0302,1,1.008471157724889e-4
0010-0113-0300-0303,3,3.025413473174667e-4
0010-0113-0303,6,6.050826946349334e-4
0010-0113-0303-0310,1,1.008471157724889e-4
0010-0113-0313,3,3.025413473174667e-4
0010-0200-0303,1,1.008471157724889e-4
0010-0210,3,3.025413473174667e-4
0010-0210-0300,1,1.008471157724889e-4
0010-0210-0300-0303,4,4.033884630899556e-4
0010-0210-0303,4,4.033884630899556e-4
0010-0210-0312,1,1.008471157724889e-4
0010-0300,64,0.00645421540943929
0010-0300-0302,8,8.067769261799112e-4
0010-0300-0303,190,0.019160951996772892
0010-0302-0310,4,4.033884630899556e-4
0010-0303,127,0.012807583703106092
0010-0303-0310,22,0.002218636546994756
0010-0310,21,0.0021177894312222672
0010-0310-0313,3,3.025413473174667e-4
0010-0312,3,3.025413473174667e-4
0010-0313,3,3.025413473174667e-4
0011,1,1.008471157724889e-4
0011-0013-0211-0313,1,1.008471157724889e-4
0011-0013-0301-0303,3,3.025413473174667e-4
0011-0013-0303,1,1.008471157724889e-4
0011-0013-0303-0311,1,1.008471157724889e-4
0011-0013-0311-0313,1,1.008471157724889e-4
0011-0113-0311-0313,1,1.008471157724889e-4
0011-0301,4,4.033884630899556e-4
0011-0301-0303,12,0.0012101653892698668
0011-0303-0311,5,5.042355788624445e-4
0012-0013-0302-0303,2,2.016942315449778e-4
0012-0312,1,1.008471157724889e-4
0013-0303,24,0.0024203307785397336
0013-0313,3,3.025413473174667e-4
0100-0300-0302,1,1.008471157724889e-4
0100-0300-0303,1,1.008471157724889e-4
0101-0301-0303,1,1.008471157724889e-4
0101-0301-0303-1001,3,3.025413473174667e-4
0101-0301-1001,1,1.008471157724889e-4
0103-0301-0303-1003-1011,1,1.008471157724889e-4
0103-0303-1003,2,2.016942315449778e-4
0103-0303-1003-1010,1,1.008471157724889e-4
0103-0303-1010,1,1.008471157724889e-4
0110-0113-0300-0303-1010-1013,1,1.008471157724889e-4
0110-0113-0303-0310-1010-1013,1,1.008471157724889e-4
0110-0210-0300-0303-1010,1,1.008471157724889e-4
0110-0210-0303-1010,1,1.008471157724889e-4
0110-0300,2,2.016942315449778e-4
0110-0300-0301-1010-1011,1,1.008471157724889e-4
0110-0300-0303,2,2.016942315449778e-4
0110-0300-0303-1010,14,0.0014118596208148447
0110-0300-0303-1010-1013,2,2.016942315449778e-4
0110-0300-1010,3,3.025413473174667e-4
0110-0302-0310-1010-1012,1,1.008471157724889e-4
0110-0303,5,5.042355788624445e-4
0110-0303-0310,4,4.033884630899556e-4
0110-0303-0310-1010,6,6.050826946349334e-4
0110-0303-0310-1010-1013,1,1.008471157724889e-4
0110-0303-1010,8,8.067769261799112e-4
0110-0310,2,2.016942315449778e-4
0110-0310-0312-1010-1012,1,1.008471157724889e-4
0110-0310-0313,1,1.008471157724889e-4
0110-0310-0313-1010,2,2.016942315449778e-4
0110-0310-1010,2,2.016942315449778e-4
0110-0312,1,1.008471157724889e-4
