parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,3,0010-0013-0313,0010,0010-0013-0313,3,1,12.577,0.003,74.23,4.792,1
1,3,0010-0013-0313,0013,0010-0013-0313,3,0.3333333333333333,12.577,0.249,3.39,117.817,0.3333333333333333
1,3,0010-0013-0313,0313,0010-0013-0313,3,0.5,0.186,22.274,0.139,117.817,0.5
2,3,0300-0303-1010,0300,0200-0300-0303-1003-1010,3,0.5,1.304,76.091,1.456,1.239,0.5
2,3,0300-0303-1010,0303,0200-0300-0303-1003-1010,3,0.4,1.304,1143.447,0.122,123.572,0.4
2,3,0300-0303-1010,1010,0200-0300-0303-1003-1010,3,0.5,37.633,0.002,32.674,1.239,0.5
3,2,0303-1010,1010,0303-1010,2,0.3333333333333333,67.367,0.004,73.232,0.975,0.3333333333333333
3,2,0303-1010,0303,0303-1010,2,1,0.75,1456.378,0.062,97.102,1
4,3,1003-1010-1303,1010,1003-1010-1303,3,0.2,206.625,0,51.413,1.972,0.2
4,3,1003-1010-1303,1303,1003-1010-1303,3,0.25,26.115,13.652,0.131,100.408,0.25
4,3,1003-1010-1303,1003,1003-1010-1303,3,0.5,206.625,0.149,1.046,100.408,0.5
5,5,0210-0300-0303-1010-1013,1010,0210-0300-0303-1010-1013,5,0.2,28.338,0,61.965,0.558,0.2
5,5,0210-0300-0303-1010-1013,0210,0210-0300-0303-1010-1013,5,0.25,0.678,2.36,33.791,0.558,0.25
5,5,0210-0300-0303-1010-1013,0300,0210-0300-0303-1010-1013,5,1,0.604,140.539,1.463,0.558,1
5,5,0210-0300-0303-1010-1013,0303,0210-0300-0303-1010-1013,5,0.3333333333333333,0.604,1322.675,1.142,48.921,0.3333333333333333
5,5,0210-0300-0303-1010-1013,1013,0210-0300-0303-1010-1013,5,0.5,28.338,0.004,48.39,48.921,0.5
6,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.3333333333333333,0.931,371.291,0.036,113.177,0.3333333333333333
6,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.2,78.9,0.075,1.804,113.177,0.2
6,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.25,78.9,0,144.608,1.405,0.25
6,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,1,0.931,13.556,2.847,1.405,1
7,1,1010,1010,0300-1010,1,1,121.021,0,130.436,1.788,1
8,2,0300-1010,1010,0300-1010,2,0.3333333333333333,208.553,0,15.076,0.138,0.3333333333333333
8,2,0300-1010,0300,0300-1010,2,1,2.617,25.2,0.169,0.138,1
9,4,0300-0303-1010-1013,0303,0300-0303-1010-1013,4,0.2,2.552,732.32,0.131,110.29,0.2
9,4,0300-0303-1010-1013,0300,0300-0303-1010-1013,4,0.25,2.552,29.372,3.339,1.236,0.25
9,4,0300-0303-1010-1013,1010,0300-0303-1010-1013,4,0.5,145.713,0,246.453,1.236,0.5
9,4,0300-0303-1010-1013,1013,0300-0303-1010-1013,4,1,145.713,0.006,9.64,110.29,1
10,3,0303-1010-1013,1013,0303-1010-1013,3,0.2,48.106,0.126,2.403,98.453,0.2
10,3,0303-1010-1013,0303,0303-1010-1013,3,0.3333333333333333,0.501,39.03,0.025,98.453,0.3333333333333333
10,3,0303-1010-1013,1010,0303-1010-1013,3,0.25,48.106,0,102.609,1.161,0.25
11,1,1010,1010,1010,1,0.5,23.63,0.001,77.368,0.313,0.5
12,1,1010,1010,0310-1010,1,2,34.118,0.002,15.855,0.221,2
13,1,1010,1010,0300-1010,1,0.6666666666666666,170.548,0,53.666,1.047,0.6666666666666666
14,3,0010-0300-0303,0300,0010-0300-0303,3,0.25,0.138,14.298,0.462,2.432,0.25
14,3,0010-0300-0303,0303,0010-0300-0303,3,0.2,0.138,1055.219,0.009,194.973,0.2
14,3,0010-0300-0303,0010,0010-0300-0303,3,0.5,11.032,0.01,41.26,2.432,0.5
15,3,0300-1010-1200,1200,0300-0303-1010-1200,3,0.25,65.974,0.575,0.244,0.802,0.25
15,3,0300-1010-1200,1010,0300-0303-1010-1200,3,0.3333333333333333,65.974,0.001,23.149,0.802,0.3333333333333333
15,3,0300-1010-1200,0300,0300-0303-1010-1200,3,2,3.037,15.39,0.244,0.802,2
16,4,0303-0310-1010-1013,0310,0303-0310-1010-1013,4,0.2,1.201,28.794,4.385,1.434,0.2
16,4,0303-0310-1010-1013,0303,0303-0310-1010-1013,4,0.5,1.201,3227.651,0.145,113.448,0.5
16,4,0303-0310-1010-1013,1013,0303-0310-1010-1013,4,0.3333333333333333,79.408,0.038,6.063,113.448,0.3333333333333333
16,4,0303-0310-1010-1013,1010,0303-0310-1010-1013,4,1,79.408,0.003,183.411,1.434,1
17,3,1010-1013-1303,1013,1010-1013-1303,3,0.5,91.517,0.004,1.732,85.468,0.5
17,3,1010-1013-1303,1010,1010-1013-1303,3,0.2,91.517,0,96.648,1.073,0.2
17,3,1010-1013-1303,1303,1010-1013-1303,3,0.25,2.671,32.17,0.027,85.468,0.25
18,2,0310-1010,1010,0310-1010,2,0.3333333333333333,49.483,0.002,94.261,0.136,0.3333333333333333
18,2,0310-1010,0310,0310-1010,2,1,0.555,5.475,1.787,0.136,1
19,2,1010-1013,1013,1010-1013,2,0.2,193.797,0.012,31.885,120.035,0.2
19,2,1010-1013,1010,1010-1013,2,0.25,193.797,0.002,159.955,1.571,0.25
20,4,1010-1011-1300-1301,1300,1010-1011-1300-1301,4,1,49.832,2.404,1.232,0.13,1
20,4,1010-1011-1300-1301,1301,1010-1011-1300-1301,4,0.5,43.712,2.495,1.23,12.374,0.5
20,4,1010-1011-1300-1301,1010,1010-1011-1300-1301,4,0.25,155.394,0.001,115.965,0.13,0.25
20,4,1010-1011-1300-1301,1011,1010-1011-1300-1301,4,0.3333333333333333,155.394,0.001,115.829,12.374,0.3333333333333333
21,4,0300-0301-1010-1011,1010,0300-0301-1010-1011,4,1,41.26,0.001,60.83,2.797,1
21,4,0300-0301-1010-1011,1011,0300-0301-1010-1011,4,0.3333333333333333,41.26,0.027,51.248,36.839,0.3333333333333333
21,4,0300-0301-1010-1011,0301,0300-0301-1010-1011,4,0.5,1.741,448.931,2.07,36.839,0.5
21,4,0300-0301-1010-1011,0300,0300-0301-1010-1011,4,0.2,1.741,21.178,2.108,2.797,0.2
22,3,1010-1300-1303,1300,1010-1300-1303,3,0.25,6.18,8.773,4.149,2.095,0.25
22,3,1010-1300-1303,1010,1010-1300-1303,3,0.5,227.945,0.005,250.947,2.095,0.5
22,3,1010-1300-1303,1303,1010-1300-1303,3,0.2,6.18,464.214,0.064,109.192,0.2
23,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.25,67.367,0,73.232,3.152,0.25
23,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.3333333333333333,5.658,1457.119,0.028,246.453,0.3333333333333333
23,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.2,67.367,0.194,2.336,246.453,0.2
23,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,1,5.658,226.369,0.862,3.152,1
24,2,0303-1003,0303,0303-1003,2,0.5,1.484,505.743,0.016,507.548,0.5
24,2,0303-1003,1003,0303-1003,2,1,147.398,0.316,1.384,507.548,1
25,1,1010,1010,1010,1,0.3333333333333333,24.88,0.002,101.084,0.188,0.3333333333333333
26,2,1010-1300,1300,1010-1300,2,0.25,9.355,3.692,0.486,0.244,0.25
26,2,1010-1300,1010,1010-1300,2,0.2,121.148,0.021,47.558,0.244,0.2
27,4,0303-0310-1010-1013,1010,0303-0310-1003-1010-1103,4,0.3333333333333333,77.293,0,151.525,1.226,0.3333333333333333
27,4,0303-0310-1010-1013,0310,0303-0310-1003-1010-1103,4,1,4.879,3.597,7.725,1.226,1
27,4,0303-0310-1010-1013,0303,0303-0310-1003-1010-1103,4,0.5,1.392,80.061,0.878,62.799,0.5
27,4,0303-0310-1010-1013,1013,0303-0310-1003-1010-1103,4,0.5,77.293,0.009,17.221,62.799,0.5
28,3,1003-1010-1303,1010,1003-1010-1303,3,0.5,27.137,0,421.902,0.97,0.5
28,3,1003-1010-1303,1303,1003-1010-1303,3,0.2,0.505,338.225,0.075,77.142,0.2
28,3,1003-1010-1303,1003,1003-1010-1303,3,1,27.137,0.179,4.398,77.142,1
29,4,0300-0302-1002-1010,1010,0300-0302-1002-1010,4,0.2,207.731,0.001,146.975,0.386,0.2
29,4,0300-0302-1002-1010,0302,0300-0302-1002-1010,4,0.25,2.164,8.598,0.036,30.383,0.25
29,4,0300-0302-1002-1010,1002,0300-0302-1002-1010,4,0.5,207.731,0.082,3.44,30.383,0.5
29,4,0300-0302-1002-1010,0300,0300-0302-1002-1010,4,0.3333333333333333,2.164,7.82,1.522,0.386,0.3333333333333333
30,3,1010-1103-1303,1103,1010-1103-1303,3,0.3333333333333333,19.724,0.254,3.332,77.368,0.3333333333333333
30,3,1010-1103-1303,1303,1010-1103-1303,3,1,6.297,24.859,0.078,77.368,1
30,3,1010-1103-1303,1010,1010-1103-1303,3,0.25,338.301,0,119.934,1.746,0.25
31,3,0111-0301-0303,0301,0111-0301-0303,3,0.2,0.733,3919.866,1.19,7.114,0.2
31,3,0111-0301-0303,0111,0111-0301-0303,3,1,0.877,0.574,62.059,7.114,1
31,3,0111-0301-0303,0303,0111-0301-0303,3,0.5,0.733,3922.437,0.025,271.807,0.5
33,2,0013-0313,0313,0010-0013-0313,2,0.3333333333333333,0.186,22.283,0.139,421.902,0.3333333333333333
33,2,0013-0313,0013,0010-0013-0313,2,0.5,12.577,0.249,3.39,421.902,0.5
34,2,0300-1010,1010,0300-1010,2,0.5,56.522,0,241.329,0.13,0.5
34,2,0300-1010,0300,0300-1010,2,0.2,1.02,5.356,2.615,0.13,0.2
35,4,0303-0310-1010-1013,0310,0303-0310-1010-1013,4,1,4.763,2.751,5.974,1.489,1
35,4,0303-0310-1010-1013,1013,0303-0310-1010-1013,4,0.25,101.816,0.05,11.528,99.667,0.25
35,4,0303-0310-1010-1013,1010,0303-0310-1010-1013,4,0.2,103.481,0.001,77.368,1.489,0.2
35,4,0303-0310-1010-1013,0303,0303-0310-1010-1013,4,0.3333333333333333,4.763,1200.349,0.89,99.667,0.3333333333333333
36,3,0300-0303-1010,0303,0300-0303-1010,3,1,4.209,1200.348,0.044,99.352,1
36,3,0300-0303-1010,0300,0300-0303-1010,3,0.5,4.209,40.935,1.44,1.049,0.5
36,3,0300-0303-1010,1010,0300-0303-1010,3,0.3333333333333333,103.481,0.007,77.368,1.049,0.3333333333333333
37,4,0310-0311-1010-1011,0311,0310-0311-1010-1011,4,0.2,1.983,10.006,2.459,16.028,0.2
37,4,0310-0311-1010-1011,1010,0310-0311-1010-1011,4,1,75.662,0.007,76.051,0.171,1
37,4,0310-0311-1010-1011,0310,0310-0311-1010-1011,4,0.25,1.983,9.96,2.652,0.171,0.25
37,4,0310-0311-1010-1011,1011,0310-0311-1010-1011,4,0.5,75.662,0.007,70.522,16.028,0.5
38,4,1010-1011-1310-1311,1311,1010-1011-1210-1211,4,0.25,4.969,101.757,6.871,35.215,0.25
38,4,1010-1011-1310-1311,1310,1010-1011-1210-1211,4,0.3333333333333333,4.969,84.284,7.084,0.676,0.3333333333333333
38,4,1010-1011-1310-1311,1010,1010-1011-1210-1211,4,0.5,57.085,0.012,333.453,0.676,0.5
38,4,1010-1011-1310-1311,1011,1010-1011-1210-1211,4,0.2,57.085,0.012,323.415,35.215,0.2
39,2,0013-0303,0013,0013-0303,2,0.3333333333333333,15.855,0.033,7.457,132.462,0.3333333333333333
39,2,0013-0303,0303,0013-0303,2,1,0.268,128.677,0.078,132.462,1
40,2,0303-1003,1003,0303-1003,2,0.2,120.844,0.546,0.544,208.553,0.2
40,2,0303-1003,0303,0303-1003,2,0.25,2.183,3211.306,0.021,208.553,0.25
41,1,1010,1010,1010,1,0.5,15.065,0.003,150.215,0.326,0.5
42,3,0301-0303-1011,0301,0301-0303-1001-1003,3,1,0.71,22.468,0.099,21.911,1
42,3,0301-0303-1011,0303,0301-0303-1001-1003,3,0.6666666666666666,0.71,1358.965,0.034,175.912,0.6666666666666666
42,3,0301-0303-1011,1011,0301-0303-1001-1003,3,0.25,30.487,0,7.265,21.911,0.25
43,3,0313-1010-1013,1010,0313-1010-1013,3,0.5,150.215,0,115.557,2.67,0.5
43,3,0313-1010-1013,0313,0313-1010-1013,3,0.2,5.062,3.38,6.508,265.185,0.2
43,3,0313-1010-1013,1013,0313-1010-1013,3,1,150.215,0.005,43.042,265.185,1
44,1,1010,1010,1010-1011,1,0.6666666666666666,15.065,0,150.215,0.388,0.6666666666666666
45,3,0300-0303-1000,1000,0300-0303-1000,3,0.5,76.995,0.005,2.264,2.579,0.5
45,3,0300-0303-1000,0303,0300-0303-1000,3,0.2,2.314,1831.646,0.002,67.743,0.2
45,3,0300-0303-1000,0300,0300-0303-1000,3,0.25,2.314,33.164,0.086,2.579,0.25
46,3,0303-1010-1013,1010,0303-1010-1013,3,0.3333333333333333,32.744,0.001,131.878,0.733,0.3333333333333333
46,3,0303-1010-1013,0303,0303-1010-1013,3,1,0.386,520.758,0.035,58.093,1
46,3,0303-1010-1013,1013,0303-1010-1013,3,0.25,32.744,0.018,3.051,58.093,0.25
47,3,0303-1010-1013,1013,0303-1010-1013,3,1,63.546,0.003,7.93,261.718,1
47,3,0303-1010-1013,1010,0303-1010-1013,3,0.5,63.546,0,203.152,7.367,0.5
47,3,0303-1010-1013,0303,0303-1010-1013,3,0.2,1.087,434.41,0.086,261.718,0.2
48,2,0010-0303,0303,0010-0303,2,0.3333333333333333,0.187,783.258,0.163,59.785,0.3333333333333333
48,2,0010-0303,0010,0010-0303,2,0.25,15.065,0.111,150.215,2.731,0.25
49,3,0300-0303-1010,1010,0300-0303-1010-1013-1113,4,0.3333333333333333,18.515,0.006,106.277,0.738,0.3333333333333333
49,3,0300-0303-1010,0300,0300-0303-1010-1013-1113,4,0.2,0.317,186.324,1.978,0.738,0.2
49,3,0300-0303-1010,0303,0300-0303-1010-1013-1113,4,0.5,0.317,3140.94,0.153,70.089,2.5
49,3,0300-0303-1010,0303,0300-0303-1010-1013-1113,4,2,0.317,3140.941,0.153,70.089,2.5
50,4,0300-0302-1010-1012,0302,0300-0302-1010-1012,4,0.2,0.643,56.64,0.018,18.467,0.2
50,4,0300-0302-1010-1012,1012,0300-0302-1010-1012,4,1,40.683,0.016,1.371,18.467,1
50,4,0300-0302-1010-1012,0300,0300-0302-1010-1012,4,0.25,0.643,47.228,1.069,0.242,0.25
50,4,0300-0302-1010-1012,1010,0300-0302-1010-1012,4,0.5,40.683,0.001,79.846,0.242,0.5
51,2,1010-1303,1010,1010-1303,2,0.25,68.266,0.001,162.811,2.394,0.25
51,2,1010-1303,1303,1010-1303,2,0.3333333333333333,3.036,27.487,0.178,114.699,0.3333333333333333
52,1,1010,1010,1010,1,0.2,98.624,0.003,306.186,0.147,0.2
53,3,1010-1013-1303,1010,1010-1013-1303,3,1,221.518,0,82.22,3.755,1
53,3,1010-1013-1303,1013,1010-1013-1303,3,0.3333333333333333,221.518,0.006,7.445,374.277,0.3333333333333333
53,3,1010-1013-1303,1303,1010-1013-1303,3,0.5,29.034,18.853,0.085,374.277,0.5
54,3,0000-0300-0303,0300,0000-0300-0303,3,0.2,0.163,7.698,0.017,3.194,0.2
54,3,0000-0300-0303,0303,0000-0300-0303,3,0.25,0.162,607.768,0,297.551,0.25
