parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,4,0300-0303-1010-1013,0300,0403-1010-1103,4,0.18,1.72934,4.238612,0.895354,-0.006456,0.18
1,4,0300-0303-1010-1013,0303,0403-1010-1103,4,0.08,1.725473,6.585286,-2.407668,5.910691,0.08
1,4,0300-0303-1010-1013,1010,0403-1010-1103,4,0.71,6.79363,-12.046436,6.295206,-0.006456,0.71
1,4,0300-0303-1010-1013,1013,0403-1010-1103,4,0.03,6.79363,-5.330508,2.992385,5.91069,0.03
2,1,1011,1011,1010-1011,1,1,6.606556,-14.756942,7.333278,5.334816,1
3,1,1010,1010,1010,1,1,7.037872,-13.367622,7.523448,1.30048,1
4,4,0300-0303-1003-1010,0300,0403-1010-1203,4,0.22,1.3387,4.952036,1.954686,0.459834,0.22
4,4,0300-0303-1003-1010,0303,0403-1010-1203,4,0.08,1.332416,8.444965,-3.920075,6.810012,0.08
4,4,0300-0303-1003-1010,1003,0403-1010-1203,4,0.13,7.11989,-1.164247,2.073634,6.810012,0.13
4,4,0300-0303-1003-1010,1010,0403-1010-1203,4,0.57,7.119891,-8.704919,7.948501,0.459834,0.57
5,2,0300-1010,1010,0403-1010-1203,2,0.51,6.74282,-8.527688,3.435039,1.966554,0.51
5,2,0300-1010,0300,0403-1010-1203,2,0.49,0.168761,4.698567,-0.22087,1.966554,0.49
6,3,0303-1010-1013,0303,0403-1010-1013,3,0.07,1.020694,10.797182,-2.220042,6.801534,0.07
6,3,0303-1010-1013,1013,0403-1010-1013,3,0.22,7.194223,-5.442169,3.567433,6.801534,0.22
6,3,0303-1010-1013,1010,0403-1010-1013,3,0.71,7.194223,-11.949004,7.049536,2.225794,0.71
7,2,0303-1003,0303,1010-1103,2,0.25,1.511056,7.50029,-3.469252,6.641531,0.25
7,2,0303-1003,1003,1010-1103,2,0.75,5.599648,-1.520964,1.930795,6.641531,0.75
8,2,0310-1010,1010,1010,2,0.71,7.268353,-5.068464,6.606747,-2.008486,0.71
8,2,0310-1010,0310,1010,2,0.29,1.255207,4.61118,2.573428,-2.008486,0.29
9,3,0303-1003-1010,1010,0403-1010-1103,3,0.66,6.040881,-13.918624,6.480087,1.627987,0.66
9,3,0303-1003-1010,0303,0403-1010-1103,3,0.24,-0.59162,10.5707,-5.969384,7.190675,0.24
9,3,0303-1003-1010,1003,0403-1010-1103,3,0.1,6.040872,-1.331319,0.296345,7.190675,0.1
10,3,0300-0303-1010,1010,0300-0403-1010,3,0.46,7.906417,-9.643452,5.208072,1.07434,0.46
10,3,0300-0303-1010,0303,0300-0403-1010,3,0.4,3.159515,9.441681,-5.443944,6.289667,0.4
10,3,0300-0303-1010,0300,0300-0403-1010,3,0.14,3.160405,4.467176,-0.827615,1.07434,0.14
11,1,1010,1010,-1,1,1,7.090679,-13.672529,7.227619,-0.484868,1
12,3,0300-0303-1010,0300,0403-1010,3,0.16,1.149558,4.211103,0.206689,2.086601,0.16
12,3,0300-0303-1010,1010,0403-1010,3,0.36,7.037992,-9.101214,5.982783,2.086601,0.36
12,3,0300-0303-1010,0303,0403-1010,3,0.48,1.14702,9.617125,-5.859653,8.242498,0.48
13,1,0303,0303,0403-1203,1,1,0.676362,8.989152,-1.166988,7.141892,1
14,4,0303-1010-1013-1103,1010,0403-1010,4,0.9,7.308391,-10.856899,6.447364,0.428676,0.9
14,4,0303-1010-1013-1103,1103,0403-1010,4,0.01,7.308389,-0.851761,-5.578377,6.450879,0.01
14,4,0303-1010-1013-1103,1013,0403-1010,4,0.06,7.308391,-5.440675,0.47008,6.450879,0.06
14,4,0303-1010-1013-1103,0303,0403-1010,4,0.03,2.092924,10.037914,-5.674574,6.450879,0.03
15,3,0303-1010-1013,1013,0213-0403-1010-1013,3,0.22,6.677726,-3.39689,3.95785,7.526449,0.22
15,3,0303-1010-1013,1010,0213-0403-1010-1013,3,0.57,6.677726,-6.889342,8.242649,1.679276,0.57
15,3,0303-1010-1013,0303,0213-0403-1010-1013,3,0.21,1.751416,10.095042,-2.078678,7.526449,0.21
16,1,1010,1010,1010-1011,1,1,6.469868,-16.587585,3.657324,-1.119331,1
17,3,0303-1010-1013,0303,0403-1010-1013,3,0.1,0.627643,10.411478,-5.292898,7.227131,0.1
17,3,0303-1010-1013,1013,0403-1010-1013,3,0.19,6.92391,-8.285261,0.409126,7.227131,0.19
17,3,0303-1010-1013,1010,0403-1010-1013,3,0.71,6.92391,-14.436259,6.616005,0.800485,0.71
18,2,0300-1010,1010,0400-1010,2,0.07,6.407264,-7.107774,4.383236,1.466881,0.07
18,2,0300-1010,0300,0400-1010,2,0.93,1.136353,4.919897,-0.924739,1.466881,0.93
19,4,0300-0303-1010-1013,1010,0403-1010-1013,4,0.49,6.786297,-12.09208,6.745113,1.259333,0.49
19,4,0300-0303-1010-1013,0303,0403-1010-1013,4,0.12,1.280249,10.641029,-1.700506,6.921618,0.12
19,4,0300-0303-1010-1013,0300,0403-1010-1013,4,0.23,1.301565,4.518433,0.52233,1.259333,0.23
19,4,0300-0303-1010-1013,1013,0403-1010-1013,4,0.16,6.786297,-5.375687,4.55834,6.921618,0.16
20,2,0303-1103,1103,0403-1010-1203,2,0.67,6.295202,-0.259589,0.710154,7.967871,0.67
20,2,0303-1103,0303,0403-1010-1203,2,0.33,0.611744,9.29874,-4.388414,7.967871,0.33
21,1,1010,1010,1010-1103,1,1,6.240879,-13.329659,4.424033,-1.022148,1
22,3,0303-1010-1013,1010,0403-1010-1013,3,0.69,6.295207,-8.629256,8.242547,2.601547,0.69
22,3,0303-1010-1013,1013,0403-1010-1013,3,0.19,6.295207,-3.084988,3.265507,7.525375,0.19
22,3,0303-1010-1013,0303,0403-1010-1013,3,0.12,0.404235,9.304735,-2.72373,7.525375,0.12
23,3,0303-1010-1013,0303,0403-1010-1013-1203,3,0.24,0.786922,10.418326,-5.661482,8.415093,0.24
23,3,0303-1010-1013,1013,0403-1010-1013-1203,3,0.27,7.019389,-7.250949,0.105594,8.415093,0.27
23,3,0303-1010-1013,1010,0403-1010-1013-1203,3,0.49,7.019389,-13.879491,5.97193,2.481136,0.49
24,1,1010,1010,0300-1010,1,1,8.114205,-15.244372,7.418154,-0.087362,1
25,4,1003-1010-1300-1303,1003,1010-1303,4,0.34,6.132449,-3.363653,-2.211365,5.936164,0.34
25,4,1003-1010-1300-1303,1303,1010-1303,4,0.19,0.747485,7.833594,-6.67878,5.936164,0.19
25,4,1003-1010-1300-1303,1300,1010-1303,4,0.05,0.74749,2.242585,-1.776076,0.321155,0.05
25,4,1003-1010-1300-1303,1010,1010-1303,4,0.42,6.135076,-13.156068,2.676659,0.321152,0.42
26,3,0300-0303-1010,0300,0403-1010,3,0.43,1.92767,5.909597,-1.909604,0.294031,0.43
26,3,0300-0303-1010,0303,0403-1010,3,0.38,1.927666,11.404028,-7.792079,6.781016,0.38
26,3,0300-0303-1010,1010,0403-1010,3,0.19,7.764164,-6.548984,4.037444,0.294031,0.19
27,2,1010-1303,1010,1010-1213-1403,2,0.42,7.957789,-3.211601,6.407262,1.018715,0.42
27,2,1010-1303,1303,1010-1213-1403,2,0.58,4.017929,8.150016,-1.44607,6.794819,0.58
28,2,1010-1011,1010,1010-1011,2,0.78,8.682241,-13.363318,7.532575,-2.256437,0.78
28,2,1010-1011,1011,1010-1011,2,0.22,8.682241,-12.821118,7.530822,4.276669,0.22
29,4,0301-0303-1001-1201,1201,0403-1201,4,0.02,6.366101,2.400532,-8.214323,2.073009,0.02
29,4,0301-0303-1001-1201,0301,0403-1201,4,0.07,1.687172,4.345139,-8.215885,2.07301,0.07
29,4,0301-0303-1001-1201,1001,0403-1201,4,0.06,7.149802,-3.505839,-2.99828,2.07301,0.06
29,4,0301-0303-1001-1201,0303,0403-1201,4,0.85,1.244482,10.695952,-9.886333,8.242967,0.85
30,2,0010-0300,0300,0010-0200,2,0.32,-1.497932,4.145985,-1.79842,-1.647437,0.32
30,2,0010-0300,0010,0010-0200,2,0.68,4.10989,-8.7606560000000009,4.295342,-1.647437,0.68
31,2,0303-1003,0303,0300-0403-1010,2,0.25,3.172883,7.766684,-2.78467,5.783204,0.25
31,2,0303-1003,1003,0300-0403-1010,2,0.75,8.621464,-3.43005,0.907352,5.783204,0.75
32,1,0303,0303,0403,1,1,3.406319,9.806898,-3.521904,7.268353,1
33,3,0010-0300-0303,0303,0110-0403,3,0.44,-0.752271,9.070652,-4.810494,6.783524,0.44
33,3,0010-0300-0303,0300,0110-0403,3,0.17,0.041122,3.951577,1.214158,0.767109,0.17
33,3,0010-0300-0303,0010,0110-0403,3,0.39,5.32336,-4.793774,6.74282,0.767109,0.39
34,2,0300-1010,1010,1010,2,0.76,6.29678,-11.986923,8.086605,-1.61554,0.76
34,2,0300-1010,0300,1010,2,0.24,0.551489,4.115168,1.475909,-1.61554,0.24
35,3,0010-0300-0303,0303,0010-0403,3,0.34,-0.076683,9.071115,-5.902509,6.783253,0.34
35,3,0010-0300-0303,0010,0010-0403,3,0.42,5.32336,-9.906988,6.742735,0.219871,0.42
35,3,0010-0300-0303,0300,0010-0403,3,0.24,2.585514,3.018003,0.755936,0.219871,0.24
36,3,0010-0210-0303,0210,0110-0403,3,0.05,3.985668,2.349587,3.441923,3.092612,0.05
36,3,0010-0210-0303,0303,0110-0403,3,0.84,0.265849,10.008066,-1.524468,6.677551,0.84
