parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,3,0303-1010-1013,0303,0403-1010-1103,3,0.5,3.307,96.022,0.188,60.158,0.5
1,3,0303-1010-1013,1010,0403-1010-1103,3,1,110.94,0,78.532,0.996,1
1,3,0303-1010-1013,1013,0403-1010-1103,3,0.3333333333333333,110.94,0.025,7.958,60.158,0.3333333333333333
2,1,1011,1011,1010-1011,1,0.5,97.448,0,161.264,40.359,0.5
3,1,1010,1010,1010,1,0.2,131.404,0,183.985,2.463,0.2
4,3,0303-1003-1010,1010,0403-1010-1203,3,0.5,139.091,0.002,247.023,1.375,0.5
4,3,0303-1003-1010,0303,0403-1010-1203,3,0.16666666666666666,2.518,348.488,0.066,112.207,0.16666666666666666
4,3,0303-1003-1010,1003,0403-1010-1203,3,1,139.091,0.446,4.21,112.207,1
5,2,0300-1010,1010,0403-1010-1203,2,0.5,107.1,0.003,10.816,3.908,0.5
5,2,0300-1010,0300,0403-1010-1203,2,0.3333333333333333,1.124,25.966,0.858,3.908,0.3333333333333333
6,3,0303-1010-1013,1010,0403-1010-1013,3,0.16666666666666666,146.446,0,132.471,4.678,0.16666666666666666
6,3,0303-1010-1013,0303,0403-1010-1013,3,0.2,2.029,1779.408,0.215,111.549,0.2
6,3,0303-1010-1013,1013,0403-1010-1013,3,0.5,146.446,0.023,11.855,111.549,0.5
7,1,1003,1003,1010-1103,1,2,48.491,0.348,3.813,99.839,2
8,1,1010,1010,1010,1,0.3333333333333333,154.167,0.03,97.461,0.249,0.3333333333333333
9,3,0303-1003-1010,1003,0403-1010-1103,3,0.2,65.839,0.397,1.228,146.086,0.2
9,3,0303-1003-1010,0303,0403-1010-1103,3,0.25,0.664,1520.891,0.016,146.086,0.25
9,3,0303-1003-1010,1010,0403-1010-1103,3,0.16666666666666666,65.84,0,89.269,3.091,0.16666666666666666
10,3,0300-0303-1010,1010,0300-0403-1010,3,0.3333333333333333,239.922,0.001,36.965,2.106,0.3333333333333333
10,3,0300-0303-1010,0303,0300-0403-1010,3,0.5,8.935,695.39,0.023,78.231,0.5
10,3,0300-0303-1010,0300,0300-0403-1010,3,1,8.941,22.118,0.563,2.106,1
12,2,0303-1010,1010,0403-1010,2,0.2,131.416,0.002,63.241,4.247,0.2
12,2,0303-1010,0303,0403-1010,2,0.25,2.215,785.314,0.017,302.858,0.25
13,1,0303,0303,0403-1203,1,0.3333333333333333,1.598,508.165,0.445,141.229,0.3333333333333333
14,2,0303-1010,0303,0403-1010,2,0.5,4.266,1051.267,0.02,87.48,0.5
14,2,0303-1010,1010,0403-1010,2,1,158.506,0.001,87.267,1.346,1
15,3,0303-1010-1013,1010,0213-0403-1010-1013,3,0.25,102.375,0.008,302.89,3.203,0.25
15,3,0303-1010-1013,1013,0213-0403-1010-1013,3,0.4,102.375,0.095,15.539,184.368,0.4
15,3,0303-1010-1013,0303,0213-0403-1010-1013,3,0.3333333333333333,3.367,1093.73,0.237,184.368,0.3333333333333333
16,1,1010,1010,1010-1011,1,0.3333333333333333,88.639,0,12.617,0.46,0.3333333333333333
17,3,0303-1010-1013,1013,0403-1010-1013,3,0.3333333333333333,121.424,0.003,1.328,149.825,0.3333333333333333
17,3,0303-1010-1013,0303,0403-1010-1013,3,0.5,1.545,1361.969,0.026,149.825,0.5
17,3,0303-1010-1013,1010,0403-1010-1013,3,1,121.424,0,98.088,1.742,1
18,2,0300-1010,0300,0400-1010,2,0.25,2.198,30.272,0.527,2.764,0.25
18,2,0300-1010,1010,0400-1010,2,0.2,84.875,0.007,20.868,2.764,0.2
19,3,0303-1010-1013,1013,0403-1010-1013,3,1,110.377,0.024,23.561,121.231,1
19,3,0303-1010-1013,0303,0403-1010-1013,3,0.16666666666666666,2.429,1596.865,0.308,121.231,0.16666666666666666
19,3,0303-1010-1013,1010,0403-1010-1013,3,0.5,110.377,0,107.271,2.394,0.5
20,2,0303-1103,1103,0403-1010-1203,2,0.5,78.532,0.835,1.636,250.362,0.5
20,2,0303-1103,0303,0403-1010-1203,2,0.3333333333333333,1.528,629.795,0.048,250.362,0.3333333333333333
21,1,1010,1010,1010-1103,1,0.4,75.63,0,21.467,0.492,0.4
22,3,0303-1010-1013,0303,0403-1010-1013,3,0.16666666666666666,1.323,632.418,0.151,184.231,0.16666666666666666
22,3,0303-1010-1013,1013,0403-1010-1013,3,1,78.532,0.118,9.616,184.231,1
22,3,0303-1010-1013,1010,0403-1010-1013,3,0.5,78.532,0.003,302.868,6.069,0.5
23,3,0303-1010-1013,1010,0403-1010-1013-1203,3,0.25,129.732,0,62.767,5.583,0.25
23,3,0303-1010-1013,0303,0403-1010-1013-1203,3,0.3333333333333333,1.725,1368.449,0.02,341.347,0.3333333333333333
23,3,0303-1010-1013,1013,0403-1010-1013-1203,3,0.4,129.732,0.007,1.076,341.347,0.4
