parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,3,0303-1003-1010,0303,0403-1010-1203,3,0.5,5.139,174.994,0.028,97.555,0.5
1,3,0303-1003-1010,1003,0403-1010-1203,3,1,202.286,0.165,0.3,97.555,1
1,3,0303-1003-1010,1010,0403-1010-1203,3,0.3333333333333333,202.286,0.001,15.93,1.677,0.3333333333333333
2,1,0303,0303,0402-0403,1,0.5,0.235,1010.35,0.178,75.466,0.5
3,2,0010-0303,0010,0010-0403,2,0.16666666666666666,9.221,0.002,98.897,1.332,0.16666666666666666
3,2,0010-0303,0303,0010-0403,2,0.2,0.249,433.002,0.531,70.701,0.2
4,1,1003,1003,1102-1103,1,1,83.182,0.39,3.401,82.21,1
5,2,0303-1010,0303,0310-0403-1010,2,0.3333333333333333,17.171,1433.037,0.034,118.008,0.3333333333333333
5,2,0303-1010,1010,0310-0403-1010,2,2,56.287,0.012,38.562,2.072,2
6,2,1010-1013,1010,1010-1203,2,0.25,95.239,0,155.229,4.256,0.25
6,2,1010-1013,1013,1010-1203,2,0.2,95.239,0.007,6.174,143.163,0.2
7,1,1010,1010,1010-1011,1,0.3333333333333333,154.175,0,70.695,0.22,0.3333333333333333
8,2,0010-0011,0011,0010-0011,2,0.5,25.236,0.001,75.585,5.206,0.5
8,2,0010-0011,0010,0010-0011,2,0.3333333333333333,25.236,0.001,103.813,0.257,0.3333333333333333
9,1,1010,1010,0210-1010,1,2,76.835,0.032,140.439,0.587,2
10,2,0303-1010,0303,0403-1010,2,0.25,2.341,830.799,0.001,222.722,0.25
10,2,0303-1010,1010,0403-1010,2,0.2,79.47,0,7.619,3.43,0.2
11,1,0010,0010,0010-0200,1,0.3333333333333333,45.461,0.004,73.493,4.961,0.3333333333333333
12,1,0303,0303,0403-1013-1203,1,1.5,0.544,59.452,0.428,99.93,1.5
13,2,1010-1013,1010,1010-1203,2,0.3333333333333333,346.588,0,128.051,3.462,0.3333333333333333
13,2,1010-1013,1013,1010-1203,2,1,346.588,0.077,2.969,148.188,1
14,2,1003-1010,1010,1010-1103,2,0.25,31.609,0,8.453,2.554,0.25
14,2,1003-1010,1003,1010-1103,2,0.2,31.609,0.064,0.116,86.491,0.2
15,2,0010-0303,0303,0210-0403,2,0.16666666666666666,0.616,623.964,0.157,79.282,0.16666666666666666
15,2,0010-0303,0010,0210-0403,2,0.5,24.246,0.182,25.344,1.248,0.5
16,2,1003-1010,1003,0303-1003-1010,2,2,41.772,0.015,2.719,375.278,2
16,2,1003-1010,1010,0303-1003-1010,2,0.3333333333333333,41.772,0,86.688,4.182,0.3333333333333333
17,2,0303-1010,0303,0403-1010-1103,2,0.5,1.723,1091.668,0.01,165.07,0.5
17,2,0303-1010,1010,0403-1010-1103,2,0.2,160.586,0,3.379,4.447,0.2
18,2,0303-1013,1013,0403-1013,2,0.5,294.622,0.011,12.86,101.225,0.5
18,2,0303-1013,0303,0403-1013,2,0.16666666666666666,5.169,718.849,0.233,101.225,0.16666666666666666
19,2,0303-1003,1003,0401-0403-1011-1201-1203,2,3,118.038,0.687,0.695,294.397,3
19,2,0303-1003,0303,0401-0403-1011-1201-1203,2,0.6666666666666666,1.745,1404.387,0.012,294.397,0.6666666666666666
20,2,1003-1010,1003,1010-1103,2,0.2,335.346,0.245,6.129,95.493,0.2
20,2,1003-1010,1010,1010-1103,2,0.25,335.346,0.003,225.834,1.851,0.25
21,2,0303-1013,0303,0403-1013-1203,2,0.3333333333333333,1.453,544.845,0.084,154.052,0.3333333333333333
21,2,0303-1013,1013,0403-1013-1203,2,0.5,73.495,0.008,5.658,154.052,0.5
22,3,0303-1010-1013,1013,0403-1010-1013-1203,3,0.5,84.688,0.161,1.934,91.71,0.5
22,3,0303-1010-1013,1010,0403-1010-1013-1203,3,1,84.688,0,76.246,1.527,1
22,3,0303-1010-1013,0303,0403-1010-1013-1203,3,0.3333333333333333,1.085,1522.559,0.026,91.71,0.3333333333333333
23,3,0303-1003-1010,0303,0403-1010-1203,3,0.2,1.531,556.001,0.002,160.622,0.2
23,3,0303-1003-1010,1010,0403-1010-1203,3,0.5,40.399,0.002,14.601,3.352,0.5
23,3,0303-1003-1010,1003,0403-1010-1203,3,0.16666666666666666,40.392,0.773,0.199,160.622,0.16666666666666666
24,1,0303,0303,0303,1,0.3333333333333333,0.231,252.301,0.151,234.11,0.3333333333333333
25,2,0211-0303,0303,0311-0403,2,1,1.779,410.353,0.294,417.89,1
25,2,0211-0303,0211,0311-0403,2,0.25,1.84,0.969,28.805,5.366,0.25
26,2,0300-1010,1010,0403-1010-1203,2,0.3333333333333333,209.343,0,34.152,5.798,0.3333333333333333
26,2,0300-1010,0300,0403-1010-1203,2,0.2,3.41,18.364,5.463,5.798,0.2
28,3,0010-0300-0303,0300,0210-0213-0400-0403,3,0.5,0.201,209.75,0.76,2.029,0.5
28,3,0010-0300-0303,0010,0210-0213-0400-0403,3,1,2.829,0.089,41.936,2.029,1
28,3,0010-0300-0303,0303,0210-0213-0400-0403,3,0.6666666666666666,0.201,1619.992,0.145,185.958,0.6666666666666666
30,2,0303-1013,0303,0111-0301-0403-1011,2,0.25,13.299,411.712,0.021,417.89,0.25
30,2,0303-1013,1013,0111-0301-0403-1011,2,0.6,102.791,0.003,1.651,417.89,0.6
31,2,1010-1012,1012,0102-1002-1010,2,1,25.236,0.002,77.107,39.669,1
31,2,1010-1012,1010,0102-1002-1010,2,0.16666666666666666,25.236,0,162.102,0.436,0.16666666666666666
32,3,0300-0303-1010,0300,0400-0403-1010-1203,3,0.3333333333333333,2.692,226.341,0.658,2.199,0.3333333333333333
32,3,0300-0303-1010,0303,0400-0403-1010-1203,3,2,2.692,876.545,0.015,172.293,2
32,3,0300-0303-1010,1010,0400-0403-1010-1203,3,0.25,268.809,0.007,61.79,2.199,0.25
33,1,1010,1010,0300,1,0.2,186.032,0.047,168.829,0.075,0.2
34,1,0010,0010,0300,1,0.16666666666666666,25.154,0.025,19.926,0.05,0.16666666666666666
35,3,0303-1010-1013,0303,0213-0403-1010-1013,3,0.5,1.51,734.932,0.008,353.642,0.5
35,3,0303-1010-1013,1010,0213-0403-1010-1013,3,0.3333333333333333,98.898,0,54.463,6.16,0.3333333333333333
35,3,0303-1010-1013,1013,0213-0403-1010-1013,3,2,98.898,0.127,0.566,353.642,2
36,1,1010,1010,0210-1010,1,0.5,256.372,0.001,168.829,0.344,0.5
37,1,0010,0010,0010-0200,1,0.4,9.078,0.002,8.166,0.719,0.4
38,1,1010,1010,1010-1012,1,0.3333333333333333,25.236,0,162.101,0.725,0.3333333333333333
39,2,1010-1013,1010,1010-1013,2,0.3333333333333333,109.032,0,255.303,0.607,0.3333333333333333
39,2,1010-1013,1013,1010-1013,2,0.5,109.032,0,17.243,58.273,0.5
40,2,0302-0303,0303,0402-0403,2,0.25,1.359,4905.48,0.031,295.172,0.25
40,2,0302-0303,0302,0402-0403,2,1,1.359,4722.412,0.04,9.949,1
41,2,0303-1013,1013,0403-1013,2,0.16666666666666666,72.678,1.09,33.598,598.405,0.16666666666666666
41,2,0303-1013,0303,0403-1013,2,0.2,8.437,245.247,0.336,598.405,0.2
42,2,1010-1012,1010,1010-1012,2,0.5,157.242,0,355.609,0.515,0.5
42,2,1010-1012,1012,1010-1012,2,0.3333333333333333,157.242,0.001,285.699,46.734,0.3333333333333333
43,2,0010-0303,0303,0010-0300-0403,2,1,0.24,422.371,0.329,53.699,1
43,2,0010-0303,0010,0010-0300-0403,2,0.5,11.52,0.005,77.543,0.682,0.5
44,2,0303-1010,1010,0110-0300-0403-1010,2,0.5,310.341,0.001,2.832,5.41,0.5
44,2,0303-1010,0303,0110-0300-0403-1010,2,0.2,6.548,225.416,0.001,161.602,0.2
45,2,0013-0303,0013,0111-0113-0403,2,0.6666666666666666,34.975,0.186,5.26,345.712,0.6666666666666666
45,2,0013-0303,0303,0111-0113-0403,2,0.5,5.187,699.024,0.186,345.712,0.5
46,3,0303-1010-1013,0303,0403-1010-1013-1203,3,2,5.659,2460.52,0.288,82.052,2
46,3,0303-1010-1013,1013,0403-1010-1013-1203,3,0.2,245.663,0.044,9.852,82.052,0.2
46,3,0303-1010-1013,1010,0403-1010-1013-1203,3,0.25,245.663,0.001,168.711,4.315,0.25
47,1,0303,0303,0403-1010-1013,1,0.5,2.802,990.201,0.224,130.578,0.5
48,2,0303-1013,0303,0403-1011-1113,2,0.5,0.572,225.014,0.195,375.755,0.5
48,2,0303-1013,1013,0403-1011-1113,2,0.6666666666666666,47.987,0.005,9.847,375.755,0.6666666666666666
49,2,1003-1010,1003,1010-1303,2,1,222.98,0.12,3.183,45.152,1
49,2,1003-1010,1010,1010-1303,2,0.25,222.981,0.001,277.285,1.008,0.25
50,1,1010,1010,1010,1,0.2,188.033,0.001,80.115,0.032,0.2
51,2,0303-1003,0303,0303-1103,2,0.16666666666666666,8.168,134.054,0.004,57.03,0.16666666666666666
51,2,0303-1003,1003,0303-1103,2,0.5,60.273,0.124,0.349,57.03,0.5
52,1,1013,1013,1010-1013-1103,2,2,25.236,0.001,6.264,47.08,2.3333333333333335
52,1,1013,1013,1010-1013-1103,2,0.3333333333333333,25.236,0.001,6.264,47.079,2.3333333333333335
53,1,0303,0303,0403,1,0.25,0.738,265.612,0.007,418.24,0.25
54,3,0303-1010-1013,1013,0300-0403-1010-1013,3,0.5,89.362,0.179,10.877,105.489,0.5
54,3,0303-1010-1013,1010,0300-0403-1010-1013,3,0.3333333333333333,89.362,0.004,50.552,26.141,0.3333333333333333
54,3,0303-1010-1013,0303,0300-0403-1010-1013,3,0.2,8.759,1082.318,0.241,105.489,0.2
55,2,1010-1303,1010,1010-1203,2,1,93.565,0,157.283,3.37,1
55,2,1010-1303,1303,1010-1203,2,0.3333333333333333,48.496,130.951,0.087,298.724,0.3333333333333333
56,1,0010,0010,0010-0213-0403,2,0.25,24.527,0.005,598.404,0.672,0.65
56,1,0010,0010,0010-0213-0403,2,0.4,24.527,0.005,598.405,0.672,0.65
57,3,0010-0013-0303,0303,0010-0213-0403,3,0.16666666666666666,0.096,448.773,0.366,164.186,0.16666666666666666
