parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,1,00,00,00-20,1,1,-0.008045,2.347543,1
2,1,01,01,01,1,1,-9.498302,5.307224,1
3,1,20,20,00-20,1,1,6.061008,-2.79005,1
4,2,01-20,01,01-20,2,0.719,-1.782341,6.082959,0.719
4,2,01-20,20,01-20,2,0.281,5.113365,0.834345,0.281
5,1,01,01,01,1,1,-6.368398,3.979349,1
6,1,01,01,01-20,1,1,-3.467992,5.107144,1
7,2,00-20,00,00-20,2,0.662,-0.107782,3.934253,0.662
7,2,00-20,20,00-20,2,0.338,6.285643,-2.05979,0.338
8,2,01-20,20,01-20,2,0.726,7.14626,0.806685,0.726
8,2,01-20,01,01-20,2,0.274,-0.82676,6.590107,0.274
9,1,01,01,01,1,1,-4.250651,7.630562,1
10,2,01-20,01,01-20,2,0.467,-1.77764,5.867539,0.467
10,2,01-20,20,01-20,2,0.533,6.688894,1.50607,0.533
11,1,01,01,01-20,1,1,-4.521721,5.148674,1
12,2,01-20,20,01-20,2,0.523,6.389525,1.039636,0.523
12,2,01-20,01,01-20,2,0.477,-0.352487,6.315847,0.477
13,2,01-20,20,01-20,2,0.787,7.060839,1.032657,0.787
13,2,01-20,01,01-20,2,0.213,-0.20959,5.882257,0.213
14,2,01-20,20,01-20,2,0.216,6.540823,2.597802,0.216
14,2,01-20,01,01-20,2,0.784,-0.825684,6.562815,0.784
15,1,20,20,01-11-20,1,1,7.251375,-0.210185,1
16,1,01,01,01,1,1,-3.472306,5.657836,1
17,1,20,20,01-20,1,1,7.698224,-0.284291,1
18,2,01-20,01,01-10-20,2,0.887,-3.441135,6.995165,0.887
18,2,01-20,20,01-10-20,2,0.113,5.504908,2.165585,0.113
19,1,20,20,11-20,1,1,4.888966,2.130027,1
20,1,20,20,00-20,1,1,7.435497,-2.524302,1
21,2,01-20,20,01-20,2,0.318,7.128761,1.420913,0.318
21,2,01-20,01,01-20,2,0.682,-4.580297,6.187872,0.682
22,1,20,20,20,1,1,7.440892,-3.543993,1
23,2,01-20,20,01-20,2,0.272,5.371782,-0.187048,0.272
23,2,01-20,01,01-20,2,0.728,-1.567257,5.049327,0.728
24,2,01-20,01,01-20,2,0.537,-3.943733,8.3027,0.537
24,2,01-20,20,01-20,2,0.463,7.17421,2.171707,0.463
25,1,20,20,01-20,1,1,6.493369,0.78407,1
26,1,01,01,01-20,1,1,-3.234966,5.80224,1
27,1,20,20,11-20,1,1,7.829443,-0.81983,1
28,3,01-10-20,10,01-10-20,3,0.592,1.521964,0.534135,0.592
28,3,01-10-20,01,01-10-20,3,0.343,-3.94166,6.943281,0.343
28,3,01-10-20,20,01-10-20,3,0.065,4.966948,0.329988,0.065
29,1,20,20,01-20,1,1,7.608312,1.675158,1
30,1,01,01,01,1,1,-6.34143,8.008351,1
31,2,01-20,01,01-20,2,0.745,-2.724125,5.437182,0.745
31,2,01-20,20,01-20,2,0.255,6.016654,2.026366,0.255
32,2,01-20,01,01-20,2,0.023,-1.388297,6.972572,0.023
32,2,01-20,20,01-20,2,0.977,6.790326,1.414264,0.977
33,1,01,01,01,1,1,-8.205264,7.127048,1
34,2,01-20,01,01-20,2,0.493,-0.75332,6.895354,0.493
34,2,01-20,20,01-20,2,0.507,8.802552,0.919844,0.507
35,2,01-20,20,01-20,2,0.447,7.310564,3.153604,0.447
35,2,01-20,01,01-20,2,0.553,0.145424,5.882212,0.553
36,1,01,01,01-11-20,1,1,-5.936637,7.792296,1
37,2,01-20,20,01-11-20,2,0.62,8.200954,2.960503,0.62
37,2,01-20,01,01-11-20,2,0.38,-0.423618,7.631713,0.38
38,1,21,21,01-11,1,1,6.043797,6.041408,1
