parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,02-20-22,02,00-02-20,3,0.78,-6.472102,7.569811,0.78
1,3,02-20-22,20,00-02-20,3,0.19,6.139022,-4.531172,0.19
1,3,02-20-22,22,00-02-20,3,0.03,4.259539,1.927791,0.03
2,2,12-20,20,02-12-20,2,0.76,4.927083,-7.739931,0.76
2,2,12-20,12,02-12-20,2,0.24,-0.394992,3.486812,0.24
3,2,12-20,20,02-12-20,2,0.28,5.115606,-5.930763,0.28
3,2,12-20,12,02-12-20,2,0.72,-0.883177,5.642516,0.72
4,3,02-10-20,10,02-10-20,3,0.19,-0.125263,-4.151854,0.19
4,3,02-10-20,20,02-10-20,3,0.28,6.409802,-5.295846,0.28
4,3,02-10-20,02,02-10-20,3,0.53,-6.151415,5.821609,0.53
5,3,02-12-20,12,02-12-20,3,0.06,1.396115,5.830069,0.06
5,3,02-12-20,20,02-12-20,3,0.81,6.555314,-6.488521,0.81
5,3,02-12-20,02,02-12-20,3,0.13,-2.77915,5.830069,0.13
6,3,02-10-20,10,02-10-20,3,0.35,-0.63579,-5.970673,0.35
6,3,02-10-20,20,02-10-20,3,0.42,4.752523,-5.970738,0.42
6,3,02-10-20,02,02-10-20,3,0.23,-6.361356,5.535051,0.23
7,3,00-02-20,00,00-02-20,3,0.56,-3.229682,-0.583372,0.56
7,3,00-02-20,20,00-02-20,3,0.14,3.387237,-6.772801,0.14
7,3,00-02-20,02,00-02-20,3,0.3,-8.109994,5.814643,0.3
8,3,00-02-20,02,00-02-20,3,0.28,-5.073322,3.325498,0.28
8,3,00-02-20,20,00-02-20,3,0.2,4.03961,-8.241517,0.2
8,3,00-02-20,00,00-02-20,3,0.52,0.808661,-2.034526,0.52
9,3,02-10-20,02,02-10-20,3,0.59,-5.971313,6.302106,0.59
9,3,02-10-20,10,02-10-20,3,0.11,0.075838,-3.303318,0.11
9,3,02-10-20,20,02-10-20,3,0.3,5.220668,-3.303318,0.3
10,1,02,02,02-20,1,1,-9.886666,7.42363,1
11,5,02-10-11-20-21,02,02-10-11-20-21,5,0.58,-5.547124,7.37694,0.58
11,5,02-10-11-20-21,10,02-10-11-20-21,5,0.1,0.336472,-5.429445,0.1
11,5,02-10-11-20-21,21,02-10-11-20-21,5,0.13,6.841631,0.75998,0.13
11,5,02-10-11-20-21,20,02-10-11-20-21,5,0.12,6.84165,-5.429449,0.12
11,5,02-10-11-20-21,11,02-10-11-20-21,5,0.07,0.336457,0.759983,0.07
12,2,02-21,02,02-20-21,2,0.46,-2.417878,5.983822,0.46
12,2,02-21,21,02-20-21,2,0.54,5.501584,-0.012955,0.54
13,2,02-20,02,00-02-20,2,0.34,-3.996955,7.524468,0.34
13,2,02-20,20,00-02-20,2,0.66,6.724148,-5.192719,0.66
14,2,02-20,20,02-20,2,0.48,5.379864,-4.880779,0.48
14,2,02-20,02,02-20,2,0.52,-2.729576,7.421502,0.52
15,2,02-20,20,02-20,2,0.13,6.863968,-5.112691,0.13
15,2,02-20,02,02-20,2,0.87,-5.165239,7.498359,0.87
16,1,02,02,02,1,1,-6.679604,6.50265,1
17,2,10-20,20,10-20,2,0.7,6.731283,-5.663642,0.7
17,2,10-20,10,10-20,2,0.3,0.783263,-5.663629,0.3
18,3,12-20-22,12,12-20-22,3,0.2,-2.033797,5.956438,0.2
18,3,12-20-22,22,12-20-22,3,0.44,3.693881,2.175306,0.44
18,3,12-20-22,20,12-20-22,3,0.36,8.401724,-1.88347,0.36
19,2,02-20,20,02-20,2,0.89,7.260751,-6.061519,0.89
19,2,02-20,02,02-20,2,0.11,-5.172636,5.66293,0.11
20,1,20,20,20,1,1,5.006227,-3.492965,1
21,2,02-20,02,02-20,2,0.68,-5.355024,6.586667,0.68
21,2,02-20,20,02-20,2,0.32,6.459381,-2.775631,0.32
22,5,02-10-11-20-21,10,02-10-11-20-21,5,0.21,-0.012065,-5.199715,0.21
22,5,02-10-11-20-21,11,02-10-11-20-21,5,0.12,-0.012072,1.170499,0.12
22,5,02-10-11-20-21,20,02-10-11-20-21,5,0.18,6.513477,-5.199715,0.18
22,5,02-10-11-20-21,02,02-10-11-20-21,5,0.43,-5.740013,6.99489,0.43
22,5,02-10-11-20-21,21,02-10-11-20-21,5,0.06,6.513469,1.170499,0.06
23,2,02-20,02,02-12-20,2,0.54,-5.2738950000000004,6.768961,0.54
23,2,02-20,20,02-12-20,2,0.46,5.435695,-3.301834,0.46
24,3,02-12-20,20,02-12-20,3,0.29,6.645848,-3.063932,0.29
24,3,02-12-20,02,02-12-20,3,0.29,-1.610101,7.858812,0.29
24,3,02-12-20,12,02-12-20,3,0.42,1.430066,7.858812,0.42
25,2,02-20,02,02-20,2,0.04,-5.218862,2.545435,0.04
25,2,02-20,20,02-20,2,0.96,6.226182,-7.40721,0.96
26,2,02-12,02,02-12,2,0.39,-6.079842,5.220668,0.39
26,2,02-12,12,02-12,2,0.61,0.512601,4.916989,0.61
27,3,02-12-20,02,02-12-20,3,0.13,-3.082453,5.092304,0.13
27,3,02-12-20,20,02-12-20,3,0.77,7.417458,-5.922471,0.77
27,3,02-12-20,12,02-12-20,3,0.1,1.819541,5.06368,0.1
28,2,02-20,20,02-20,2,0.17,4.739735,-4.260469,0.17
28,2,02-20,02,02-20,2,0.83,-7.821503,6.856912,0.83
29,2,02-20,20,02-20,2,0.07,4.920006,-4.290839,0.07
29,2,02-20,02,02-20,2,0.93,-6.262318,8.384996,0.93
30,2,02-20,02,02-20,2,0.2,-4.019506,5.639053,0.2
30,2,02-20,20,02-20,2,0.8,6.963074,-4.225246,0.8
31,3,01-02-20,20,01-02-20,3,0.02,2.612205,-4.287413,0.02
31,3,01-02-20,01,01-02-20,3,0.46,-6.68579,0.764827,0.46
31,3,01-02-20,02,01-02-20,3,0.52,-6.685822,7.209755,0.52
32,3,00-02-20,02,00-02-20,3,0.21,-5.26822,3.81372,0.21
32,3,00-02-20,00,00-02-20,3,0.45,-0.05741,-1.911873,0.45
32,3,00-02-20,20,00-02-20,3,0.34,5.513993,-5.569744,0.34
33,3,00-02-20,20,00-02-20,3,0.21,5.721213,-6.183041,0.21
33,3,00-02-20,02,00-02-20,3,0.35,-4.224677,6.724148,0.35
33,3,00-02-20,00,00-02-20,3,0.44,0.208242,0.104701,0.44
34,2,02-20,20,02-20,2,0.02,5.195182,-0.59949,0.02
34,2,02-20,02,02-20,2,0.98,-7.417733,7.070376,0.98
