Phase,Count,Frequency
00,1,1e-4
00-01-02-20,3,3e-4
00-01-20,6,6e-4
00-02,24,0.0024
00-02-10,9,9e-4
00-02-10-12,1,1e-4
00-02-12-20,27,0.0027
00-02-20,971,0.0971
00-02-20-21,23,0.0023
00-02-20-22,26,0.0026
00-02-21,3,3e-4
00-12-20,1,1e-4
00-20,16,0.0016
01-02,24,0.0024
01-02-10,1,1e-4
01-02-10-20,71,0.0071
01-02-10-20-22,4,4e-4
01-02-11-12-20,46,0.0046
01-02-11-20,1,1e-4
01-02-12-20,13,0.0013
01-02-20,532,0.0532
01-02-20-21-22,1,1e-4
01-02-20-22,66,0.0066
01-02-21,2,2e-4
01-02-21-22,7,7e-4
01-12-20,3,3e-4
01-20,4,4e-4
02,425,0.0425
02-10,4,4e-4
02-10-11-20,3,3e-4
02-10-11-20-21,45,0.0045
02-10-12-20-22,1,1e-4
02-10-20,596,0.0596
02-10-20-21,9,9e-4
02-10-20-22,65,0.0065
02-10-21,3,3e-4
02-11-20,3,3e-4
02-11-20-21,2,2e-4
02-11-21,10,0.001
02-12,47,0.0047
02-12-20,535,0.0535
02-12-20-21,74,0.0074
02-12-20-22,12,0.0012
02-12-21,16,0.0016
02-12-22,1,1e-4
02-20,3439,0.3439
02-20-21,501,0.0501
02-20-21-22,12,0.0012
02-20-22,1025,0.1025
02-21,151,0.0151
02-21-22,45,0.0045
02-22,163,0.0163
10-12-20-22,4,4e-4
10-20,18,0.0018
11-12,1,1e-4
11-12-20,12,0.0012
11-12-21-22,6,6e-4
11-21,1,1e-4
12,12,0.0012
12-20,135,0.0135
12-20-21,13,0.0013
12-20-22,69,0.0069
12-21,3,3e-4
12-21-22,2,2e-4
12-22,5,5e-4
20,401,0.0401
20-21,47,0.0047
20-22,162,0.0162
21,15,0.0015
21-22,3,3e-4
22,18,0.0018
