parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0303-2320-3030,0303,0103-0300-0303-0320-2300-2320-3030,3,0.198,-9.861847,6.327829,-11.259923,5.721848,0.198
1,3,0303-2320-3030,2320,0103-0300-0303-0320-2300-2320-3030,3,0.148,1.094602,6.201105,-0.816481,-4.699172,0.148
1,3,0303-2320-3030,3030,0103-0300-0303-0320-2300-2320-3030,3,0.654,6.622011,-6.400598,4.193036,-10.468939,0.654
2,3,0030-0303-3030,0030,0030-0300-0303-0310-3000-3030,3,0.226,-2.492279,-3.68202,6.748752,-1.535907,0.226
2,3,0030-0303-3030,0303,0030-0300-0303-0310-3000-3030,3,0.743,-10.622543,5.637959,-7.524659,6.109168,0.743
2,3,0030-0303-3030,3030,0030-0300-0303-0310-3000-3030,3,0.031,3.601034,-6.663076,6.786598,-4.34918,0.031
3,2,0303-3030,3030,0003-0303-2300-2310-3030,2,0.852,6.869097,-9.194773,7.049331,-6.645387,0.852
3,2,0303-3030,0303,0003-0303-2300-2310-3030,2,0.148,-6.564241,3.653897,-9.313175,6.499573,0.148
4,2,0303-3030,3030,0003-0013-0303-1030-1300-3030,2,0.876,6.043263,-7.897094,7.048987,-8.184641,0.876
4,2,0303-3030,0303,0003-0013-0303-1030-1300-3030,2,0.124,-6.211133,3.586747,-6.980678,6.495124,0.124
5,2,0303-3030,3030,0200-0203-0300-0303-3030,2,0.607,7.042013,-6.977466,6.415746,-8.173759,0.607
5,2,0303-3030,0303,0200-0203-0300-0303-3030,2,0.393,-6.038197,6.402405,-7.319455,5.975846,0.393
6,3,0300-0303-3030,0303,0300-0303-2000-2030-3000-3030,3,0.117,-5.042378,5.394685,-11.215458,4.050497,0.117
6,3,0300-0303-3030,0300,0300-0303-2000-2030-3000-3030,3,0.452,-1.80597,5.386809,-7.85271,-2.12079,0.452
6,3,0300-0303-3030,3030,0300-0303-2000-2030-3000-3030,3,0.431,6.318928,-5.651456,4.963322,-11.959519,0.431
7,2,3030-3300,3030,0303-1103-1300-3030-3100-3300,2,0.385,6.41095,-3.128843,6.507558,-11.635018,0.385
7,2,3030-3300,3300,0303-1103-1300-3030-3100-3300,2,0.615,4.421546,4.708756,-3.557829,-6.860896,0.615
8,2,0303-3030,3030,0003-0300-0303-1003-3010-3030,2,0.818,5.610482,-8.110339,7.122223,-8.453826,0.818
8,2,0303-3030,0303,0003-0300-0303-1003-3010-3030,2,0.182,-9.102792,6.082575,-8.887622,5.945701,0.182
9,2,1003-3030,3030,0300-0303-1003-1300-3010-3030,2,0.888,4.740812,-10.220428,6.562335,-8.119444,0.888
9,2,1003-3030,1003,0300-0303-1003-1300-3010-3030,2,0.112,0.811095,-3.015758,-1.101253,3.39251,0.112
10,2,0301-3030,0301,0001-0003-0030-0301-0303-3000-3030,2,0.672,-5.247081,7.32232,-7.016562,-0.094474,0.672
10,2,0301-3030,3030,0001-0003-0030-0301-0303-3000-3030,2,0.328,6.734102,-7.751894,4.532137,-8.625162,0.328
11,2,0303-3030,0303,0301-0303-1301-3000-3030,2,0.31,-4.203509,5.781632,-9.987748,6.524306,0.31
11,2,0303-3030,3030,0301-0303-1301-3000-3030,2,0.69,6.201329,-8.683064,6.759817,-10.083966,0.69
12,3,0003-0303-3030,0003,0003-0303-3000-3030,3,0.282,-1.172876,-2.275782,-3.12601,7.043771,0.282
12,3,0003-0303-3030,3030,0003-0303-3000-3030,3,0.639,7.67651,-10.728761,5.868214,-7.553021,0.639
12,3,0003-0303-3030,0303,0003-0303-3000-3030,3,0.079,-2.771752,3.794132,-8.586348,7.047951,0.079
13,3,0030-0303-3030,0303,0030-0300-0303-3000-3030,3,0.767,-13.639591,5.798816,-9.440911,6.545715,0.767
13,3,0030-0303-3030,0030,0030-0300-0303-3000-3030,3,0.188,-1.965033,-4.097385,5.492234,-4.905204,0.188
13,3,0030-0303-3030,3030,0030-0300-0303-3000-3030,3,0.045,3.772426,-7.288625,5.508896,-10.608198,0.045
14,2,0303-3030,0303,0303-0320-2003-2203-3010-3030-3200-3220,2,0.804,-6.572168,6.960489,-8.63481,6.431206,0.804
14,2,0303-3030,3030,0303-0320-2003-2203-3010-3030-3200-3220,2,0.196,5.707585,-4.853455,7.048091,-5.301931,0.196
15,2,0303-3030,3030,0003-0303-1003-3000-3002-3030,2,0.738,6.951178,-8.533291,6.512326,-6.703248,0.738
15,2,0303-3030,0303,0003-0303-1003-3000-3002-3030,2,0.262,-5.104417,6.809763,-7.615865,6.985262,0.262
16,2,0303-0330,0330,0030-0230-0300-0303-2000-2030,2,0.388,-7.252291,2.768321,5.957735,-5.250976,0.388
16,2,0303-0330,0303,0030-0230-0300-0303-2000-2030,2,0.612,-11.555453,5.668196,-6.458123,5.533957,0.612
17,1,0303,0303,0003-0303,1,1,-7.857137,8.216782,-10.671473,6.2924,1
18,3,0303-3003-3030,0303,0001-0003-0030-0301-0303-0320-3001-3003-3030-3101-3103,3,0.672,-9.190049,6.982931,-3.375088,7.499641,0.672
18,3,0303-3003-3030,3003,0001-0003-0030-0301-0303-0320-3001-3003-3030-3101-3103,3,0.15,4.008654,-3.707454,0.245508,5.02843,0.15
18,3,0303-3003-3030,3030,0001-0003-0030-0301-0303-0320-3001-3003-3030-3101-3103,3,0.178,5.947434,-10.764568,7.824732,-3.948445,0.178
19,2,0303-3030,0303,0003-0300-0303-2000-2030-3000-3030,2,0.229,-4.937071,4.968714,-8.578273,4.134469,0.229
19,2,0303-3030,3030,0003-0300-0303-2000-2030-3000-3030,2,0.771,5.708026,-12.869878,6.636564,-9.602667,0.771
20,2,0303-3030,3030,0303-0310-3030,2,0.734,7.565105,-7.055151,7.132372,-6.725588,0.734
20,2,0303-3030,0303,0303-0310-3030,2,0.266,-7.819305,6.649398,-5.358468,6.457918,0.266
21,2,0303-3030,3030,0103-0303-1103-3000-3001-3030,2,0.297,6.057587,-10.481667,6.030859,-10.076813,0.297
