Phase,Count,Frequency
0000-0003-0030-0300-0303,1,1e-4
0001-0003-0301-0303-3000-3030,1,1e-4
0002-0030-3030,1,1e-4
0003,8,8e-4
0003-0010-0030-0303,1,1e-4
0003-0013-0303-3030,1,1e-4
0003-0013-0303-3030-3031,1,1e-4
0003-0013-0303-3031,1,1e-4
0003-0013-3030,1,1e-4
0003-0023-0030-0303-3030,1,1e-4
0003-0023-0303,1,1e-4
0003-0023-0303-1033,1,1e-4
0003-0023-0303-3030,2,2e-4
0003-0023-3030,2,2e-4
0003-0030,3,3e-4
0003-0030-0303,5,5e-4
0003-0030-0303-3030,10,0.001
0003-0030-3030,3,3e-4
0003-0031-0303,1,1e-4
0003-0031-0303-3030,1,1e-4
0003-0031-3030,2,2e-4
0003-0032-0303-1032-3030,1,1e-4
0003-0032-0303-3030,2,2e-4
0003-0033,1,1e-4
0003-0033-0303,1,1e-4
0003-0033-0303-3000-3030,1,1e-4
0003-0033-0303-3030,4,4e-4
0003-0033-3030,4,4e-4
0003-0103-3030,4,4e-4
0003-0203-3010,1,1e-4
0003-0203-3030,5,5e-4
0003-0300-0303-3000-3030,1,1e-4
0003-0300-0303-3030,5,5e-4
0003-0301-0303-3010,1,1e-4
0003-0303,20,0.002
0003-0303-1003-3000-3030,1,1e-4
0003-0303-1003-3030,2,2e-4
0003-0303-1030,1,1e-4
0003-0303-1030-3030,2,2e-4
0003-0303-2003-3030,3,3e-4
0003-0303-3000,3,3e-4
0003-0303-3000-3003,1,1e-4
0003-0303-3000-3010,1,1e-4
0003-0303-3000-3030,9,9e-4
0003-0303-3000-3300,1,1e-4
0003-0303-3001,1,1e-4
0003-0303-3002-3030,1,1e-4
0003-0303-3002-3030-3300,1,1e-4
0003-0303-3003,2,2e-4
0003-0303-3003-3030,4,4e-4
0003-0303-3010,1,1e-4
0003-0303-3010-3030,1,1e-4
0003-0303-3020,1,1e-4
0003-0303-3030,163,0.0163
0003-0303-3030-3032,1,1e-4
0003-0303-3030-3300,3,3e-4
0003-0303-3031,2,2e-4
0003-1003-3030,1,1e-4
0003-1030,3,3e-4
0003-2003-3030,1,1e-4
0003-2020,1,1e-4
0003-2030,1,1e-4
0003-3000,6,6e-4
0003-3000-3003,1,1e-4
0003-3000-3010,1,1e-4
0003-3000-3030,7,7e-4
0003-3003,1,1e-4
0003-3003-3030,5,5e-4
0003-3010,2,2e-4
0003-3030,108,0.0108
0013-0030-0303-3030,1,1e-4
0013-0030-3030,2,2e-4
0013-0032-0303-3030,1,1e-4
0013-0033-0303-3030,1,1e-4
0013-0033-3030,1,1e-4
0013-0203-2013,1,1e-4
0013-0203-3030,1,1e-4
0013-0303-3030,33,0.0033
0013-0313-3030,3,3e-4
0013-3013-3030,1,1e-4
0013-3030,9,9e-4
0023-0030-0303-3030,1,1e-4
