parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,02-20,02,02-20,2,0.96,-6.624232,6.660626,0.96
1,2,02-20,20,02-20,2,0.04,5.190215,-2.346525,0.04
2,2,02-20,20,02-10-20,2,0.84,7.130362,-5.489397,0.84
2,2,02-20,02,02-10-20,2,0.16,-3.729157,5.466088,0.16
3,3,02-12-20,02,02-12-20,3,0.1,-4.747918,6.48255,0.1
3,3,02-12-20,12,02-12-20,3,0.03,1.25815,5.962776,0.03
3,3,02-12-20,20,02-12-20,3,0.87,6.727655,-4.386267,0.87
4,2,02-20,02,02-20,2,0.47,-5.658118,7.360566,0.47
4,2,02-20,20,02-20,2,0.53,5.465407,-2.91618,0.53
5,1,20,20,00-20,1,1,6.597247,-8.244875,1
6,2,02-20,02,00-02-20,2,0.84,-5.405425,6.408651,0.84
6,2,02-20,20,00-02-20,2,0.16,4.755401,-5.524771,0.16
7,2,02-20,02,00-02-20,2,0.81,-3.744548,6.362667,0.81
7,2,02-20,20,00-02-20,2,0.19,6.720876,-2.993329,0.19
8,2,01-02,01,01-02,2,0.74,-7.513969,0.768816,0.74
8,2,01-02,02,01-02,2,0.26,-10.35753,4.98432,0.26
9,2,02-20,02,00-02-20,2,0.1,-3.355186,3.850572,0.1
9,2,02-20,20,00-02-20,2,0.9,7.016543,-5.064634,0.9
10,3,02-20-22,20,02-20-22,3,0.57,6.727656,-1.597237,0.57
10,3,02-20-22,02,02-20-22,3,0.09,-1.39818,6.430965,0.09
10,3,02-20-22,22,02-20-22,3,0.34,3.262055,3.87144,0.34
11,3,01-02-20,01,01-02-20,3,0.48,-5.296955,-0.58446,0.48
11,3,01-02-20,02,01-02-20,3,0.22,-5.296965,4.28708,0.22
11,3,01-02-20,20,01-02-20,3,0.3,7.113998,-5.630966,0.3
12,3,02-20-21,20,02-20-21,3,0.27,6.660582,-4.565472,0.27
12,3,02-20-21,02,02-20-21,3,0.33,0.007709,6.727652,0.33
12,3,02-20-21,21,02-20-21,3,0.4,6.585169,0.852866,0.4
