parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,02-20,02,00-02-12-20,2,0.37,-5.683417,6.702711,0.37
1,2,02-20,20,00-02-12-20,2,0.63,6.562935,-6.00105,0.63
2,1,02,02,02-20,1,1,-5.52672,6.612645,1
3,3,00-02-20,20,00-02-20,3,0.28,6.445531,-3.690379,0.28
3,3,00-02-20,00,00-02-20,3,0.36,-0.118266,1.308107,0.36
3,3,00-02-20,02,00-02-20,3,0.36,-6.414662,6.687226,0.36
4,3,00-02-20,02,00-02-20,3,0.12,-5.121131,3.256588,0.12
4,3,00-02-20,20,00-02-20,3,0.34,6.37957,-5.339166,0.34
4,3,00-02-20,00,00-02-20,3,0.54,0.492345,-1.737545,0.54
5,2,02-20,02,02-20,2,0.66,-4.351496,7.073893,0.66
5,2,02-20,20,02-20,2,0.34,6.136541,-3.996088,0.34
6,2,02-20,20,00-02-20,2,0.37,7.209736,-5.237204,0.37
6,2,02-20,02,00-02-20,2,0.63,-3.536132,7.790393,0.63
7,2,02-20,20,01-02-20,2,0.07,4.713729,-4.073456,0.07
7,2,02-20,02,01-02-20,2,0.93,-7.074567,6.913168,0.93
8,3,00-02-20,20,00-02-20,3,0.21,4.897082,-5.691944,0.21
8,3,00-02-20,02,00-02-20,3,0.24,-7.446852,4.112026,0.24
8,3,00-02-20,00,00-02-20,3,0.55,-1.449554,0.10951,0.55
9,2,02-20,20,02-20,2,0.52,7.796152,-2.116727,0.52
9,2,02-20,02,02-20,2,0.48,-1.806604,6.930995,0.48
10,3,01-02-20,02,01-02-20,3,0.31,-7.223578,5.285523,0.31
10,3,01-02-20,20,01-02-20,3,0.25,5.594728,-5.469834,0.25
10,3,01-02-20,01,01-02-20,3,0.44,-5.539261,0.758029,0.44
11,2,02-20,20,02-20,2,0.69,6.557245,-5.484256,0.69
11,2,02-20,02,02-20,2,0.31,0.567103,7.064681,0.31
12,2,12-20,12,02-12-20,2,0.7,-0.203712,6.443801,0.7
12,2,12-20,20,02-12-20,2,0.3,5.906873,-2.945234,0.3
13,2,02-20,02,00-02-20,2,0.42,-2.115478,5.438589,0.42
13,2,02-20,20,00-02-20,2,0.58,8.018452,-3.634385,0.58
14,2,02-20,20,00-02-20,2,0.22,5.403631,-4.807462,0.22
14,2,02-20,02,00-02-20,2,0.78,-5.257185,7.141181,0.78
15,2,02-20,20,01-02-20,2,0.16,6.206416,-4.138243,0.16
15,2,02-20,02,01-02-20,2,0.84,-5.856915,8.175761,0.84
16,2,10-20,10,10-20,2,0.53,1.240958,-5.228072,0.53
16,2,10-20,20,10-20,2,0.47,6.358886,-5.228554,0.47
17,2,02-20,02,02-10-20,2,0.15,-2.182871,5.451553,0.15
17,2,02-20,20,02-10-20,2,0.85,4.796958,-7.5259,0.85
18,2,02-20,20,00-02-20,2,0.26,6.414497,-5.798836,0.26
18,2,02-20,02,00-02-20,2,0.74,-5.005646,6.662288,0.74
19,3,02-10-20,02,02-10-20-22,3,0.46,-3.047588,5.549899,0.46
19,3,02-10-20,20,02-10-20-22,3,0.19,7.31465,-1.05678,0.19
19,3,02-10-20,10,02-10-20-22,3,0.35,0.771999,-1.05678,0.35
20,2,02-20,02,02-10-20,2,0.01,-2.726819,3.641105,0.01
20,2,02-20,20,02-10-20,2,0.99,6.028206,-8.729085,0.99
21,2,02-20,02,02-20,2,0.21,-1.865164,6.841281,0.21
21,2,02-20,20,02-20,2,0.79,8.052637,-4.578863,0.79
22,2,02-20,02,02-20,2,0.89,-5.465903,8.186567,0.89
22,2,02-20,20,02-20,2,0.11,6.890718,0.177508,0.11
23,2,02-20,02,02-20,2,0.68,-5.360966,7.744419,0.68
23,2,02-20,20,02-20,2,0.32,7.18673,-3.711013,0.32
24,1,20,20,20,1,1,7.562718,-11.193567,1
25,2,02-20,20,02-20-21,2,0.14,5.062751,-5.346562,0.14
25,2,02-20,02,02-20-21,2,0.86,-6.288236,7.474801,0.86
26,2,02-20,20,00-02-20,2,0.31,5.268968,-5.324012,0.31
26,2,02-20,02,00-02-20,2,0.69,-5.891445,5.72841,0.69
27,2,02-20,20,00-02-20,2,0.58,6.494113,-4.239036,0.58
