Phase,Count,Frequency
00,15,0.0015
00-01,2,2e-4
00-01-02-20,1,1e-4
00-01-20,16,0.0016
00-02,80,0.008
00-02-10,9,9e-4
00-02-12-20,11,0.0011
00-02-20,991,0.0991
00-02-20-21,9,9e-4
00-02-20-22,10,0.001
00-10,1,1e-4
00-20,118,0.0118
01,4,4e-4
01-02,27,0.0027
01-02-10-20,7,7e-4
01-02-11,1,1e-4
01-02-11-12-20,9,9e-4
01-02-11-20,4,4e-4
01-02-12-20,6,6e-4
01-02-20,230,0.023
01-02-20-22,8,8e-4
01-02-21-22,1,1e-4
01-12-20,1,1e-4
01-20,13,0.0013
02,659,0.0659
02-10,10,0.001
02-10-11-20,3,3e-4
02-10-11-20-21,9,9e-4
02-10-12-20-22,2,2e-4
02-10-20,221,0.0221
02-10-20-21,3,3e-4
02-10-20-22,7,7e-4
02-11-21,1,1e-4
02-12,24,0.0024
02-12-20,429,0.0429
02-12-20-21,24,0.0024
02-12-20-22,13,0.0013
02-12-21,11,0.0011
02-12-22,2,2e-4
02-20,5153,0.5153
02-20-21,380,0.038
02-20-21-22,9,9e-4
02-20-22,301,0.0301
02-21,110,0.011
02-21-22,5,5e-4
02-22,76,0.0076
10-11-12-20-21,2,2e-4
10-11-20,1,1e-4
10-20,19,0.0019
11-12-20,1,1e-4
12,7,7e-4
12-20,137,0.0137
12-20-21,13,0.0013
12-20-22,9,9e-4
12-21,5,5e-4
12-22,4,4e-4
20,633,0.0633
20-21,28,0.0028
20-21-22,4,4e-4
20-22,74,0.0074
21,13,0.0013
21-22,3,3e-4
22,21,0.0021
