parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,02-20,02,02-10-20-22,2,0.35,-1.590073,6.848937,0.35
1,2,02-20,20,02-10-20-22,2,0.65,6.276542,-1.194515,0.65
2,3,02-20-21,21,00-02-20-21,3,0.07,7.060866,2.087664,0.07
2,3,02-20-21,02,00-02-20-21,3,0.79,-5.067957,6.682212,0.79
2,3,02-20-21,20,00-02-20-21,3,0.14,7.067372,-3.55269,0.14
3,3,01-02-20,02,01-02-11-12-20,3,0.24,-2.61433,5.824696,0.24
3,3,01-02-20,20,01-02-11-12-20,3,0.37,5.914572,-3.503866,0.37
3,3,01-02-20,01,01-02-11-12-20,3,0.39,-1.624808,0.727415,0.39
4,2,02-20,20,02-20,2,0.73,7.166195,-5.453372,0.73
4,2,02-20,02,02-20,2,0.27,-4.646742,6.946315,0.27
5,3,01-02-20,01,01-02-20,3,0.48,-7.219191,1.082848,0.48
5,3,01-02-20,02,01-02-20,3,0.47,-8.054747,7.390808,0.47
5,3,01-02-20,20,01-02-20,3,0.05,4.044494,-5.16647,0.05
6,2,02-20,02,02-20,2,0.93,-3.939367,6.25637,0.93
6,2,02-20,20,02-20,2,0.07,6.791145,-0.215349,0.07
7,2,02-20,20,00-02-20,2,0.69,4.948683,-5.103064,0.69
7,2,02-20,02,00-02-20,2,0.31,-7.095134,6.053804,0.31
8,2,02-20,02,02-20,2,0.42,-3.094639,6.848172,0.42
8,2,02-20,20,02-20,2,0.58,6.440066,-4.67299,0.58
9,1,20,20,10-20,1,1,5.937218,-8.717527,1
10,3,02-10-20,10,02-10-20,3,0.56,-0.080374,-3.964981,0.56
10,3,02-10-20,20,02-10-20,3,0.23,6.561974,-4.16285,0.23
10,3,02-10-20,02,02-10-20,3,0.21,-6.722719,6.712896,0.21
11,2,02-20,20,02-20,2,0.05,4.254447,-1.033671,0.05
11,2,02-20,02,02-20,2,0.95,-8.298483,6.14428,0.95
12,2,02-20,20,02-20-22,2,0.11,6.997516,0.872295,0.11
12,2,02-20,02,02-20-22,2,0.89,-2.90658,7.306782,0.89
13,3,00-02-20,20,00-02-20,3,0.29,7.276239,-3.640181,0.29
13,3,00-02-20,02,00-02-20,3,0.34,-4.417272,4.651255,0.34
13,3,00-02-20,00,00-02-20,3,0.37,1.480187,-1.139003,0.37
14,2,02-20,20,02-20,2,0.65,6.164783,-4.95453,0.65
14,2,02-20,02,02-20,2,0.35,-5.633987,5.729014,0.35
15,3,00-02-20,20,00-02-20,3,0.1,3.138171,-5.837386,0.1
15,3,00-02-20,02,00-02-20,3,0.21,-7.942787,5.801197,0.21
15,3,00-02-20,00,00-02-20,3,0.69,-2.20567,-0.737166,0.69
