36.533,0.077	0.007,101.170
4.158,0.022	140.153,0.022	0.075,44.218
105.981,0.046	0.035,89.431	2.162,89.431
44.183,0.065	0.020,164.345
1.966,0.108	96.923,0.003
0.795,1.239	27.011,0.021	0.024,84.956
2.938,1.236	105.484,0.126	0.075,82.291
0.001,1.704	0.001,31.654
3.086,0.555	129.480,0.030	0.037,14.539
105.981,0.331	0.379,89.431	2.393,14.640
138.587,0.020	0.025,0.667	0.025,19.523
101.170,0.042	101.170,2.062	0.925,105.981
1.438,1.246	105.981,0.040	0.019,89.431
44.183,0.038	0.012,164.345	1.052,164.345
1.678,0.825	120.410,0.010	0.054,56.109
1.051,0.053	71.886,0.053	0.034,2.691	0.034,158.619
1.010,1.919	29.327,0.026	0.015,148.341
0.870,1.438	23.272,0.084	0.120,123.491
2.132,1.076	30.021,0.018	0.024,74.603
1.850,2.135	120.986,0.117	0.030,34.074
4.050,3.352	189.802,0.039	0.068,104.359
168.083,0.122	0.030,78.567
226.604,0.100	0.032,144.353
125.309,0.027	0.022,120.410
12.106,0.266	0.008,226.604
152.946,0.179	0.038,4.433	2.615,4.433	0.038,93.709	2.615,93.709
186.774,0.238	0.231,106.964
7.080,0.049	28.004,0.049	0.085,189.802
0.957,1.842	68.708,0.022	0.031,125.309
181.801,0.048	0.030,215.699	2.732,215.699
29.999,0.287	0.301,237.264
86.742,0.075	0.279,3.677	0.279,226.748
2.069,3.241	181.801,0.036	0.064,215.699
1.136,0.050	80.847,0.050	0.013,128.196
309.445,0.138	0.515,79.069
36.326,0.035	36.326,0.353	0.043,33.326
0.412,4.794	31.339,0.069	0.055,439.363	4.214,439.363
0.010,536.267
63.000,0.343	0.020,198.820
14.837,0.014	0.051,17.093
330.361,0.809	0.189,770.201
81.567,0.105	0.021,96.091	1.210,96.091
72.718,0.064	0.080,19.762
4.854,0.050	59.877,0.050	0.058,52.095
53.522,0.287	53.522,7.975	0.029,157.513
24.749,0.027	0.023,117.182
4.050,0.443	182.153,0.006	0.085,40.179
0.144,0.123	12.027,0.002	0.002,4.859
2.522,1.237	66.904,0.709	0.059,48.373
