parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,02-10-20,02,02-10-20,3,0.49,-8.360002,5.944727,0.49
1,3,02-10-20,10,02-10-20,3,0.35,-1.787713,-4.794317,0.35
1,3,02-10-20,20,02-10-20,3,0.16,4.813248,-4.794323,0.16
2,2,20-22,20,02-20-22,2,0.26,8.474548,-5.765811,0.26
2,2,20-22,22,02-20-22,2,0.74,2.964604,0.034044,0.74
3,3,00-02-20,20,00-02-20,3,0.33,5.811733,-4.558122,0.33
3,3,00-02-20,00,00-02-20,3,0.43,-0.819058,0.289898,0.43
3,3,00-02-20,02,00-02-20,3,0.24,-6.94084,5.808832,0.24
4,2,02-20,20,02-20,2,0.94,7.23103,-5.488105,0.94
4,2,02-20,02,02-20,2,0.06,-5.083685,4.640761,0.06
5,3,02-20-21,20,02-20-21,3,0.43,6.98405,-4.353534,0.43
5,3,02-20-21,02,02-20-21,3,0.35,-3.593523,6.271152,0.35
5,3,02-20-21,21,02-20-21,3,0.22,6.98405,1.08639,0.22
6,2,02-20,02,02-20,2,0.71,-2.772171,8.507735,0.71
6,2,02-20,20,02-20,2,0.29,5.705687,-1.523311,0.29
7,1,02,02,02,1,1,-6.289031,6.269345,1
8,2,02-20,20,02-20,2,0.84,6.819742,-6.063544,0.84
8,2,02-20,02,02-20,2,0.16,-4.83889,4.874948,0.16
9,3,02-20-22,20,02-20-22,3,0.14,7.991156,-4.746573,0.14
9,3,02-20-22,22,02-20-22,3,0.43,1.926048,1.398125,0.43
9,3,02-20-22,02,02-20-22,3,0.43,-4.204672,6.588774,0.43
10,3,00-02-20,00,00-02-20,3,0.26,-3.028632,0.076369,0.26
10,3,00-02-20,02,00-02-20,3,0.61,-6.715102,5.927542,0.61
10,3,00-02-20,20,00-02-20,3,0.13,2.32253,-2.700299,0.13
11,2,02-20,20,02-20,2,0.82,6.757112,-8.708049,0.82
11,2,02-20,02,02-20,2,0.18,-4.636307,3.595047,0.18
12,2,12-20,20,12-20,2,0.99,6.951214,-8.659348,0.99
12,2,12-20,12,12-20,2,0.01,0.562428,2.179389,0.01
13,4,01-02-21-22,02,01-02-21-22,4,0.24,-1.754749,7.058866,0.24
13,4,01-02-21-22,21,01-02-21-22,4,0.25,4.553571,-3.809395,0.25
13,4,01-02-21-22,01,01-02-21-22,4,0.16,-1.754749,0.677637,0.16
13,4,01-02-21-22,22,01-02-21-22,4,0.35,4.553564,2.572158,0.35
14,2,02-20,02,02-12-20,2,0.98,-8.58381,8.32223,0.98
14,2,02-20,20,02-12-20,2,0.02,4.022336,-0.102611,0.02
15,2,02-20,02,02-20,2,0.2,-5.282639,4.13892,0.2
15,2,02-20,20,02-20,2,0.8,5.351175,-5.942078,0.8
16,2,02-20,20,02-20,2,0.51,6.161596,-1.292794,0.51
16,2,02-20,02,02-20,2,0.49,-3.316888,4.704791,0.49
17,3,02-20-22,20,02-20-22,3,0.24,6.842743,-0.952001,0.24
17,3,02-20-22,22,02-20-22,3,0.55,1.808105,4.355372,0.55
17,3,02-20-22,02,02-20-22,3,0.21,-1.998036,6.656769,0.21
18,3,02-20-22,02,02-20-22,3,0.4,-3.341094,7.525285,0.4
18,3,02-20-22,22,02-20-22,3,0.44,3.037289,1.667688,0.44
18,3,02-20-22,20,02-20-22,3,0.16,7.175277,-2.99666,0.16
19,2,02-20,20,02-20,2,0.03,7.028848,1.296613,0.03
19,2,02-20,02,02-20,2,0.97,-3.643836,8.21801,0.97
20,2,02-20,20,02-20-21,2,0.89,6.169817,-4.536267,0.89
