Phase,Count,Frequency
00-01-20,2,2e-4
00-02,20,0.002
00-02-10,6,6e-4
00-02-10-12,1,1e-4
00-02-10-20,1,1e-4
00-02-12-20,26,0.0026
00-02-12-20-21,2,2e-4
00-02-20,977,0.0977
00-02-20-21,28,0.0028
00-02-20-22,36,0.0036
00-02-21,2,2e-4
00-12-20,1,1e-4
00-20,25,0.0025
01-02,17,0.0017
01-02-10-20,88,0.0088
01-02-10-20-22,4,4e-4
01-02-11-12,2,2e-4
01-02-11-12-20,60,0.006
01-02-11-12-21,1,1e-4
01-02-12-20,10,0.001
01-02-20,557,0.0557
01-02-20-21,1,1e-4
01-02-20-22,67,0.0067
01-02-21,1,1e-4
01-02-21-22,9,9e-4
01-10-20,1,1e-4
01-12-20,4,4e-4
01-20,3,3e-4
02,392,0.0392
02-10,5,5e-4
02-10-11-20,1,1e-4
02-10-11-20-21,70,0.007
02-10-11-21,1,1e-4
02-10-20,627,0.0627
02-10-20-21,8,8e-4
02-10-20-22,75,0.0075
02-10-21,1,1e-4
02-11-12-20,2,2e-4
02-11-20,14,0.0014
02-11-20-21,3,3e-4
02-11-21,9,9e-4
02-12,62,0.0062
02-12-20,588,0.0588
02-12-20-21,50,0.005
02-12-20-22,3,3e-4
02-12-21,10,0.001
02-12-22,1,1e-4
02-20,3300,0.33
02-20-21,548,0.0548
02-20-21-22,6,6e-4
02-20-22,1031,0.1031
02-21,133,0.0133
02-21-22,48,0.0048
02-22,134,0.0134
10-11-20-21,2,2e-4
10-12-20,2,2e-4
10-12-20-22,13,0.0013
10-20,19,0.0019
10-21,1,1e-4
11-12,3,3e-4
11-12-20,10,0.001
11-12-21,1,1e-4
11-12-21-22,4,4e-4
12,12,0.0012
12-20,147,0.0147
12-20-21,14,0.0014
12-20-22,53,0.0053
12-21,4,4e-4
12-22,5,5e-4
20,386,0.0386
20-21,46,0.0046
20-22,163,0.0163
21,17,0.0017
21-22,5,5e-4
22,19,0.0019
