1	2	99	7.428745	-6.739685
1	2	1	-0.188464	3.975355
2	3	21	5.520526	-6.219656
2	3	49	-5.269575	-0.249132
2	3	30	-5.269575	4.638766
3	2	96	-9.140689	7.235920
3	2	4	1.827886	-4.284538
4	2	58	6.462143	-5.283977
4	2	42	-2.051859	6.559882
5	3	40	7.104851	-8.748280
5	3	52	1.050685	-8.747913
5	3	8	-5.186954	3.061056
6	3	80	-3.146442	-2.693700
6	3	11	-9.292138	3.554008
6	3	9	2.518160	-7.738171
7	2	85	-5.875501	6.301205
7	2	15	5.226145	-4.506151
8	2	84	-5.195102	5.843117
8	2	16	6.293918	-4.484829
9	2	81	6.019870	-6.069962
9	2	19	-4.689960	5.875023
10	1	100	5.322263	-11.617342
11	2	62	0.173458	0.486392
11	2	38	6.334940	-4.335045
12	3	58	7.294550	-5.065709
12	3	30	0.952207	-5.065709
12	3	12	-3.265854	4.661034
13	1	100	-3.389677	7.400172
14	2	77	-12.840303	6.648363
14	2	23	-6.490840	0.655347
15	2	89	-6.333695	6.301205
15	2	11	5.226145	-3.425536
16	3	27	1.293256	-5.708796
16	3	20	-3.649739	6.122228
16	3	53	7.925269	-5.708895
17	3	38	2.045726	-2.528466
17	3	53	2.045635	1.768375
17	3	9	-3.603736	6.270306
18	3	28	0.134532	7.014275
18	3	23	-6.102635	7.014275
18	3	49	6.583961	-4.807312
19	3	50	1.183979	-7.052328
19	3	28	5.354020	-7.052718
19	3	22	-4.705128	5.521326
20	2	26	-5.892067	5.064546
20	2	74	3.890673	-8.077670
21	3	23	-2.997102	7.415041
21	3	28	7.250472	-3.742174
21	3	49	2.867811	2.094565
22	2	95	6.908060	-6.051816
22	2	5	-4.193832	5.872871
23	3	52	-4.477678	5.857122
23	3	18	5.548275	-0.630500
23	3	30	1.911487	5.494061
24	2	98	7.447372	-6.247039
24	2	2	-4.632234	5.507990
25	2	77	-7.636853	-0.399628
25	2	23	5.527232	-6.135932
26	2	56	7.342445	-3.175938
26	2	44	2.659295	2.580292
27	3	38	-1.967146	-1.304887
27	3	37	-7.900756	3.140551
27	3	25	3.224967	-5.665890
28	2	86	-0.872860	6.317864
28	2	14	3.632756	-0.398985
29	3	14	3.353645	-5.433511
29	3	51	-8.351653	-0.442446
29	3	35	-8.351918	6.014791
30	3	34	5.697462	-7.113394
30	3	23	-5.948975	4.535619
30	3	43	-0.320715	-1.939770
31	2	76	6.409214	-5.981324
31	2	24	-5.278403	4.274299
32	3	66	-5.510418	4.982716
32	3	22	-0.185437	-2.469430
32	3	12	5.569815	-2.469435
33	2	91	7.289232	-7.124310
33	2	9	-4.558428	5.135544
34	2	14	3.133713	-3.626986
34	2	86	-7.317695	6.713799
35	2	84	7.736501	-7.310000
35	2	16	-4.179444	5.539289
36	3	32	-3.155301	8.064466
36	3	49	0.710278	8.064466
36	3	19	6.904637	-4.323082
37	3	25	-5.013352	5.717265
37	3	50	0.576561	0.005696
37	3	25	5.828862	-6.470252
38	2	43	7.544193	-5.340047
38	2	57	7.544189	1.174473
39	3	73	1.027236	8.975093
39	3	16	-4.618516	8.975093
39	3	11	7.374945	-1.455352
40	3	34	1.014430	3.695243
40	3	24	7.125826	-1.774870
40	3	42	-5.382869	9.015204
41	3	31	0.908485	-2.385113
41	3	64	4.903966	-7.702514
41	3	5	-0.624257	3.636444
42	1	100	-5.741889	7.341144
43	3	39	1.355041	1.474962
43	3	33	7.143306	-3.606847
43	3	28	-5.189881	7.542925
44	4	17	6.737005	-3.495345
44	4	42	-4.555955	7.993596
44	4	40	1.691777	2.296295
44	4	1	0.489273	-3.495346
