parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,02-20,02,02-20,2,0.01,-0.188464,3.975355,0.01
1,2,02-20,20,02-20,2,0.99,7.428745,-6.739685,0.99
2,3,01-02-20,01,01-02-20,3,0.49,-5.269575,-0.249132,0.49
2,3,01-02-20,02,01-02-20,3,0.3,-5.269575,4.638766,0.3
2,3,01-02-20,20,01-02-20,3,0.21,5.520526,-6.219656,0.21
3,2,02-20,20,02-20,2,0.04,1.827886,-4.284538,0.04
3,2,02-20,02,02-20,2,0.96,-9.140689,7.23592,0.96
4,2,02-20,20,02-20,2,0.58,6.462143,-5.283977,0.58
4,2,02-20,02,02-20,2,0.42,-2.051859,6.559882,0.42
5,3,02-10-20,20,02-10-20,3,0.4,7.104851,-8.74828,0.4
5,3,02-10-20,02,02-10-20,3,0.08,-5.186954,3.0610560000000002,0.08
5,3,02-10-20,10,02-10-20,3,0.52,1.050685,-8.747913,0.52
6,3,00-02-20,00,00-02-20,3,0.8,-3.146442,-2.6937,0.8
6,3,00-02-20,02,00-02-20,3,0.11,-9.292138,3.554008,0.11
6,3,00-02-20,20,00-02-20,3,0.09,2.51816,-7.738171,0.09
7,2,02-20,20,02-20,2,0.15,5.226145,-4.506151,0.15
7,2,02-20,02,02-20,2,0.85,-5.875501,6.301205,0.85
8,2,02-20,02,02-20,2,0.84,-5.195102,5.843117,0.84
8,2,02-20,20,02-20,2,0.16,6.293918,-4.484829,0.16
9,2,02-20,20,02-20,2,0.81,6.01987,-6.069962,0.81
9,2,02-20,02,02-20,2,0.19,-4.68996,5.875023,0.19
10,1,20,20,20,1,1,5.322263,-11.617342,1
11,2,12-20,20,12-20,2,0.38,6.33494,-4.335045,0.38
11,2,12-20,12,12-20,2,0.62,0.173458,0.486392,0.62
12,3,02-10-20,02,02-10-20,3,0.12,-3.265854,4.661034,0.12
12,3,02-10-20,10,02-10-20,3,0.3,0.952207,-5.065709,0.3
12,3,02-10-20,20,02-10-20,3,0.58,7.29455,-5.065709,0.58
13,1,02,02,02,1,1,-3.389677,7.400172,1
14,2,00-02,00,00-02,2,0.23,-6.49084,0.655347,0.23
14,2,00-02,02,00-02,2,0.77,-12.840303,6.648363,0.77
15,2,02-20,20,02-20,2,0.11,5.226145,-3.425536,0.11
15,2,02-20,02,02-20,2,0.89,-6.333695,6.301205,0.89
16,3,02-10-20,10,02-10-20,3,0.27,1.293256,-5.708796,0.27
16,3,02-10-20,20,02-10-20,3,0.53,7.925269,-5.708895,0.53
16,3,02-10-20,02,02-10-20,3,0.2,-3.649739,6.122228,0.2
17,3,02-21-22,22,02-21-22,3,0.53,2.045635,1.768375,0.53
17,3,02-21-22,02,02-21-22,3,0.09,-3.603736,6.270306,0.09
17,3,02-21-22,21,02-21-22,3,0.38,2.045726,-2.528466,0.38
18,3,02-12-20,12,02-12-20,3,0.28,0.134532,7.014275,0.28
18,3,02-12-20,20,02-12-20,3,0.49,6.583961,-4.807312,0.49
18,3,02-12-20,02,02-12-20,3,0.23,-6.102635,7.014275,0.23
19,3,02-10-20,10,02-10-20,3,0.5,1.183979,-7.052328,0.5
19,3,02-10-20,02,02-10-20,3,0.22,-4.705128,5.521326,0.22
19,3,02-10-20,20,02-10-20,3,0.28,5.35402,-7.052718,0.28
20,2,02-20,02,02-20,2,0.26,-5.892067,5.064546,0.26
20,2,02-20,20,02-20,2,0.74,3.890673,-8.07767,0.74
21,3,02-20-22,20,02-20-22,3,0.28,7.250472,-3.742174,0.28
21,3,02-20-22,02,02-20-22,3,0.23,-2.997102,7.415041,0.23
21,3,02-20-22,22,02-20-22,3,0.49,2.867811,2.094565,0.49
22,2,02-20,20,02-20,2,0.95,6.90806,-6.051816,0.95
22,2,02-20,02,02-20,2,0.05,-4.193832,5.872871,0.05
23,3,02-12-20,20,02-12-20,3,0.18,5.548275,-0.6305,0.18
23,3,02-12-20,12,02-12-20,3,0.3,1.911487,5.494061,0.3
23,3,02-12-20,02,02-12-20,3,0.52,-4.477678,5.857122,0.52
24,2,02-20,20,02-20,2,0.98,7.447372,-6.247039,0.98
24,2,02-20,02,02-20,2,0.02,-4.632234,5.50799,0.02
25,2,01-20,20,01-20,2,0.23,5.527232,-6.135932,0.23
25,2,01-20,01,01-20,2,0.77,-7.636853,-0.399628,0.77
26,2,20-22,22,20-22,2,0.44,2.659295,2.580292,0.44
26,2,20-22,20,20-22,2,0.56,7.342445,-3.175938,0.56
27,3,00-02-20,02,00-02-20,3,0.37,-7.900756,3.140551,0.37
27,3,00-02-20,20,00-02-20,3,0.25,3.224967,-5.66589,0.25
27,3,00-02-20,00,00-02-20,3,0.38,-1.967146,-1.304887,0.38
28,2,12-20,12,02-12-20,2,0.86,-0.87286,6.317864,0.86
28,2,12-20,20,02-12-20,2,0.14,3.632756,-0.398985,0.14
29,3,01-02-20,20,01-02-20,3,0.14,3.353645,-5.433511,0.14
