Phase,Count,Frequency
0002-0003-0022-0023-0302-0303-3030,1,1e-4
0002-0003-0030-0302-0303-3010-3030,1,1e-4
0002-0003-0030-0302-0303-3030,1,1e-4
0002-0003-0033-0302-0303-3003-3030,1,1e-4
0002-0003-0302-0303-3003-3030,1,1e-4
0003-0013-0031-0231-0303-1030-3030,1,1e-4
0003-0013-0303-1303-3000-3003-3013-3030-3300,1,1e-4
0003-0013-0303-3003-3013-3030,2,2e-4
0003-0013-0303-3003-3013-3030-3032,1,1e-4
0003-0023-0030-0230-0303-3003-3023-3030-3200-3203,1,1e-4
0003-0023-0030-0301-0303-3030,1,1e-4
0003-0023-0303-0320-3003-3030,1,1e-4
0003-0023-0303-0320-3030,1,1e-4
0003-0023-0303-3003-3023-3030,3,3e-4
0003-0023-0303-3003-3030,1,1e-4
0003-0023-0303-3003-3030-3310,1,1e-4
0003-0023-0303-3030-3300,1,1e-4
0003-0030-0033-0130-0133-0303-3030,1,1e-4
0003-0030-0033-0230-0233-0303-3030,1,1e-4
0003-0030-0033-0303-0323-0330-3030,1,1e-4
0003-0030-0033-0303-0330-3030,1,1e-4
0003-0030-0033-0303-2003-2033-3030,1,1e-4
0003-0030-0033-0303-3003-3030,1,1e-4
0003-0030-0033-0303-3030,1,1e-4
0003-0030-0303-3000-3030,1,1e-4
0003-0030-0303-3010-3030-3300,1,1e-4
0003-0030-0303-3030,1,1e-4
0003-0031-0032-0131-0132-0303-3030,1,1e-4
0003-0031-0033-0131-0133-0303-3003-3030,1,1e-4
0003-0031-0033-0231-0303-0311-3003-3030-3033,1,1e-4
0003-0031-0033-0303-0331-3003-3030,1,1e-4
0003-0031-0033-0303-1003-1031-1033-3030,1,1e-4
0003-0031-0033-0303-1030-3030,1,1e-4
0003-0031-0033-0303-2003-2031-2033-3030,1,1e-4
0003-0031-0033-0303-3003-3030,3,3e-4
0003-0031-0033-0303-3030,1,1e-4
0003-0033-0133-0303-1003-1033-1133-3030,1,1e-4
0003-0033-0133-0303-1030-3030,1,1e-4
0003-0033-0133-0303-3001-3003-3030-3101-3103,1,1e-4
0003-0033-0133-0303-3003-3030,1,1e-4
0003-0033-0133-0303-3003-3030-3103,1,1e-4
0003-0033-0230-0233-0303-3003-3030,1,1e-4
0003-0033-0233-0303-3003-3030-3033,1,1e-4
0003-0033-0301-0303-0330-1030-3030,1,1e-4
0003-0033-0303,1,1e-4
0003-0033-0303-0310-2030-3030,1,1e-4
0003-0033-0303-0313-1303-1313-3003-3030,1,1e-4
0003-0033-0303-0330-0333-3003-3030,1,1e-4
0003-0033-0303-0330-1003-1033-3030,1,1e-4
0003-0033-0303-0330-1330-3003-3030-3033,1,1e-4
0003-0033-0303-0330-2330-2331-3030-3031,1,1e-4
0003-0033-0303-0330-3003-3010-3030-3033,1,1e-4
0003-0033-0303-0330-3003-3030,8,8e-4
0003-0033-0303-0330-3003-3030-3200-3203,1,1e-4
0003-0033-0303-0330-3003-3030-3300,3,3e-4
0003-0033-0303-0333-3030-3300,1,1e-4
0003-0033-0303-1030-3003-3030,1,1e-4
0003-0033-0303-1030-3030,2,2e-4
0003-0033-0303-1300-3003-3030,3,3e-4
0003-0033-0303-1301-3001-3003-3030-3201,1,1e-4
0003-0033-0303-2003-2033-3030,3,3e-4
0003-0033-0303-2003-2300-3030,1,1e-4
