ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,2.464,794.56,0.021,113.61,1
1,77.676,0,97.393,1.191,1
1,77.676,0.006,1.128,113.61,1
2,268.686,0.003,142.495,0.389,1
3,150.816,0,220.661,3.218,1
3,150.816,0.005,10.641,139.231,1
5,2.2,1071.756,0.141,119.562,2
5,71.104,0,68.449,5.651,1
6,59.386,0,89.235,0.346,1
6,59.386,0.06,1.576,31.04,1
7,0.823,467.246,0.041,177.865,1
7,54.899,0.088,2.874,177.865,1
7,54.901,0,95.902,3.231,2
8,93.257,0,108.027,0.127,1
9,118.846,0,74.886,0.281,1
10,208.168,0.379,1.147,84.742,1
11,75.414,0,23.089,43.509,1
11,75.414,0,97.458,1.491,1
12,1.261,110.085,0.372,174.626,1
13,99.294,0,8.878,50.532,2
14,6.709,425.117,0.261,3.319,1
14,6.709,425.119,0.006,111.966,1
14,66.324,0.079,22.114,3.319,1
15,22.644,0.009,54.901,0.76,1
15,22.644,0.079,44.076,46.724,1
16,2.29,1010.295,0.309,38.844,1
16,186.743,0.014,83.559,1.86,1
17,0.421,816.516,0.027,186.741,1
17,22.185,0.018,117.393,2.799,2
18,92.476,0,91.87,0.221,1
19,1.128,467.257,0.035,177.865,1
20,1.104,632.052,0.029,113.744,2
20,105.857,0,219.266,3.904,1
21,6.918,467.26,0.015,177.865,1
21,54.901,0.01,95.904,5.265,2
22,247.109,0,88.975,0.18,2
23,74.536,0,212.338,0.561,1
24,2.816,560.212,0.019,240.74,1
24,173.21,0.001,11.009,2.954,1
24,173.21,0.071,1.387,240.74,1
25,302.783,0,63.379,0.379,1
26,177.044,0,103.381,2.187,1
26,177.044,0.006,5.652,97.061,1
27,14.142,428.413,0.085,112.584,3
28,3.254,176.436,0.51,0.787,1
28,3.254,2991.821,0.21,65.64,1
28,75.841,0.005,22.644,0.787,1
29,48.553,0,58.313,1.403,1
29,48.553,0.007,9.378,50.388,1
30,0.484,100.021,0.227,6.624,1
30,0.484,3378.217,0.164,65.62,1
30,40.009,0.004,16.14,6.624,2
30,40.009,0.13,11.65,65.62,1
31,2.31,1840.115,0.027,97.31,1
31,177.044,0,103.381,1.342,1
31,177.044,0.249,2.291,97.31,1
32,84.177,0,479.191,1.481,1
32,84.177,0.002,11.103,137.548,1
33,0.905,281.415,0.565,5.336,1
33,0.905,549.011,0.007,433.494,2
33,65.64,0.005,46.726,5.336,1
34,1.261,110.085,0.372,174.626,1
35,9.054,2.128,17.783,0.72,1
35,160.77,0.007,19.871,0.72,1
36,2.17,384.243,0.006,105.426,1
37,54.597,65.519,0.042,185.226,2
38,94.313,0,160.646,1.347,1
38,94.313,0.035,4.264,121.413,1
39,468.915,0,173.21,0.79,1
39,468.915,0.001,40.797,56.021,1
40,0.868,1428.227,0.085,402.702,2
41,2.304,938.644,0.063,102.531,1
41,197.118,0,448.899,7.009,1
41,197.118,0.022,5.53,102.531,1
42,1.273,298.066,0.053,66.835,1
42,122.643,0,99.069,1.148,1
42,122.643,0.069,4.019,66.835,2
43,3.628,172.855,0.252,63.307,1
43,339.077,0,83.101,0.657,2
43,339.077,0.001,22.044,63.307,2
44,1.571,6.567,2.432,1.415,1
44,89.473,0,221.296,1.415,2
45,0.54,692.72,0.009,119.793,1
45,48.186,0,85.118,1.603,2
46,28.655,82.755,0.736,0.709,2
47,22.413,3297.826,0.004,530.755,1
47,177.85,0.6,0.321,530.755,2
48,135.588,0,318.641,1.536,1
48,135.588,0.103,4.103,106.426,1
49,108.809,0,96.55,2.474,1
50,0.292,202.282,0.011,85.348,1
50,12.618,0.003,45.872,1.228,2
51,16.456,0.001,162.48,0.81,2
52,2.237,183.301,1.196,2.547,1
52,2.237,1156.359,0.02,88.728,1
52,46.748,0.002,40.243,2.547,2
53,26.847,0,73.89,0.768,2
54,0.781,140.51,0.009,100.106,1
54,59.258,0.07,0.587,100.106,2
55,96.666,0,126.854,0.9,3
56,114.024,0,192.531,1.118,1
57,89.358,0.002,16.121,205.284,2
58,1.196,862.326,0.029,73.231,2
58,59.173,0.001,151.285,0.877,1
59,0.925,930.322,0.114,101.153,2
59,84.804,0.013,7.297,101.153,1
60,2.071,2481.576,0.017,152.224,1
60,108.767,0,75.252,10.613,3
61,2.331,698.188,0.036,233.358,2
61,111.219,0,140.978,2.464,2
62,0.159,1016.104,0.024,127.758,1
62,13.344,0.013,57.631,2.307,2
63,106.967,0.001,384.351,0.143,1
64,8.156,5239.494,0.123,289.259,1
64,348.361,0.004,267.907,11.309,1
65,6.193,155.548,1.698,353.38,1
65,87.198,0.001,134.444,353.38,3
66,2.163,2217.182,0.019,69.359,1
66,150.208,0.003,32.275,0.77,2
67,0.362,1605.823,0.037,67.443,1
67,24.086,0.001,211.179,4.547,1
67,24.086,0.055,3.357,67.443,1
68,2.302,708.247,0.001,339.718,1
68,120.986,0,3.383,11.216,3
69,4.819,1866.569,0.248,86.705,1
69,242.912,0.002,135.232,1.078,2
70,185.174,0,103.76,3.205,2
70,185.174,0.062,2.828,257.973,1
71,1.255,321.01,0.018,90.243,1
71,107.747,0,2.93,1.386,1
71,107.747,0.213,0.033,90.243,1
72,1.363,344.015,0.019,257.015,1
72,42.951,0.001,120.272,4.826,1
73,69.418,0,75.766,5.017,1
73,69.418,0.155,1.238,116.756,1
74,43.359,0.001,91.778,1.972,1
74,43.359,0.03,1.198,94.016,1
75,16.727,0.35,373.763,158.364,1
75,16.728,0.006,452.552,3.344,1
76,1.329,710.436,0.121,313.009,1
76,36.493,0,559.592,6.397,2
76,36.493,0.003,5.908,313.009,1
77,1.818,686.659,2.357,179.879,1
77,85.397,0.021,9.635,179.879,1
78,4.193,6810.629,1.26,239.541,2
78,186.509,0,611.53,2.824,2
79,0.897,284.018,0.177,136.355,1
79,44.062,0,100.838,1.795,1
79,44.062,0.01,6.919,136.355,2
80,16.737,126.964,0.026,116.464,2
81,0.862,176.497,0.401,4.693,1
81,0.862,1513.434,0.007,114.852,1
81,67.182,0.002,31.684,4.693,1
82,13.874,53.223,0.091,217.196,1
82,199.101,0,306.554,2.389,1
83,0.548,1157.948,0.075,62.337,2
83,29.025,0,61.425,0.962,1
83,29.025,0.017,5.594,62.337,1
84,27.014,0.004,128.773,0.324,1
85,2.995,33.651,0.413,0.242,1
85,149.276,0.001,22.309,0.242,2
86,1.805,193.619,0.566,511.376,1
86,98.266,0.003,22.823,511.376,2
86,98.266,0.003,149.269,6.17,2
87,12.359,737.466,0.007,484.493,1
88,1.811,1507.942,0.359,106.376,1
88,106.577,0.001,71.497,2.415,2
89,0.599,101.131,2.691,5.024,1
89,0.599,584.589,0.115,132.613,1
89,55.389,0.001,106.127,5.024,1
89,55.389,0.058,4.546,132.613,2
90,7.511,131.76,0.641,86.027,1
90,556.153,0,127.633,4.074,1
90,556.153,0.005,5.998,86.027,1
91,226.075,0.006,21.535,6.226,1
91,226.075,0.126,4.907,592.777,1
92,2.684,684.348,0.144,65.474,1
92,181.927,0.006,76.561,0.709,2
92,181.927,0.087,11.7,65.474,1
93,1.619,132.419,0.968,1.436,1
93,1.619,617.846,0.01,65.825,1
93,110.159,0.001,91.583,1.436,1
93,110.159,0.451,0.958,65.825,1
94,15.331,547.15,0.008,156.751,1
94,459.59,0,21.491,2.701,2
95,1.663,842.424,0.272,141.672,1
95,107.152,0.001,554.47,4.557,2
96,62.62,0,198.646,2.177,1
96,62.62,0.016,19.283,177.128,1
97,108.135,0,112.924,0.989,1
97,108.135,0.007,1.274,63.391,2
98,0.58,2460.627,0.131,64.642,1
98,12.701,0.374,11.307,64.642,1
98,55.636,0,77.36,0.833,2
99,32.955,0.051,59.895,18.077,1
99,32.955,0.051,59.899,0.53,1
100,89.605,0,68.925,1.501,2
101,0.038,56.928,1.918,1.166,2
101,1.506,0.991,164.898,1.166,1
102,264.677,0,83.777,0.412,1
103,38.232,0,22.458,0.261,1
104,337.075,0.001,76.769,0.29,2
105,220.849,0,228.981,3.324,1
105,220.849,0.001,4.231,158.616,2
106,6.914,748.544,0.398,125.515,1
106,600.625,0.003,67.469,6.345,1
106,600.625,0.016,23.116,125.515,1
107,0.497,355.642,0.24,668.723,1
107,12.116,0.003,248.83,7.351,1
107,12.116,0.195,5.937,668.723,1
108,3.44,197.718,0.022,267.293,1
109,66.661,0,85.399,0.638,3
109,66.661,0.001,67.043,48.924,3
110,3.007,555.596,0.053,214.966,2
110,85.72,0.003,3.318,214.966,2
111,70.491,0,175.038,4.412,1
111,70.491,0.001,2.649,102.497,2
112,1.197,2256.085,0.032,152.585,1
112,19.004,0,202.722,2.232,1
112,19.004,0.275,2.451,152.585,1
113,2.128,992.393,0.001,210.937,2
114,96.474,0,53.54,0.445,1
115,2.29,1.776,25.502,5.921,1
115,2.29,3091.963,0.016,125.711,1
116,0.542,51.877,2.469,0.1,1
116,53.074,0.007,126.683,0.1,1
117,0.948,2298.683,0.039,86.212,1
117,0.948,2298.684,0.039,86.212,1
117,92.696,0.002,13.185,1.386,1
118,5.723,835.871,0.148,131.715,2
118,388.952,0.045,9.209,131.715,2
119,0.915,160.919,1.756,1.164,1
119,0.915,2541.081,0.504,53.962,1
119,76.781,0.016,67.805,1.164,1
119,76.781,0.259,19.478,53.962,1
120,2.219,468.956,0.733,184.962,1
121,0.564,543.299,0.682,59.677,1
121,35.349,0,35.594,3.544,1
121,35.349,0.021,13.16,59.677,1
122,1.813,732.899,0.038,89.388,1
122,91.602,0.002,2.613,89.388,1
123,7.434,374.398,0.072,147.039,3
123,212.077,0.015,58.391,2.07,1
124,1.277,33.624,0.049,67.062,1
124,124.99,0,105.34,0.949,1
124,124.99,0.045,2.148,67.062,1
125,60.9,0,90.327,0.709,2
126,1.683,906.39,0.078,182.305,1
126,107.51,0.003,6.424,182.305,1
126,107.51,0.003,554.873,4.575,2
127,0.726,709.273,0.092,135.574,2
127,65.519,0.001,258.735,2.256,2
127,65.519,0.075,2.616,135.574,1
128,8.092,1007.203,0.066,237.849,2
128,305.089,0.056,182.378,20.702,1
129,1.181,1071.507,0.111,66.091,4
130,0.388,2983.534,0.042,141.373,1
130,20.294,0.007,94.75,3.911,2
131,1.542,1430.265,0.023,145.25,1
131,71.688,0,30.312,1.648,1
131,71.688,0.181,0.501,145.25,1
132,5.873,105.654,1.531,112.557,1
132,143.429,0,49.372,112.557,2
132,143.429,0,64.841,1.733,2
133,24.068,473.518,0.306,162.45,1
133,106.81,0,239.457,3.795,1
133,106.81,0.013,6.028,162.45,1
134,0.506,454.285,0.038,593.593,1
134,42.653,0,65.666,7.405,2
135,4.707,272.206,0.464,0.942,1
135,4.707,303.501,0.01,43.487,1
135,225.763,0.001,42.713,0.942,1
135,225.763,0.045,0.901,43.487,1
136,147.627,0,80.076,35.528,1
136,147.627,0,91.346,0.444,1
137,0.379,35.948,2.236,1.403,1
137,0.379,1156.551,0.041,90.836,1
137,18.265,0.038,92.404,1.403,1
138,106.06,0,153.465,1.024,1
138,106.06,0.001,37.796,86.291,2
