parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,4,0300-0303-1003-1010,0300,0300-0403-1010,4,0.25,1.116186,6.207797,-0.094288,2.583856,0.25
1,4,0300-0303-1003-1010,0303,0300-0403-1010,4,0.26,1.116186,10.810198,-4.576087,5.568474,0.26
1,4,0300-0303-1003-1010,1003,0300-0403-1010,4,0.18,5.999276,-1.31186,1.917596,5.568474,0.18
1,4,0300-0303-1003-1010,1010,0300-0403-1010,4,0.31,5.999278,-10.00884,6.399404,2.583857,0.31
2,3,0303-1003-1010,1010,0300-0403-1010,3,0.62,7.292546,-13.73367,5.455945,1.034039,0.62
2,3,0303-1003-1010,0303,0300-0403-1010,3,0.18,1.953973,7.994144,-3.559333,5.004836,0.18
2,3,0303-1003-1010,1003,0300-0403-1010,3,0.2,7.292546,-2.134928,1.440026,5.004836,0.2
3,3,0300-0303-1010,0300,0300-0403-1010,3,0.16,-1.445179,3.443708,-0.994257,0.528137,0.16
3,3,0300-0303-1010,0303,0300-0403-1010,3,0.51,-1.44518,9.967866,-6.542591,6.11261,0.51
3,3,0300-0303-1010,1010,0300-0403-1010,3,0.33,5.191835,-11.728365,5.594104,0.528137,0.33
4,1,1010,1010,1010,1,1,5.822259,-10.578109,6.50263,-0.976391,1
5,4,0313-1010-1013-1113,1113,0403-1010-1113-1303,4,0.02,7.294947,-0.321722,4.482903,5.825471,0.02
5,4,0313-1010-1013-1113,1010,0403-1010-1113-1303,4,0.91,7.294954,-10.199212,6.358718,-0.493894,0.91
5,4,0313-1010-1013-1113,1013,0403-1010-1113-1303,4,0.03,7.294954,-4.341076,4.553114,5.825471,0.03
5,4,0313-1010-1013-1113,0313,0403-1010-1113-1303,4,0.04,2.75925,8.328131,1.217027,5.825471,0.04
6,4,0300-0301-1010-1011,0301,0110-0111-1010-1011,4,0.08,1.309981,4.5343,-0.434997,4.95153,0.08
6,4,0300-0301-1010-1011,1010,0110-0111-1010-1011,4,0.52,6.997799,-8.853647,6.482262,-0.961638,0.52
