ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,75.608,0,117.417,0.893,1
1,75.608,0.001,103.979,35.816,1
2,3.914,1997.582,0.042,123.399,1
2,130.024,0.006,30.424,3.279,1
3,7.932,92.237,0.085,89.404,1
3,21.676,0.002,98.657,1.184,1
3,21.676,0.103,1.285,89.404,1
4,71.949,0,6.833,0.824,3
5,1.55,584.975,0.062,180.076,1
5,111.749,0,70.13,3.4,1
5,111.749,0.008,5.514,180.076,1
6,0.282,43.936,0.897,1.277,1
6,0.282,2541.891,0.012,75.328,1
6,23.314,0.001,60.924,1.277,1
7,1.392,0.168,1.708,78.008,1
7,1.392,230.123,0.02,78.008,1
7,57.093,0,121.331,0.945,2
8,3.06,175.517,1.438,0.239,1
8,3.06,175.517,1.438,4.631,1
8,121.408,0.03,57.738,0.239,1
8,121.408,0.03,57.738,4.631,1
9,0.451,86.571,0.557,3.63,1
9,0.451,4607.777,0.55,98.682,1
9,34.332,0.002,15.432,3.63,1
10,3.583,723.322,0.005,180.062,1
10,63.016,0.007,0.908,10.438,1
10,63.016,0.137,0.145,180.062,1
11,2.968,1016.033,0.038,112.141,1
11,214.893,0.001,158.5,1.165,2
12,332.98,0,48.891,0.366,2
13,1.106,478.544,0.213,92.919,1
13,83.711,0,565.503,5.277,1
13,83.711,0.001,20.302,92.919,2
14,38.163,0,112.461,3.033,1
14,38.163,0.293,0.099,194.546,1
15,1.759,2041.051,0.016,169.502,1
16,16.074,95.509,0.047,396.564,1
16,518.222,0,4.53,396.564,2
16,518.222,0,139.682,7.451,1
17,1.52,86.292,0.242,77.756,1
17,92.56,0,11.224,77.756,1
17,92.56,0,57.15,1.424,2
18,4.46,170.864,0.188,106.402,1
18,121.233,0,137.745,3.44,1
18,121.233,0.016,3.255,106.402,1
19,6.146,169.512,3.074,4.457,1
19,6.146,305.593,0.08,60.5,1
19,247.681,0.001,98.494,4.457,1
20,3.315,116.462,0.012,80.675,1
20,107.51,0,43.972,1.355,1
21,182.526,0,84.806,0.177,2
22,1.068,1093.89,0.003,55.923,1
22,39.735,0.002,14.898,0.94,2
23,2.411,827.422,0.065,138.062,1
23,187.079,0.113,2.007,138.062,1
24,125.819,0.004,30.248,0.12,2
25,0.773,3.335,0.815,110.792,1
25,4.434,0.08,29.984,110.792,1
25,33.434,0.001,259.783,5.448,1
26,0.349,1658.793,0.045,62.145,1
26,32.906,0,128.475,1.447,2
26,32.906,0.02,3.177,62.145,1
27,2.09,61.047,0.872,2.771,1
27,2.09,839.367,0.012,79.116,1
27,182.144,0,46.25,2.771,2
27,182.144,0.469,0.012,79.116,1
28,3.115,438.381,0.058,5.728,1
28,3.115,921.094,0.058,297.019,1
28,200.304,0.097,2.051,5.728,1
28,200.304,0.204,2.051,297.019,1
29,3.433,0.125,74.005,0.107,1
30,48.577,0,166.815,0.622,1
31,69.723,0.022,0.923,249.755,1
32,83.587,0,519.562,1.945,1
32,83.587,0.002,14.893,132.256,1
33,0.871,691.048,0.208,107.801,1
33,58.655,0.001,4.301,8.475,2
34,0.679,1768.546,0.497,106.336,1
34,26.203,0.018,511.071,1.471,1
35,0.897,262.742,0.241,2.447,1
35,0.897,1365.119,0.003,143.405,1
36,3.381,702.251,1.283,152.443,1
36,56.218,0,153.165,1.742,1
37,0.474,2.447,3.326,0.577,2
37,40.775,0.006,204.263,0.577,1
38,0.644,18.049,0.145,2.679,2
38,0.644,1264.585,0.145,95.686,1
40,0.992,1845.239,0.247,354.234,1
40,69.272,0,248.578,11.565,1
40,69.272,0.004,5.155,354.234,1
41,3.079,788.37,0.035,63.09,1
41,301.709,0,79.479,0.68,2
41,301.709,0.001,1.83,63.09,1
42,52.687,43.036,0.074,126.687,1
44,70.303,0.001,21.789,379.023,2
45,2.066,68.841,0.598,1.416,1
45,2.066,3005.681,0.089,49.629,1
45,108.187,0.001,10.903,1.416,1
46,0.787,872.128,0.011,54.761,2
46,39.565,0,19.26,2.65,1
47,16.021,1877.012,0.092,51.191,1
47,50.826,0,594.213,3.196,1
47,50.826,0.021,7.082,51.191,1
48,2.057,781.66,0.02,293.175,1
48,89.847,0.001,135.198,5.921,1
48,89.847,0.005,1.375,293.175,1
49,2.507,118.179,0.09,5.361,1
49,2.507,118.677,0.09,55.847,1
49,171.962,0,8.144,5.361,1
49,171.962,0,8.144,55.847,1
50,0.838,227.616,1.408,0.368,1
50,0.838,322.25,0.018,34.173,1
50,81.069,0.013,29.111,0.368,1
51,3.604,600.376,0.018,101.421,1
51,108.134,0,50.409,1.624,2
52,102.175,0,89.903,3.506,2
52,102.175,0.085,1.115,249.943,1
53,3.791,355.289,0.024,149.979,1
53,310.928,0.006,57.092,2.029,2
54,1.56,1214.89,1.065,41.843,2
54,54.615,0,409.817,0.435,1
54,54.615,0.02,23.919,41.843,1
55,0.666,86.386,0.031,109.263,1
55,63.235,0.001,196.477,1.415,1
55,63.235,0.022,2.076,109.263,1
56,0.744,2922.577,0.09,88.185,1
56,8.744,0.026,107.307,1.116,1
57,3.582,393.041,0.016,90.371,1
57,141.317,0,66.808,1.686,1
58,12.071,0.479,0.008,85.126,1
58,112.604,0,39.645,1.835,2
59,3.421,2368.089,0.034,476.098,2
60,295.295,0,18.492,0.345,1
61,2.029,674.083,0.075,57.814,1
61,27.877,0,257.208,1.009,1
61,27.877,0.005,4.669,57.814,1
62,14.448,439.178,1.216,126.337,1
62,78.512,0,248.204,1.844,2
63,15.677,365.028,0.09,111.628,1
63,84.006,0,101.133,2.828,1
63,84.006,0.007,4.394,111.628,2
64,116.312,0,191.267,4.233,1
64,116.312,0.005,2.048,88.595,1
65,1.987,53.829,0.995,1.204,1
65,1.987,2275.759,0.021,112.969,1
65,184.009,0.008,49.48,1.204,1
66,145.895,0.001,19.021,0.064,2
67,2.251,561.546,0.592,56.068,1
67,38.502,0.006,460.45,1.304,1
67,38.502,0.018,13.962,56.068,2
68,2.796,1490.69,0.066,52.512,1
68,233.454,0,33.967,1.154,1
68,233.454,0.004,3.052,52.512,2
69,0.23,234.519,2.597,5.158,1
69,0.23,1278.214,0.273,507.731,1
69,20.379,0.086,75.962,5.158,1
69,20.379,0.471,7.995,507.731,1
70,0.125,651.858,0.228,75.782,1
70,9.33,0.018,87.959,0.807,1
71,1.703,2027.888,0.193,77.26,1
71,91.254,0,145.442,0.876,2
72,77.762,0.027,506.539,0.406,2
73,0.957,167.402,3.069,1.7,2
73,0.957,542.086,0.035,107.749,1
74,8.166,10.31,10.275,32.333,1
74,439.647,0,652.184,1.173,2
75,0.633,1003.761,0.15,71.647,2
75,55.469,0,187.286,0.904,2
75,55.469,0.009,7.981,71.647,1
76,2.168,260.78,0.01,281.059,1
76,11.309,0.008,23.624,4.708,1
77,195.757,0,104.318,0.58,1
77,195.757,0.008,77.425,21.903,1
78,1.567,50.927,0.078,5.494,1
78,1.567,3202.937,0.002,132.066,1
78,110.804,0.001,6.562,5.494,2
79,92.977,0,131.078,0.837,2
80,1.466,1057.438,0.05,33.169,1
80,92.796,0.001,43.909,0.342,1
81,6.785,2994.153,0.861,117.893,1
81,319.512,0.001,182.533,4.916,1
81,319.512,0.037,59.847,117.893,1
82,71.92,0,84.73,5.528,1
82,71.92,0.347,0.098,188.308,1
83,16.254,952.691,0.022,50.678,1
83,654.173,0,81.429,0.96,3
84,1.49,0.273,173.334,1.289,1
84,1.49,1379.591,0.049,105.294,1
85,337.607,0,59.832,23.159,1
85,337.607,0,60.109,1.208,1
86,57.839,0,64.409,4.608,1
86,57.839,0.002,5.989,114.745,1
87,11.168,0.011,55.629,0.311,1
87,11.168,0.614,0.607,0.311,1
88,0.232,792.121,0.064,108.222,1
88,16.072,0.002,294.462,1.373,1
89,1.668,1350.171,0.044,167.329,1
89,124.471,0,115.11,2.854,1
90,40.503,0,145.651,1.734,1
90,40.503,0.003,24.799,86.194,1
91,1.708,26.35,0.091,5.759,1
91,1.708,1299.106,0.001,135.393,1
91,66.716,0.094,1.94,5.759,1
92,2.042,253.31,0.174,98.413,1
92,76.512,0,109.038,1.02,1
92,76.512,0.001,2.091,98.413,1
93,4.017,28.732,1.123,0.574,1
93,103.007,0.001,28.708,0.574,1
94,2.097,1975.6,0.071,53.944,1
94,99.426,0,513.884,8.903,1
95,9.287,88.579,0.044,107.857,1
95,155.869,0.001,35.167,1.284,3
95,155.869,0.011,4.232,107.857,1
96,17.97,0.19,18.012,2.336,1
96,17.97,179.564,0.338,2.336,1
96,17.97,1185.777,0.005,128.411,1
97,44.495,0,449.457,3.155,1
98,0.685,280.791,0.086,770.032,1
98,38.147,0,367.38,12.079,1
98,38.147,0.001,7.842,770.032,2
99,602.669,0,255.284,1.499,1
99,602.669,0.001,2.691,108.43,2
100,560.006,0.002,1.692,32.627,1
100,560.007,0,95.954,1.109,1
100,560.007,0.002,1.692,32.627,1
101,2.264,0.062,4.587,52.539,1
101,182.696,0.001,352.41,0.601,1
102,0.881,142.31,0.015,192.256,2
102,86.585,0,70.485,2.737,1
103,0.19,60.39,11.93,77.818,1
103,8.214,0.03,448.975,0.996,1
104,1.466,2492.258,0.836,374.622,1
104,126.513,0.007,194.968,13.192,1
105,4.615,129.699,0.051,109.869,1
105,179.207,0,3.285,109.869,1
105,179.207,0,318.866,1.469,1
106,341.845,0,67.728,0.761,2
106,341.845,0.001,3.483,60.695,2
107,1.936,230.219,0.009,98.066,1
107,66.376,0.025,40.775,1.287,2
108,164.49,0,73.544,1.26,1
108,164.49,0.006,1.663,98.222,2
109,1.691,1147.131,0.065,152.529,1
109,50.888,0,117.453,2.132,1
109,50.888,0.008,3.101,152.529,1
110,0.342,13.17,0.384,524.694,1
111,0.413,76.092,0.96,1.672,1
111,0.413,4751.797,0.063,92.279,1
111,18.958,0,80.417,1.672,1
112,175.19,0.014,111.779,0.24,1
112,175.19,0.014,111.779,22.351,1
113,1.397,195.203,0.012,502.823,1
113,51.269,0.001,47.713,7.358,1
113,51.269,0.256,0.661,502.823,1
114,145.15,0.003,637.536,2.129,2
114,145.15,0.008,15.412,91.857,1
115,0.865,485.742,0.271,89.997,1
115,48.002,0.002,145.706,0.93,1
116,0.459,115.426,0.034,454.817,1
116,43.558,0.001,1.093,454.817,1
117,2.043,949.147,0.049,129.552,1
117,138.703,0.028,2.776,129.552,1
118,6.909,999.811,0.04,315.522,1
118,146.697,0,89.207,4.215,1
119,8.583,58.717,0.101,1.546,2
119,8.583,1198.856,0.002,143.387,1
119,105.303,0.005,8.443,1.546,1
120,4.22,635.79,0.035,54.375,1
120,44.725,0,26.954,0.786,2
121,92.326,235.65,0.033,234.379,1
121,345.745,0.007,0.565,11.226,1
121,345.745,0.046,0.565,234.379,1
122,1.169,63.739,0.026,225.76,1
122,59.533,0,1.855,225.76,2
122,59.533,0,97.156,2.626,1
123,1.268,394.498,0.026,74.655,2
123,50.848,0.003,170.534,0.78,2
124,1.174,191.534,1.064,19.485,1
124,58.33,0,85.298,0.325,1
124,58.33,0.001,85.298,19.485,1
125,16.785,0.331,0.993,15.967,1
125,16.785,0.331,0.993,69.45,1
126,2.799,1277.224,0.138,278.073,2
127,2.181,52.223,0.076,282.277,1
127,33.125,0.001,106.324,17.261,2
