Phase,RACIPE,DSGRN,JSD,Parameter,nState
-1,0,0.05119152691968226,0.8086706174016258,Phase,2
0000-0300-0303,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0001-0301-0303,8.8261253309797e-4,0,0.8086706174016258,Phase,2
0003-0010-0303,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0010,5.884083553986466e-4,0,0.8086706174016258,Phase,2
0010-0011,5.884083553986466e-4,8.8261253309797e-4,0.8086706174016258,Phase,2
0010-0011-0210-0211-0300-0301,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0010-0011-0300,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0010-0011-0300-0301,5.884083553986466e-4,0,0.8086706174016258,Phase,2
0010-0011-0310-0311,5.884083553986466e-4,0,0.8086706174016258,Phase,2
0010-0012,5.884083553986466e-4,0.0011768167107972932,0.8086706174016258,Phase,2
0010-0012-0300,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0010-0012-0300-0302,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0010-0012-0302,5.884083553986466e-4,0,0.8086706174016258,Phase,2
0010-0012-0302-0310,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0010-0012-0312,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0010-0013-0300-0303,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0010-0013-0303,0.006766696087084437,0,0.8086706174016258,Phase,2
0010-0013-0303-0310,0.0014710208884966167,0,0.8086706174016258,Phase,2
0010-0013-0310-0313,5.884083553986466e-4,0,0.8086706174016258,Phase,2
0010-0013-0313,5.884083553986466e-4,0,0.8086706174016258,Phase,2
0010-0100-0300,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0010-0100-0300-0303,0.0014710208884966167,0,0.8086706174016258,Phase,2
0010-0110-0300-0303,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0010-0112,0,2.942041776993233e-4,0.8086706174016258,Phase,2
0010-0112-0302,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0010-0113,0,5.884083553986466e-4,0.8086706174016258,Phase,2
0010-0113-0303,0.00264783759929391,0,0.8086706174016258,Phase,2
0010-0113-0303-0310,0.0011768167107972932,0,0.8086706174016258,Phase,2
0010-0113-0313,5.884083553986466e-4,0,0.8086706174016258,Phase,2
0010-0200,0,2.942041776993233e-4,0.8086706174016258,Phase,2
0010-0200-0300-0303,5.884083553986466e-4,0,0.8086706174016258,Phase,2
0010-0210-0300-0303,8.8261253309797e-4,0,0.8086706174016258,Phase,2
0010-0210-0303,0.0014710208884966167,0,0.8086706174016258,Phase,2
0010-0210-0312,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0010-0210-0313,5.884083553986466e-4,0,0.8086706174016258,Phase,2
0010-0300,0.004707266843189173,0.0023536334215945864,0.8086706174016258,Phase,2
0010-0300-0302,0.0011768167107972932,0,0.8086706174016258,Phase,2
0010-0300-0303,0.019123271550456015,0,0.8086706174016258,Phase,2
0010-0300-0303-0310,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0010-0303,0.020594292438952635,5.884083553986466e-4,0.8086706174016258,Phase,2
0010-0303-0310,0.017358046484260075,0,0.8086706174016258,Phase,2
0010-0310,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0010-0310-0313,0.002059429243895263,0,0.8086706174016258,Phase,2
0010-0312,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0010-0313,0.0011768167107972932,2.942041776993233e-4,0.8086706174016258,Phase,2
0010-0400,0,2.942041776993233e-4,0.8086706174016258,Phase,2
0010-0403,0,0.025889967637540454,0.8086706174016258,Phase,2
0011-0013-0301-0303,5.884083553986466e-4,0,0.8086706174016258,Phase,2
0011-0013-0303-0311,8.8261253309797e-4,0,0.8086706174016258,Phase,2
0011-0113-0301-0303,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0011-0113-0313,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0011-0301-0303,0.0011768167107972932,0,0.8086706174016258,Phase,2
0011-0311-0313,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0011-0313,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0013-0303,0.0014710208884966167,0,0.8086706174016258,Phase,2
0100-0300-0303,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0100-0300-0303-1000,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0101-0301,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0101-0301-0303,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0101-0301-0303-1001,0.00176522506619594,0,0.8086706174016258,Phase,2
0101-0301-0303-1001-1003,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0103-0303-1003-1010,8.8261253309797e-4,0,0.8086706174016258,Phase,2
0110-0111,0,8.8261253309797e-4,0.8086706174016258,Phase,2
0110-0111-0310-0311,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0110-0111-0310-0311-1010-1011,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0110-0112,0,2.942041776993233e-4,0.8086706174016258,Phase,2
0110-0112-0302-0310-1010-1012,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0110-0112-0310-0312-1010-1012,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0110-0113-0300-0303-1010-1013,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0110-0113-0303-0310-1010-1013,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0110-0213,0,2.942041776993233e-4,0.8086706174016258,Phase,2
0110-0300,0,5.884083553986466e-4,0.8086706174016258,Phase,2
0110-0300-0302-1010,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0110-0300-0303,8.8261253309797e-4,0,0.8086706174016258,Phase,2
0110-0300-0303-1010,0.002059429243895263,0,0.8086706174016258,Phase,2
0110-0300-0303-1010-1013,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0110-0300-1010,8.8261253309797e-4,0,0.8086706174016258,Phase,2
0110-0302,0,5.884083553986466e-4,0.8086706174016258,Phase,2
0110-0303,0.0014710208884966167,0,0.8086706174016258,Phase,2
0110-0303-0310,0.00264783759929391,0,0.8086706174016258,Phase,2
0110-0303-0310-1010,0.0029420417769932335,0,0.8086706174016258,Phase,2
0110-0303-0310-1010-1013,0.0011768167107972932,0,0.8086706174016258,Phase,2
0110-0310-0312,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0110-0310-0313,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0110-0310-0313-1010,0.0011768167107972932,0,0.8086706174016258,Phase,2
0110-0310-1010,0.0011768167107972932,0,0.8086706174016258,Phase,2
0110-0313,0,5.884083553986466e-4,0.8086706174016258,Phase,2
0110-0400,0,8.8261253309797e-4,0.8086706174016258,Phase,2
0110-0402,0,2.942041776993233e-4,0.8086706174016258,Phase,2
0110-0403,0,0.023242130038246545,0.8086706174016258,Phase,2
0110-0413,0,5.884083553986466e-4,0.8086706174016258,Phase,2
0110-1010,0,0.010885554574874964,0.8086706174016258,Phase,2
0111-0113-0303-0311,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0111-0113-0303-0311-1011-1013,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0111-0113-0311-0313-1011-1013,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0111-0201-0301-0303,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0111-0213,0,2.942041776993233e-4,0.8086706174016258,Phase,2
0111-0301-0302-1011-1012,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0111-0301-0303,5.884083553986466e-4,0,0.8086706174016258,Phase,2
0111-0301-0303-1003-1011,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0111-0301-0303-1011,5.884083553986466e-4,0,0.8086706174016258,Phase,2
0112-0312-1010,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0113-0301-0303-1011-1013,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0113-0303,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0113-0303-0310-1010-1013,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0113-0303-0311-1011-1013,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0113-0303-1010,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0113-0303-1010-1013,8.8261253309797e-4,0,0.8086706174016258,Phase,2
0113-0303-1013,0.004707266843189173,0,0.8086706174016258,Phase,2
0113-0313-1010-1013,2.942041776993233e-4,0,0.8086706174016258,Phase,2
0113-0313-1013,5.884083553986466e-4,0,0.8086706174016258,Phase,2
