ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,0.569,1079.392,0.036,72.877,1
1,18.453,0,140.688,0.854,1
1,18.453,0.004,2.721,72.877,2
2,0.848,670.814,0.01,174.172,1
2,79.249,0,27.982,1.782,2
3,0.825,34.674,0.613,39.114,1
3,0.825,34.674,1.654,1.61,1
4,0.691,1049.155,0.003,271.856,1
4,61.899,0,10.513,2.917,1
4,61.899,0.152,0.113,271.856,1
5,71.764,10.103,0.01,97.711,1
5,72.714,0.009,8.949,4.532,1
6,3.184,753.537,0,217.764,1
6,312.753,0.116,0.04,217.764,1
7,11.946,30.395,0.123,0.555,1
7,232.915,0.001,5.319,0.555,1
8,125.224,0,175.828,0.514,1
9,2.618,22.964,11.651,0.591,1
9,2.618,2511.223,0.132,31.223,1
10,9.463,52.16,1.732,0.146,1
10,253.701,0,114.835,0.146,2
11,86.722,0,6.814,32.053,1
11,86.722,0,292.215,0.639,1
12,1.27,85.875,1.748,3.934,1
12,1.27,598.282,0.061,98.559,1
12,54.878,0.009,52.996,3.934,1
13,0.6,320.082,0.104,41.207,1
13,4.361,0,137.091,0.78,1
13,4.361,0.005,2.155,41.207,2
14,22.886,32.036,0.008,203.072,1
14,140.688,0.002,70.695,2.809,1
15,0.202,581.28,0.096,229.171,1
15,10.538,0,80.979,4.775,1
15,10.538,0.007,5.567,229.171,2
16,425.867,0,99.141,1.801,1
16,425.867,0.006,5.851,162.497,1
17,0.206,12.121,0.108,2.387,1
17,0.206,935.181,0.003,118.14,1
17,18.448,0.009,10.38,2.387,1
18,29.014,0,11.032,0.083,3
19,68.302,0,81.731,0.967,1
20,30.059,105.336,0.019,93.619,1
20,84.677,0.018,49.051,8.49,1
21,451.668,0,78.43,2.515,1
21,451.668,0.002,1.779,103.26,1
22,0.048,2044.077,0.11,136.572,1
22,2.952,0.346,10.513,136.572,1
22,2.953,0.004,103.493,2.466,1
23,9.607,319.536,0.057,116.69,1
23,96.804,0,131.895,5.754,1
23,96.804,0.004,3.27,116.69,1
24,457.658,0.018,0.017,280.171,1
24,457.658,0.018,1.221,4.091,1
25,285.37,0,98.045,1.177,1
25,285.37,0,98.045,14.463,1
26,1.339,153.911,0.042,61.819,1
26,31.615,0,302.337,0.843,1
27,400.629,0,240.396,1.961,1
27,400.629,0.002,5.153,65.851,1
28,0.152,710.365,0.013,135.121,1
28,0.152,710.365,0.083,2.601,1
29,71.981,0.001,1.104,140.688,1
29,71.981,0.001,107.939,1.686,1
30,0.797,604.243,2.104,123.145,1
30,52.338,0,135.058,2.703,1
30,52.338,0.031,2.858,123.145,1
30,52.338,0.324,2.104,123.145,1
31,1.297,738.266,0.049,230.763,2
31,98.805,0.016,2.93,230.763,2
32,4.851,4443.302,0.005,78.365,1
32,353.604,0,33.592,1.047,2
33,0.154,7.529,0.115,5.153,1
33,0.154,721.232,0.004,107.215,1
33,10.814,0,6.345,5.153,2
34,5.231,110.275,0.201,59.58,1
34,396.978,0,81.707,0.714,2
35,3.257,177.844,0.553,0.793,1
35,3.257,1315.157,0.006,43.438,1
35,286.346,0,45.121,0.793,1
35,286.346,0.261,0.482,43.438,1
36,140.719,0,107.151,3.591,1
36,140.719,0.001,5.217,57.557,1
37,2.731,72.491,0.018,28.548,1
37,2.731,72.491,0.018,107.535,1
37,124.373,0.063,1.15,28.548,1
37,124.373,0.063,1.15,107.535,1
38,1.428,1207.191,0.048,386.843,2
38,55.144,0,31.795,6.972,2
39,0.065,2261.171,2.399,0.514,1
39,0.065,3033.223,0.037,45.032,1
39,5.695,0.428,110.154,0.514,1
40,1.517,3007.482,0.101,359.048,1
41,0.227,1049.936,0.074,79.12,1
41,15.71,0.013,74.054,1.521,1
42,299.25,0,115.368,1.329,1
42,299.25,0.001,37.682,42.647,1
43,0.943,47.789,0.738,1.4,1
43,0.943,2773.235,0.068,54.116,1
43,93.508,0.001,60.873,1.4,2
44,0.835,2574.549,0.325,284.862,1
45,2.076,1147.332,0.019,114.607,2
45,83.335,0.001,68.924,1.158,1
46,18.406,0.011,108.554,2.26,1
47,124.99,0.001,141.826,0.168,1
48,87.303,0,32.008,2.155,1
48,87.303,0.001,1.538,137.091,1
49,2.013,149.702,0.426,1.471,1
49,2.013,4302.977,0.005,130.124,1
49,141.075,0,38.741,1.471,1
50,0.713,4.612,0.039,3.358,1
50,0.713,11.72,0.039,37.894,1
50,59.293,0.003,0.998,3.358,1
50,59.293,0.008,0.998,37.894,1
51,4.471,734.788,0.027,187.916,2
51,142.732,0.005,1.713,11.763,1
52,8.771,57.597,0.142,183.761,1
52,247.293,0,58.458,1.942,1
52,247.293,0.008,4.208,183.761,2
53,1.092,270.133,0.815,262.167,1
53,85.212,0,54.5,3.561,1
54,0.726,2176.369,0.1,134.909,2
54,47.321,0,204.154,1.614,1
55,132.319,0,116.15,142.905,1
55,132.319,0,132.298,3.271,1
56,120.293,0,5.804,29.301,1
56,120.293,0,21.863,0.962,1
57,4.323,255.609,0.005,106.793,1
57,200.725,0,11.576,1.087,1
57,200.725,0.074,0.195,106.793,1
58,317.325,0,78.529,69.379,1
58,317.325,0,78.531,69.379,1
58,317.325,0,915.413,1.295,1
59,150.674,0,84.052,0.122,1
59,150.674,0.005,0.932,9.326,1
60,83.207,0,658.378,0.268,1
61,103.306,0,176.836,2.279,1
61,103.306,0.031,3.745,75.31,1
62,118.141,0.001,10.825,0.085,2
63,28.476,39.075,0.024,86.522,1
64,0.128,463.866,0.09,80.099,1
64,12.053,0,25.313,2.657,1
65,2.557,1276.228,0.029,235.595,1
67,4.678,13.773,0.097,54.304,1
67,63.108,0.003,67.769,0.583,1
68,4.31,1758.278,0.002,79.249,1
68,11.628,0.027,3.149,1.804,1
69,553.198,0,351.927,1.739,1
69,553.198,0.003,28.031,44.945,2
70,25.346,0.005,125.224,0.41,1
71,2.132,146.388,3.385,182.328,1
72,0.087,1498.069,0.066,284.3,2
72,4.588,0.007,216.938,4.813,1
73,262.167,0.007,95.882,0.549,2
74,361.776,0.059,74.77,0.282,1
74,361.776,0.116,74.744,22.901,1
75,149.032,0,299.762,0.739,1
76,2.245,773.533,0.082,73.52,1
76,84.21,0.004,160.823,0.845,1
76,84.21,0.181,3.234,73.52,1
77,5.806,148.8,0.107,83.919,1
77,298.399,0.004,134.3,4.033,1
78,0.849,5.21,112.613,0.456,1
78,0.849,306.17,66.996,40.348,1
78,77.657,0.078,229.43,0.456,1
79,4.541,711.01,0.055,95.196,1
79,258.055,0.065,153.496,20.173,1
80,2.986,35.302,0.856,11.257,1
80,2.986,2174.275,0.009,154.076,1
80,174.04,0.001,64.159,11.257,2
81,0.981,694.6,0.021,177.003,1
81,60.46,0,91.821,4.05,2
82,1.589,774.664,0.004,70.816,1
82,150.876,0,9.663,2.922,1
82,150.876,0.097,0.195,70.816,1
83,9.847,1447.729,0.055,123.541,1
83,121.133,0.001,70.32,1.673,1
83,121.133,0.307,0.34,123.541,1
84,0.407,151.863,2.369,0.458,1
84,17.777,0,76.23,0.458,1
85,13.03,552.7,0.079,48.025,1
85,250.261,0.004,265.84,0.954,1
86,7.478,21.342,0.773,4.366,1
86,7.478,516.968,0.015,352.81,1
86,149.318,0,38.733,4.366,1
87,190.215,0,2.355,3.995,2
87,190.215,0.001,1.497,241.462,2
88,1.439,3.416,0.756,2.761,1
88,1.439,1687.922,0.009,52.436,2
89,803.631,0,76.353,0.147,1
90,74.428,0,167.062,3.194,1
90,74.428,0.041,1.88,83.492,1
91,0.982,611.02,0.034,120.392,1
91,39.181,0.005,1.77,120.392,1
92,0.714,237.141,0.169,9.148,2
92,0.714,955.593,0.002,66.958,1
92,64.359,0.003,11.767,9.148,1
93,3.719,1116.007,0.007,17.865,1
93,3.719,1116.007,0.007,375.536,1
94,1.344,1010.973,0.021,123.086,1
94,69.748,0,12.745,3.258,2
95,414.96,0,0.91,37.102,1
95,414.96,0,79.83,0.695,1
96,2.779,532.299,0.012,125.703,1
96,70.369,0,23.762,1.497,1
97,1.278,960.018,0.005,66.742,2
97,119.198,0,16.596,2.745,1
98,80.908,0,317.325,0.198,2
99,2.021,0.423,0.423,0.908,1
99,2.021,1534.554,0.029,71.76,1
99,142.005,0,25.9,0.908,1
100,10.079,1801.445,0.401,90.818,2
100,401.81,0.009,27.124,90.818,2
101,1.212,257.993,0.648,1.388,1
101,1.212,1992.832,0.011,46.954,1
102,152.332,0,738.065,1.801,1
102,152.332,0.003,20.249,171.714,1
103,182.756,0.007,110.83,0.368,1
104,1.443,1739.885,1.102,4.719,1
104,1.443,2494.647,0.025,424.256,1
104,81.416,0.016,2.36,424.256,1
104,81.416,0.016,103.872,4.719,1
105,88.386,0.002,143.381,3.174,1
106,61.934,0.004,279.721,28.15,1
107,2.679,205.019,0.712,227.67,1
107,71.244,0.002,26.709,227.67,2
108,1.867,4.054,0.186,4.03,1
108,1.867,360.234,0.003,242.908,1
108,158.423,0,16.441,4.03,1
109,3.777,2.898,1.854,1.657,2
109,125.551,0.005,157.87,1.657,1
110,1.84,217.768,0.137,99.262,1
110,116.637,0.001,2.425,99.262,2
111,0.094,1160.069,0.068,71.49,1
111,3.209,0.042,88.469,1.464,1
112,101.957,0.4,1.515,356.7,1
112,101.958,0.023,116.702,3.764,1
113,1.241,1738.373,0.936,1.239,1
113,1.241,1753.153,0.105,61.962,1
114,0.144,4082.025,0.07,100.578,1
114,12.707,0.001,71.022,1.217,2
115,3.013,382.144,0.188,35.878,1
115,276.384,0,20.544,0.669,1
115,276.384,0.002,13.116,35.878,1
116,1.438,3133.591,0.014,249.008,2
116,108.838,0.001,0.913,2.791,1
116,108.838,0.031,0.913,249.008,1
117,0.739,431.466,0.073,106.979,1
117,49.397,0.021,143.612,2,1
