parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,2,1010-1011,1010,1010-1011,2,0.3333333333333333,75.608,0,117.417,0.893,0.3333333333333333
1,2,1010-1011,1011,1010-1011,2,0.5,75.608,0.001,103.979,35.816,0.5
2,2,0303-1010,0303,0310-0403,2,1,3.914,1997.582,0.042,123.399,1
2,2,0303-1010,1010,0310-0403,2,0.25,130.024,0.006,30.424,3.279,0.25
3,3,1010-1013-1303,1010,1010-1113-1403,3,0.3333333333333333,21.676,0.002,98.657,1.184,0.3333333333333333
3,3,1010-1013-1303,1013,1010-1113-1403,3,0.5,21.676,0.103,1.285,89.404,0.5
3,3,1010-1013-1303,1303,1010-1113-1403,3,0.16666666666666666,7.932,92.237,0.085,89.404,0.16666666666666666
4,1,1010,1010,0300-1010-1100,1,3,71.949,0,6.833,0.824,3
5,3,0303-1010-1013,1013,0403-1010-1113,3,0.3333333333333333,111.749,0.008,5.514,180.076,0.3333333333333333
5,3,0303-1010-1013,0303,0403-1010-1113,3,0.25,1.55,584.975,0.062,180.076,0.25
5,3,0303-1010-1013,1010,0403-1010-1113,3,0.16666666666666666,111.749,0,70.13,3.4,0.16666666666666666
6,3,0300-0303-1010,1010,0400-0403-1010,3,0.25,23.314,0.001,60.924,1.277,0.25
6,3,0300-0303-1010,0303,0400-0403-1010,3,1,0.282,2541.891,0.012,75.328,1
6,3,0300-0303-1010,0300,0400-0403-1010,3,0.5,0.282,43.936,0.897,1.277,0.5
7,3,0113-0303-1010,0113,0110-0213-0403-1010,3,0.16666666666666666,1.392,0.168,1.708,78.008,0.16666666666666666
7,3,0113-0303-1010,1010,0110-0213-0403-1010,3,1,57.093,0,121.331,0.945,1
7,3,0113-0303-1010,0303,0110-0213-0403-1010,3,0.3333333333333333,1.392,230.123,0.02,78.008,0.3333333333333333
8,4,0300-0301-1010-1011,0300,0400-0401-1010-1011,4,1,3.06,175.517,1.438,0.239,1
8,4,0300-0301-1010-1011,1011,0400-0401-1010-1011,4,0.3333333333333333,121.408,0.03,57.738,4.631,0.3333333333333333
8,4,0300-0301-1010-1011,1010,0400-0401-1010-1011,4,0.16666666666666666,121.408,0.03,57.738,0.239,0.16666666666666666
8,4,0300-0301-1010-1011,0301,0400-0401-1010-1011,4,0.25,3.06,175.517,1.438,4.631,0.25
9,3,0301-0303-1011,0303,0401-0403-1011,3,1,0.451,4607.777,0.55,98.682,1
9,3,0301-0303-1011,1011,0401-0403-1011,3,0.25,34.332,0.002,15.432,3.63,0.25
9,3,0301-0303-1011,0301,0401-0403-1011,3,0.5,0.451,86.571,0.557,3.63,0.5
10,3,0303-1001-1003,1001,0403-1001-1103,3,0.3333333333333333,63.016,0.007,0.908,10.438,0.3333333333333333
10,3,0303-1001-1003,1003,0403-1001-1103,3,0.5,63.016,0.137,0.145,180.062,0.5
10,3,0303-1001-1003,0303,0403-1001-1103,3,0.16666666666666666,3.583,723.322,0.005,180.062,0.16666666666666666
11,2,0303-1010,1010,0210-0403-1010,2,0.5,214.893,0.001,158.5,1.165,0.5
11,2,0303-1010,0303,0210-0403-1010,2,1,2.968,1016.033,0.038,112.141,1
12,1,1010,1010,1010-1200,1,0.3333333333333333,332.98,0,48.891,0.366,0.3333333333333333
13,3,0303-1010-1013,1013,0403-1010-1013-1203,3,2,83.711,0.001,20.302,92.919,2
13,3,0303-1010-1013,1010,0403-1010-1013-1203,3,0.5,83.711,0,565.503,5.277,0.5
13,3,0303-1010-1013,0303,0403-1010-1013-1203,3,0.3333333333333333,1.106,478.544,0.213,92.919,0.3333333333333333
14,2,1010-1103,1103,1010-1303,2,0.16666666666666666,38.163,0.293,0.099,194.546,0.16666666666666666
14,2,1010-1103,1010,1010-1303,2,0.25,38.163,0,112.461,3.033,0.25
15,1,0303,0303,0403,1,0.3333333333333333,1.759,2041.051,0.016,169.502,0.3333333333333333
16,3,0303-1010-1013,0303,0213-0403-1010-1013,3,0.5,16.074,95.509,0.047,396.564,0.5
16,3,0303-1010-1013,1010,0213-0403-1010-1013,3,0.25,518.222,0,139.682,7.451,0.25
16,3,0303-1010-1013,1013,0213-0403-1010-1013,3,2,518.222,0,4.53,396.564,2
17,3,0303-1010-1013,0303,0300-0403-1010-1013,3,0.16666666666666666,1.52,86.292,0.242,77.756,0.16666666666666666
17,3,0303-1010-1013,1010,0300-0403-1010-1013,3,1,92.56,0,57.15,1.424,1
17,3,0303-1010-1013,1013,0300-0403-1010-1013,3,0.3333333333333333,92.56,0,11.224,77.756,0.3333333333333333
18,3,0303-1010-1013,0303,0403-1010-1013,3,1,4.46,170.864,0.188,106.402,1
18,3,0303-1010-1013,1013,0403-1010-1013,3,0.16666666666666666,121.233,0.016,3.255,106.402,0.16666666666666666
18,3,0303-1010-1013,1010,0403-1010-1013,3,0.25,121.233,0,137.745,3.44,0.25
19,3,0301-0303-1011,0303,0401-0403-1011,3,0.5,6.146,305.593,0.08,60.5,0.5
19,3,0301-0303-1011,1011,0401-0403-1011,3,1,247.681,0.001,98.494,4.457,1
19,3,0301-0303-1011,0301,0401-0403-1011,3,0.3333333333333333,6.146,169.512,3.074,4.457,0.3333333333333333
20,2,0303-1010,1010,0403-1010,2,0.16666666666666666,107.51,0,43.972,1.355,0.16666666666666666
20,2,0303-1010,0303,0403-1010,2,0.25,3.315,116.462,0.012,80.675,0.25
21,1,1010,1010,0300-1010,1,0.6666666666666666,182.526,0,84.806,0.177,0.6666666666666666
22,2,0303-1010,0303,0210-0403-1010,2,0.5,1.068,1093.89,0.003,55.923,0.5
22,2,0303-1010,1010,0210-0403-1010,2,2,39.735,0.002,14.898,0.94,2
23,2,0303-1003,0303,0403-1103,2,0.25,2.411,827.422,0.065,138.062,0.25
23,2,0303-1003,1003,0403-1103,2,0.16666666666666666,187.079,0.113,2.007,138.062,0.16666666666666666
24,1,1010,1010,0310-1010,1,0.6666666666666666,125.819,0.004,30.248,0.12,0.6666666666666666
25,3,1010-1113-1303,1010,1010-1113-1403,3,0.25,33.434,0.001,259.783,5.448,0.25
25,3,1010-1113-1303,1303,1010-1113-1403,3,0.5,0.773,3.335,0.815,110.792,0.5
25,3,1010-1113-1303,1113,1010-1113-1403,3,1,4.434,0.08,29.984,110.792,1
26,3,0303-1010-1013,1010,0110-0213-0403-1010,3,0.6666666666666666,32.906,0,128.475,1.447,0.6666666666666666
26,3,0303-1010-1013,1013,0110-0213-0403-1010,3,0.5,32.906,0.02,3.177,62.145,0.5
26,3,0303-1010-1013,0303,0110-0213-0403-1010,3,0.16666666666666666,0.349,1658.793,0.045,62.145,0.16666666666666666
27,4,0300-0303-1010-1103,1103,0400-0403-1010-1200-1203,4,0.3333333333333333,182.144,0.469,0.012,79.116,0.3333333333333333
27,4,0300-0303-1010-1103,1010,0400-0403-1010-1200-1203,4,0.3333333333333333,182.144,0,46.25,2.771,0.3333333333333333
27,4,0300-0303-1010-1103,0300,0400-0403-1010-1200-1203,4,1,2.09,61.047,0.872,2.771,1
27,4,0300-0303-1010-1103,0303,0400-0403-1010-1200-1203,4,0.25,2.09,839.367,0.012,79.116,0.25
28,4,0301-0303-1001-1003,1001,0401-0403-1101-1103,4,0.25,200.304,0.097,2.051,5.728,0.25
28,4,0301-0303-1001-1003,1003,0401-0403-1101-1103,4,0.16666666666666666,200.304,0.204,2.051,297.019,0.16666666666666666
28,4,0301-0303-1001-1003,0303,0401-0403-1101-1103,4,1,3.115,921.094,0.058,297.019,1
28,4,0301-0303-1001-1003,0301,0401-0403-1101-1103,4,0.5,3.115,438.381,0.058,5.728,0.5
29,1,0010,0010,0110,1,0.3333333333333333,3.433,0.125,74.005,0.107,0.3333333333333333
30,1,1010,1010,1010,1,0.5,48.577,0,166.815,0.622,0.5
31,1,1003,1003,1203,1,1,69.723,0.022,0.923,249.755,1
32,2,1010-1013,1013,1010-1113,2,0.16666666666666666,83.587,0.002,14.893,132.256,0.16666666666666666
32,2,1010-1013,1010,1010-1113,2,0.25,83.587,0,519.562,1.945,0.25
33,2,0303-1011,1011,0403-1011-1201,2,1,58.655,0.001,4.301,8.475,1
33,2,0303-1011,0303,0403-1011-1201,2,0.3333333333333333,0.871,691.048,0.208,107.801,0.3333333333333333
34,2,0010-0303,0303,0210-0403,2,1,0.679,1768.546,0.497,106.336,1
34,2,0010-0303,0010,0210-0403,2,0.25,26.203,0.018,511.071,1.471,0.25
35,2,0300-0303,0300,0400-0403,2,0.16666666666666666,0.897,262.742,0.241,2.447,0.16666666666666666
35,2,0300-0303,0303,0400-0403,2,0.3333333333333333,0.897,1365.119,0.003,143.405,0.3333333333333333
36,2,0303-1010,1010,0403-1010,2,1,56.218,0,153.165,1.742,1
36,2,0303-1010,0303,0403-1010,2,0.5,3.381,702.251,1.283,152.443,0.5
37,2,0310-1010,0310,0310-0412-1010,2,0.5,0.474,2.447,3.326,0.577,0.5
37,2,0310-1010,1010,0310-0412-1010,2,0.16666666666666666,40.775,0.006,204.263,0.577,0.16666666666666666
38,2,0301-0303,0301,0401-0403-1201,2,0.6666666666666666,0.644,18.049,0.145,2.679,0.6666666666666666
38,2,0301-0303,0303,0401-0403-1201,2,0.5,0.644,1264.585,0.145,95.686,0.5
40,3,0303-1010-1013,1013,0403-1010-1113,3,0.16666666666666666,69.272,0.004,5.155,354.234,0.16666666666666666
40,3,0303-1010-1013,0303,0403-1010-1113,3,1,0.992,1845.239,0.247,354.234,1
40,3,0303-1010-1013,1010,0403-1010-1113,3,0.25,69.272,0,248.578,11.565,0.25
41,3,0303-1010-1013,1010,0310-0403-1010-1013,3,1,301.709,0,79.479,0.68,1
41,3,0303-1010-1013,1013,0310-0403-1010-1013,3,1,301.709,0.001,1.83,63.09,1
41,3,0303-1010-1013,0303,0310-0403-1010-1013,3,0.3333333333333333,3.079,788.37,0.035,63.09,0.3333333333333333
42,1,1303,1303,1403,1,0.25,52.687,43.036,0.074,126.687,0.25
44,1,1013,1013,0313-1013,1,0.3333333333333333,70.303,0.001,21.789,379.023,0.3333333333333333
45,3,0300-0303-1010,1010,0400-0403-1010,3,1,108.187,0.001,10.903,1.416,1
45,3,0300-0303-1010,0303,0400-0403-1010,3,0.5,2.066,3005.681,0.089,49.629,0.5
45,3,0300-0303-1010,0300,0400-0403-1010,3,0.3333333333333333,2.066,68.841,0.598,1.416,0.3333333333333333
46,2,0303-1010,1010,0403-1010-1203,2,0.16666666666666666,39.565,0,19.26,2.65,0.16666666666666666
46,2,0303-1010,0303,0403-1010-1203,2,0.5,0.787,872.128,0.011,54.761,0.5
