parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,3,0303-1010-1013,0303,0303-1010-1013,3,0.12,2.66685,7.378037,-1.719743,6.909096,0.12
1,3,0303-1010-1013,1010,0303-1010-1013,3,0.59,6.779864,-17.402572,6.483805,0.266031,0.59
1,3,0303-1010-1013,1013,0303-1010-1013,3,0.29,6.779864,-10.867795,3.649522,6.909096,0.29
2,4,0210-0300-0303-1010,0303,0210-0300-0303-1003-1010,4,0.04,0.49047,6.366371,-4.662492,5.095784,0.04
2,4,0210-0300-0303-1010,1010,0210-0300-0303-1003-1010,4,0.49,6.197549,-12.389731,3.83156,-0.738867,0.49
2,4,0210-0300-0303-1010,0210,0210-0300-0303-1003-1010,4,0.24,0.49047,-2.077959,3.83156,-0.738867,0.24
2,4,0210-0300-0303-1010,0300,0210-0300-0303-1003-1010,4,0.23,0.49047,-0.04531,-0.601935,-0.738867,0.23
3,2,0310-1010,0310,0310-1010,2,0.82,2.67585,2.634087,1.986646,-2.043244,0.82
3,2,0310-1010,1010,0310-1010,2,0.18,4.932219,-7.0056330000000004,7.126958,-2.043244,0.18
4,2,0303-1010,1010,0303-1010,2,0.53,7.306847,-7.421281,6.122626,1.237114,0.53
4,2,0303-1010,0303,0303-1010,2,0.47,2.90376,6.028609,-6.08973,7.311557,0.47
5,3,0303-1010-1013,0303,0303-1010-1013,3,0.28,0.054584,8.926762,-1.432363,7.231108,0.28
5,3,0303-1010-1013,1013,0303-1010-1013,3,0.25,6.584302,-8.406468,1.157363,7.231108,0.25
5,3,0303-1010-1013,1010,0303-1010-1013,3,0.47,6.584302,-13.567381,5.339038,3.118094,0.47
6,3,0303-1010-1013,1013,0303-1010-1013,3,0.05,5.96585,-7.645191,1.168826,6.159151,0.05
6,3,0303-1010-1013,0303,0303-1010-1013,3,0.06,-0.417541,7.369263,-3.754419,6.159151,0.06
6,3,0303-1010-1013,1010,0303-1010-1013,3,0.89,5.96585,-14.005259,6.621122,-0.340001,0.89
7,3,0303-1010-1013,1013,0303-1010-1013,3,0.24,6.159151,-7.707209,1.563538,7.461804,0.24
7,3,0303-1010-1013,0303,0303-1010-1013,3,0.11,-0.200985,9.071902,-5.020458,7.461804,0.11
7,3,0303-1010-1013,1010,0303-1010-1013,3,0.65,6.159151,-13.159505,5.816229,2.053556,0.65
8,1,1010,1010,1010,1,1,7.120253,-7.342635,6.268464,-1.527897,1
9,3,0300-0303-1010,0300,0300-0303-1003-1010,3,0.2,-0.422418,6.148068,0.598888,-0.381943,0.2
9,3,0300-0303-1010,1010,0300-0303-1003-1010,3,0.1,4.809642,-10.144458,6.915976,-0.381943,0.1
9,3,0300-0303-1010,0303,0300-0303-1003-1010,3,0.7,-0.422418,9.095699,-5.527094,5.422256,0.7
10,4,0010-0210-0300-0302,0300,0010-0210-0300-0302,4,0.12,-2.757584,3.120266,1.178916,-0.527905,0.12
10,4,0010-0210-0300-0302,0210,0010-0210-0300-0302,4,0.27,-2.757584,-1.076052,6.249291,-0.527905,0.27
10,4,0010-0210-0300-0302,0302,0010-0210-0300-0302,4,0.2,-2.757584,9.722697,1.161932,5.143658,0.2
10,4,0010-0210-0300-0302,0010,0010-0210-0300-0302,4,0.41,2.913978,-7.389572,6.249291,-0.527905,0.41
11,4,0303-0311-1011-1013,1011,0303-0311-1011-1013,4,0.01,3.061999,-7.136582,7.621487,4.85149,0.01
11,4,0303-0311-1011-1013,0311,0303-0311-1011-1013,4,0.01,-2.867305,2.189269,2.647742,4.85149,0.01
11,4,0303-0311-1011-1013,0303,0303-0311-1011-1013,4,0.56,-2.867305,7.553748,-3.276879,7.878432,0.56
11,4,0303-0311-1011-1013,1013,0303-0311-1011-1013,4,0.42,3.061999,-7.110129,1.696866,7.878432,0.42
12,3,1010-1013-1303,1303,1010-1013-1303,3,0.17,2.451799,1.574475,-2.951282,7.562606,0.17
12,3,1010-1013-1303,1013,1010-1013-1303,3,0.45,4.708167,-9.332792,2.18903,7.562606,0.45
12,3,1010-1013-1303,1010,1010-1013-1303,3,0.38,4.708167,-10.635886,7.364365,1.405699,0.38
13,3,0303-1010-1013,1013,0303-1010-1013,3,0.05,6.412689,-4.326705,1.919205,6.951833,0.05
13,3,0303-1010-1013,1010,0303-1010-1013,3,0.73,6.412689,-10.686841,7.371501,0.452681,0.73
13,3,0303-1010-1013,0303,0303-1010-1013,3,0.22,0.029297,10.687749,-3.004041,6.951833,0.22
14,3,0300-0302-1010,0300,0300-0302-1010,3,0.42,1.184866,8.637216,-3.235419,-0.522147,0.42
14,3,0300-0302-1010,0302,0300-0302-1010,3,0.48,1.184866,8.637278,-9.16004,5.113472,0.48
14,3,0300-0302-1010,1010,0300-0302-1010,3,0.1,7.272989,-6.725465,1.738326,-0.522146,0.1
15,3,0303-1010-1013,1010,0303-1010-1013,3,0.81,7.492999,-10.603437,6.831855,0.402946,0.81
15,3,0303-1010-1013,1013,0303-1010-1013,3,0.04,7.492999,-4.749185,0.73748,6.491069,0.04
