parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,0.24,-0.813561,4.402944,0.967407,3.527465,0.24
1,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.38,-0.81356,8.703807,-5.662944,6.896969,0.38
1,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.11,4.667587,-3.012781,0.177354,6.896969,0.11
1,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.27,4.667587,-10.714092,6.807705,3.527464,0.27
2,4,0303-0310-1010-1013,1010,0303-0310-1010-1013,4,0.31,6.86537,-7.821921,3.549857,0.564323,0.31
2,4,0303-0310-1010-1013,1013,0303-0310-1010-1013,4,0.12,6.86537,-5.001911,-1.502026,6.264258,0.12
2,4,0303-0310-1010-1013,0303,0303-0310-1010-1013,4,0.23,1.818268,9.614529,-7.698696,6.264258,0.23
2,4,0303-0310-1010-1013,0310,0303-0310-1010-1013,4,0.34,1.818268,0.671571,-2.646809,0.564324,0.34
3,3,0303-1010-1013,1013,0303-1010-1013,3,0.04,4.620782,-3.967955,1.54966,5.623992,0.04
3,3,0303-1010-1013,0303,0303-1010-1013,3,0.1,-0.541932,9.112424,-2.956475,5.623992,0.1
3,3,0303-1010-1013,1010,0303-1010-1013,3,0.86,4.620782,-9.522938,8.061336,0.196047,0.86
4,4,0301-0303-1003-1011,1011,0301-0303-1003-1011-1111,4,0.14,8.449306,-7.353081,7.181666,2.752586,0.14
4,4,0301-0303-1003-1011,0303,0301-0303-1003-1011-1111,4,0.47,2.609448,10.344795,-5.2787,6.888467,0.47
4,4,0301-0303-1003-1011,1003,0301-0303-1003-1011-1111,4,0.3,8.449306,-2.079965,1.031418,6.888467,0.3
4,4,0301-0303-1003-1011,0301,0301-0303-1003-1011-1111,4,0.09,2.609448,10.344795,0.871549,2.752586,0.09
5,2,0303-1010,1010,0303-1010,2,0.88,6.324936,-9.260819,8.423381,-0.587899,0.88
5,2,0303-1010,0303,0303-1010,2,0.12,1.252247,11.03095,-4.145528,5.772294,0.12
6,3,0303-1010-1013,1010,0303-1010-1013-1113,3,0.89,8.133049,-14.090197999999999,6.502054,0.818258,0.89
6,3,0303-1010-1013,0303,0303-1010-1013-1113,3,0.04,1.90132,9.722196,-2.502984,6.009503,0.04
6,3,0303-1010-1013,1013,0303-1010-1013-1113,3,0.07,8.133049,-7.564977,2.939171,6.009503,0.07
7,3,1010-1013-1303,1013,1010-1013-1303,3,0.57,6.662641,-9.899215,2.274424,7.992133,0.57
7,3,1010-1013-1303,1303,1010-1013-1303,3,0.07,2.792191,2.050935,-3.840084,7.992133,0.07
7,3,1010-1013-1303,1010,1010-1013-1303,3,0.36,6.662641,-16.489668000000002,8.076779,1.598295,0.36
8,3,0312-1010-1012,0312,0312-1010-1012-1212,3,0.11,3.004632,5.40793,1.783316,5.093729,0.11
8,3,0312-1010-1012,1010,0312-1010-1012-1212,3,0.82,5.069089,-13.417992,4.058738,-0.958668,0.82
8,3,0312-1010-1012,1012,0312-1010-1012-1212,3,0.07,5.069089,-7.233821,4.058655,5.093729,0.07
9,1,0303,0303,0303,1,1,-0.267489,10.702393,-4.70784,6.485364,1
10,3,1013-1303-1310,1303,1010-1013-1303-1310,3,0.49,3.137084,7.124828,-4.500597,8.05027,0.49
10,3,1013-1303-1310,1013,1010-1013-1303-1310,3,0.03,7.231298,-1.987221,1.474144,8.050269,0.03
10,3,1013-1303-1310,1310,1010-1013-1303-1310,3,0.48,3.137084,2.849455,2.092307,2.098185,0.48
11,3,0303-1010-1013,1010,0303-1010-1013,3,0.31,7.560244,-14.175633,5.256839,0.195493,0.31
11,3,0303-1010-1013,0303,0303-1010-1013,3,0.29,3.101294,8.984358,-3.670665,5.674029,0.29
11,3,0303-1010-1013,1013,0303-1010-1013,3,0.4,7.560244,-8.023632,1.58565,5.674029,0.4
12,1,1010,1010,1010,1,1,5.462379,-13.904383,7.147631,-3.418577,1
13,2,0303-1013,0303,0303-1013,2,0.76,1.565968,10.61217,-4.866281,9.290495,0.76
13,2,0303-1013,1013,0303-1013,2,0.24,7.718998,-5.216248,1.55851,9.290495,0.24
14,4,0113-0303-1010-1013,0113,0113-0303-1010-1013,4,0.02,1.865976,-0.590728,1.417577,7.203588,0.02
14,4,0113-0303-1010-1013,1010,0113-0303-1010-1013,4,0.7,6.480432,-12.607494,6.860545,1.362377,0.7
14,4,0113-0303-1010-1013,1013,0113-0303-1010-1013,4,0.13,6.480432,-6.320107,1.417577,7.203588,0.13
14,4,0113-0303-1010-1013,0303,0113-0303-1010-1013,4,0.15,1.865976,10.288465,-4.224256,7.203588,0.15
