ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,23.048,0.001,147.414,2.054,3
2,224.868,0.001,32.592,0.425,1
3,26.563,0.906,1.798,78.215,1
3,27.399,0.001,6.759,1.083,1
4,37.428,0.003,235.696,28.229,2
5,6.187,79.018,1.022,164.585,1
6,20.955,0.051,6.544,112.384,2
7,137.893,0,73.077,55.076,2
8,105.699,0,137.594,0.164,1
9,32.538,0.003,8.435,105.711,3
10,81.912,0.006,20.049,155.142,3
11,18.853,22.729,0.388,145.484,4
12,1.095,106.783,1.496,212.21,2
12,90.003,0.003,157.927,7.813,1
13,0.499,19.876,1.449,50.668,1
13,4.579,2.484,45.433,5.852,1
14,5.029,61.551,0.178,253.831,2
15,1.356,72.764,0.028,121.855,1
15,13.573,0.046,12.56,1.951,1
16,32.538,0.003,8.435,105.711,3
17,1.086,104.494,0.049,160.658,4
18,178.016,0,86.45,0.084,1
19,0.312,166.241,0.168,334.315,3
20,75.191,0.02,163.144,158.498,2
21,80.309,0.003,9.122,57.877,2
22,9.639,1.065,22.462,2.971,2
23,6.384,186.836,0.058,88.935,1
24,239.711,0,71.369,1.762,1
26,1.744,105.392,0.119,333.004,1
26,1.746,37.701,2.686,9.772,2
27,3.039,136.66,0.548,40.623,1
27,75.174,0.124,46.856,40.623,2
28,43.417,0.033,3.961,55.98,3
29,9.006,272.618,0.014,341.416,2
30,32.276,0.01,185.09,1.081,1
30,32.276,0.01,185.091,1.081,2
31,129.528,0.001,81.147,0.558,2
32,116.355,0,55.292,5.812,1
33,1.643,13.913,5.516,11.275,2
33,125.903,0.013,204.655,11.275,1
34,131.773,0,21.219,6.389,2
35,269.226,0,12.805,4.266,2
36,107.605,0.015,31.305,213.233,2
37,359.809,0.002,156.106,2.599,1
38,20.455,122.997,5.881,62.075,1
38,230.865,0.002,232.677,62.075,2
39,1.01,54.025,2.058,75.793,2
40,2.667,43.766,2.225,47.961,1
40,96.063,0.008,49.498,47.961,2
41,31.306,30.558,0.05,75.683,3
42,2.364,23.085,0.801,213.112,1
42,82.435,0,198.766,2.864,2
43,376.477,0.468,13.075,0.642,2
44,95.689,0.032,27.144,0.29,1
45,310.185,0.189,40.192,206.463,1
45,310.185,0.189,40.193,206.463,1
46,6.868,29.649,1.126,68.747,1
46,112.217,0.01,10.701,68.747,1
47,231.9,0.031,102.454,0.15,1
48,666.058,0,132.531,1.279,1
49,1.405,121.074,0.082,151.194,1
49,127.204,0.059,19.661,3.161,2
50,10.016,75.449,0.38,204.682,2
51,5.558,475.946,3.742,96.233,1
51,272.415,0.021,238.427,96.233,2
52,45.91,19.695,2.12,97.079,1
52,534.177,0.052,11.231,97.079,1
52,534.186,0,64.853,2.347,1
53,0.127,18.764,0.365,83.718,1
53,8.144,0.007,25.934,1.784,1
54,213.493,0,190.759,0.39,1
55,7.828,0,155.731,0.48,2
56,91.924,0.001,265.816,0.999,1
57,18.429,15.395,0.756,68.037,1
57,100.487,0.014,66.93,68.037,1
58,6.49,23.845,1.565,0.351,1
58,208.473,0.016,17.106,0.351,1
59,5.006,214.967,0.134,554.115,2
60,133.905,0.069,2.808,126.827,1
60,134.69,0.05,5.66,11.292,1
61,2.637,195.197,0.207,68.475,2
61,196.47,0.023,13.125,1.646,1
62,0.797,39.959,0.26,87.303,1
62,37.891,0.017,10.532,87.303,1
63,1.397,310.978,0.645,81.986,2
63,74.106,0.005,138.919,4.406,1
64,271.791,0.006,55.612,29.075,3
65,222.837,0.008,296.081,0.543,3
66,7.754,0.009,37.101,0.61,2
67,2.181,129.893,0.377,109.176,3
68,0.341,95.692,0.079,163.55,2
69,3.476,0.002,52.186,9.488,2
70,43.291,0.002,87.726,0.264,1
71,111.038,0.028,31.477,91.751,2
72,115.797,0.005,122.311,42.936,3
73,92.571,0.001,6.285,468.025,2
74,55.027,0.001,73.844,3.328,2
75,246.793,0,58.294,1.03,3
76,1.253,20.976,0.786,1.354,2
76,81.567,0.013,33.369,1.354,1
77,133.712,0.003,4.506,125.899,3
78,126.754,0.082,4.041,227.615,1
79,69.075,0,17.124,182.624,2
80,4.281,96.685,0.18,92.721,1
80,287.046,0.001,53.651,2.72,2
81,72.962,0.053,34.135,2.036,4
82,143.314,0,168.642,0.309,1
