parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,1,0010,0010,0010-0113-0403,1,1,4.5266,-9.750424,7.203733,1.038768,1
2,1,1010,1010,1010,1,1,7.812939,-9.824403,5.026464,-1.235942,1
3,3,0303-1003-1010,1003,1003-1010,3,0.1,4.731419,-0.142516,0.846922,6.289293,0.1
3,3,0303-1003-1010,0303,1003-1010,3,0.03,1.157286,2.750766,-0.799965,6.289293,0.03
3,3,0303-1003-1010,1010,1003-1010,3,0.87,4.776053,-10.430573,2.756909,0.115483,0.87
4,1,0011,0011,0010-0012,1,1,5.226035,-8.20482,7.880786,4.819095,1
5,1,0303,0303,1003,1,1,2.629165,6.304107,0.03121,7.362685,1
6,2,0013-0303,0013,0012-0013,2,0.89,4.389215,-4.304246,2.710206,6.812289,0.89
6,2,0013-0303,0303,0012-0013,2,0.11,1.765357,2.704578,-0.194573,6.812289,0.11
7,1,1012,1012,1010-1013,1,1,7.107402,-12.602754,6.191339,5.783351,1
8,1,1010,1010,1010,1,1,6.723817,-15.90931,7.10427,-2.604043,1
9,1,1013,1013,0303-1010-1013,1,1,5.024066,-8.386593,3.076339,6.723982,1
10,2,0303-1013,1013,1010-1100-1103,2,0.93,6.356009,-7.468046,4.325489,7.277449,0.93
10,2,0303-1013,0303,1010-1100-1103,2,0.07,-0.11328,7.01252,-1.731239,7.277449,0.07
11,1,1303,1303,1010-1113-1200-1303,1,1,4.236735,4.506473,-1.365138,7.184715,1
12,2,0303-1010,1010,0403-1010-1103,2,0.44,6.491903,-8.594384,7.303119,2.965941,0.44
12,2,0303-1010,0303,0403-1010-1103,2,0.56,0.13163,6.73853,0.58114,7.729345,0.56
13,2,0210-0311,0210,0110-0213,2,0.7,2.195038,1.312801,5.505654,2.549026,0.7
13,2,0210-0311,0311,0110-0213,2,0.3,-1.002796,4.312994,0.535218,5.662993,0.3
14,1,0303,0303,1010-1103,1,1,2.330261,5.9437,-2.48758,7.987726,1
15,3,0300-0303-1010,1010,1003-1010,3,0.27,3.76265,-4.439659,3.650729,0.963973,0.27
15,3,0300-0303-1010,0300,1003-1010,3,0.38,1.137744,4.715484,-2.353427,0.963973,0.38
15,3,0300-0303-1010,0303,1003-1010,3,0.35,0.439801,6.185157,-5.17076,6.929017,0.35
16,1,1013,1013,0303-1010-1013,1,1,5.024066,-8.386593,3.07634,6.723982,1
17,1,0303,0303,0110-0300-0403-1010,1,1,0.118633,6.707271,-4.341101,7.327852,1
18,1,1010,1010,1010,1,1,7.475867,-16.058591,6.433799,-3.57454,1
19,1,0303,0303,0403-1001-1103,1,1,-1.681577,7.37713,-2.57193,8.385064,1
20,1,1013,1013,1010-1013,1,1,6.232482,-5.631087,7.349999,7.308318,1
21,1,1002,1002,1002-1010,1,1,6.327497,-8.289608,3.189431,5.854916,1
22,1,0110,0110,0010-0403,1,1,3.268925,0.090327,4.48944,1.570848,1
23,1,0303,0303,0403,1,1,2.674398,7.54563,-4.099561,6.474673,1
24,1,1010,1010,1010,1,1,7.905154,-16.380934,6.157227,0.817419,1
25,1,0303,0303,-1,1,1,5.418599,7.506676,-1.045472,7.786158,1
26,2,0301-0303,0301,0201-0403-1001,2,0.28,0.803789,5.236552,1.42532,3.288658,0.28
26,2,0301-0303,0303,0201-0403-1001,2,0.72,0.802063,6.719625,-3.07262,8.379398,0.72
27,3,0112-0302-1012,0302,0403-1010-1013,3,0.19,1.603503,7.094444,-0.86873,5.344241,0.19
27,3,0112-0302-1012,0112,0403-1010-1013,3,0.43,5.542581,1.093225,4.74614,5.344241,0.43
27,3,0112-0302-1012,1012,0403-1010-1013,3,0.38,6.232159,-3.008376,5.550157,5.344241,0.38
28,1,1012,1012,0203-1003-1010,1,1,5.440195,-4.914633,1.985743,5.806838,1
29,1,0303,0303,0403-1203,1,1,3.170906,8.090746,-6.192585,8.41539,1
30,1,0010,0010,0010-0113-0303,1,1,5.012405,-6.650975,7.532088,0.112014,1
31,2,0300-1010,1010,0300-1010,2,0.71,7.017125,-9.558894,6.342464,-0.842203,0.71
31,2,0300-1010,0300,0300-1010,2,0.29,1.621098,2.386251,1.555681,-0.842203,0.29
32,1,1010,1010,1010,1,1,6.862394,-14.301029,5.789006,2.539089,1
33,2,0300-1010,1010,0403-1010-1103,2,0.6,6.976163,-6.315763,7.67705,3.495083,0.6
33,2,0300-1010,0300,0403-1010-1103,2,0.4,0.716493,3.798387,2.463523,3.495083,0.4
34,1,1011,1011,1003-1011,1,1,7.041907,-11.344247,4.407277,2.675567,1
35,1,1010,1010,1002-1010,1,1,8.072678,-11.416115,3.678619,2.092842,1
36,1,1013,1013,1010-1013,1,1,6.7496,-6.023284,4.968312,7.736286,1
37,1,1010,1010,1010,1,1,8.491087,-8.785889,7.286382,1.377978,1
38,2,0302-1012,0302,0302-1010-1012,2,0.17,4.354404,6.942479,2.555987,5.955933,0.17
38,2,0302-1012,1012,0302-1010-1012,2,0.83,7.850905,-9.30675,7.862186,5.955933,0.83
39,1,0303,0303,0010-0103,1,1,0.014102,5.755548,1.040974,6.243995,1
40,2,0303-1013,1013,0403-1003-1010,2,0.85,6.585904,-6.961399,5.629297,5.583794,0.85
40,2,0303-1013,0303,0403-1003-1010,2,0.15,1.414948,5.451728,1.153933,5.583794,0.15
41,1,0303,0303,0200-0303-1010,1,1,4.968365,4.933493,-4.330368,6.241904,1
42,3,0303-1010-1013,1013,0300-0303-1010,3,0.35,6.365186,-8.309319,5.693003,7.735468,0.35
42,3,0303-1010-1013,1010,0300-0303-1010,3,0.46,6.365187,-12.079394,7.63493,1.517991,0.46
42,3,0303-1010-1013,0303,0300-0303-1010,3,0.19,1.241181,4.528865,-0.320627,7.735468,0.19
43,1,1000,1000,1200-1202,1,1,8.556418,-1.095781,3.708737,-0.639864,1
44,1,1010,1010,1010,1,1,6.580278,-4.978551,4.762561,-1.786986,1
45,2,0303-1013,1013,1010-1103,2,0.63,8.276981,-2.401047,5.328819,7.689742,0.63
45,2,0303-1013,0303,1010-1103,2,0.37,2.023501,6.236328,1.426417,7.689742,0.37
46,2,0303-1013,0303,0203-1010,2,0.19,2.779878,4.889927,0.171679,6.103226,0.19
46,2,0303-1013,1013,0203-1010,2,0.81,6.810144,-6.685824,3.419672,6.103226,0.81
47,2,0310-1010,0310,1010,2,0.67,4.930934,4.426584,4.195913,-2.741258,0.67
47,2,0310-1010,1010,1010,2,0.33,7.857363,-4.992017,6.678833,-2.741258,0.33
48,1,1010,1010,1010,1,1,9.379502,-14.452669,7.05018,0.355068,1
49,3,0300-0303-1000,0303,0200-0403-1000,3,0.32,0.490407,6.919749,-3.61575,7.240255,0.32
49,3,0300-0303-1000,0300,0200-0403-1000,3,0.47,1.089312,3.781242,0.28123,1.660552,0.47
49,3,0300-0303-1000,1000,0200-0403-1000,3,0.21,6.991005,-4.083995,4.297291,1.660553,0.21
50,1,0303,0303,0403-1003,1,1,3.324268,6.237429,-1.397022,7.677237,1
51,2,0303-1013,0303,0403-1010-1013,2,0.36,2.474654,8.89466,1.903619,6.588467,0.36
51,2,0303-1013,1013,0403-1010-1013,2,0.64,8.089665,-5.604505,7.897403,6.588467,0.64
52,3,0303-1003-1010,1003,0403-1010-1203,3,0.09,9.061173,-4.255716,3.489445,6.601087,0.09
52,3,0303-1003-1010,0303,0403-1010-1203,3,0.06,5.520744,4.299751,1.084009,6.601087,0.06
52,3,0303-1003-1010,1010,0403-1010-1203,3,0.85,9.061197,-11.773305,6.019092,1.230975,0.85
53,2,0010-0303,0303,0010-0303,2,0.66,-2.978495,4.229895,-1.452142,6.387464,0.66
53,2,0010-0303,0010,0010-0303,2,0.34,3.025741,-7.242856,4.696785,0.834874,0.34
54,1,1010,1010,1010,1,1,7.738043,-14.061104,7.575612,-1.359519,1
55,1,1010,1010,0200-1010,1,1,2.9687,-11.511653,7.282916,-1.059139,1
56,1,1010,1010,1010,1,1,6.522367,-9.508282,8.054283,-0.001353,1
57,2,0303-1013,0303,1010-1103,2,0.21,4.203919,3.944401,-0.40414,6.088256,0.21
57,2,0303-1013,1013,1010-1103,2,0.79,6.650863,-6.185326,6.064582,6.088256,0.79
58,2,0310-1010,0310,0210-1010,2,0.61,2.698156,4.57561,0.645895,-1.512004,0.61
58,2,0310-1010,1010,0210-1010,2,0.39,7.703716,-5.952089,4.096419,-1.512004,0.39
59,1,0303,0303,0403-1113,1,1,2.323542,7.747969,-2.901305,9.114047,1
60,4,0302-0303-1002-1003,1003,1002-1003,4,0.36,7.06507,-3.866725,1.489711,6.986719,0.36
60,4,0302-0303-1002-1003,0303,1002-1003,4,0.3,3.138063,5.75092,0.105913,6.986719,0.3
60,4,0302-0303-1002-1003,0302,1002-1003,4,0.17,3.405842,5.416266,1.117081,3.497209,0.17
60,4,0302-0303-1002-1003,1002,1002-1003,4,0.17,7.073503,-4.325814,2.500909,3.497208,0.17
61,2,0302-1000,1000,0403-1000-1103,2,0.77,7.618168,-5.429901,3.714276,0.719193,0.77
61,2,0302-1000,0302,0403-1000-1103,2,0.23,1.398832,7.608786,-2.27282,6.097511,0.23
62,2,0303-1013,0303,1003-1010,2,0.12,-0.327796,5.320462,-1.945271,6.447957,0.12
62,2,0303-1013,1013,1003-1010,2,0.88,5.24378,-5.877625,3.396766,6.447957,0.88
63,4,0300-0303-1010-1110,1010,0403-1010-1203,4,0.13,6.211512,-7.691579,7.118096,2.139601,0.13
63,4,0300-0303-1010-1110,1110,0403-1010-1203,4,0.13,6.210533,-1.964807,7.104445,2.139604,0.13
63,4,0300-0303-1010-1110,0303,0403-1010-1203,4,0.67,0.482066,8.280673,-0.632032,6.357314,0.67
63,4,0300-0303-1010-1110,0300,0403-1010-1203,4,0.07,0.546355,4.918917,2.375232,2.139604,0.07
64,1,1011,1011,0303-1003-1010,1,1,8.086357,-7.488453,5.79732,4.861708,1
65,1,1010,1010,0403-1010-1013,1,1,7.799848,-6.943379,8.20985,-0.8803,1
66,1,0010,0010,0010-0300,1,1,2.954886,-6.825011,5.21339,-0.713845,1
67,1,0303,0303,0403-1010-1013,1,1,1.125319,7.021174,-1.409071,6.770518,1
68,1,0303,0303,0010-0403,1,1,-1.550624,6.58033,-3.658549,7.353584,1
69,1,0011,0011,0010-0203,1,1,1.797441,-9.179182,5.705578,3.246086,1
70,1,1010,1010,1010,1,1,5.43601,-8.992525,6.454927,-1.923564,1
71,2,0303-1013,0303,1010-1103,2,0.37,1.75986,5.884818,0.823134,6.519644,0.37
71,2,0303-1013,1013,1010-1103,2,0.63,6.794912,-5.164468,4.976234,6.519644,0.63
72,1,1013,1013,0303-1010-1013,1,1,6.855448,-7.774882,6.93441,5.424107,1
73,1,1013,1013,1010-1013,1,1,6.532493,-10.151188,2.651798,8.87044,1
74,2,0301-1011,0301,1011-1103,2,0.57,-0.133813,5.867722,2.125147,1.73444,0.57
74,2,0301-1011,1011,1011-1103,2,0.43,5.782078,-9.67307,6.206408,1.73444,0.43
75,1,1010,1010,0200-0403-1010,1,1,7.947154,-11.513227,5.865286,0.042717,1
76,2,0300-1010,0300,0403-1010-1103,2,0.84,0.325108,4.390667,-0.34652,0.437394,0.84
76,2,0300-1010,1010,0403-1010-1103,2,0.16,6.349918,-6.292513,5.060445,0.437394,0.16
77,2,0303-1003,0303,0303-1003-1010,2,0.16,1.916753,4.085248,-1.930801,6.976123,0.16
77,2,0303-1003,1003,0303-1003-1010,2,0.84,7.062985,-8.24945,2.171961,6.976123,0.84
78,2,0303-1003,1003,1203,2,0.55,6.985888,-3.610692,2.014689,7.830455,0.55
78,2,0303-1003,0303,1203,2,0.45,4.640425,4.867208,-3.427849,7.830455,0.45
79,1,1013,1013,1010-1013,1,1,6.110087,-12.851636,4.09792,7.512733,1
80,3,0303-1010-1013,0303,0200-0403-1010,3,0.26,2.098028,6.595229,-2.471307,6.534821,0.26
80,3,0303-1010-1013,1013,0200-0403-1010,3,0.25,8.164216,-4.68545,4.016562,6.534821,0.25
80,3,0303-1010-1013,1010,0200-0403-1010,3,0.49,8.165143,-9.893188,5.745522,1.443644,0.49
81,1,1010,1010,0300-0301-1010-1011,1,1,6.189075,-4.247546,5.093188,1.025472,1
82,1,1010,1010,1010,1,1,7.163033,-14.811657,7.39782,-1.692749,1
83,1,0303,0303,0203-1001-1003,1,1,0.7815,4.388588,-1.069849,6.486287,1
84,1,1010,1010,1010,1,1,7.109425,-6.322344,5.946872,0.454932,1
85,1,1010,1010,1010-1013,1,1,7.886178,-13.008845,8.052219,0.481365,1
86,2,0300-1010,1010,0110-0111-1010-1011,2,0.45,4.816736,-3.315334,4.331065,0.381958,0.45
86,2,0300-1010,0300,0110-0111-1010-1011,2,0.55,1.440501,2.820828,2.676915,0.381958,0.55
87,1,1003,1003,1003-1010,1,1,6.757521,-8.612808,3.19048,6.998371,1
88,1,1010,1010,1010,1,1,4.569386,-10.665692,5.599917,2.539483,1
89,2,0303-1013,0303,1010-1103,2,0.39,2.032264,5.809005,-1.752419,7.988921,0.39
89,2,0303-1013,1013,1010-1103,2,0.61,8.191584,-7.109266,4.463501,7.988921,0.61
90,3,1000-1300-1303,1303,1000-1103,3,0.44,5.395987,6.153311,-4.655545,7.576889,0.44
90,3,1000-1300-1303,1300,1000-1103,3,0.37,6.346994,1.517095,1.583641,1.001015,0.37
90,3,1000-1300-1303,1000,1000-1103,3,0.19,7.492334,-3.553239,2.605509,1.001015,0.19
