parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,1,1010,1010,1010,1,1,5.353632,-14.821679,5.906214,-0.759347,1
2,2,0300-1010,0300,-1,2,0.31,3.276572,3.169631,1.534192,-0.955648,0.31
2,2,0300-1010,1010,-1,2,0.69,7.125008,-7.1807,6.172422,-0.955638,0.69
3,1,0300,0300,0110-0300,1,1,-1.293431,5.376071,-0.419652,2.328056,1
4,1,1010,1010,1010,1,1,7.33925,-16.122097,6.824871,0.919798,1
5,1,1010,1010,1010,1,1,7.414452,-13.038499,6.532442,1.000254,1
6,2,0303-1013,1013,0403-1010-1013,2,0.75,6.358764,-3.819517,3.796137,6.832101,0.75
6,2,0303-1013,0303,0403-1010-1013,2,0.25,4.396903,5.458224,-1.036906,6.832101,0.25
7,1,0010,0010,0010-0303,1,1,4.728435,-10.844342,5.901616,-0.362673,1
8,1,1010,1010,0303-1010-1103,1,1,6.837847,-11.840525,6.350994,1.107501,1
9,1,1013,1013,0200-0403-1010,1,1,7.587559,-5.909521,5.443691,6.658397,1
10,1,0303,0303,0403-1003,1,1,0.929161,5.738743,-2.378981,8.91227,1
11,1,1010,1010,0302-1002-1010,1,1,6.171853,-9.716647,6.195399,-0.544394,1
12,2,0303-1010,0303,0200-0403-1010-1103,2,0.73,1.729019,5.988197,-1.677688,7.230868,0.73
12,2,0303-1010,1010,0200-0403-1010-1103,2,0.27,6.756088,-10.141611,6.81905,2.936966,0.27
13,1,1010,1010,0403-1010-1103,1,1,5.911095,-9.470654,3.966121,-0.447236,1
14,1,1012,1012,1010-1012,1,1,7.646483,-6.818442,3.084173,5.088903,1
15,1,0010,0010,0010,1,1,5.589572,-9.498569,7.469518,-1.206321,1
16,2,0303-1013,1013,0403-1010-1013-1203,2,0.88,6.294419,-7.066788,7.740965,5.825729,0.88
16,2,0303-1013,0303,0403-1010-1013-1203,2,0.12,0.904628,5.121209,1.882219,5.825729,0.12
17,1,1010,1010,1010,1,1,6.440245,-11.581096,5.598317,-0.970021,1
18,1,1013,1013,1010-1013,1,1,8.41108,-7.604331,4.609281,6.338211,1
19,1,0303,0303,0110-0403,1,1,-2.978566,7.700983,-1.203939,7.183422,1
20,1,1010,1010,1010-1011,1,1,7.330651,-9.192561,6.8349780000000004,2.187679,1
21,2,0300-1010,0300,0403-1010-1203,2,0.47,2.450646,3.498931,0.646575,3.554663,0.47
21,2,0300-1010,1010,0403-1010-1203,2,0.53,7.377917,-11.244388,5.559972,3.554662,0.53
22,1,1010,1010,1010,1,1,7.413045,-17.68183,6.516014,-1.817682,1
23,1,0303,0303,0300-0403-1010-1100-1103,1,1,4.880418,6.017252,-1.797514,5.808444,1
24,1,0303,0303,0201-0303-1001-1003,1,1,1.398194,5.146086,-2.814263,8.292462,1
25,3,0300-0303-1010,0300,0403-1010,3,0.1,1.21716,4.132964,0.537314,1.884583,0.1
25,3,0300-0303-1010,1010,0403-1010,3,0.2,5.712089,-8.624711,5.698309,1.884583,0.2
25,3,0300-0303-1010,0303,0403-1010,3,0.7,0.069289,6.709599,-1.276806,5.808082,0.7
26,1,1010,1010,1010,1,1,6.316708,-15.396386,6.383713,-0.075312,1
27,2,0302-1012,1012,0300-0302-1002-1010,2,0.71,6.581759,-7.245626,3.873412,5.027528,0.71
27,2,0302-1012,0302,0300-0302-1002-1010,2,0.29,3.285931,4.452336,-1.56979,5.027528,0.29
28,1,0302,0302,1010-1102,1,1,1.73577,5.135993,-0.086041,5.589955,1
29,2,0301-1011,1011,1010-1203,2,0.6,5.121028,-5.179362,4.58982,4.073207,0.6
29,2,0301-1011,0301,1010-1203,2,0.4,-0.836232,5.044658,-1.585903,4.073207,0.4
30,1,0010,0010,0010-0100-0303,1,1,5.732668,-10.359129,6.799013,1.508232,1
31,1,1010,1010,0300-0403-1010,1,1,6.202616,-10.09896,5.895244,-0.449465,1
32,3,0303-1010-1013,1013,0300-0403-1010,3,0.32,5.573259,-2.304116,4.819029,6.50572,0.32
32,3,0303-1010-1013,1010,0300-0403-1010,3,0.51,5.71112,-9.537333,6.336704,2.650278,0.51
32,3,0303-1010-1013,0303,0300-0403-1010,3,0.17,1.153849,6.393204,-1.507106,6.50572,0.17
33,2,0013-0303,0303,0010-0200-0303,2,0.27,-0.200662,6.359796,-4.453776,7.877525,0.27
33,2,0013-0303,0013,0010-0200-0303,2,0.73,5.715469,-4.179433,1.938839,7.877525,0.73
34,1,1010,1010,1010,1,1,8.611792,-7.549741,5.694504,3.814191,1
35,1,0010,0010,0010-0403,1,1,4.321102,-6.568988,4.905402,3.698965,1
36,1,1010,1010,1010-1103,1,1,5.993336,-12.304975,8.706169,0.718127,1
37,1,0303,0303,0302-0303-1002-1003,1,1,2.92157,5.481057,-2.744328,7.392674,1
38,3,0010-0303-0310,0303,0300-0303,3,0.63,-3.706358,7.159777,-7.504325,7.618598,0.63
38,3,0010-0303-0310,0310,0300-0303,3,0.09,-1.54488,2.655648,-1.256585,1.467859,0.09
38,3,0010-0303-0310,0010,0300-0303,3,0.28,2.740956,-6.178393,1.821284,1.467859,0.28
39,1,0303,0303,0300-0403-1010,1,1,-0.813884,6.052809,-2.537959,6.109804,1
40,1,0010,0010,0010,1,1,3.545527,-10.099293,5.568831,0.180548,1
41,3,0301-0303-1011,1011,0201-0203-1001,3,0.14,5.65905,-4.786234,6.396572,3.149532,0.14
41,3,0301-0303-1011,0303,0201-0203-1001,3,0.68,1.127273,6.056588,-2.172742,8.484748,0.68
41,3,0301-0303-1011,0301,0201-0203-1001,3,0.18,1.186205,4.541274,1.435031,3.149532,0.18
42,1,1010,1010,1010,1,1,5.871438,-16.973999,6.791089,-1.368075,1
43,1,0303,0303,1003-1010,1,1,2.794588,3.008209,0.468072,8.524066,1
44,1,1010,1010,1010,1,1,6.700065,-10.732543,6.558763,0.864397,1
45,1,1010,1010,1010,1,1,5.399085,-11.683868,6.437114,-1.009941,1
46,1,0300,0300,0400-0403-1010,1,1,3.127844,5.798179,-0.205077,3.733823,1
47,2,0300-1010,0300,0210-0400-1010,2,0.49,1.694631,7.090174,1.653121,-1.576768,0.49
47,2,0300-1010,1010,0210-0400-1010,2,0.51,7.174262,-4.083456,7.750548,-1.576768,0.51
48,2,0302-1012,1012,0403-1010,2,0.81,6.638267,-7.650849,2.7983730000000002,5.762188,0.81
48,2,0302-1012,0302,0403-1010,2,0.19,2.431209,5.106695,-1.263274,5.762188,0.19
49,1,1013,1013,1010-1013,1,1,7.377082,-8.636267,6.085497,7.543336,1
50,1,0010,0010,-1,1,1,5.79038,-10.781688,6.436552,0.655766,1
51,1,1011,1011,1010-1103,1,1,6.882082,-9.65347,4.911527,4.729772,1
52,2,0303-1013,1013,1010-1013,2,0.8,7.247492,-5.300069,4.172961,6.830976,0.8
52,2,0303-1013,0303,1010-1013,2,0.2,4.042924,5.319981,-1.173568,6.830976,0.2
53,3,0303-1010-1013,1010,1010-1203,3,0.25,6.761684,-10.132807,7.29122,3.343671,0.25
