parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-10-20,2,0.635,-4.486637,5.667956,0.635
1,2,01-20,20,01-10-20,2,0.365,4.036607,1.328434,0.365
2,2,01-20,01,01-20,2,0.561,-3.70573,5.397333,0.561
2,2,01-20,20,01-20,2,0.439,4.038275,-0.211933,0.439
3,2,01-20,01,01-20,2,0.753,-7.304976,4.087988,0.753
3,2,01-20,20,01-20,2,0.247,5.217476,-1.807066,0.247
4,2,01-21,21,01-21,2,0.672,0.585897,1.940515,0.672
4,2,01-21,01,01-21,2,0.328,-6.048756,5.880529,0.328
5,2,01-20,01,01-11-20,2,0.527,-5.703035,6.060007,0.527
5,2,01-20,20,01-11-20,2,0.473,6.899408,1.250661,0.473
6,2,01-20,20,01-20,2,0.444,5.968566,-1.256678,0.444
6,2,01-20,01,01-20,2,0.556,-3.713118,4.667078,0.556
7,2,01-21,21,01-21,2,0.465,2.698825,5.536431,0.465
7,2,01-21,01,01-21,2,0.535,-3.769238,6.890508,0.535
8,2,01-20,01,01-20,2,0.776,-6.926691,5.692811,0.776
8,2,01-20,20,01-20,2,0.224,3.99944,0.101202,0.224
9,2,01-20,01,01-20,2,0.55,-6.512626,3.664866,0.55
9,2,01-20,20,01-20,2,0.45,5.613652,-1.797564,0.45
10,2,01-20,20,01-20,2,0.38,6.27209,-0.465037,0.38
10,2,01-20,01,01-20,2,0.62,-5.620085,5.675411,0.62
11,3,01-11-20,20,01-11-20,3,0.797,6.626753,0.264253,0.797
11,3,01-11-20,11,01-11-20,3,0.139,1.353937,6.005819,0.139
11,3,01-11-20,01,01-11-20,3,0.064,-3.119179,6.005819,0.064
12,2,01-20,01,01-20,2,0.273,-4.226197,7.147473,0.273
12,2,01-20,20,01-20,2,0.727,6.444413,1.479626,0.727
13,3,01-10-20,20,01-10-20,3,0.303,5.873204,2.719293,0.303
13,3,01-10-20,10,01-10-20,3,0.254,-0.092293,2.719293,0.254
13,3,01-10-20,01,01-10-20,3,0.443,-6.145132,6.810285,0.443
14,2,01-21,21,01-21,2,0.55,0.634416,0.505799,0.55
14,2,01-21,01,01-21,2,0.45,-5.802724,4.111966,0.45
15,2,01-21,01,01-21,2,0.512,-4.385107,7.443365,0.512
15,2,01-21,21,01-21,2,0.488,2.201447,3.910322,0.488
16,2,01-20,01,01-20,2,0.029,-2.088787,4.082931,0.029
16,2,01-20,20,01-20,2,0.971,5.905499,-2.504303,0.971
