0.036,69.899
83.020,0.701	0.012,69.930	0.885,69.930
64.358,0.389	0.014,31.844
83.020,0.983	0.018,69.930	1.724,69.930
44.907,6.347	0.019,70.120
96.449,1.813	0.023,99.984
1.304,0.358	68.547,0.358	0.053,25.178
23.117,2.232	0.020,130.220
46.637,0.695	0.787,65.235
33.300,1.889	0.033,54.172
2.025,1.404	88.586,1.404	0.025,41.162
52.874,2.049	0.037,96.801
10.409,0.503	0.008,42.179
1.773,2.856	54.271,2.856
0.042,23.724	3.948,8.446
122.210,9.045	0.092,90.687
69.532,4.386	0.015,128.082	0.956,128.082
68.726,0.544	0.023,20.352
95.205,0.399	0.021,28.366
0.021,117.732
0.021,107.379
8.997,0.254
41.487,2.641	0.006,171.299
0.038,47.867	3.438,47.867
150.654,1.227	0.190,47.884
3.320,1.868	229.985,1.868	0.037,122.419
1.101,0.487	43.896,0.487	0.012,21.193
155.149,0.730	0.185,58.981
139.927,3.385	0.018,136.200
253.129,4.097	0.255,215.355
206.352,1.217	0.183,51.346
104.900,0.801	0.016,58.730
4.813,0.608	0.004,44.260
111.375,0.869	0.032,72.499
149.016,11.321	0.782,159.707
208.642,11.698	0.034,84.368	2.589,84.368
139.021,9.297	0.139,266.633
5.522,17.705
0.498,153.808	13.266,2.181
1.609,4.438	58.633,4.438	0.121,161.706
0.081,62.035	6.359,9.130
96.652,2.330	0.440,30.499
81.020,0.250
71.580,1.685	0.015,85.971
271.991,5.565	0.104,369.506	3.165,369.506
0.002,257.743
0.281,3.184	6.481,3.184
0.361,7.295	21.333,0.158
94.992,6.240	0.025,130.417
3.203,3.450	113.951,3.450	0.043,290.603
0.042,88.079	2.324,88.079
158.496,2.353	0.119,143.837
97.633,9.159	0.193,464.890
9.824,4.396	0.004,269.262
37.605,5.958	0.014,260.949
36.528,1.385	0.213,95.017
286.572,1.265	0.266,99.594
12.455,1.231	0.010,35.666
395.845,3.921	0.068,199.497
72.654,0.652	0.016,56.293
90.387,0.307
47.513,2.165	0.028,139.229
29.509,5.202	0.105,108.557	1.107,108.557
153.778,0.087
134.447,2.374	0.061,165.643
150.628,3.221	0.039,163.472
34.819,0.354	0.024,34.896
135.243,1.533	0.042,97.536
6.189,0.993	0.033,41.430
241.086,3.798	0.049,230.393	3.700,230.393
0.103,185.090	1.086,185.090
4.243,1.657	0.096,81.051
151.200,4.046
135.043,9.977	0.063,112.749	3.371,112.749
0.602,7.678	42.174,0.400
84.546,7.676	0.039,394.013
12.369,1.779	0.006,119.822
413.297,3.562	0.155,216.676
211.169,1.816	0.057,178.471	2.800,178.471
310.155,0.831	0.050,75.746
2.231,3.792	134.461,3.792	0.038,153.411
29.914,2.909	0.010,136.332
47.066,16.153	0.028,50.742
41.486,0.203	0.019,7.772	0.609,7.772
23.139,1.698	0.420,85.402
15.230,2.465	0.069,126.961
39.351,3.631	0.012,268.527
69.998,1.954	0.160,21.192	1.191,21.192
0.182,257.250
75.423,15.759	0.022,197.921
0.016,413.297
118.122,4.426	0.019,137.024
163.738,1.377	0.085,43.946
0.050,111.925
59.266,0.225	0.051,11.437
131.085,1.458	0.144,62.042
73.208,1.377	0.024,20.438	2.416,20.438
79.362,1.477	0.107,132.293
126.343,0.547	0.124,48.825
1.036,0.768	78.910,0.768	0.079,70.171
124.725,0.273	0.066,14.696
0.047,180.704
1.568,0.264	90.063,0.264
0.102,123.774	6.263,11.978
28.037,14.762	0.074,573.324
0.223,297.617	11.652,3.126
128.281,0.513	0.043,25.365
175.047,2.509	0.024,57.654
29.179,0.763	0.004,59.624
20.797,1.346	0.004,124.511
79.329,1.969	0.065,63.577
0.886,1.957	34.465,1.957	0.069,141.483
0.677,1.502	65.608,1.502	0.007,116.429
141.515,1.621	0.083,115.431
61.876,1.795	0.096,51.992	2.756,51.992
0.096,464.024	4.056,6.818
26.827,2.400	0.007,54.976
71.897,2.517	0.013,42.809
70.926,13.214	0.043,190.287	2.977,190.287
18.346,15.762	0.004,72.578
0.128,101.142	12.337,13.529
340.937,1.287	0.067,109.939
1.314,1.372	46.228,1.372	0.053,83.025
42.271,4.357	0.014,144.481
38.856,0.367	0.296,35.718
3.345,3.097	172.117,3.097	0.307,208.815
127.791,1.510	0.150,98.724
38.150,1.424	0.008,84.678
0.464,10.461	41.114,0.359
51.497,0.874	0.014,80.920
270.700,2.425	0.071,99.574
33.699,0.689	0.008,38.627
0.066,580.055
54.465,0.428	0.011,22.521
21.535,0.708	0.012,62.230
269.046,1.518	0.064,99.072
241.788,0.717	0.049,67.572	2.996,67.572
205.639,3.193	0.134,264.113
1.375,0.588	80.230,0.588	0.026,28.438
39.125,0.488	0.018,21.711
46.691,2.154	0.056,113.816
0.049,238.825
120.355,1.029	0.017,98.229	1.480,98.229
73.012,4.795	0.019,62.163	1.564,62.163
61.300,1.257	0.139,48.606
225.067,2.195	0.139,42.174
299.850,0.463	0.062,44.947
7.800,1.877	0.016,89.117
0.006,179.615
191.970,1.235	1.026,60.642
13.384,2.038	0.002,51.639
7.800,1.335	0.032,64.920
5.150,1.868	0.017,126.354
498.813,2.395	0.899,95.745
18.999,1.527	0.006,54.405
2.041,6.295	191.735,6.295	0.053,449.255
65.863,2.091	0.014,196.326
117.602,0.887	0.084,73.168	1.265,73.168
70.913,0.271	0.091,17.657
0.303,66.082	10.109,0.805
69.334,1.633	0.146,100.175
1.609,0.350	44.289,0.350	0.051,14.947
0.040,122.595
0.339,13.505	17.804,0.680
171.684,0.771	0.025,24.616	1.850,24.616
37.070,3.489	0.755,80.966
86.384,7.176
167.301,0.865	0.183,56.218	2.890,56.218
101.254,1.043	0.037,27.908
298.670,2.560	0.074,80.372
1.956,1.082	50.740,1.082	0.142,92.552
112.915,0.456	0.656,32.116
12.088,8.162	0.002,115.840
0.004,399.328
30.864,0.586	0.005,38.204
0.056,367.752
6.080,0.962	0.013,82.840
63.284,7.491	0.021,342.846	1.891,342.846
113.318,4.482	1.012,157.752
118.858,9.558	0.060,138.842
57.355,1.141	0.016,56.505
12.513,30.157
201.145,15.987	0.032,792.448
1.209,0.154	109.761,0.154
86.414,3.198	0.138,208.689
579.521,1.025
152.274,3.500	0.155,176.485
179.109,0.252	0.029,15.482
144.534,2.770	0.168,180.565
0.088,36.294	4.388,18.846
128.667,0.547
29.642,1.057	0.012,96.859
67.460,4.683	0.222,96.651
9.032,1.193	0.009,67.656
3.161,2.485	221.645,2.485	0.076,189.345
39.147,0.640	0.156,34.678
2.252,0.054	42.889,0.054
134.626,1.733	0.112,61.855	2.915,61.855
234.193,4.870	0.499,220.501
107.575,5.400
98.552,5.210	0.182,94.201
81.577,1.341	0.030,124.633	1.524,124.633
0.039,323.277
45.382,2.365	0.006,106.897
0.081,171.555	4.859,39.633
1.003,58.283	14.709,9.453
688.512,6.719
114.516,2.996	0.038,127.424	1.615,127.424
2.448,3.989	61.851,3.989	0.053,151.684
34.005,0.855	0.161,79.830
29.872,0.309	0.008,17.440
567.555,0.645
87.592,0.456	0.395,29.607
121.448,2.326	0.107,180.282
8.064,4.454	0.006,59.319
253.378,2.269	0.118,123.993
124.298,1.660
83.299,0.162
6.023,0.722	0.002,67.342
154.501,3.586	0.251,97.905
94.326,4.388	0.631,128.506
57.995,0.174	0.019,14.390	1.134,14.390
826.172,1.330	0.669,60.804
31.455,1.186	0.009,40.462
385.195,1.558	0.114,65.230
8.905,1.588	0.001,133.401
64.612,1.805	0.015,37.524
252.353,0.926	0.109,86.365
82.768,1.796	0.020,49.560	0.895,49.560
1.017,0.198	46.570,0.198
33.790,2.970	0.006,48.512
0.048,101.711
1.501,0.639	132.645,0.639	0.021,20.531
72.311,3.929	0.022,147.923
98.451,2.308	0.204,86.369
61.975,3.075	0.038,115.603
0.101,51.476
40.551,1.204
3.030,3.048	116.480,3.048	1.189,297.491
439.775,0.403	0.140,35.991
151.217,6.361	0.134,180.581
0.268,9.400	10.709,9.400	0.012,327.513
0.022,96.862	1.590,96.862
508.101,0.431	0.163,36.594
45.766,2.782	0.063,126.182
0.428,144.864
145.075,6.315	0.425,537.651
352.574,2.294	0.067,124.583	3.744,124.583
60.960,7.122	0.014,107.417
0.046,192.292	4.299,23.988
40.575,0.870	0.014,86.249
28.729,3.517	0.237,200.851
67.581,2.074	0.009,104.085
1.500,1.413	61.526,1.413	0.123,56.465
266.044,1.581	0.249,129.632
209.575,1.103	0.107,80.253
67.199,0.061
83.571,2.164	0.068,118.438
1.547,2.512	129.718,2.512	0.042,39.659
49.066,1.119	0.114,59.511
220.585,1.122	0.033,95.780
1.447,0.601	119.756,0.601	0.031,53.473
0.165,69.645	9.864,1.178
192.078,0.977	0.050,53.653
0.581,1.858	26.718,1.858	0.013,112.905
94.616,2.073	0.090,172.329
42.225,1.576	0.010,113.522	0.786,113.522
70.382,0.896	0.317,50.911
0.597,1.906	54.286,1.906	0.019,66.065
0.018,808.037	1.161,19.719
84.531,1.523	0.018,57.303
102.431,0.873	0.183,24.970
1.999,3.423	176.747,3.423	0.043,174.540
18.116,4.432	0.007,95.434
46.258,3.046	0.016,124.540
0.012,800.374
0.068,695.770	2.898,695.770
270.738,0.161
141.848,6.318	0.023,70.480	2.160,70.480
30.785,1.027	0.009,44.473
513.943,8.769	0.195,160.070
4.358,2.139	60.625,2.139	0.310,52.508
24.545,0.331	0.078,21.663
16.932,11.873
0.057,362.065	1.672,12.226
88.631,3.998	0.712,124.586
12.934,0.599	0.005,42.629
76.133,1.659	0.028,112.716	2.207,112.716
31.896,1.060	0.005,9.996
516.710,0.548	0.141,29.422
99.805,1.350	0.089,102.845
44.088,4.005	0.015,178.013
104.362,2.626	0.121,96.079	1.530,96.079
8.095,1.677	0.003,66.306
0.005,570.340
9.154,1.003	0.010,99.920	0.603,99.920
114.760,1.718	0.049,132.246
296.784,0.754	0.090,47.939
6.905,0.784	0.001,69.821
95.042,2.107	0.084,91.254
94.753,0.315
298.553,1.420	0.106,124.115
24.037,2.103	0.003,114.974
0.015,84.392
0.725,4.581	59.137,4.581	0.021,339.472
89.869,0.479	0.179,18.926	1.473,18.926
59.831,0.438	0.015,27.174
0.004,110.837
155.231,1.252	0.188,39.874
1.456,3.278	88.298,3.278	0.027,166.700
0.791,6.483	58.041,0.140
20.729,1.634	0.015,137.954
39.318,1.201	0.005,116.646
65.944,2.695	0.072,45.504
14.691,1.129	0.004,75.325
0.204,383.024
114.206,2.068	0.078,116.673	2.650,116.673
0.453,6.765	18.276,6.765	0.009,45.315
0.620,5.776	60.695,0.158
24.921,1.320	0.008,104.857
342.685,0.032
30.169,1.397	0.034,76.580	0.496,76.580
60.115,0.563	0.063,8.701
69.605,7.225	0.037,480.570
0.005,89.962
157.949,3.311	0.060,86.123
192.326,4.016	0.715,82.676
42.446,1.074	0.057,88.628
1.290,8.139	21.656,8.139
162.332,2.436	0.128,95.587
16.983,0.433	0.010,36.695	1.003,36.695
0.008,414.715
112.506,3.154	0.119,88.293
169.964,0.377	0.028,30.738
65.001,0.964	0.014,81.942
69.603,5.217	0.049,113.875
231.918,1.190	0.615,81.973
49.948,2.320	0.010,109.271
1.498,2.879	122.440,2.879
96.397,1.664	0.060,95.912	1.367,95.912
115.714,5.066	0.060,128.864
312.830,1.722	0.064,135.347
239.391,0.806	0.561,37.521
95.668,1.208	0.047,105.321	2.103,105.321
97.597,13.320
0.179,0.867	14.779,0.867	0.004,53.660
22.769,0.138	0.016,11.323	0.625,11.323
76.233,1.539	0.042,145.575	2.473,145.575
1.765,1.773	141.666,1.773	0.034,157.097
71.246,0.106
0.006,385.956
1.755,0.529	114.347,0.529	0.028,12.059
54.025,0.668	0.007,21.557
0.975,0.317	50.055,0.317	0.061,27.186
59.482,3.151	0.063,172.447
138.672,2.799	0.080,108.148
184.026,0.329	0.083,32.523
20.793,0.461	0.053,39.889
20.661,1.189	0.007,76.320
53.451,1.318	0.290,80.262
2.593,11.250	113.926,11.250	0.029,304.002
482.852,5.473	0.207,223.014
59.435,0.521	0.028,34.478
62.942,0.409	0.017,22.008
0.031,172.447	2.602,172.447
32.896,5.501	0.073,482.738
24.056,0.519	0.015,39.165
26.228,4.346	0.021,118.231
203.548,5.566	0.033,347.107
0.000,103.771
0.131,233.280	10.165,2.398
137.080,1.157	0.112,56.976
117.943,2.897	0.234,151.200
569.749,4.694	0.112,196.331
0.784,4.003	34.131,4.003	0.018,78.035
162.776,3.350	0.043,87.729
5.997,9.961	0.001,291.240
105.073,3.806	0.098,254.324
365.240,3.717	0.186,43.259
0.078,83.081	4.919,25.108
125.601,0.178	0.043,17.803
0.127,789.683	8.825,8.074
1.165,4.221	73.208,0.077
38.078,0.550	0.426,53.710
44.905,2.288	0.030,223.472	1.469,223.472
14.027,5.521	0.005,103.427
0.682,0.542	36.796,0.542
6.225,0.379	0.004,7.533
47.909,4.276	0.554,272.926
85.917,2.476	0.016,24.548
183.383,0.349	0.056,25.362
3.500,0.759	293.668,0.759	0.070,68.998
93.934,2.110	0.060,70.756	2.952,70.756
77.211,1.474	0.081,86.580
66.223,0.385	0.033,18.732	1.648,18.732
12.863,2.820	0.003,108.963
90.061,4.313	0.022,346.141
27.447,2.210
121.651,2.702
0.001,112.161
35.248,3.251	0.010,262.907
36.293,1.271	0.118,112.401	1.050,112.401
1.369,7.764	118.151,0.119
23.207,3.578	0.006,29.676
0.192,258.424	5.260,22.905
181.406,0.530	0.056,31.756
116.135,0.458	0.165,31.533	1.837,31.533
73.558,1.086	0.026,64.197
37.610,0.513	0.005,4.461
0.008,51.841
0.028,244.923
54.614,0.475	0.009,42.605
101.533,0.578	0.093,46.653
83.367,0.763	0.029,72.090
0.008,102.002
0.244,435.002
170.342,2.767	0.105,225.199
292.605,5.079	0.062,231.846
98.213,2.301	0.024,151.501
116.988,0.470	0.258,31.375
119.334,0.182	0.034,13.430
47.500,0.190	0.011,13.942
307.517,11.017
154.274,4.206
1.956,2.399	183.788,2.399	0.032,185.138
17.042,0.941	0.005,82.894
6.182,1.503	0.001,109.291
0.162,60.151	9.392,31.553
9.214,1.485	0.009,106.068
57.214,5.246	0.040,457.548
20.791,3.125	0.004,145.269
0.010,444.639
22.952,1.228	0.034,22.915	0.546,22.915
374.513,0.886	0.179,45.515
2.513,4.089	6.907,0.068
54.667,1.565	0.027,124.425	0.627,124.425
1.552,4.628	88.032,4.628	0.024,70.132
90.330,2.444	0.435,112.235	1.347,112.235
52.307,2.232	0.022,107.530
0.030,99.517	2.651,99.517
60.633,1.372	0.045,21.534
24.649,7.257	0.012,34.509
118.759,1.766	0.050,125.712
10.765,1.075	0.082,68.233
247.360,1.878	0.994,132.206
49.746,0.056
112.124,3.828	0.078,155.926
0.022,290.987
49.243,4.498
109.175,0.782	0.071,32.936
143.739,1.838	0.039,90.208
0.101,493.204
0.236,2.576	17.645,2.576	0.005,61.349
0.024,214.665
112.063,13.210	0.062,17.138
77.070,5.830	0.022,39.730
0.006,586.417
10.084,5.640	0.003,239.492
2.235,6.581	118.520,0.122
10.546,6.034	0.001,214.686
0.209,61.586
10.417,12.232
2.312,0.932	161.266,0.932	0.026,21.758
0.164,135.953	9.331,7.417
244.077,0.540	0.189,15.887
186.476,1.278
12.569,7.565	0.006,238.415
10.096,9.729	0.001,76.407
149.086,0.290	0.253,24.328
17.018,1.306	0.004,53.385
1.074,12.703	76.656,0.243
73.469,3.499	0.023,349.748
