parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,1,01,01,01,1,1,-9.718243,6.478249,1
2,3,01-11-20,01,01-11-20,3,0.068,-4.973454,5.558842,0.068
2,3,01-11-20,11,01-11-20,3,0.058,0.88394,5.558838,0.058
2,3,01-11-20,20,01-11-20,3,0.874,7.096784,-0.297798,0.874
3,2,01-20,20,01-20,2,0.027,2.998004,2.97452,0.027
3,2,01-20,01,01-20,2,0.973,-7.998656,6.094496,0.973
4,2,00-20,00,00-20,2,0.761,-3.681897,1.955903,0.761
4,2,00-20,20,00-20,2,0.239,2.499052,-2.836437,0.239
5,2,01-20,01,01-20,2,0.614,-9.431174,4.373816,0.614
5,2,01-20,20,01-20,2,0.386,3.192472,-1.066423,0.386
6,3,01-11-20,01,01-11-20,3,0.288,-2.392293,6.703921,0.288
6,3,01-11-20,20,01-11-20,3,0.555,5.523152,1.525981,0.555
6,3,01-11-20,11,01-11-20,3,0.157,0.8051,6.703921,0.157
7,2,00-20,20,00-20,2,0.359,5.704997,0.552569,0.359
7,2,00-20,00,00-20,2,0.641,-0.615199,3.764227,0.641
8,2,01-20,01,01-20,2,0.641,-5.680991,5.460721,0.641
8,2,01-20,20,01-20,2,0.359,5.664866,2.002648,0.359
9,2,01-20,20,01-20,2,0.341,6.743638,-0.64831,0.341
9,2,01-20,01,01-20,2,0.659,-6.360306,5.112569,0.659
10,1,20,20,20,1,1,6.285017,-4.218298,1
11,2,01-20,01,01-20,2,0.756,-6.940813,5.630555,0.756
11,2,01-20,20,01-20,2,0.244,5.030519,0.016219,0.244
12,3,01-11-20,20,01-11-20,3,0.976,6.607885,-1.535303,0.976
12,3,01-11-20,11,01-11-20,3,0.016,0.207701,4.6868,0.016
12,3,01-11-20,01,01-11-20,3,0.008,-4.292428,4.705683,0.008
13,2,01-20,01,01-20,2,0.614,-4.407276,6.763466,0.614
13,2,01-20,20,01-20,2,0.386,6.149464,0.864748,0.386
14,2,01-20,20,01-20,2,0.033,2.380952,1.288133,0.033
14,2,01-20,01,01-20,2,0.967,-7.737313,6.944667,0.967
15,1,20,20,20,1,1,6.082068,-0.685362,1
16,2,01-20,20,01-20,2,0.277,5.824103,0.179447,0.277
16,2,01-20,01,01-20,2,0.723,-7.073237,5.304972,0.723
17,2,01-20,01,01-20,2,0.551,-4.982138,5.030519,0.551
17,2,01-20,20,01-20,2,0.449,6.989097,-0.583818,0.449
18,3,01-10-20,01,01-10-20,3,0.618,-6.784829,7.569209,0.618
18,3,01-10-20,20,01-10-20,3,0.186,6.149158,0.993693,0.186
18,3,01-10-20,10,01-10-20,3,0.196,-0.412058,0.993712,0.196
19,2,01-20,01,01-20,2,0.457,-3.171116,6.493222,0.457
19,2,01-20,20,01-20,2,0.543,7.504902,-0.090239,0.543
20,2,01-20,01,01-20,2,0.673,-6.430374,3.383157,0.673
20,2,01-20,20,01-20,2,0.327,5.44498,-2.920648,0.327
21,2,01-20,20,01-20,2,0.304,5.44498,-0.403422,0.304
21,2,01-20,01,01-20,2,0.696,-6.282771,3.435804,0.696
22,2,01-20,20,01-20,2,0.488,7.231482,-0.708756,0.488
22,2,01-20,01,01-20,2,0.512,-5.007676,5.447067,0.512
23,2,01-20,20,01-20,2,0.391,7.172818,1.44624,0.391
23,2,01-20,01,01-20,2,0.609,-5.128092,7.504902,0.609
24,3,01-10-20,10,01-10-20,3,0.262,0.779949,3.519311,0.262
24,3,01-10-20,20,01-10-20,3,0.247,6.824196,3.519311,0.247
24,3,01-10-20,01,01-10-20,3,0.491,-5.512275,7.157099,0.491
25,2,01-20,01,01-20,2,0.802,-5.073892,8.217746,0.802
25,2,01-20,20,01-20,2,0.198,6.357644,2.451411,0.198
26,1,20,20,20,1,1,7.730536,-2.537614,1
27,2,01-20,20,01-20,2,0.809,7.562208,1.699605,0.809
27,2,01-20,01,01-20,2,0.191,-1.279525,6.467345,0.191
28,2,01-20,20,01-20,2,0.303,4.590267,0.542267,0.303
28,2,01-20,01,01-20,2,0.697,-8.115422,6.120591,0.697
29,2,01-20,20,01-20,2,0.715,7.88152,2.739003,0.715
29,2,01-20,01,01-20,2,0.285,-2.38948,7.150829,0.285
30,2,01-20,01,01-20,2,0.682,-5.491324,6.195463,0.682
30,2,01-20,20,01-20,2,0.318,6.135153,0.041264,0.318
31,2,01-20,01,01-20,2,0.479,-2.925726,7.436313,0.479
31,2,01-20,20,01-20,2,0.521,6.438439,1.298124,0.521
32,1,20,20,20,1,1,6.290407,-4.039919,1
33,2,01-20,20,01-10-20,2,0.535,7.5902,2.591041,0.535
33,2,01-20,01,01-10-20,2,0.465,-4.288195,8.405497,0.465
34,2,01-20,01,01-20,2,0.524,-3.067541,8.113077,0.524
34,2,01-20,20,01-20,2,0.476,7.006994,2.402078,0.476
35,2,01-21,01,01-21,2,0.262,-2.805395,6.282158,0.262
35,2,01-21,21,01-21,2,0.738,1.887901,1.139436,0.738
36,3,01-11-20,20,01-11-20,3,0.324,6.497148,2.715593,0.324
36,3,01-11-20,11,01-11-20,3,0.272,0.821546,7.177324,0.272
36,3,01-11-20,01,01-11-20,3,0.404,-5.121993,7.177324,0.404
37,3,01-11-20,20,01-11-20,3,0.247,4.900979,3.339807,0.247
37,3,01-11-20,11,01-11-20,3,0.273,0.923592,7.317193,0.273
37,3,01-11-20,01,01-11-20,3,0.48,-5.585644,7.317193,0.48
38,2,01-20,20,01-20,2,0.732,6.151636,2.501042,0.732
38,2,01-20,01,01-20,2,0.268,-5.122409,8.585539,0.268
