parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.884,-4.444979,6.329789,0.884
1,2,01-20,20,01-20,2,0.116,3.545562,1.409217,0.116
2,2,00-20,20,00-20,2,0.522,5.799834,-3.498607,0.522
2,2,00-20,00,00-20,2,0.478,0.589005,2.268022,0.478
3,3,01-10-20,01,01-10-20,3,0.429,-4.164886,6.646065,0.429
3,3,01-10-20,10,01-10-20,3,0.091,0.424562,1.568431,0.091
3,3,01-10-20,20,01-10-20,3,0.48,6.300922,1.513797,0.48
4,1,01,01,01-20,1,1,-8.505413,6.470394,1
5,2,01-20,20,01-20,2,0.843,6.718809,1.437446,0.843
5,2,01-20,01,01-20,2,0.157,-1.309014,5.065173,0.157
6,2,01-20,01,01-20,2,0.476,-4.371881,6.676472,0.476
6,2,01-20,20,01-20,2,0.524,6.675236,0.768043,0.524
7,2,01-20,20,01-20,2,0.933,6.220717,-2.931869,0.933
7,2,01-20,01,01-20,2,0.067,-6.660722,2.831403,0.067
8,2,10-20,20,10-20,2,0.444,4.498149,-2.370847,0.444
8,2,10-20,10,10-20,2,0.556,0.367077,-2.370845,0.556
9,2,01-20,01,01-20,2,0.232,-3.153791,6.650511,0.232
9,2,01-20,20,01-20,2,0.768,6.556258,1.90906,0.768
10,2,01-20,01,01-20,2,0.686,-5.082813,4.777695,0.686
10,2,01-20,20,01-20,2,0.314,5.646435,2.856883,0.314
11,2,01-20,01,01-20,2,0.619,-4.00083,5.670034,0.619
11,2,01-20,20,01-20,2,0.381,5.996842,0.823327,0.381
12,3,01-10-20,10,01-10-20,3,0.153,0.438225,2.101279,0.153
12,3,01-10-20,20,01-10-20,3,0.256,6.639486,2.101279,0.256
12,3,01-10-20,01,01-10-20,3,0.591,-5.810618,7.284234,0.591
13,2,10-20,20,10-20,2,0.455,5.623228,-1.370616,0.455
13,2,10-20,10,10-20,2,0.545,0.702657,-1.346689,0.545
14,2,01-20,20,01-20,2,0.55,6.992651,1.378771,0.55
14,2,01-20,01,01-20,2,0.45,-2.32737,6.339081,0.45
15,2,00-20,00,00-20,2,0.656,1.836163,3.918938,0.656
15,2,00-20,20,00-20,2,0.344,5.542153,-2.237595,0.344
16,2,01-20,01,01-20,2,0.624,-5.203022,5.930662,0.624
16,2,01-20,20,01-20,2,0.376,7.146827,-0.270599,0.376
17,1,01,01,01,1,1,-5.950484,7.266754,1
18,2,01-20,20,01-20,2,0.344,6.283191,-1.074229,0.344
18,2,01-20,01,01-20,2,0.656,-6.472465,5.038421,0.656
19,1,01,01,01-20,1,1,-10.803226,7.267854,1
20,3,01-10-20,20,01-10-20,3,0.409,7.011741,-2.23941,0.409
20,3,01-10-20,10,01-10-20,3,0.295,0.899091,-1.815473,0.295
20,3,01-10-20,01,01-10-20,3,0.296,-2.703919,4.292049,0.296
21,3,01-11-20,20,01-11-20,3,0.902,5.900208,-3.443972,0.902
21,3,01-11-20,01,01-11-20,3,0.068,-1.256756,2.324619,0.068
21,3,01-11-20,11,01-11-20,3,0.03,1.254489,2.324585,0.03
22,2,01-20,20,01-20,2,0.137,4.721095,0.705575,0.137
22,2,01-20,01,01-20,2,0.863,-7.343521,6.403065,0.863
23,2,01-20,20,01-20,2,0.682,5.560701,0.347556,0.682
23,2,01-20,01,01-20,2,0.318,-3.982823,6.582315,0.318
24,2,01-21,21,01-21,2,0.706,4.624943,2.758468,0.706
24,2,01-21,01,01-21,2,0.294,-0.753688,7.029919,0.294
25,2,01-20,20,01-20,2,0.618,7.032133,0.389416,0.618
25,2,01-20,01,01-20,2,0.382,-1.888288,4.792562,0.382
26,2,01-20,01,01-10-20,2,0.229,-1.717078,6.629687,0.229
26,2,01-20,20,01-10-20,2,0.771,6.510846,0.2857,0.771
27,2,01-20,01,01-20,2,0.248,-3.871928,2.710795,0.248
27,2,01-20,20,01-20,2,0.752,7.333951,-1.963691,0.752
28,3,01-10-20,01,01-10-20,3,0.672,-4.638324,6.354986,0.672
28,3,01-10-20,20,01-10-20,3,0.274,4.736729,0.516242,0.274
28,3,01-10-20,10,01-10-20,3,0.054,1.665824,0.518177,0.054
29,2,01-20,01,01-20,2,0.556,-4.939707,5.909792,0.556
29,2,01-20,20,01-20,2,0.444,7.602232,-0.592744,0.444
30,2,01-20,01,01-20,2,0.305,-2.931853,6.486005,0.305
30,2,01-20,20,01-20,2,0.695,6.174197,2.606789,0.695
31,3,01-11-20,20,01-11-20,3,0.48,6.685264,-0.142454,0.48
31,3,01-11-20,11,01-11-20,3,0.383,0.975592,6.062748,0.383
31,3,01-11-20,01,01-11-20,3,0.137,-1.751779,6.062748,0.137
32,3,01-10-20,10,01-10-20,3,0.049,1.213199,1.341962,0.049
32,3,01-10-20,20,01-10-20,3,0.477,6.589508,0.434547,0.477
32,3,01-10-20,01,01-10-20,3,0.474,-3.455195,6.147274,0.474
33,2,01-20,01,01-20,2,0.891,-10.816529,4.777008,0.891
33,2,01-20,20,01-20,2,0.109,1.789478,0.240467,0.109
34,1,20,20,10-20,1,1,7.166017,0.879989,1
35,1,20,20,20,1,1,5.808849,-3.380829,1
36,2,00-20,20,00-20,2,0.546,6.74177,-1.040392,0.546
36,2,00-20,00,00-20,2,0.454,0.465189,3.183474,0.454
37,3,01-10-20,10,01-10-20,3,0.479,1.572436,-1.298318,0.479
37,3,01-10-20,20,01-10-20,3,0.379,5.962949,-1.306807,0.379
37,3,01-10-20,01,01-10-20,3,0.142,-2.399349,4.160539,0.142
38,2,01-20,01,01-20,2,0.189,0.123941,6.73286,0.189
38,2,01-20,20,01-20,2,0.811,6.771108,0.125101,0.811
39,2,01-20,01,01-10-20,2,0.132,-5.461266,6.220288,0.132
39,2,01-20,20,01-10-20,2,0.868,6.048665,1.370837,0.868
40,2,01-20,01,01-20,2,0.964,-8.894285,7.47954,0.964
40,2,01-20,20,01-20,2,0.036,3.058443,1.115735,0.036
41,2,01-20,01,01-10-20,2,0.328,-2.135102,6.048665,0.328
41,2,01-20,20,01-10-20,2,0.672,6.395768,0.122296,0.672
42,1,01,01,01,1,1,-3.579433,7.099535,1
43,2,01-20,20,01-20,2,0.377,6.534049,0.645508,0.377
43,2,01-20,01,01-20,2,0.623,-4.934309,7.128636,0.623
44,2,01-20,20,01-20,2,0.677,8.648902,1.128441,0.677
44,2,01-20,01,01-20,2,0.323,-4.002028,5.494759,0.323
45,2,01-20,20,01-20,2,0.435,6.608093,3.159926,0.435
45,2,01-20,01,01-20,2,0.565,-2.950178,6.592828,0.565
46,3,01-11-20,20,01-11-20,3,0.383,6.978503,0.81536,0.383
46,3,01-11-20,11,01-11-20,3,0.169,0.642107,7.370379,0.169
46,3,01-11-20,01,01-11-20,3,0.448,-5.569,7.370379,0.448
47,2,01-21,21,01-21,2,0.829,2.793367,3.392129,0.829
47,2,01-21,01,01-21,2,0.171,-4.829982,6.222965,0.171
48,1,20,20,20,1,1,7.113761,0.045045,1
49,3,01-10-20,10,01-10-20,3,0.081,1.801668,0.480283,0.081
49,3,01-10-20,20,01-10-20,3,0.466,7.895642,0.480283,0.466
49,3,01-10-20,01,01-10-20,3,0.453,-4.454145,7.011741,0.453
50,1,20,20,20,1,1,8.235052,0.077847,1
51,2,01-20,20,01-11-20,2,0.521,5.502422,0.559817,0.521
51,2,01-20,01,01-11-20,2,0.479,-6.444392,6.740402,0.479
52,1,01,01,01,1,1,-10.472029,7.333145,1
53,1,01,01,01,1,1,-3.905235,8.100907,1
54,2,01-20,01,01-20,2,0.712,-5.441614,7.717917,0.712
54,2,01-20,20,01-20,2,0.288,7.148025,3.257178,0.288
55,2,01-20,20,01-20,2,0.228,5.535031,-1.004896,0.228
55,2,01-20,01,01-20,2,0.772,-6.66449,5.072829,0.772
56,1,20,20,20,1,1,5.813742,0.400608,1
57,2,01-20,01,01-20,2,0.915,-7.362792,8.028562,0.915
57,2,01-20,20,01-20,2,0.085,5.699389,2.47545,0.085
58,1,01,01,01-20,1,1,-9.984814,5.773921,1
59,2,01-20,20,01-20,2,0.426,6.687528,1.090037,0.426
59,2,01-20,01,01-20,2,0.574,-5.087481,6.432603,0.574
60,2,01-20,20,01-20,2,0.059,3.28779,-0.450968,0.059
60,2,01-20,01,01-20,2,0.941,-8.723606,6.046302,0.941
61,2,01-20,01,01-11-20,2,0.543,-5.033158,6.988925,0.543
61,2,01-20,20,01-11-20,2,0.457,6.591955,0.539634,0.457
62,1,20,20,20,1,1,8.655973,-1.13526,1
63,2,01-20,20,01-20,2,0.432,7.068709,-0.464739,0.432
63,2,01-20,01,01-20,2,0.568,-5.343469,5.474673,0.568
64,2,01-20,20,01-20,2,0.775,7.443973,2.789107,0.775
64,2,01-20,01,01-20,2,0.225,0.343768,7.711961,0.225
65,2,01-20,01,01-20,2,0.286,0.174243,6.456078,0.286
