parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,00-02,00,00-02,2,0.65,-5.153403,-0.28404,0.65
1,2,00-02,02,00-02,2,0.35,-10.379501,6.150661,0.35
2,3,02-20-22,22,02-20,3,0.2,3.478809,1.787099,0.2
2,3,02-20-22,02,02-20,3,0.72,-5.066461,7.582144,0.72
2,3,02-20-22,20,02-20,3,0.08,7.269061,-2.467236,0.08
3,3,02-20-21,20,02-10-11-20-21,3,0.05,4.154204,-3.645984,0.05
3,3,02-20-21,21,02-10-11-20-21,3,0.11,4.154204,0.534154,0.11
3,3,02-20-21,02,02-10-11-20-21,3,0.84,-4.072565,6.760604,0.84
4,3,02-20-21,02,02-10-11-20-21,3,0.29,-3.183654,6.638742,0.29
4,3,02-20-21,20,02-10-11-20-21,3,0.35,7.423064,-4.627648,0.35
4,3,02-20-21,21,02-10-11-20-21,3,0.36,7.423064,0.337512,0.36
5,2,02-20,20,02-20,2,0.92,8.133098,-3.42355,0.92
5,2,02-20,02,02-20,2,0.08,-2.070399,7.604669,0.08
6,1,02,02,02,1,1,-7.486594,6.288193,1
7,4,01-02-10-20,20,01-02-10-20,4,0.09,5.174502,-2.881292,0.09
7,4,01-02-10-20,01,01-02-10-20,4,0.13,-7.087976,1.482331,0.13
7,4,01-02-10-20,02,01-02-10-20,4,0.51,-7.088712,7.053587,0.51
7,4,01-02-10-20,10,01-02-10-20,4,0.27,-1.321164,-2.649294,0.27
8,4,02-10-20-21,21,02-10-11-20-21,4,0.24,6.438249,1.052562,0.24
8,4,02-10-20-21,10,02-10-11-20-21,4,0.05,-0.014581,-4.234698,0.05
8,4,02-10-20-21,20,02-10-11-20-21,4,0.15,6.438249,-5.002112,0.15
8,4,02-10-20-21,02,02-10-11-20-21,4,0.56,-5.627456,6.150941,0.56
9,3,02-10-20,20,02-10-20,3,0.09,6.47136,-3.075515,0.09
9,3,02-10-20,10,02-10-20,3,0.02,1.416461,-3.074633,0.02
9,3,02-10-20,02,02-10-20,3,0.89,-3.982364,8.625254,0.89
10,2,21-22,22,01-02-21-22,2,0.89,5.816752,6.193578,0.89
10,2,21-22,21,01-02-21-22,2,0.11,5.817559,0.833238,0.11
11,4,02-10-20-22,20,02-10-20-22,4,0.24,6.97644,-2.47627,0.24
11,4,02-10-20-22,02,02-10-20-22,4,0.35,-1.481416,7.64336,0.35
11,4,02-10-20-22,10,02-10-20-22,4,0.05,1.147029,-2.391058,0.05
11,4,02-10-20-22,22,02-10-20-22,4,0.36,4.351189,3.291278,0.36
12,2,02-20,20,00-02-20,2,0.26,4.675252,-3.657363,0.26
12,2,02-20,02,00-02-20,2,0.74,-8.407043,5.190378,0.74
13,3,02-20-22,20,02-20-22,3,0.31,4.954078,-4.306789,0.31
13,3,02-20-22,22,02-20-22,3,0.29,2.353969,1.866627,0.29
13,3,02-20-22,02,02-20-22,3,0.4,-2.399746,7.522168,0.4
14,2,02-20,20,02-20-21,2,0.57,7.096894,-6.878041,0.57
14,2,02-20,02,02-20-21,2,0.43,-2.991246,6.205575,0.43
15,3,01-02-20,02,01-02-20,3,0.41,-9.21052,4.996035,0.41
15,3,01-02-20,01,01-02-20,3,0.42,-7.711413,0.450578,0.42
15,3,01-02-20,20,01-02-20,3,0.17,3.506519,-3.966065,0.17
16,2,02-20,02,02-20,2,0.99,-4.430245,7.887476,0.99
16,2,02-20,20,02-20,2,0.01,6.794328,-4.603362,0.01
17,1,21,21,21,1,1,4.306473,1.485884,1
18,2,02-21,21,02-20-21,2,0.79,8.098961,0.320678,0.79
18,2,02-21,02,02-20-21,2,0.21,-1.299218,6.65299,0.21
19,3,00-02-20,02,00-02-20,3,0.36,-5.742555,5.4976,0.36
19,3,00-02-20,20,00-02-20,3,0.24,4.980415,-4.505677,0.24
19,3,00-02-20,00,00-02-20,3,0.4,-0.362952,0.347135,0.4
20,2,00-20,20,00-20,2,0.24,4.494724,-11.050327,0.24
20,2,00-20,00,00-20,2,0.76,-0.48697,-5.076763,0.76
21,2,02-12,02,02-12,2,0.63,-5.493512,6.824348,0.63
21,2,02-12,12,02-12,2,0.37,0.937121,6.824347,0.37
22,2,02-20,02,02-20,2,0.93,-4.716139,6.823057,0.93
22,2,02-20,20,02-20,2,0.07,6.243023,-1.847641,0.07
23,2,02-20,02,02-20,2,0.98,-9.956925,7.711015,0.98
23,2,02-20,20,02-20,2,0.02,1.835866,-3.524605,0.02
24,2,02-20,20,02-20,2,0.05,4.31379,-2.441336,0.05
24,2,02-20,02,02-20,2,0.95,-8.745136,7.823444,0.95
25,3,00-02-20,20,00-02-20,3,0.32,5.432642,-7.371959,0.32
25,3,00-02-20,02,00-02-20,3,0.28,-6.207995,5.190499,0.28
25,3,00-02-20,00,00-02-20,3,0.4,0.203991,-1.3356460000000001,0.4
26,3,02-12-20,12,02-12-20,3,0.43,0.980413,7.934871,0.43
26,3,02-12-20,20,02-12-20,3,0.4,6.979587,-2.769673,0.4
26,3,02-12-20,02,02-12-20,3,0.17,-3.724958,7.934872,0.17
27,2,02-21,21,02-20-21,2,0.78,7.451384,-0.540846,0.78
27,2,02-21,02,02-20-21,2,0.22,0.024038,5.846683,0.22
28,1,20,20,20-22,1,1,6.773853,-1.865403,1
29,2,02-20,02,02-20,2,0.93,-8.328693,7.895618,0.93
29,2,02-20,20,02-20,2,0.07,4.140141,-4.573135,0.07
30,2,02-20,02,02-20,2,0.7,-7.037853,6.242173,0.7
30,2,02-20,20,02-20,2,0.3,5.603656,-2.106266,0.3
31,2,02-20,02,00-02-20,2,0.81,-6.216856,5.4976,0.81
31,2,02-20,20,00-02-20,2,0.19,4.980415,-3.84475,0.19
32,3,01-02-20,20,01-02-20,3,0.74,8.264757,-4.866684,0.74
32,3,01-02-20,01,01-02-20,3,0.12,-3.52807,0.94315,0.12
32,3,01-02-20,02,01-02-20,3,0.14,-3.52807,6.368968,0.14
33,2,02-20,02,02-20,2,0.59,-5.089095,9.029252,0.59
33,2,02-20,20,02-20,2,0.41,6.287265,-3.809577,0.41
34,2,02-20,20,02-20-22,2,0.34,8.098961,-2.360235,0.34
34,2,02-20,02,02-20-22,2,0.66,-4.636379,6.65299,0.66
35,1,20,20,20,1,1,8.658921,-4.730928,1
36,2,02-20,02,02-20,2,0.25,-3.956848,5.695613,0.25
36,2,02-20,20,02-20,2,0.75,7.43455,-6.065024,0.75
37,2,02-20,02,02-20,2,0.66,-2.499696,6.397325,0.66
37,2,02-20,20,02-20,2,0.34,6.723182,-2.258245,0.34
38,3,02-20-22,22,01-02-20-22,3,0.56,4.051309,1.875812,0.56
38,3,02-20-22,20,01-02-20-22,3,0.41,9.029252,-4.635618,0.41
38,3,02-20-22,02,01-02-20-22,3,0.03,-2.388325,6.871965,0.03
39,3,00-02-20,20,00-02-20,3,0.24,5.715932,-7.949045,0.24
39,3,00-02-20,00,00-02-20,3,0.58,0.636761,-1.836721,0.58
39,3,00-02-20,02,00-02-20,3,0.18,-5.641958,4.129216,0.18
40,1,02,02,02,1,1,-6.763207,6.338258,1
41,3,02-20-21,21,02-20-21,3,0.27,6.419297,0.688266,0.27
41,3,02-20-21,02,02-20-21,3,0.54,-6.086372,5.760962,0.54
41,3,02-20-21,20,02-20-21,3,0.19,6.419297,-3.480502,0.19
42,2,02-20,02,02-20,2,0.03,-1.241894,2.544839,0.03
42,2,02-20,20,02-20,2,0.97,6.672568,-7.979867,0.97
43,2,02-20,20,02-20-22,2,0.12,8.686991,-0.423525,0.12
