Phase,Count,Frequency
00,45,0.0045
00-01-20,1,1e-4
00-10,2,2e-4
00-20,376,0.0376
01,1144,0.1144
01-10,4,4e-4
01-10-20,138,0.0138
01-11,50,0.005
01-11-20,323,0.0323
01-11-21,21,0.0021
01-20,5958,0.5958
01-20-21,33,0.0033
01-21,265,0.0265
10,3,3e-4
10-20,66,0.0066
11,16,0.0016
11-20,82,0.0082
11-21,5,5e-4
20,1412,0.1412
20-21,6,6e-4
21,50,0.005
