parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.572,-5.204289,6.856454,0.572
1,2,01-20,20,01-20,2,0.428,5.665421,3.384002,0.428
2,2,01-20,01,01-20,2,0.6,-6.185848,7.035634,0.6
2,2,01-20,20,01-20,2,0.4,6.6338800000000004,1.744804,0.4
3,2,01-20,20,01-20,2,0.342,6.670468,1.944154,0.342
3,2,01-20,01,01-20,2,0.658,-5.186054,5.086598,0.658
4,2,01-20,20,01-20,2,0.088,3.801866,1.197606,0.088
4,2,01-20,01,01-20,2,0.912,-6.888831,6.452606,0.912
5,1,20,20,20,1,1,6.758494,-2.63252,1
6,2,01-20,20,01-20,2,0.726,5.570055,0.071259,0.726
6,2,01-20,01,01-20,2,0.274,-0.443624,6.399929,0.274
7,2,01-20,01,01-20,2,0.703,-3.430325,6.775534,0.703
7,2,01-20,20,01-20,2,0.297,6.324254,2.638061,0.297
8,2,01-20,20,01-11-20,2,0.531,4.95252,0.646846,0.531
8,2,01-20,01,01-11-20,2,0.469,-6.690412,5.886749,0.469
9,2,01-20,01,01-20,2,0.682,-5.01598,6.57115,0.682
9,2,01-20,20,01-20,2,0.318,6.236334,1.873916,0.318
10,2,11-20,20,01-11-20,2,0.474,5.678567,0.071942,0.474
10,2,11-20,11,01-11-20,2,0.526,-0.029875,6.535141,0.526
11,2,01-20,20,01-20,2,0.321,6.533282,2.140856,0.321
11,2,01-20,01,01-20,2,0.679,-6.292973,6.635848,0.679
12,2,01-20,20,01-20,2,0.888,7.124978,-0.008099,0.888
12,2,01-20,01,01-20,2,0.112,-3.575576,6.38568,0.112
13,2,01-20,20,01-20,2,0.474,6.842635,-0.576221,0.474
13,2,01-20,01,01-20,2,0.526,-5.309924,4.915961,0.526
14,2,01-20,20,01-20,2,0.17,3.59173,0.731271,0.17
14,2,01-20,01,01-20,2,0.83,-7.108825,7.124978,0.83
15,2,01-20,01,01-11-20,2,0.536,-4.356017,5.58092,0.536
15,2,01-20,20,01-11-20,2,0.464,7.2649,0.060273,0.464
16,2,01-20,20,01-20,2,0.311,6.764947,1.359735,0.311
16,2,01-20,01,01-20,2,0.689,-4.211151,7.030261,0.689
17,2,01-20,20,01-10-20,2,0.475,7.169795,1.871956,0.475
17,2,01-20,01,01-10-20,2,0.525,-5.291698,6.668609,0.525
18,2,00-20,00,00-20,2,0.873,-3.541923,2.261347,0.873
18,2,00-20,20,00-20,2,0.127,2.508997,-4.283885,0.127
19,2,00-20,00,00-20,2,0.793,-1.993655,3.41103,0.793
19,2,00-20,20,00-20,2,0.207,3.33738,-2.265802,0.207
20,2,01-20,01,01-20,2,0.32,-3.099368,5.632652,0.32
20,2,01-20,20,01-20,2,0.68,7.587194,2.586977,0.68
21,2,00-20,00,00-20,2,0.7,-0.127171,3.665445,0.7
21,2,00-20,20,00-20,2,0.3,5.471557,-2.217296,0.3
22,2,11-20,11,01-11-20,2,0.381,0.002855,6.966707,0.381
22,2,11-20,20,01-11-20,2,0.619,6.38568,0.572967,0.619
23,2,01-20,01,01-20,2,0.484,-4.37754,5.855941,0.484
23,2,01-20,20,01-20,2,0.516,6.978661,-0.232475,0.516
24,1,20,20,01-20,1,1,7.436732,-1.441253,1
25,2,01-20,01,01-20,2,0.34,-2.029439,6.006554,0.34
25,2,01-20,20,01-20,2,0.66,7.587982,2.591456,0.66
26,2,01-20,20,01-10-20,2,0.536,6.641512,0.633368,0.536
26,2,01-20,01,01-10-20,2,0.464,-1.278984,6.594844,0.464
27,2,01-20,01,01-20,2,0.603,-1.682564,2.832109,0.603
27,2,01-20,20,01-20,2,0.397,6.483085,-3.212485,0.397
28,2,01-21,01,01,2,0.91,-3.733814,7.439849,0.91
28,2,01-21,21,01,2,0.09,5.585567,1.04607,0.09
29,3,01-10-20,20,01-10-20,3,0.213,5.61041,1.550323,0.213
29,3,01-10-20,10,01-10-20,3,0.322,0.569668,1.550392,0.322
29,3,01-10-20,01,01-10-20,3,0.465,-5.764201,8.009128,0.465
30,2,01-20,20,01-20,2,0.379,6.107127,-1.002956,0.379
30,2,01-20,01,01-20,2,0.621,-4.170125,5.197393,0.621
31,2,01-20,01,01-20,2,0.69,-6.410068,6.561429,0.69
31,2,01-20,20,01-20,2,0.31,6.268078,1.057968,0.31
32,2,01-20,20,01-20,2,0.249,5.066905,0.765173,0.249
32,2,01-20,01,01-20,2,0.751,-7.095015,6.831595,0.751
33,1,01,01,01,1,1,-7.478169,7.741662,1
34,2,01-20,20,01-20,2,0.484,6.854232,1.532223,0.484
34,2,01-20,01,01-20,2,0.516,-4.796713,7.874946,0.516
35,1,20,20,00-20,1,1,7.205327,-2.953736,1
36,2,01-20,01,01-20,2,0.239,-3.777616,6.643807,0.239
36,2,01-20,20,01-20,2,0.761,7.340574,0.503029,0.761
37,2,01-20,01,01-20,2,0.598,-6.082386,6.329155,0.598
37,2,01-20,20,01-20,2,0.402,5.99656,-0.093091,0.402
