Phase,Count,Frequency
0001-0303,3,3.020843822374383e-4
0002-0010,4,4.027791763165844e-4
0003-0010,1,1.006947940791461e-4
0010,69,0.006947940791461081
0010-0011,11,0.0011076427348706071
0010-0011-0300-0301,2,2.013895881582922e-4
0010-0012,7,7.048635585540227e-4
0010-0012-0302,1,1.006947940791461e-4
0010-0013,9,9.06253146712315e-4
0010-0013-0300-0303,2,2.013895881582922e-4
0010-0013-0303,32,0.0032222334105326753
0010-0100,1,1.006947940791461e-4
0010-0100-0303,1,1.006947940791461e-4
0010-0113,4,4.027791763165844e-4
0010-0113-0303,4,4.027791763165844e-4
0010-0200-0303,1,1.006947940791461e-4
0010-0203,1,1.006947940791461e-4
0010-0213,2,2.013895881582922e-4
0010-0300,5,5.034739703957305e-4
0010-0300-0302,3,3.020843822374383e-4
0010-0300-0303,33,0.0033229282046118216
0010-0302,4,4.027791763165844e-4
0010-0303,230,0.023159802638203605
0010-0312,2,2.013895881582922e-4
0010-0313,8,8.055583526331688e-4
0011-0013,1,1.006947940791461e-4
0011-0013-0301-0303,2,2.013895881582922e-4
0011-0013-0303,5,5.034739703957305e-4
0011-0113-0303,1,1.006947940791461e-4
0011-0301-0303,4,4.027791763165844e-4
0011-0303,5,5.034739703957305e-4
0013-0303,7,7.048635585540227e-4
0100,1,1.006947940791461e-4
0100-0302,1,1.006947940791461e-4
0100-0303,8,8.055583526331688e-4
0101-0303,8,8.055583526331688e-4
0101-0303-1001,1,1.006947940791461e-4
0102-1010,3,3.020843822374383e-4
0103,1,1.006947940791461e-4
0103-1010,1,1.006947940791461e-4
0103-1011,1,1.006947940791461e-4
0110,8,8.055583526331688e-4
0110-0111,1,1.006947940791461e-4
0110-0111-1010-1011,1,1.006947940791461e-4
0110-0112,1,1.006947940791461e-4
0110-0112-1010-1012,1,1.006947940791461e-4
0110-0113-0303,4,4.027791763165844e-4
0110-0300,3,3.020843822374383e-4
0110-0300-0302,1,1.006947940791461e-4
0110-0300-0302-1010,1,1.006947940791461e-4
