124.782,1.087	3.348,49.383
115.911,0.442
63.045,1.275	0.898,92.406
0.905,66.813
79.222,0.579
4.249,104.769
7.887,9.822
72.341,0.452	0.789,31.875
191.633,0.643	45.571,50.147
60.933,1.218
127.510,1.505	2.175,123.736
53.645,0.528	1.571,39.373
131.911,3.084
114.250,0.541	10.077,53.761
0.032,60.948
197.207,0.567	2.413,54.124
23.854,0.997	0.323,57.237
22.278,7.390	0.405,148.953
3.415,3.358	0.688,159.174
58.785,3.134	0.967,64.452
31.321,23.481
1.182,186.183
99.935,1.222	4.777,63.594
124.013,2.639	2.005,243.256
7.834,98.355
167.520,23.103	2.528,351.139
89.587,3.173	4.763,255.704
16.925,0.167
96.735,0.586	1.295,42.055
70.877,0.095
0.227,107.577
71.428,0.634	0.783,41.844
0.763,53.785
162.112,2.043
1.160,73.302
107.011,0.461
22.871,5.000	0.255,172.556
103.904,4.520
21.482,0.641	0.256,41.310
107.108,3.523	1.752,63.929
0.546,372.385
60.948,5.051	0.946,270.490
0.244,62.799
196.179,0.250	2.129,17.843
151.088,5.014	11.158,105.049
112.806,1.224	1.650,68.949
178.605,1.427
103.026,1.423	2.285,57.235
1.270,320.727
50.260,1.169	1.117,71.352
3.987,121.731
75.472,0.097
188.923,2.492	2.663,65.587
76.824,10.012	0.804,165.739
60.630,0.986	6.005,29.561
459.566,4.569	7.321,63.780
106.981,2.228	1.444,44.368
66.012,1.633	0.772,92.716
1.993,122.405
44.932,1.859	0.723,130.077
207.259,15.082	4.721,489.187
44.196,3.488	0.563,126.430
65.256,0.754	1.796,68.095
2.611,361.555
242.326,1.432	7.745,43.021
123.155,5.299	4.439,149.175
1.789,12.535
122.988,4.305	1.541,117.207
531.158,1.739
339.193,2.096	12.226,110.370
76.958,1.522	0.910,31.672
140.620,2.409	3.918,84.724
62.941,0.390
63.447,16.938
157.689,5.002	2.735,64.505
126.076,0.514	2.483,33.950
59.832,1.305	1.870,97.924
56.980,2.454	2.292,81.285
172.343,1.711	10.242,15.740
151.471,18.364	1.833,123.511
145.288,5.110	1.607,379.053
68.644,0.133
0.153,117.109
199.942,0.887	3.166,37.546
0.609,116.917
1.647,32.427
53.667,2.761	1.000,212.812
0.435,20.507
148.889,1.338	17.443,99.724
29.864,0.959	0.823,63.643
40.004,11.920	0.781,47.943
41.379,0.567
19.200,0.578	0.246,40.484
2.619,355.778
30.000,0.326
13.909,26.296
14.167,21.752
67.338,2.459	4.204,214.289
1.203,144.119
22.871,7.789	0.802,172.556
0.583,73.368
189.338,1.734	26.807,124.376
171.413,1.742
127.115,4.019	1.930,123.145
64.242,33.422
64.792,0.720	2.077,28.664
0.040,154.614
81.827,4.216	1.044,237.207
10.794,18.049
240.594,2.845	9.360,161.907
95.629,0.926	1.477,37.841
192.137,0.715	3.730,65.177
19.782,5.612	0.368,147.272
64.611,1.498	0.957,106.337
243.106,3.204	17.295,163.386
110.958,6.998	2.843,299.323
56.602,3.728	7.803,322.728
369.301,0.936	6.110,88.683
79.873,0.039
0.062,57.442
20.871,1.235	0.415,47.391
50.497,0.288	0.586,26.312
