parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.703,-5.440121,5.274632,0.703
1,2,01-20,20,01-20,2,0.297,5.729569,-0.463819,0.297
2,2,01-20,01,01-20,2,0.838,-3.002223,4.592255,0.838
2,2,01-20,20,01-20,2,0.162,4.366538,2.079949,0.162
3,2,00-20,20,00-20,2,0.202,4.605235,-1.57383,0.202
3,2,00-20,00,00-20,2,0.798,-0.220666,3.577657,0.798
4,1,01,01,01,1,1,-4.861989,6.531504,1
5,1,20,20,01-11-20,1,1,4.382165,-0.506575,1
6,1,20,20,00-20,1,1,6.117024,-3.798633,1
7,2,01-20,20,01-20,2,0.207,4.485007,-0.733698,0.207
7,2,01-20,01,01-20,2,0.793,-3.960241,5.574039,0.793
8,1,01,01,01-20,1,1,-5.674925,6.666522,1
9,2,01-20,20,01-20,2,0.364,5.759078,-0.72104,0.364
9,2,01-20,01,01-20,2,0.636,-5.326988,5.890176,0.636
10,1,01,01,01,1,1,-8.267027,6.460997,1
11,3,01-11-20,01,01-11-20,3,0.048,-1.468752,6.420726,0.048
11,3,01-11-20,11,01-11-20,3,0.51,1.918145,6.265728,0.51
11,3,01-11-20,20,01-11-20,3,0.442,6.555961,0.669665,0.442
12,2,01-20,01,01-20,2,0.554,-2.871229,6.678458,0.554
12,2,01-20,20,01-20,2,0.446,5.979517,1.37487,0.446
13,2,00-20,20,00-20,2,0.436,7.27603,1.042685,0.436
13,2,00-20,00,00-20,2,0.564,0.273531,5.068317,0.564
14,1,20,20,01-11-20,1,1,7.141323,-1.301165,1
15,1,01,01,01,1,1,-4.186429,7.166276,1
16,1,20,20,20,1,1,6.943619,-0.983701,1
17,2,01-20,20,01-20,2,0.522,6.768306,-0.728001,0.522
17,2,01-20,01,01-20,2,0.478,-5.243783,5.784309,0.478
18,1,01,01,01-20,1,1,-6.380885,6.590715,1
19,1,20,20,20,1,1,6.943619,0.867811,1
20,2,00-20,20,00-20,2,0.341,6.264252,-1.788608,0.341
20,2,00-20,00,00-20,2,0.659,-0.026791,4.102211,0.659
21,1,20,20,01-20,1,1,7.387509,-0.229891,1
22,2,01-20,20,01-20,2,0.78,6.890858,0.990278,0.78
22,2,01-20,01,01-20,2,0.22,-1.427305,5.729533,0.22
23,1,20,20,01-20,1,1,7.06417,0.600299,1
24,2,01-20,01,01-20,2,0.677,-5.907404,6.847879,0.677
24,2,01-20,20,01-20,2,0.323,5.396841,2.200065,0.323
25,1,20,20,00-20,1,1,6.274622,-3.218387,1
26,2,01-20,20,01-20,2,0.264,4.402989,1.331308,0.264
26,2,01-20,01,01-20,2,0.736,-6.982185,4.760763,0.736
27,2,01-20,01,01-20,2,0.061,-0.327462,6.503176,0.061
27,2,01-20,20,01-20,2,0.939,6.913546,2.050359,0.939
28,1,20,20,01-10-20,1,1,6.493505,4.692589,1
29,2,01-20,01,01-11-20,2,0.036,-1.369439,5.313238,0.036
29,2,01-20,20,01-11-20,2,0.964,5.944401,1.58968,0.964
30,2,01-20,01,01-20,2,0.779,-6.173019,7.874616,0.779
30,2,01-20,20,01-20,2,0.221,6.742621,3.303896,0.221
31,1,01,01,01-20,1,1,-7.428961,7.112873,1
32,2,01-20,01,01-20,2,0.891,-7.234822,5.350712,0.891
32,2,01-20,20,01-20,2,0.109,4.155217,1.040313,0.109
33,2,01-20,20,01-20,2,0.349,6.675083,-1.570315,0.349
33,2,01-20,01,01-20,2,0.651,-4.522257,4.307705,0.651
34,1,01,01,01-20,1,1,-6.790679,6.382789,1
35,2,01-20,20,01-20,2,0.297,6.437712,2.71032,0.297
35,2,01-20,01,01-20,2,0.703,-0.66867,6.813389,0.703
36,2,01-20,20,01-10-20,2,0.371,7.003261,-0.729554,0.371
36,2,01-20,01,01-10-20,2,0.629,-4.793558,5.709586,0.629
37,2,01-20,01,01-20,2,0.867,-6.258474,7.372377,0.867
37,2,01-20,20,01-20,2,0.133,5.399699,0.833964,0.133
38,2,01-20,01,01-10-20,2,0.287,-0.93717,6.924591,0.287
38,2,01-20,20,01-10-20,2,0.713,7.930593,5.174863,0.713
39,2,01-20,01,01-20,2,0.381,-2.471212,5.758602,0.381
39,2,01-20,20,01-20,2,0.619,5.039895,-0.779737,0.619
40,2,01-20,01,01-20,2,0.321,-0.358154,6.943618,0.321
40,2,01-20,20,01-20,2,0.679,8.090886,1.423025,0.679
41,3,01-11-20,11,01-11-20,3,0.319,1.08879,6.199133,0.319
41,3,01-11-20,01,01-11-20,3,0.114,-5.429453,6.43325,0.114
41,3,01-11-20,20,01-11-20,3,0.567,6.16966,0.544106,0.567
42,2,00-20,20,00-20,2,0.097,2.537,0.182112,0.097
42,2,00-20,00,00-20,2,0.903,-1.768343,2.477472,0.903
43,2,01-20,20,01-10-20,2,0.809,6.493866,-1.376911,0.809
43,2,01-20,01,01-10-20,2,0.191,-3.237315,5.214784,0.191
44,1,01,01,01,1,1,-7.541323,6.572535,1
45,1,20,20,01-11-20,1,1,7.230211,-1.728825,1
46,3,01-11-20,01,01-11-20,3,0.09,-3.994841,7.592481,0.09
46,3,01-11-20,11,01-11-20,3,0.2,1.856181,7.46338,0.2
46,3,01-11-20,20,01-11-20,3,0.71,8.453492,2.571978,0.71
47,2,01-20,01,01-20,2,0.844,-6.980338,6.614076,0.844
47,2,01-20,20,01-20,2,0.156,4.967328,2.243626,0.156
48,1,20,20,20,1,1,7.194179,4.723155,1
49,2,01-20,20,01-20,2,0.163,4.518864,1.791329,0.163
49,2,01-20,01,01-20,2,0.837,-4.769354,6.773062,0.837
50,3,01-10-20,01,01-10-20,3,0.464,-4.561375,6.320584,0.464
50,3,01-10-20,10,01-10-20,3,0.138,1.35766,0.539595,0.138
50,3,01-10-20,20,01-10-20,3,0.398,7.17487,-0.277203,0.398
51,1,20,20,01-20,1,1,7.276946,3.30527,1
52,2,01-20,01,01-20,2,0.313,-2.68392,7.33308,0.313
52,2,01-20,20,01-20,2,0.687,8.269804,1.036446,0.687
53,2,01-20,01,01-20,2,0.633,-5.251122,7.05448,0.633
53,2,01-20,20,01-20,2,0.367,5.709586,1.260111,0.367
54,1,20,20,01-20,1,1,7.184539,0.554933,1
55,2,00-20,20,00-20,2,0.192,4.619786,-2.391116,0.192
55,2,00-20,00,00-20,2,0.808,-0.952102,3.631001,0.808
56,2,01-21,21,01-21,2,0.567,4.077276,4.874143,0.567
56,2,01-21,01,01-21,2,0.433,-1.05485,6.809056,0.433
57,2,01-20,01,01-20,2,0.665,-2.909131,8.456531,0.665
57,2,01-20,20,01-20,2,0.335,5.815446,2.099301,0.335
58,2,01-20,20,01-20,2,0.309,6.744689,1.234522,0.309
58,2,01-20,01,01-20,2,0.691,-5.428226,6.693509,0.691
59,2,10-20,20,10-20,2,0.444,6.797102,-0.640681,0.444
59,2,10-20,10,10-20,2,0.556,0.358553,0.075819,0.556
60,1,01,01,01,1,1,-2.711638,8.682585,1
61,2,01-21,21,01,2,0.221,4.369345,1.034114,0.221
61,2,01-21,01,01,2,0.779,-4.871202,6.275903,0.779
62,2,01-20,20,01-20,2,0.552,7.034802,2.471804,0.552
62,2,01-20,01,01-20,2,0.448,-4.348802,6.407247,0.448
63,2,01-20,01,01-20,2,0.929,-7.227708,4.472997,0.929
63,2,01-20,20,01-20,2,0.071,4.718599,0.593472,0.071
64,2,01-20,01,01-20,2,0.224,-2.185145,6.605044,0.224
64,2,01-20,20,01-20,2,0.776,8.940982,1.120312,0.776
65,2,00-20,20,00-20,2,0.452,7.165186,-3.849193,0.452
65,2,00-20,00,00-20,2,0.548,0.76746,2.409529,0.548
66,2,01-20,01,01-20,2,0.448,-1.944547,6.364256,0.448
66,2,01-20,20,01-20,2,0.552,6.035161,-0.093053,0.552
67,1,01,01,01,1,1,-6.114851,5.866853,1
68,2,01-20,01,01-20,2,0.389,-3.1201,7.038212,0.389
68,2,01-20,20,01-20,2,0.611,8.274791,0.471046,0.611
69,2,01-21,21,01-21,2,0.699,4.738914,6.046638,0.699
69,2,01-21,01,01-21,2,0.301,-1.931739,8.931435,0.301
70,2,01-20,01,01-20,2,0.327,-0.382686,6.313938,0.327
70,2,01-20,20,01-20,2,0.673,6.131763,0.741789,0.673
71,2,01-20,01,01-20,2,0.919,-6.703284,7.13535,0.919
71,2,01-20,20,01-20,2,0.081,3.380242,4.111744,0.081
72,1,20,20,01-20,1,1,6.77425,-0.816595,1
73,2,00-20,00,00-20,2,0.865,-2.839425,4.968715,0.865
73,2,00-20,20,00-20,2,0.135,3.562023,0.152819,0.135
74,2,01-20,20,01-11-20,2,0.106,5.722939,-0.473637,0.106
74,2,01-20,01,01-11-20,2,0.894,-4.659407,5.644094,0.894
75,2,01-20,01,01-20,2,0.483,-1.014016,7.167276,0.483
75,2,01-20,20,01-20,2,0.517,6.403076,1.114188,0.517
76,2,01-20,01,01-20,2,0.794,-5.523467,6.962507,0.794
76,2,01-20,20,01-20,2,0.206,5.073032,0.3813,0.206
77,2,01-20,20,01-10-20,2,0.608,5.796479,-0.697225,0.608
77,2,01-20,01,01-10-20,2,0.392,-6.136968,5.522001,0.392
78,2,01-20,01,01-20,2,0.507,-3.683124,9.049433,0.507
78,2,01-20,20,01-20,2,0.493,6.556722,3.807512,0.493
79,2,01-20,20,01-20,2,0.569,7.294545,2.202284,0.569
79,2,01-20,01,01-20,2,0.431,-1.778765,6.622047,0.431
80,2,01-20,01,01-20,2,0.901,-7.894336,5.84212,0.901
80,2,01-20,20,01-20,2,0.099,4.930193,0.509734,0.099
81,3,01-11-20,11,01-11-20,3,0.075,1.617288,7.113321,0.075
81,3,01-11-20,01,01-11-20,3,0.318,-3.85594,7.150818,0.318
81,3,01-11-20,20,01-11-20,3,0.607,8.240208,1.882301,0.607
82,1,20,20,10-20,1,1,5.63987,-4.023645,1
83,2,01-20,20,01-11-20,2,0.537,7.464888,3.012344,0.537
83,2,01-20,01,01-11-20,2,0.463,-3.751092,6.672765,0.463
84,2,01-20,01,01-20,2,0.736,-3.699095,5.606459,0.736
84,2,01-20,20,01-20,2,0.264,6.202563,0.136757,0.264
85,3,01-10-20,01,01-10-20,3,0.496,-3.701472,7.263685,0.496
85,3,01-10-20,10,01-10-20,3,0.213,0.420558,3.030069,0.213
85,3,01-10-20,20,01-10-20,3,0.291,6.925098,2.810856,0.291
86,2,01-20,01,01-20,2,0.824,-4.69912,6.81682,0.824
86,2,01-20,20,01-20,2,0.176,5.412277,0.451311,0.176
87,2,01-20,01,01-20,2,0.673,-4.828555,6.879341,0.673
87,2,01-20,20,01-20,2,0.327,6.259251,1.83073,0.327
88,2,01-20,20,01-10-20,2,0.938,7.220146,-0.09303,0.938
88,2,01-20,01,01-10-20,2,0.062,-4.374713,6.187056,0.062
89,2,01-20,20,01-20,2,0.251,7.234163,3.328573,0.251
89,2,01-20,01,01-20,2,0.749,-4.308075,7.909808,0.749
90,2,01-20,20,01-20,2,0.385,5.092489,0.338336,0.385
90,2,01-20,01,01-20,2,0.615,-1.343966,5.51578,0.615
91,2,01-20,20,01-20,2,0.507,6.777064,1.425256,0.507
91,2,01-20,01,01-20,2,0.493,0.702869,5.281404,0.493
92,3,01-10-20,20,01-10-20,3,0.243,5.519423,1.008194,0.243
92,3,01-10-20,01,01-10-20,3,0.338,-4.692031,5.180752,0.338
92,3,01-10-20,10,01-10-20,3,0.419,-0.391409,1.017486,0.419
93,1,01,01,01,1,1,-5.499699,8.432606,1
94,1,01,01,01,1,1,-11.501223,8.393965,1
95,3,01-11-20,11,01-20,3,0.097,0.997974,4.506254,0.097
95,3,01-11-20,01,01-20,3,0.386,-4.88115,4.506502,0.386
95,3,01-11-20,20,01-20,3,0.517,5.561556,-0.511128,0.517
96,2,01-20,20,01-20,2,0.28,5.255523,0.647566,0.28
96,2,01-20,01,01-20,2,0.72,-2.436608,5.215865,0.72
97,2,01-20,01,01-20,2,0.839,-6.549219,7.814011,0.839
97,2,01-20,20,01-20,2,0.161,5.100767,1.25341,0.161
98,2,01-20,01,01-20,2,0.665,-4.454992,6.665843,0.665
98,2,01-20,20,01-20,2,0.335,7.127018,1.005717,0.335
99,2,01-20,01,01-20,2,0.787,-6.135337,5.846889,0.787
99,2,01-20,20,01-20,2,0.213,5.684278,-0.057665,0.213
100,2,01-20,01,01-20,2,0.487,-2.691944,6.179298,0.487
100,2,01-20,20,01-20,2,0.513,7.363274,-0.202712,0.513
101,3,01-10-20,20,01-10-20,3,0.332,5.954388,0.850736,0.332
101,3,01-10-20,10,01-10-20,3,0.114,-0.106249,1.591812,0.114
101,3,01-10-20,01,01-10-20,3,0.554,-5.10701,6.792139,0.554
102,2,01-20,01,01-20,2,0.01,-0.440853,5.698271,0.01
102,2,01-20,20,01-20,2,0.99,8.296221,-0.096943,0.99
103,2,01-21,01,01-21,2,0.434,-3.142063,8.586312,0.434
103,2,01-21,21,01-21,2,0.566,5.695782,3.948502,0.566
104,1,20,20,01-20,1,1,8.432605,0.630531,1
105,2,01-20,20,01-20,2,0.21,6.63846,1.558935,0.21
105,2,01-20,01,01-20,2,0.79,-1.290768,8.190163,0.79
106,2,01-20,01,01-20,2,0.567,-5.130971,4.341183,0.567
106,2,01-20,20,01-20,2,0.433,6.712727,-2.218217,0.433
107,2,11-20,11,01-11-20,2,0.164,-0.063534,5.133957,0.164
107,2,11-20,20,01-11-20,2,0.836,6.278718,-0.797074,0.836
108,1,20,20,20,1,1,6.844243,-0.486323,1
109,2,01-21,01,01-21,2,0.317,-3.338379,6.552255,0.317
109,2,01-21,21,01-21,2,0.683,2.232283,6.281983,0.683
110,1,01,01,01,1,1,-5.20287,7.091881,1
111,3,01-10-20,10,01-10-20,3,0.145,1.105016,3.49941,0.145
111,3,01-10-20,20,01-10-20,3,0.339,6.497329,0.54929,0.339
111,3,01-10-20,01,01-10-20,3,0.516,-3.908343,6.204186,0.516
112,1,20,20,01-10-20,1,1,5.267895,1.36107,1
113,3,01-11-20,20,01-11-20,3,0.54,6.326313,3.077285,0.54
113,3,01-11-20,11,01-11-20,3,0.314,1.040071,6.451662,0.314
113,3,01-11-20,01,01-11-20,3,0.146,-3.538184,6.470289,0.146
114,2,01-20,20,01-20,2,0.605,6.310817,1.887421,0.605
114,2,01-20,01,01-20,2,0.395,-2.709683,5.018669,0.395
115,2,01-20,01,01-20,2,0.491,-0.844473,7.281798,0.491
115,2,01-20,20,01-20,2,0.509,6.615798,2.390902,0.509
116,1,20,20,20,1,1,6.366213,2.332526,1
117,2,01-20,01,01-20,2,0.066,-1.250837,6.252443,0.066
117,2,01-20,20,01-20,2,0.934,4.620473,0.641605,0.934
118,2,01-20,20,01-20,2,0.219,5.917378,-0.875555,0.219
118,2,01-20,01,01-20,2,0.781,-5.812627,5.261354,0.781
119,2,01-21,01,01,2,0.421,-4.337579,5.088796,0.421
119,2,01-21,21,01,2,0.579,7.104133,3.319073,0.579
120,2,01-20,01,01-20,2,0.783,-6.303662,6.98095,0.783
120,2,01-20,20,01-20,2,0.217,6.302061,0.438966,0.217
121,2,01-20,01,01-20,2,0.636,-5.267245,6.378502,0.636
121,2,01-20,20,01-20,2,0.364,6.172085,0.028487,0.364
122,1,01,01,01-20,1,1,-4.054318,8.576233,1
123,2,01-11,01,01-11,2,0.425,-5.429766,5.972237,0.425
123,2,01-11,11,01-11,2,0.575,1.069513,5.898716,0.575
124,1,01,01,01,1,1,-6.505188,6.908061,1
125,2,01-20,01,01-20,2,0.762,-0.332463,4.913458,0.762
125,2,01-20,20,01-20,2,0.238,4.23565,2.900071,0.238
126,2,01-20,01,01-10-20,2,0.634,-3.909727,8.660165,0.634
126,2,01-20,20,01-10-20,2,0.366,6.2123100000000004,2.291093,0.366
127,2,01-20,20,01-10-20,2,0.387,7.527217,1.319769,0.387
127,2,01-20,01,01-10-20,2,0.613,-4.802005,7.899758,0.613
128,3,01-10-20,20,01-10-20,3,0.14,5.988289,2.69246,0.14
128,3,01-10-20,01,01-10-20,3,0.385,-6.042004,7.706464,0.385
128,3,01-10-20,10,01-10-20,3,0.475,0.370139,2.69247,0.475
129,2,01-20,20,01-20,2,0.263,6.79946,0.290025,0.263
129,2,01-20,01,01-20,2,0.737,-5.809506,6.467159,0.737
130,2,00-20,20,00-20,2,0.934,6.373952,-2.219094,0.934
130,2,00-20,00,00-20,2,0.066,1.162735,4.411887,0.066
