parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.525,-4.498593,2.987578,0.525
1,2,01-20,20,01-20,2,0.475,5.20231,-2.41972,0.475
2,2,01-20,01,01-20,2,0.747,-4.810387,6.69869,0.747
2,2,01-20,20,01-20,2,0.253,4.223961,0.83587,0.253
3,1,20,20,10-20,1,1,6.442102,-0.580476,1
4,2,01-20,01,01-20,2,0.613,-4.164127,6.497249,0.613
4,2,01-20,20,01-20,2,0.387,6.407332,2.648789,0.387
5,2,01-20,01,01-20,2,0.795,-5.876921,6.55955,0.795
5,2,01-20,20,01-20,2,0.205,4.135067,0.506165,0.205
6,2,01-20,20,01-10-20,2,0.768,5.807347,1.774982,0.768
6,2,01-20,01,01-10-20,2,0.232,-6.161021,6.149264,0.232
7,2,01-20,01,01-20,2,0.837,-6.576823,6.513199,0.837
7,2,01-20,20,01-20,2,0.163,4.725711,0.850908,0.163
8,2,01-20,20,01-20,2,0.275,5.130565,2.517433,0.275
8,2,01-20,01,01-20,2,0.725,-4.703006,5.59922,0.725
9,2,01-20,20,01-20,2,0.221,5.652711,1.7965,0.221
9,2,01-20,01,01-20,2,0.779,-5.734731,7.267385,0.779
10,1,20,20,00-20,1,1,6.805123,-2.077632,1
11,2,01-20,01,01-20,2,0.396,-2.29773,7.402088,0.396
11,2,01-20,20,01-20,2,0.604,6.967548,1.786338,0.604
12,2,00-20,00,00-20,2,0.77,-2.002014,1.610734,0.77
12,2,00-20,20,00-20,2,0.23,4.278881,-4.645764,0.23
13,2,01-20,01,01-10-20,2,0.361,-2.314428,6.664025,0.361
13,2,01-20,20,01-10-20,2,0.639,7.617196,0.098202,0.639
14,2,01-20,20,01-20,2,0.52,7.378013,-1.041719,0.52
14,2,01-20,01,01-20,2,0.48,0.480861,4.3498,0.48
15,1,20,20,20,1,1,7.348223,-1.20915,1
16,2,01-20,01,01-20,2,0.865,-4.454749,7.075487,0.865
16,2,01-20,20,01-20,2,0.135,4.705851,0.746513,0.135
17,3,01-10-20,01,01-10-20,3,0.134,-5.81122,7.238815,0.134
17,3,01-10-20,20,01-10-20,3,0.401,5.266346,1.049352,0.401
17,3,01-10-20,10,01-10-20,3,0.465,-0.008547,1.049717,0.465
18,2,01-20,20,01-10-20,2,0.961,6.824641,1.049352,0.961
18,2,01-20,01,01-10-20,2,0.039,-4.252776,7.230117,0.039
19,2,01-20,20,01-20,2,0.723,7.45564,0.619031,0.723
19,2,01-20,01,01-20,2,0.277,-1.902192,6.260133,0.277
20,2,01-20,01,01-20,2,0.46,-1.025829,7.364303,0.46
20,2,01-20,20,01-20,2,0.54,5.632788,0.745828,0.54
21,1,20,20,01-20,1,1,7.478043,0.054603,1
22,2,01-20,20,01-20,2,0.223,5.266387,0.183759,0.223
22,2,01-20,01,01-20,2,0.777,-3.877112,5.328428,0.777
23,2,01-20,01,01-20,2,0.628,-4.931186,8.539244,0.628
23,2,01-20,20,01-20,2,0.372,6.936976,2.259905,0.372
24,2,01-20,01,01-20,2,0.884,-8.106057,5.135987,0.884
24,2,01-20,20,01-20,2,0.116,4.022245,-1.395317,0.116
25,2,01-20,01,01-20,2,0.716,-6.458034,5.593714,0.716
25,2,01-20,20,01-20,2,0.284,5.045716,1.290366,0.284
26,2,01-20,20,01-20,2,0.667,7.098932,-0.76967699999999994,0.667
26,2,01-20,01,01-20,2,0.333,-3.077994,5.266242,0.333
27,2,00-20,20,00-20,2,0.265,4.84687,-1.494233,0.265
27,2,00-20,00,00-20,2,0.735,-0.793014,2.935404,0.735
28,2,01-20,20,01-20,2,0.294,6.035396,0.366588,0.294
28,2,01-20,01,01-20,2,0.706,-5.779448,6.867452,0.706
29,2,01-20,20,01-20,2,0.047,3.031623,2.516755,0.047
29,2,01-20,01,01-20,2,0.953,-4.779901,7.097317,0.953
30,3,01-11-20,01,01-11-20,3,0.373,-4.570422,7.466926,0.373
30,3,01-11-20,11,01-11-20,3,0.301,1.963731,7.4606,0.301
30,3,01-11-20,20,01-11-20,3,0.326,7.828128,1.601612,0.326
31,1,20,20,20,1,1,7.797984,-0.647834,1
32,2,01-20,20,01-11-20,2,0.991,5.969915,0.42742,0.991
32,2,01-20,01,01-11-20,2,0.009,-3.838944,6.68276,0.009
33,2,01-20,20,01-20,2,0.864,7.39881,0.832804,0.864
33,2,01-20,01,01-20,2,0.136,-1.095619,6.867555,0.136
34,3,01-11-20,11,01-11-20,3,0.552,2.968775,6.737803,0.552
