Phase,Count,Frequency
00,5,5e-4
00-01,1,1e-4
00-01-20,13,0.0013
00-02,64,0.0064
00-02-10,16,0.0016
00-02-12-20,6,6e-4
00-02-20,968,0.0968
00-02-20-21,11,0.0011
00-02-20-22,14,0.0014
00-20,61,0.0061
01-02,15,0.0015
01-02-10-20,13,0.0013
01-02-11,1,1e-4
01-02-11-12,1,1e-4
01-02-11-12-20,14,0.0014
01-02-11-20,3,3e-4
01-02-11-21-22,1,1e-4
01-02-12-20,7,7e-4
01-02-12-21,1,1e-4
01-02-20,355,0.0355
01-02-20-21-22,1,1e-4
01-02-20-22,19,0.0019
01-02-21,3,3e-4
01-02-21-22,2,2e-4
01-12-20,1,1e-4
01-20,2,2e-4
01-21,1,1e-4
02,488,0.0488
02-10,7,7e-4
02-10-11,1,1e-4
02-10-11-20,2,2e-4
02-10-11-20-21,15,0.0015
02-10-12-20-22,1,1e-4
02-10-20,310,0.031
02-10-20-21,12,0.0012
02-10-20-22,12,0.0012
02-11-12-20,1,1e-4
02-11-20,1,1e-4
02-11-20-21,2,2e-4
02-11-21,1,1e-4
02-12,51,0.0051
02-12-20,538,0.0538
02-12-20-21,47,0.0047
02-12-20-22,13,0.0013
02-12-21,11,0.0011
02-12-22,3,3e-4
02-20,4699,0.4699
02-20-21,468,0.0468
02-20-21-22,23,0.0023
02-20-22,552,0.0552
02-21,133,0.0133
02-21-22,17,0.0017
02-22,103,0.0103
10-12-20,5,5e-4
10-12-20-22,4,4e-4
10-20,18,0.0018
10-21,1,1e-4
11-12,1,1e-4
11-12-20,5,5e-4
11-12-21,1,1e-4
11-20,1,1e-4
11-20-21,1,1e-4
12,6,6e-4
12-20,128,0.0128
12-20-21,15,0.0015
12-20-22,16,0.0016
12-22,3,3e-4
20,531,0.0531
20-21,30,0.003
20-22,89,0.0089
21,13,0.0013
21-22,3,3e-4
22,19,0.0019
