parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,02-20,02,02-20,2,0.09,-1.294959,6.175962,0.09
1,2,02-20,20,02-20,2,0.91,6.793772,-6.031748,0.91
2,1,02,02,02,1,1,-5.08342,6.392909,1
3,3,00-02-20,02,00-02-20,3,0.33,-3.329475,5.713923,0.33
3,3,00-02-20,20,00-02-20,3,0.35,5.767354,-6.262269,0.35
3,3,00-02-20,00,00-02-20,3,0.32,-0.672578,-0.92681500000000006,0.32
4,2,02-20,20,02-10-11-20-21,2,0.62,6.392909,-5.190255,0.62
4,2,02-20,02,02-10-11-20-21,2,0.38,-3.823887,7.751089,0.38
5,2,02-20,02,02-10-20,2,0.91,-4.339853,7.468957,0.91
5,2,02-20,20,02-10-20,2,0.09,8.601843,-1.252784,0.09
6,2,02-20,20,02-12-20,2,0.65,4.456823,-5.3044,0.65
6,2,02-20,02,02-12-20,2,0.35,-4.477615,6.067801,0.35
7,3,02-10-20,02,02-10-20,3,0.01,-4.639129,2.26232,0.01
7,3,02-10-20,20,02-10-20,3,0.47,6.461626,-9.001614,0.47
7,3,02-10-20,10,02-10-20,3,0.52,-0.084087,-8.988997,0.52
8,2,02-20,20,02-20,2,0.99,7.009209,-7.512497,0.99
8,2,02-20,02,02-20,2,0.01,-1.132997,4.925141,0.01
9,2,02-20,20,00-02-20,2,0.51,3.100856,-3.933848,0.51
9,2,02-20,02,00-02-20,2,0.49,-8.797397,6.103051,0.49
10,2,02-20,20,02-20,2,0.16,6.103051,-5.882951,0.16
10,2,02-20,02,02-20,2,0.84,-6.163942,6.069965,0.84
11,3,00-02-20,00,00-02-20,3,0.48,-0.772701,-0.608311,0.48
11,3,00-02-20,02,00-02-20,3,0.08,-5.648431,4.127168,0.08
11,3,00-02-20,20,00-02-20,3,0.44,5.46156,-6.281708,0.44
12,2,02-20,20,02-20,2,0.44,6.902724,-3.233049,0.44
12,2,02-20,02,02-20,2,0.56,-4.696565,5.968376,0.56
13,3,00-02-20,20,00-02-20,3,0.18,4.766702,-7.946541,0.18
13,3,00-02-20,00,00-02-20,3,0.58,-0.017105,-2.050997,0.58
13,3,00-02-20,02,00-02-20,3,0.24,-6.218212,4.072084,0.24
14,1,02,02,02,1,1,-6.090826,7.389443,1
15,1,20,20,12-20-22,1,1,6.882803,-4.839411,1
16,2,12-20,20,02-12-20,2,0.65,5.205921,-6.09733,0.65
16,2,12-20,12,02-12-20,2,0.35,-0.471592,6.184666,0.35
17,2,02-20,02,02-20,2,0.05,-2.23326,4.98613,0.05
17,2,02-20,20,02-20,2,0.95,6.80934,-4.348934,0.95
18,3,02-10-20,20,02-10-20,3,0.32,6.865271,-4.001813,0.32
18,3,02-10-20,10,02-10-20,3,0.47,1.354514,-2.822495,0.47
18,3,02-10-20,02,02-10-20,3,0.21,-4.514499,4.156826,0.21
19,3,00-01-20,00,00-01-20,3,0.46,0.721279,-5.113604,0.46
19,3,00-01-20,20,00-01-20,3,0.42,5.634043,-11.50921,0.42
19,3,00-01-20,01,00-01-20,3,0.12,0.711251,1.226552,0.12
20,2,02-20,02,01-02-20,2,0.57,-2.621121,4.889134,0.57
20,2,02-20,20,01-02-20,2,0.43,6.462432,-1.23125,0.43
21,3,02-10-20,20,02-10-20,3,0.29,6.322549,-3.45153,0.29
21,3,02-10-20,10,02-10-20,3,0.27,0.269088,-3.449157,0.27
21,3,02-10-20,02,02-10-20,3,0.44,-5.179574,8.147715,0.44
22,1,20,20,20,1,1,7.819767,-5.275874,1
23,2,02-20,02,02-10-20,2,0.21,-4.414063,4.903484,0.21
23,2,02-20,20,02-10-20,2,0.79,6.728792,-5.697731,0.79
24,2,02-20,02,02-20,2,0.85,-1.721406,6.041322,0.85
24,2,02-20,20,02-20,2,0.15,7.907865,-0.345514,0.15
25,3,00-02-20,00,00-02-20,3,0.65,-1.056977,-1.022918,0.65
25,3,00-02-20,02,00-02-20,3,0.29,-5.970718,4.269522,0.29
25,3,00-02-20,20,00-02-20,3,0.06,3.968791,-6.803642,0.06
26,2,02-20,02,02-20,2,0.7,-3.15565,6.86052,0.7
26,2,02-20,20,02-20,2,0.3,7.013816,-5.661571,0.3
27,2,02-20,02,02-20,2,0.05,-2.288249,5.198973,0.05
27,2,02-20,20,02-20,2,0.95,8.120634,-5.010875,0.95
28,2,02-20,20,02-20,2,0.64,7.44018,-3.725364,0.64
28,2,02-20,02,02-20,2,0.36,-3.634335,6.2379810000000004,0.36
29,2,02-20,02,02-20,2,0.87,-6.717222,7.768643,0.87
29,2,02-20,20,02-20,2,0.13,5.947865,-1.860626,0.13
30,2,02-20,02,02-20,2,0.41,-3.903645,5.404038,0.41
30,2,02-20,20,02-20,2,0.59,6.697606,-3.931026,0.59
31,4,00-02-20-21,20,00-02-20-21,4,0.08,5.244759,-4.142525,0.08
31,4,00-02-20-21,02,00-02-20-21,4,0.56,-6.023017,4.752629,0.56
31,4,00-02-20-21,21,00-02-20-21,4,0.13,4.411134,2.468453,0.13
31,4,00-02-20-21,00,00-02-20-21,4,0.23,-1.159302,-1.799906,0.23
32,2,02-20,02,02-20,2,0.92,-8.578957,8.440335,0.92
32,2,02-20,20,02-20,2,0.08,4.062636,-0.20941,0.08
33,2,02-20,20,02-20,2,0.36,5.161473,-1.489977,0.36
33,2,02-20,02,02-20,2,0.64,-6.245987,5.023186,0.64
34,3,02-10-20,20,02-10-11-20-21,3,0.33,5.751437,-5.908454,0.33
34,3,02-10-20,10,02-10-11-20-21,3,0.1,0.389906,-1.636342,0.1
34,3,02-10-20,02,02-10-11-20-21,3,0.57,-4.934604,5.130362,0.57
35,1,02,02,02,1,1,-5.250215,8.656029,1
36,2,02-20,02,02-20,2,0.45,-2.295401,6.85723,0.45
36,2,02-20,20,02-20,2,0.55,8.745372,-1.831019,0.55
37,2,02-20,02,02-20,2,0.93,-7.496699,6.829896,0.93
37,2,02-20,20,02-20,2,0.07,5.258397,-0.85066,0.07
38,2,02-20,02,02-12-20,2,0.54,-1.558625,5.537993,0.54
38,2,02-20,20,02-12-20,2,0.46,5.724418,-4.55331,0.46
39,3,00-02-10,10,00-02-10,3,0.06,0.820926,0.489215,0.06
39,3,00-02-10,00,00-02-10,3,0.63,-3.684564,0.518429,0.63
39,3,00-02-10,02,00-02-10,3,0.31,-9.846191,5.658544,0.31
40,2,02-20,02,02-10-20,2,0.12,-5.069216,4.732712,0.12
40,2,02-20,20,02-10-20,2,0.88,7.468957,-7.175517,0.88
41,3,00-02-20,20,00-02-20,3,0.25,5.308997,-2.514845,0.25
41,3,00-02-20,02,00-02-20,3,0.41,-5.653456,6.388287,0.41
41,3,00-02-20,00,00-02-20,3,0.34,0.393337,1.553366,0.34
42,3,02-10-20,10,02-10-20,3,0.4,0.354424,-0.630955,0.4
42,3,02-10-20,20,02-10-20,3,0.29,6.518525,-4.18017,0.29
42,3,02-10-20,02,02-10-20,3,0.31,-6.123972,6.426136,0.31
43,2,02-20,20,02-20,2,0.1,5.297801,-2.794157,0.1
43,2,02-20,02,02-20,2,0.9,-6.714681,7.038692,0.9
44,2,02-20,02,02-20-21,2,0.74,-6.484465,4.911694,0.74
44,2,02-20,20,02-20-21,2,0.26,5.748788,-7.505658,0.26
45,3,02-20-22,22,02-20-22,3,0.25,2.778595,3.012396,0.25
45,3,02-20-22,20,02-20-22,3,0.23,7.389443,-3.625158,0.23
45,3,02-20-22,02,02-20-22,3,0.52,-3.158784,9.059483,0.52
46,1,20,20,20,1,1,6.425924,-6.19536,1
47,4,02-12-20-21,20,02-12-20-21,4,0.24,8.470751,-4.454041,0.24
47,4,02-12-20-21,21,02-12-20-21,4,0.25,8.470748,0.646706,0.25
47,4,02-12-20-21,12,02-12-20-21,4,0.09,2.531119,6.889466,0.09
47,4,02-12-20-21,02,02-12-20-21,4,0.42,-4.012916,7.272139,0.42
48,2,02-20,02,00-02-20,2,0.41,-4.881919,6.564945,0.41
48,2,02-20,20,00-02-20,2,0.59,6.559444,-3.689011,0.59
49,2,02-20,20,00-02-20,2,0.42,5.865935,-2.7575,0.42
49,2,02-20,02,00-02-20,2,0.58,-5.705646,6.570397,0.58
50,2,02-20,02,02-20,2,0.51,-2.179507,7.204747,0.51
50,2,02-20,20,02-20,2,0.49,5.157782,-4.58296,0.49
51,2,02-10,10,00-02-10,2,0.3,2.4945,0.460352,0.3
51,2,02-10,02,00-02-10,2,0.7,-6.085349,7.029518,0.7
52,2,02-20,02,02-20,2,0.46,-3.496848,5.584813,0.46
52,2,02-20,20,02-20,2,0.54,6.41857,-4.104724,0.54
53,2,02-20,02,02-20,2,0.09,-0.099302,6.044428,0.09
53,2,02-20,20,02-20,2,0.91,9.102113,-5.156801,0.91
54,3,02-10-20,10,00-02-20,3,0.53,0.865056,-3.071057,0.53
54,3,02-10-20,20,00-02-20,3,0.41,7.035789,-5.942207,0.41
54,3,02-10-20,02,00-02-20,3,0.06,-5.203695,4.190553,0.06
55,2,12-20,12,20,2,0.03,-2.238779,2.528282,0.03
55,2,12-20,20,20,2,0.97,6.876287,-6.364956,0.97
56,2,02-20,02,02-10-20,2,0.03,-1.320682,4.26298,0.03
56,2,02-20,20,02-10-20,2,0.97,5.599011,-8.961602,0.97
57,2,02-20,20,00-02-20,2,0.27,4.386211,-5.127762,0.27
57,2,02-20,02,00-02-20,2,0.73,-6.599169,7.307022,0.73
58,3,02-10-20,10,02-10-20,3,0.57,-0.820068,-5.255006,0.57
58,3,02-10-20,02,02-10-20,3,0.39,-7.427324,5.950925,0.39
58,3,02-10-20,20,02-10-20,3,0.04,3.19179,-5.272974,0.04
59,2,02-20,02,02-20,2,0.32,-3.245778,6.359145,0.32
59,2,02-20,20,02-20,2,0.68,6.569158,-4.299844,0.68
60,2,02-22,22,02-20,2,0.47,6.312608,1.924427,0.47
60,2,02-22,02,02-20,2,0.53,-3.855188,5.282135,0.53
61,2,02-20,02,00-02-20,2,0.72,-4.801837,6.539202,0.72
61,2,02-20,20,00-02-20,2,0.28,5.078011,-3.096079,0.28
62,2,02-20,20,02-20,2,0.56,5.85918,-5.600926,0.56
62,2,02-20,02,02-20,2,0.44,-3.362437,6.197843,0.44
63,1,02,02,02-12,1,1,-4.223869,6.729499,1
64,2,00-20,00,00-20,2,0.75,-0.245776,-4.709896,0.75
64,2,00-20,20,00-20,2,0.25,5.985124,-11.232221,0.25
65,2,02-20,20,01-02-20,2,0.41,6.719985,-5.329494,0.41
65,2,02-20,02,01-02-20,2,0.59,-4.571091,6.162741,0.59
66,3,00-02-20,00,00-02-20,3,0.23,-1.694031,0.888124,0.23
66,3,00-02-20,02,00-02-20,3,0.47,-7.785809,7.021841,0.47
66,3,00-02-20,20,00-02-20,3,0.3,4.490638,-4.799676,0.3
67,2,02-22,22,02-22,2,0.53,3.187883,4.169582,0.53
67,2,02-22,02,02-22,2,0.47,-2.839056,6.699526,0.47
68,1,20,20,20,1,1,6.208772,-6.081399,1
69,1,20,20,20,1,1,8.050243,-9.088975,1
70,3,02-12-20,12,02-12-20,3,0.31,0.044683,6.819699,0.31
70,3,02-12-20,02,02-12-20,3,0.35,-6.163798,6.8197,0.35
70,3,02-12-20,20,02-12-20,3,0.34,5.088056,-4.669937,0.34
71,3,00-02-20,02,00-02-20,3,0.07,-5.848689,3.370292,0.07
71,3,00-02-20,00,00-02-20,3,0.54,0.345423,-3.234476,0.54
71,3,00-02-20,20,00-02-20,3,0.39,6.283673,-9.141369,0.39
72,3,02-10-20,20,02-10-20,3,0.3,4.598628,-5.432488,0.3
72,3,02-10-20,10,02-10-20,3,0.4,1.258394,-1.692471,0.4
72,3,02-10-20,02,02-10-20,3,0.3,-3.221274,6.336621,0.3
73,3,01-02-20,02,01-02-10-20,3,0.16,-3.289461,6.411847,0.16
73,3,01-02-20,01,01-02-10-20,3,0.3,-3.237703,0.920858,0.3
73,3,01-02-20,20,01-02-10-20,3,0.54,8.625011,-5.134196,0.54
74,2,02-20,20,02-20,2,0.4,7.719476,-2.961076,0.4
74,2,02-20,02,02-20,2,0.6,-4.131594,7.131849,0.6
75,2,02-20,02,02-12-20,2,0.66,-3.333961,6.52728,0.66
75,2,02-20,20,02-12-20,2,0.34,7.014539,-4.467923,0.34
76,3,02-12-20,20,02-12-20,3,0.74,6.559587,-6.833728,0.74
76,3,02-12-20,12,02-12-20,3,0.14,0.615233,5.478796,0.14
76,3,02-12-20,02,02-12-20,3,0.12,-5.8357849999999996,5.478929,0.12
77,2,02-20,02,02-10-20,2,0.1,0.185672,6.290376,0.1
77,2,02-20,20,02-10-20,2,0.9,7.941109,-3.272209,0.9
78,3,02-20-22,22,02-10-20-22,3,0.64,4.665053,3.919862,0.64
78,3,02-20-22,02,02-10-20-22,3,0.26,-1.579198,7.908661,0.26
78,3,02-20-22,20,02-10-20-22,3,0.1,7.581804,-1.786366,0.1
79,3,01-02-20,01,01-02-20,3,0.57,-3.170846,0.005423,0.57
79,3,01-02-20,02,01-02-20,3,0.35,-7.02742,5.901442,0.35
79,3,01-02-20,20,01-02-20,3,0.08,4.134528,-6.323854,0.08
80,2,02-20,02,00-02-20,2,0.88,-5.544257,7.816619,0.88
80,2,02-20,20,00-02-20,2,0.12,4.922405,-4.457358,0.12
81,3,02-20-21,02,02-20-21,3,0.57,-3.936833,5.543307,0.57
81,3,02-20-21,20,02-20-21,3,0.15,7.151427,-5.847977,0.15
81,3,02-20-21,21,02-20-21,3,0.28,7.151405,0.256297,0.28
82,2,02-20,20,00-02-20,2,0.99,6.988389,-8.673536,0.99
82,2,02-20,02,00-02-20,2,0.01,-0.398157,3.408757,0.01
