parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2010,0202,0202-2010-2100,2,0.667,-5.788255,4.327192,-10.129714,6.250463,0.667
1,2,0202-2010,2010,0202-2010-2100,2,0.333,6.113498,-5.103717,1.720923,-0.264598,0.333
2,2,0202-2120,0202,0202-1120-1200,2,0.928,-3.153561,6.418758,-5.350903,6.294923,0.928
2,2,0202-2120,2120,0202-1120-1200,2,0.072,3.187064,0.221012,5.807498,-5.221707,0.072
3,2,0202-2020,2020,0202-2020,2,0.174,5.546943,-6.230549,5.596047,-4.371245,0.174
3,2,0202-2020,0202,0202-2020,2,0.826,-6.243893,4.570259,-6.592877,7.350847,0.826
4,2,0202-2020,0202,0202-2001-2020,2,0.571,-5.241003,6.818335,-5.316484,6.72773,0.571
4,2,0202-2020,2020,0202-2001-2020,2,0.429,6.816418,-4.783957,5.296012,-4.895524,0.429
5,2,0202-2020,2020,0202-2020,2,0.104,6.816373,-1.597816,5.29555,-4.10968,0.104
5,2,0202-2020,0202,0202-2020,2,0.896,-3.469891,6.818335,-7.117373,6.464066,0.896
6,2,0202-2020,0202,0202-2020,2,0.452,-0.082906,6.818117,-5.287889,6.464062,0.452
6,2,0202-2020,2020,0202-2020,2,0.548,6.816418,-3.778067,5.296012,-6.275368,0.548
7,2,0202-2020,2020,0202-2020,2,0.406,6.816418,-4.342903,5.296012,-4.336915,0.406
7,2,0202-2020,0202,0202-2020,2,0.594,-4.948926,6.818335,-6.494801,6.464066,0.594
8,2,0202-2020,2020,0202-2020,2,0.673,6.505087,-4.777688,6.378153,-2.909815,0.673
8,2,0202-2020,0202,0202-2020,2,0.327,-1.149558,7.587523,-3.907407,4.828745,0.327
9,1,2020,2020,0202-2020,1,1,6.310462,-8.735637,7.290482,-5.280889,1
10,3,1202-1210-2020,1210,1210-2020,3,0.433,1.293257,6.153104,0.455304,-3.476582,0.433
10,3,1202-1210-2020,1202,1210-2020,3,0.034,-3.274966,6.183968,-5.112204,3.435879,0.034
10,3,1202-1210-2020,2020,1210-2020,3,0.533,7.011344,-2.232198,6.968356,-5.478027,0.533
11,2,0202-2020,0202,0202-2020,2,0.378,-4.118286,5.296012,-5.127268,7.394671,0.378
11,2,0202-2020,2020,0202-2020,2,0.622,6.818335,-6.32395,6.464066,-3.299693,0.622
12,3,0202-0210-2020,0210,0202-0210-2020,3,0.323,1.83135,7.311858,0.017386,-0.576064,0.323
12,3,0202-0210-2020,2020,0202-0210-2020,3,0.338,6.464066,-4.478076,6.184618,-5.378881,0.338
12,3,0202-0210-2020,0202,0202-0210-2020,3,0.339,-4.119838,7.394671,-5.359609,6.240553,0.339
13,3,0202-2020-2110,0202,0202-0210-2020-2110,3,0.812,-2.684565,6.310462,-7.966173,7.290486,0.812
13,3,0202-2020-2110,2110,0202-0210-2020-2110,3,0.156,6.643472,1.157784,-0.67962,-2.400338,0.156
13,3,0202-2020-2110,2020,0202-0210-2020-2110,3,0.032,6.671249,-1.128385,3.884023,-4.005849,0.032
14,1,2020,2020,-1,1,1,7.136304,-5.419123,7.394671,-5.016234,1
15,3,0202-2020-2100,0202,0202-2020-2100,3,0.561,-4.90408,5.296012,-5.191778,7.394671,0.561
15,3,0202-2020-2100,2100,0202-2020-2100,3,0.196,6.513346,1.695528,1.003039,1.035661,0.196
15,3,0202-2020-2100,2020,0202-2020-2100,3,0.243,6.818335,-4.087781,6.464062,-3.534528,0.243
16,2,0202-2020,2020,0202-2020,2,0.257,3.963494,-5.897369,6.026701,-0.782776,0.257
16,2,0202-2020,0202,0202-2020,2,0.743,-7.580109,5.725902,-5.959656,6.642784,0.743
17,1,2020,2020,2020,1,1,7.113113,-6.0906,6.244366,-4.702374,1
18,2,0202-2020,2020,0202-2020,2,0.809,7.394671,-4.441987,6.244366,-5.069414,0.809
18,2,0202-2020,0202,0202-2020,2,0.191,-1.763355,6.184617,-5.299861,6.841853,0.191
19,2,0202-2020,2020,0202-2020,2,0.955,6.0265319999999996,-8.483231,6.699095,-3.254614,0.955
19,2,0202-2020,0202,0202-2020,2,0.045,-2.041575,2.86424,-1.288938,7.986933,0.045
20,2,0202-2020,2020,0112-0202-2011-2020,2,0.073,3.886422,-5.478751,6.858611,-2.107558,0.073
20,2,0202-2020,0202,0112-0202-2011-2020,2,0.927,-3.85214,6.277455,-4.437733,7.710053,0.927
21,3,0202-2001-2020,2001,0202-2001-2020,3,0.181,7.501559,0.417907,-0.079218,0.732188,0.181
21,3,0202-2001-2020,0202,0202-2001-2020,3,0.573,-3.354369,6.961318,-5.245456,7.080519,0.573
21,3,0202-2001-2020,2020,0202-2001-2020,3,0.246,7.662995,-5.736699,6.728231,-5.77671,0.246
22,3,0202-2020-2100,2100,0202-2020-2100,3,0.179,6.205689,1.037151,0.559085,0.564986,0.179
22,3,0202-2020-2100,0202,0202-2020-2100,3,0.46,-4.382237,6.841853,-4.669704,6.290748,0.46
22,3,0202-2020-2100,2020,0202-2020-2100,3,0.361,6.244366,-4.702374,6.953455,-5.695609,0.361
23,1,2020,2020,2020,1,1,7.896742,-3.930648,7.40944,-9.031142,1
24,1,2020,2020,0202-2020,1,1,8.049412,-5.005136,7.40944,-8.973338,1
25,2,0202-2020,0202,0202-1002-2020,2,0.4,-5.363324,6.290748,-3.971689,6.418758,0.4
25,2,0202-2020,2020,0202-1002-2020,2,0.6,6.953455,-5.023388,6.314615,-1.997414,0.6
26,2,0202-2020,2020,0202-2020,2,0.477,4.828746,-5.509573,6.204559,-5.064214,0.477
26,2,0202-2020,0202,0202-2020,2,0.523,-7.104531,6.731148,-1.450088,7.299499,0.523
27,1,0202,0202,0202,1,1,-4.496005,6.099012,-4.816776,7.383471,1
28,1,0202,0202,-1,1,1,-7.618877,8.077291,-2.648543,6.713647,1
29,3,0012-0202-2020,2020,0012-0202-2020,3,0.489,6.737356,-6.703808,6.776678,-3.880618,0.489
29,3,0012-0202-2020,0202,0012-0202-2020,3,0.229,-3.695186,5.031391,-4.988695,7.281578,0.229
29,3,0012-0202-2020,0012,0012-0202-2020,3,0.282,0.545584,-0.378203,0.415888,7.281222,0.282
30,2,2020-2202,2202,2020,2,0.021,2.277607,4.417979,-3.912948,7.050127,0.021
30,2,2020-2202,2020,2020,2,0.979,6.011461,-5.455541,6.713647,-2.998576,0.979
31,3,0202-2020-2200,2200,0202-2020,3,0.038,2.972177,4.205663,0.744511,0.56258300000000006,0.038
