parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2001,0202,0202-2001,2,0.75,-2.243474,5.90984,-8.646162,6.587117,0.75
1,2,0202-2001,2001,0202-2001,2,0.25,5.129349,0.445008,-3.056055,1.298377,0.25
2,2,0202-2020,2020,0202-2020,2,0.015,5.284826,-1.950618,2.862209,-2.508528,0.015
2,2,0202-2020,0202,0202-2020,2,0.985,-7.848969,5.725385,-9.412249,7.110171,0.985
3,2,0121-0202,0121,0121-0202,2,0.234,-4.630814,0.385917,5.233908,0.192622,0.234
3,2,0121-0202,0202,0121-0202,2,0.766,-8.542862,5.520246,-7.205342,6.77849,0.766
4,3,0202-1012-2020,0202,0202-1012-1102-2020,3,0.326,-3.924146,5.8944,-3.802726,7.019294,0.326
4,3,0202-1012-2020,1012,0202-1012-1102-2020,3,0.616,2.258083,-0.305931,1.511438,6.444967,0.616
4,3,0202-1012-2020,2020,0202-1012-1102-2020,3,0.058,6.143248,-1.970954,6.183358,-2.426388,0.058
5,2,0202-2020,2020,0012-0202-1200-2020,2,0.685,6.876028,-5.970988,6.636977,-8.289866,0.685
5,2,0202-2020,0202,0012-0202-1200-2020,2,0.315,-4.320576,6.509001,-3.138949,4.835949,0.315
6,1,0202,0202,0202,1,1,-4.913397,6.509,-2.31231,4.565111,1
7,1,0202,0202,0202,1,1,-5.748889,5.498081,-8.301849,7.512928,1
8,2,0202-2020,0202,0202-2020,2,0.563,-6.302662,5.414565,-4.55171,5.590102,0.563
8,2,0202-2020,2020,0202-2020,2,0.437,4.099207,-6.923734,6.144118,-6.391521,0.437
9,1,0202,0202,0202,1,1,-4.932427,5.73694,-4.790391,7.341283,1
10,2,1202-2020,1202,1202-2020,2,0.764,2.76972,5.002494,-7.830962,4.082132,0.764
10,2,1202-2020,2020,1202-2020,2,0.236,5.995514,-3.870168,3.997757,-4.708859,0.236
11,3,0202-2001-2020,2001,0202-2001-2020,3,0.211,5.008073,-1.126625,-0.557159,1.654707,0.211
11,3,0202-2001-2020,2020,0202-2001-2020,3,0.005,5.036967,-6.463236,2.832048,0.20913,0.005
11,3,0202-2001-2020,0202,0202-2001-2020,3,0.784,-4.646847,5.498081,-8.828178,7.704401,0.784
12,2,0202-2020,2020,0202-2020,2,0.351,6.860811,-7.231694,5.95481,-1.030349,0.351
12,2,0202-2020,0202,0202-2020,2,0.649,-3.668858,5.148071,-4.269089,5.02752,0.649
