ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,6.662,0.002,17.139,0.577,1
2,6.883,235.204,0.004,183.369,1
2,85.321,0,24.488,2.643,2
3,2.717,1285.465,0.219,189.521,1
3,154.362,0.056,6.93,189.521,2
4,76.215,0.001,89.435,1.046,1
4,76.215,0.022,20.308,92.43,1
5,4.196,1027.095,0.017,83.202,1
5,285.394,0.001,2.141,2.2,2
6,0.493,2317.181,0.017,80.677,1
6,36.147,0,107.358,0.828,3
7,2.192,27.997,2.714,1.95,2
7,144.372,0.001,35.48,1.95,1
8,3.439,1027.095,0.033,83.199,1
8,233.923,0.001,2.21,2.155,2
9,3.795,1071.264,0.518,62.424,2
9,237.22,0,80.679,1.469,1
10,0.523,395.831,0.046,94.417,1
11,152.746,0,36.349,0.641,2
12,3.727,234.979,0.019,183.387,1
13,2.914,2339.225,0.807,94.14,1
13,62.355,0.007,103.176,13.793,1
13,62.355,0.009,8.325,94.14,1
14,1.039,739.868,0.035,482.197,1
14,85.806,0.001,29.147,15.373,1
14,85.806,0.124,3.027,482.197,1
15,1.01,622.431,0.003,92.331,2
15,58.134,0,16.42,1.278,1
16,0.939,624.654,0.021,92.419,1
16,80.679,0,78.393,9.287,1
16,80.679,0.003,1.256,92.419,2
17,0.163,629.994,2.413,1.398,1
17,0.163,802.766,0.056,128.831,2
17,15.426,0.213,83.344,1.398,1
18,47.104,77.594,0.009,37.243,2
19,0.185,387.178,0.234,103.179,1
19,16.573,0.009,67.256,2.578,2
19,16.573,0.407,9.959,103.179,1
20,1.479,2321.446,0.028,80.679,2
20,36.147,0.014,107.225,1.163,1
21,119.785,0,7.281,21.566,1
21,119.785,0,85.321,1.627,1
22,9.574,0.003,89.399,0.759,1
23,0.261,1851.499,0.498,60.697,1
23,19.42,0.001,133.293,0.913,2
24,0.46,676.982,0.044,307.551,1
24,36.273,0.013,1.722,307.551,2
25,1.126,443.762,0.001,133.05,1
25,75.605,0.001,4.089,3.031,1
25,75.605,0.163,0.064,133.05,1
26,226.698,0.001,15.791,258.708,1
26,226.698,0.001,328.466,3.414,1
27,1.639,26.403,0.906,73.221,1
27,107.896,0,100.286,2.026,1
27,107.896,0.001,11.844,73.221,1
28,2.37,1388.252,0.088,144.238,1
28,92.949,0.005,78.077,1.991,1
29,2.85,181.407,0.564,41.579,1
29,51.342,0.002,32.028,41.579,1
31,48.532,0.283,3.091,82.27,1
31,143.816,0,110.701,1.537,1
32,2.327,1800.486,0.064,62.24,1
33,3.974,184.943,0.354,2.577,1
33,3.974,878.065,0.004,93.23,1
34,0.673,591.402,0.28,68.891,2
35,0.31,1091.257,0.018,156.114,1
35,15.461,0.056,50.23,3.102,1
36,16.724,825.416,0.097,340.287,1
36,150.223,0.012,157.466,18.087,2
37,29.948,0.001,4.67,197.31,2
37,29.948,0.001,95.187,5.148,2
38,89.891,0,103.355,0.703,2
39,144.238,0.242,89.911,0.391,1
40,3.76,727.926,0.468,77.336,1
40,199.949,0.001,455.048,0.836,1
40,199.949,0.042,6.966,77.336,1
41,3.895,661.506,0.033,235.766,1
41,76.52,0.004,90.689,6.703,2
42,0.93,392.232,0.915,5.007,1
42,0.93,392.256,0.09,459.339,1
43,54.302,0,151.225,7.978,1
43,54.302,0.027,11.345,81.863,1
44,1.285,25.891,0.044,22.994,1
44,119.785,0.002,3.685,22.994,1
44,119.785,0.002,85.32,3.453,1
45,53.207,0,105.506,0.34,1
45,53.207,0.01,101.329,32.569,1
46,0.733,213.913,0.007,252.816,1
46,17.702,0,17.717,2.814,2
46,17.702,0.029,0.408,252.816,1
47,1.544,181.407,0.564,41.579,1
47,27.814,0.003,32.028,41.579,1
48,5.798,30.559,2.706,0.08,1
48,105.873,0,144.14,0.08,1
49,0.639,1207.22,0.032,183.48,1
49,53.802,0.008,2.695,183.48,3
50,70.286,0.007,96.547,0.786,2
51,144.14,0,198.52,0.704,1
52,0.748,1066.628,0.015,110.063,2
52,33.931,0.006,99.08,2.76,1
53,1.228,436.202,0.037,44.925,1
53,78.401,0.224,0.909,44.925,1
53,78.511,0,17.864,0.708,2
54,24.992,0.008,1.206,24.682,1
54,24.992,0.011,1.103,198.359,1
55,87.994,0.002,2.756,545.435,3
56,5.758,1355.613,1.586,166.385,1
56,39.226,0.004,459.33,4.033,1
56,39.226,0.141,67.431,166.385,1
57,1.385,10.427,0.519,0.73,1
57,125.513,0,17.45,0.73,2
58,0.928,301.166,0.008,215.497,1
58,88.869,0.126,0.338,215.497,1
59,0.923,2033.711,0.032,446.47,1
59,37.688,0.044,114.28,8.865,1
60,0.928,469.213,0.038,150.286,1
60,40.538,0.236,2.233,150.286,1
60,40.539,0.003,186.509,1.8,1
61,0.472,2415.156,0.056,103.804,1
61,19.795,0.001,152.917,1.052,2
62,2.171,1512.251,0.015,152.745,2
63,4.833,45.209,17.193,22.489,1
63,4.833,1493.686,0.207,155.377,1
64,12.876,0.045,3.763,76.286,2
65,1.242,738.75,0.07,67.712,1
