parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
2,2,0303-1003,0303,0403-1203,2,1,1.188,568.938,0.132,178.839,1
2,2,0303-1003,1003,0403-1203,2,0.25,112.027,0.584,1.991,178.839,0.25
3,4,0300-0301-1010-1011,0301,0400-0401-1010-1011-1100-1101,4,0.3333333333333333,2.292,348.959,1.177,31.748,0.3333333333333333
3,4,0300-0301-1010-1011,1010,0400-0401-1010-1011-1100-1101,4,0.3333333333333333,44.065,0.004,55.739,0.441,0.3333333333333333
3,4,0300-0301-1010-1011,1011,0400-0401-1010-1011-1100-1101,4,0.4,44.065,0.012,49.668,31.748,0.4
3,4,0300-0301-1010-1011,0300,0400-0401-1010-1011-1100-1101,4,0.5,2.292,120.472,1.321,0.441,0.5
4,2,0303-1010,0303,0403-1010,2,1,1.223,539.959,0.016,83.763,1
4,2,0303-1010,1010,0403-1010,2,0.25,112.778,0,35.05,1.685,0.25
5,3,0303-1010-1013,0303,0403-1010-1013,3,0.5,3.349,722.127,0.253,190.574,0.5
5,3,0303-1010-1013,1010,0403-1010-1013,3,0.3333333333333333,150.754,0.004,29.191,5.807,0.3333333333333333
5,3,0303-1010-1013,1013,0403-1010-1013,3,0.16666666666666666,150.754,0.015,6.712,190.574,0.16666666666666666
6,2,0303-1010,0303,0310-0403-1010,2,0.2,0.967,955.971,0.413,86.069,0.2
6,2,0303-1010,1010,0310-0403-1010,2,2,96.274,0.002,61.802,1.247,2
7,2,1003-1010,1003,1010-1203,2,0.5,38.018,0.041,0.969,104.556,0.5
7,2,1003-1010,1010,1010-1203,2,0.25,38.018,0,42.84,1.156,0.25
8,1,1010,1010,1010,1,0.3333333333333333,91.953,0,87.824,0.63,0.3333333333333333
9,2,0303-1010,1010,0300-0403-1010,2,0.4,188.3,0,83.194,1.55,0.4
9,2,0303-1010,0303,0300-0403-1010,2,0.16666666666666666,4.299,622.503,0.014,90.378,0.16666666666666666
10,3,0300-0303-1010,0303,0400-0403-1010,3,0.25,1.648,1580.313,0.01,159.067,0.25
10,3,0300-0303-1010,0300,0400-0403-1010,3,1,1.648,117.96,0.806,1.675,1
10,3,0300-0303-1010,1010,0400-0403-1010,3,0.5,164.101,0.001,28.747,1.675,0.5
11,3,0300-0303-1010,0300,0210-0400-0403-1010,3,0.3333333333333333,1.406,32.732,2.861,1.552,0.3333333333333333
11,3,0300-0303-1010,1010,0210-0400-0403-1010,3,0.4,87.552,0.012,57.97,1.552,0.4
11,3,0300-0303-1010,0303,0210-0400-0403-1010,3,0.16666666666666666,1.406,885.884,0.038,71.898,0.16666666666666666
12,1,1010,1010,1010,1,1,94.111,0,97.865,0.306,1
13,2,1010-1012,1012,1010-1012,2,0.5,131.332,0.012,50.959,57.435,0.5
13,2,1010-1012,1010,1010-1012,2,0.25,131.332,0.001,88.628,0.655,0.25
14,3,0303-1003-1010,1010,0403-1010-1203,3,0.16666666666666666,89.803,0,18.819,1.371,0.16666666666666666
14,3,0303-1003-1010,1003,0403-1010-1203,3,0.2,89.803,0.05,0.322,115.661,0.2
14,3,0303-1003-1010,0303,0403-1010-1203,3,0.3333333333333333,1.04,244.193,0.003,115.661,0.3333333333333333
15,3,0303-1010-1013,1013,0403-1010-1013,3,0.5,75.473,0.005,6.47,49.835,0.5
15,3,0303-1010-1013,1010,0403-1010-1013,3,0.25,75.473,0,72.213,1.908,0.25
15,3,0303-1010-1013,0303,0403-1010-1013,3,1,2.946,1293.029,0.193,49.835,1
16,1,1010,1010,1010,1,0.3333333333333333,81.61,0.001,99.604,0.422,0.3333333333333333
17,1,0010,0010,0010-0011-0200-0201,1,0.6666666666666666,11.484,0.003,83.933,0.302,0.6666666666666666
18,4,0300-0303-1010-1013,0303,0400-0403-1010-1013,4,1,2.595,3259.589,0.655,87.41,1
18,4,0300-0303-1010-1013,0300,0400-0403-1010-1013,4,0.2,2.595,81.915,4.943,4.321,0.2
18,4,0300-0303-1010-1013,1013,0400-0403-1010-1013,4,0.5,116.835,0.07,17.398,87.41,0.5
18,4,0300-0303-1010-1013,1010,0400-0403-1010-1013,4,0.25,116.835,0.002,131.331,4.321,0.25
