Phase,Count,Frequency
0000,1,1.0061374383740819e-4
0000-0300,1,1.0061374383740819e-4
0000-0303,3,3.0184123151222455e-4
0001,2,2.0122748767481639e-4
0001-0303,4,4.0245497534963277e-4
0003,2,2.0122748767481639e-4
0003-0010,5,5.030687191870409e-4
0003-0011,1,1.0061374383740819e-4
0010,221,0.02223563738806721
0010-0011,13,0.0013079786698863064
0010-0011-0200-0301,1,1.0061374383740819e-4
0010-0012,8,8.049099506992655e-4
0010-0012-0300-0302,1,1.0061374383740819e-4
0010-0012-0302,5,5.030687191870409e-4
0010-0013,21,0.002112888620585572
0010-0013-0303,52,0.0052319146795452255
0010-0102,1,1.0061374383740819e-4
0010-0103,1,1.0061374383740819e-4
0010-0111,1,1.0061374383740819e-4
0010-0112,1,1.0061374383740819e-4
0010-0113-0303,1,1.0061374383740819e-4
0010-0200-0300,1,1.0061374383740819e-4
0010-0200-0303,2,2.0122748767481639e-4
0010-0300,52,0.0052319146795452255
0010-0300-0302,1,1.0061374383740819e-4
0010-0300-0303,35,0.0035214810343092867
0010-0301,1,1.0061374383740819e-4
0010-0302,15,0.001509206157561123
0010-0303,349,0.03511419659925546
0010-0310,7,7.042962068618574e-4
0010-0311,1,1.0061374383740819e-4
0010-0312,7,7.042962068618574e-4
0010-0313,13,0.0013079786698863064
0011,3,3.0184123151222455e-4
0011-0012-0302,1,1.0061374383740819e-4
0011-0013-0301-0303,1,1.0061374383740819e-4
0011-0013-0303,2,2.0122748767481639e-4
0011-0301,2,2.0122748767481639e-4
0011-0301-0303,4,4.0245497534963277e-4
0011-0303,13,0.0013079786698863064
0011-0313,1,1.0061374383740819e-4
0012,2,2.0122748767481639e-4
0012-0302,1,1.0061374383740819e-4
0013,8,8.049099506992655e-4
0013-0103,1,1.0061374383740819e-4
0013-0303,15,0.001509206157561123
0013-0313,1,1.0061374383740819e-4
0100,2,2.0122748767481639e-4
0100-0101,1,1.0061374383740819e-4
0100-0300,1,1.0061374383740819e-4
0100-0303,4,4.0245497534963277e-4
0101-0303,1,1.0061374383740819e-4
0102-1010,1,1.0061374383740819e-4
0103,1,1.0061374383740819e-4
0103-1010,4,4.0245497534963277e-4
0110,8,8.049099506992655e-4
0110-0112-1010,1,1.0061374383740819e-4
0110-0300,5,5.030687191870409e-4
0110-0300-0303,2,2.0122748767481639e-4
0110-0300-0303-1010,1,1.0061374383740819e-4
0110-0300-1010,3,3.0184123151222455e-4
0110-0303,8,8.049099506992655e-4
0110-0303-1010,3,3.0184123151222455e-4
0110-1010,1,1.0061374383740819e-4
0111-0113-0313,1,1.0061374383740819e-4
0111-0301,1,1.0061374383740819e-4
0111-0303,1,1.0061374383740819e-4
0112-1010,2,2.0122748767481639e-4
0113,2,2.0122748767481639e-4
0113-0303,8,8.049099506992655e-4
0113-0303-1010,6,6.036824630244491e-4
0113-0303-1010-1013,1,1.0061374383740819e-4
0113-0303-1011,2,2.0122748767481639e-4
0113-0303-1013,4,4.0245497534963277e-4
0113-1010,5,5.030687191870409e-4
0113-1013,1,1.0061374383740819e-4
0200-0300-1010,1,1.0061374383740819e-4
0200-0303,1,1.0061374383740819e-4
0200-0303-1000,1,1.0061374383740819e-4
0200-0303-1010,4,4.0245497534963277e-4
0200-1010,2,2.0122748767481639e-4
0201-0303,1,1.0061374383740819e-4
0201-1010-1011,1,1.0061374383740819e-4
0202-1010-1012,1,1.0061374383740819e-4
0210-0303,2,2.0122748767481639e-4
0210-0303-1010,2,2.0122748767481639e-4
0210-1010,4,4.0245497534963277e-4
